2011,286.33478,172.2579,84.6651,193
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
9.5,-1.5475,28.3464,NaN,5,NaN,NaN,NaN,NaN
9.7,-1.5469,28.3405,NaN,1,NaN,NaN,NaN,NaN
10.9,-1.5527,28.4455,365.0372,3,NaN,NaN,NaN,NaN
11.9,-1.5573,28.5371,364.8922,3,NaN,NaN,NaN,NaN
12.9,-1.5611,28.6202,364.4531,3,NaN,NaN,NaN,NaN
13.9,-1.5638,28.6862,364.4589,3,NaN,NaN,NaN,NaN
15.0,-1.5633,28.6802,364.3271,3,NaN,NaN,NaN,NaN
16.1,-1.5644,28.7086,364.3134,3,NaN,NaN,NaN,NaN
17.1,-1.5666,28.7942,363.8691,3,9.2352,NaN,0.8272,0.4292
18.0,-1.5680,28.8609,363.8419,2,NaN,NaN,NaN,NaN
18.9,-1.5701,28.9557,363.9192,3,9.3314,NaN,0.8272,0.4440
20.0,-1.5732,29.2173,362.7057,3,NaN,NaN,NaN,NaN
21.1,-1.5944,30.1086,359.7015,3,NaN,NaN,NaN,NaN
22.1,-1.6155,30.4052,358.9074,3,9.9086,NaN,0.6363,0.3922
23.0,-1.6262,30.5032,358.3493,2,NaN,NaN,NaN,NaN
23.9,-1.6316,30.5597,357.4111,3,9.7162,NaN,0.5515,0.3552
24.9,-1.6350,30.6238,356.8592,3,NaN,NaN,NaN,NaN
26.0,-1.6367,30.6645,356.5815,3,9.2352,NaN,0.5303,0.3626
27.1,-1.6418,30.7130,355.8347,3,NaN,NaN,NaN,NaN
28.1,-1.6509,30.7773,354.6901,3,9.5238,NaN,0.5303,0.3478
29.0,-1.6537,30.8266,354.1190,2,NaN,NaN,NaN,NaN
29.9,-1.6588,30.8946,354.0662,3,9.3314,NaN,0.5303,0.3626
30.9,-1.6663,30.9663,353.4088,3,NaN,NaN,NaN,NaN
32.0,-1.6723,31.0559,352.5877,3,9.2352,NaN,0.4666,0.3404
33.0,-1.6751,31.1276,351.4648,3,NaN,NaN,NaN,NaN
34.1,-1.6774,31.2065,349.7970,3,9.2352,NaN,0.5090,0.3330
35.0,-1.6797,31.2909,348.7978,2,NaN,NaN,NaN,NaN
35.9,-1.6830,31.3724,347.9680,3,8.6580,NaN,0.4878,0.3478
36.9,-1.6863,31.4892,346.9415,3,NaN,NaN,NaN,NaN
37.9,-1.6888,31.6514,345.1830,3,8.2732,NaN,0.3818,0.3256
39.0,-1.6945,31.7679,343.5576,3,NaN,NaN,NaN,NaN
40.0,-1.7004,31.9075,341.9897,3,NaN,NaN,NaN,NaN
41.1,-1.6994,32.0268,340.6009,3,7.5036,NaN,0.4030,0.3108
42.1,-1.6976,32.1387,338.7399,3,NaN,NaN,NaN,NaN
43.0,-1.6994,32.2468,336.8437,2,7.2150,NaN,0.3394,0.3330
43.9,-1.6994,32.3297,335.8418,3,NaN,NaN,NaN,NaN
44.9,-1.7009,32.4289,334.1025,3,6.7340,NaN,0.3181,0.3034
46.0,-1.7046,32.5040,332.3665,3,NaN,NaN,NaN,NaN
47.0,-1.7040,32.5780,330.2879,3,6.2530,NaN,0.2545,0.2960
48.1,-1.7043,32.6143,329.0572,3,NaN,NaN,NaN,NaN
49.1,-1.7034,32.6568,327.8446,3,6.5416,NaN,0.2969,0.3034
50.1,-1.7037,32.6922,326.9991,3,NaN,NaN,NaN,NaN
51.0,-1.7062,32.7389,326.3953,2,6.1568,NaN,0.2545,0.3034
51.9,-1.7071,32.7749,325.4357,3,NaN,NaN,NaN,NaN
52.9,-1.7074,32.8381,324.8957,3,5.7720,NaN,0.2545,0.2960
54.0,-1.7045,32.8759,324.8042,3,NaN,NaN,NaN,NaN
55.0,-1.6882,32.9277,323.4700,3,5.7720,NaN,0.2545,0.2960
56.0,-1.6816,32.9681,322.7466,3,NaN,NaN,NaN,NaN
57.1,-1.6632,33.0170,322.4476,3,5.2910,NaN,0.2545,0.3108
58.1,-1.6515,33.0512,321.2652,3,NaN,NaN,NaN,NaN
59.1,-1.6459,33.0924,319.7245,3,5.0986,NaN,0.2545,0.3034
60.0,-1.6490,33.1135,318.8866,2,NaN,NaN,NaN,NaN
60.9,-1.6520,33.1534,318.6476,3,5.0024,NaN,0.2545,0.2960
61.9,-1.6496,33.1921,318.0873,3,NaN,NaN,NaN,NaN
63.0,-1.6517,33.2425,317.7323,3,4.9062,NaN,0.2121,0.3182
64.0,-1.6310,33.2748,316.8785,3,NaN,NaN,NaN,NaN
65.0,-1.6294,33.3216,316.2977,3,4.6176,NaN,0.2333,0.3034
66.1,-1.6424,33.3479,315.6580,3,NaN,NaN,NaN,NaN
67.1,-1.6140,33.3827,315.0691,3,4.7138,NaN,0.1485,0.3108
68.1,-1.5989,33.4150,314.5490,3,NaN,NaN,NaN,NaN
69.0,-1.5831,33.4544,313.9197,2,4.4252,NaN,0.1697,0.3256
69.9,-1.5688,33.4844,312.9867,3,NaN,NaN,NaN,NaN
70.9,-1.5733,33.5266,312.0780,3,4.1366,NaN,0.1697,0.3108
71.9,-1.5839,33.5542,311.1261,3,NaN,NaN,NaN,NaN
72.9,-1.5948,33.5847,310.7774,3,4.3290,NaN,0.1697,0.3256
74.0,-1.5870,33.6086,310.8472,3,NaN,NaN,NaN,NaN
75.0,-1.5655,33.6393,309.7871,3,NaN,NaN,NaN,NaN
76.0,-1.5437,33.6642,309.0323,3,4.0404,NaN,0.1697,0.2960
77.0,-1.5238,33.6922,308.1675,3,NaN,NaN,NaN,NaN
78.1,-1.4898,33.7210,307.3031,3,4.0404,NaN,0.1485,0.3182
79.1,-1.4640,33.7478,307.0766,3,NaN,NaN,NaN,NaN
80.1,-1.4529,33.7828,306.1944,3,4.0404,NaN,0.1697,0.3108
81.1,-1.4354,33.8117,305.5800,3,NaN,NaN,NaN,NaN
82.2,-1.4167,33.8417,305.0044,3,3.4632,NaN,0.1485,0.3330
83.0,-1.4183,33.8706,304.2480,2,NaN,NaN,NaN,NaN
83.9,-1.4145,33.8839,303.7449,3,3.5594,NaN,0.1485,0.3108
84.9,-1.4038,33.9030,303.7589,3,NaN,NaN,NaN,NaN
85.9,-1.3835,33.9199,303.2373,3,3.4632,NaN,0.1485,0.3108
86.9,-1.3759,33.9391,302.5214,3,NaN,NaN,NaN,NaN
87.9,-1.3809,33.9638,301.6394,3,3.4632,NaN,0.1697,0.2960
88.9,-1.3548,33.9823,301.3673,3,NaN,NaN,NaN,NaN
90.0,-1.3216,33.9984,300.9975,3,3.1746,NaN,0.1061,0.3108
91.0,-1.3064,34.0143,300.2144,3,NaN,NaN,NaN,NaN
92.0,-1.3014,34.0268,300.0265,3,3.2708,NaN,0.0848,0.3182
93.0,-1.3175,34.0383,299.6802,3,NaN,NaN,NaN,NaN
94.0,-1.3307,34.0559,299.9730,3,3.2708,NaN,0.1061,0.3256
95.0,-1.2974,34.0711,299.7487,3,NaN,NaN,NaN,NaN
96.1,-1.2818,34.0887,299.0855,3,2.9822,NaN,0.1485,0.3034
97.1,-1.2685,34.1015,298.8544,3,NaN,NaN,NaN,NaN
98.1,-1.2613,34.1114,299.0582,3,2.9822,NaN,0.1061,0.3108
99.1,-1.2563,34.1217,298.9513,3,NaN,NaN,NaN,NaN
100.1,-1.2510,34.1310,298.9098,3,3.1746,NaN,0.1273,0.3182
101.1,-1.2467,34.1393,298.0184,3,NaN,NaN,NaN,NaN
102.2,-1.2426,34.1468,297.8375,3,2.9822,NaN,0.1273,0.3108
103.0,-1.2370,34.1582,298.2714,2,NaN,NaN,NaN,NaN
103.8,-1.2316,34.1680,297.9908,3,3.0784,NaN,0.0848,0.3108
104.9,-1.2214,34.1807,297.7792,3,NaN,NaN,NaN,NaN
105.9,-1.2158,34.1915,297.3967,3,2.9822,NaN,0.0848,0.3182
106.9,-1.2218,34.2014,297.5907,3,NaN,NaN,NaN,NaN
107.9,-1.2099,34.2121,297.5323,3,2.7898,NaN,0.1273,0.3404
