2012,217.25145,-97.3595,86.0621,199
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.4,-1.5573,30.2862,351.8368,6,NaN,NaN,NaN,NaN
5.6,-1.5570,30.2859,NaN,2,NaN,NaN,NaN,NaN
7.0,-1.5603,30.2881,351.9837,3,NaN,NaN,NaN,NaN
7.9,-1.5609,30.2898,352.0399,3,NaN,NaN,NaN,NaN
8.9,-1.5631,30.2953,352.0606,3,NaN,NaN,NaN,NaN
9.9,-1.5646,30.3002,352.0585,3,NaN,NaN,NaN,NaN
10.9,-1.5649,30.3050,352.4245,3,NaN,NaN,NaN,NaN
11.9,-1.5647,30.3104,352.4016,3,NaN,NaN,NaN,NaN
12.9,-1.5644,30.3149,352.2076,3,8.7542,NaN,2.9270,0.6142
13.9,-1.5640,30.3212,352.2705,3,NaN,NaN,NaN,NaN
14.9,-1.5640,30.3281,352.3414,3,8.8504,NaN,2.8209,0.6438
15.9,-1.5636,30.3379,352.4206,3,NaN,NaN,NaN,NaN
16.9,-1.5635,30.3528,352.5883,3,8.8504,NaN,2.7785,0.5920
17.9,-1.5639,30.3714,352.4572,3,NaN,NaN,NaN,NaN
18.9,-1.5653,30.4004,352.4601,3,8.9466,NaN,2.5876,0.6068
19.9,-1.5665,30.4333,352.5621,3,NaN,NaN,NaN,NaN
20.9,-1.5698,30.4934,352.3074,3,8.9466,NaN,2.2907,0.5624
21.9,-1.5758,30.5602,352.0463,3,NaN,NaN,NaN,NaN
22.9,-1.5829,30.6180,352.0246,3,9.0428,NaN,1.8029,0.5106
23.9,-1.5882,30.6555,351.8337,3,NaN,NaN,NaN,NaN
24.9,-1.5928,30.6863,351.5989,3,9.2352,NaN,1.8665,0.5032
25.9,-1.6012,30.7382,351.5324,3,NaN,NaN,NaN,NaN
26.9,-1.6093,30.8004,351.2524,3,9.3314,NaN,1.6120,0.4514
27.9,-1.6219,30.9105,350.9659,3,NaN,NaN,NaN,NaN
28.8,-1.6317,31.0076,350.5691,3,9.0428,NaN,1.3787,0.4588
29.8,-1.6372,31.0668,350.4362,3,NaN,NaN,NaN,NaN
30.8,-1.6417,31.1229,350.2474,3,9.1390,NaN,1.1453,0.4218
31.8,-1.6501,31.2086,349.8667,3,NaN,NaN,NaN,NaN
32.8,-1.6590,31.2792,349.8875,3,8.7542,NaN,0.8484,0.3848
33.9,-1.6654,31.3224,349.8566,3,NaN,NaN,NaN,NaN
34.9,-1.6699,31.3467,349.6324,3,8.6580,NaN,0.7424,0.3848
35.9,-1.6739,31.3675,349.6120,3,NaN,NaN,NaN,NaN
36.8,-1.6789,31.3993,349.5694,3,8.5618,NaN,0.7636,0.4440
37.8,-1.6807,31.4351,349.5760,3,NaN,NaN,NaN,NaN
