2012,133.00144,-133.9573,84.5964,760
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.4,-1.6705,30.5230,NaN,4,NaN,NaN,NaN,NaN
6.0,-1.6704,30.5234,365.4929,6,4.4252,NaN,0.3394,0.3404
7.1,-1.6704,30.5250,365.5720,4,NaN,NaN,NaN,NaN
8.0,-1.6704,30.5249,365.6375,4,4.7138,NaN,0.3818,0.3478
9.0,-1.6705,30.5256,365.2086,5,4.4252,NaN,0.3394,0.3404
10.0,-1.6704,30.5263,365.0766,6,4.6176,NaN,0.3394,0.3182
11.0,-1.6703,30.5290,364.6352,6,4.5214,NaN,0.3181,0.3626
12.0,-1.6703,30.5342,364.3177,4,4.6176,NaN,0.3606,0.3330
13.0,-1.6702,30.5361,364.1014,5,NaN,NaN,NaN,NaN
14.1,-1.6701,30.5365,363.8402,4,4.6176,NaN,0.3394,0.3330
15.0,-1.6700,30.5367,363.7650,4,4.5214,NaN,0.2969,0.3330
15.9,-1.6701,30.5367,363.3478,4,NaN,NaN,NaN,NaN
17.0,-1.6701,30.5366,363.0982,5,4.5214,NaN,0.2969,0.3478
18.0,-1.6701,30.5367,362.4816,4,4.6176,NaN,0.3818,0.3330
19.1,-1.6700,30.5371,362.2487,4,4.8100,NaN,0.2969,0.3552
20.0,-1.6699,30.5373,361.8263,3,NaN,NaN,NaN,NaN
20.9,-1.6698,30.5372,361.4563,4,4.9062,NaN,0.3181,0.3330
22.0,-1.6699,30.5375,361.2829,4,NaN,NaN,NaN,NaN
23.0,-1.6700,30.5376,360.9214,4,4.8100,NaN,0.3606,0.3626
24.0,-1.6700,30.5376,360.5199,4,4.6176,NaN,0.3394,0.3478
25.0,-1.6700,30.5376,360.2292,4,NaN,NaN,NaN,NaN
26.0,-1.6699,30.5376,359.8136,4,4.8100,NaN,0.2969,0.3478
27.1,-1.6699,30.5378,359.3321,4,4.6176,NaN,0.3181,0.3330
28.0,-1.6699,30.5377,358.9026,3,NaN,NaN,NaN,NaN
28.9,-1.6699,30.5379,358.4379,4,4.6176,NaN,0.3818,0.3330
30.0,-1.6698,30.5380,358.1825,4,NaN,NaN,NaN,NaN
31.0,-1.6698,30.5381,357.8263,3,4.6176,NaN,0.3394,0.3330
32.0,-1.6699,30.5385,357.1654,4,4.7138,NaN,0.3394,0.3626
33.0,-1.6698,30.5386,356.5541,3,NaN,NaN,NaN,NaN
