2012,21.25144,-148.3323,84.0018,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.4,-1.6528,30.2566,NaN,2,NaN,NaN,NaN,NaN
6.9,-1.6528,30.2566,372.6051,7,NaN,NaN,NaN,NaN
8.0,-1.6529,30.2568,372.9318,3,NaN,NaN,NaN,NaN
8.9,-1.6528,30.2568,372.8831,3,NaN,NaN,NaN,NaN
9.9,-1.6528,30.2567,372.6716,3,NaN,NaN,NaN,NaN
10.9,-1.6527,30.2566,372.7995,3,NaN,NaN,NaN,NaN
11.9,-1.6528,30.2567,372.9237,3,NaN,NaN,NaN,NaN
12.9,-1.6526,30.2566,372.7764,3,NaN,NaN,NaN,NaN
14.0,-1.6528,30.2568,372.7554,3,5.7720,NaN,0.3818,0.3774
15.0,-1.6528,30.2568,372.9320,3,NaN,NaN,NaN,NaN
16.1,-1.6527,30.2567,372.7572,3,5.9644,NaN,0.3606,0.3552
17.1,-1.6526,30.2567,372.6447,3,NaN,NaN,NaN,NaN
18.0,-1.6525,30.2566,372.6627,2,5.8682,NaN,0.3394,0.3330
18.9,-1.6526,30.2566,372.8419,3,NaN,NaN,NaN,NaN
19.9,-1.6527,30.2567,372.9215,3,5.5796,NaN,0.3181,0.3404
21.0,-1.6527,30.2568,372.7581,3,NaN,NaN,NaN,NaN
22.1,-1.6526,30.2572,372.8023,3,5.6758,NaN,0.3394,0.3404
23.1,-1.6527,30.2578,372.8429,3,NaN,NaN,NaN,NaN
24.0,-1.6525,30.2582,372.8830,2,NaN,NaN,NaN,NaN
24.9,-1.6526,30.2598,372.8515,3,5.7720,NaN,0.3181,0.3552
25.9,-1.6525,30.2608,372.6595,3,NaN,NaN,NaN,NaN
27.0,-1.6525,30.2623,372.7706,3,5.7720,NaN,0.3394,0.3478
28.1,-1.6525,30.2642,372.8575,3,NaN,NaN,NaN,NaN
29.1,-1.6526,30.2665,372.7863,3,5.7720,NaN,0.3181,0.3626
30.0,-1.6525,30.2673,372.7030,2,NaN,NaN,NaN,NaN
30.9,-1.6526,30.2680,372.7381,3,5.6758,NaN,0.3394,0.3552
31.9,-1.6527,30.2690,372.9116,3,NaN,NaN,NaN,NaN
33.0,-1.6527,30.2715,372.7810,3,5.7720,NaN,0.4030,0.3182
34.0,-1.6529,30.2737,372.8147,3,NaN,NaN,NaN,NaN
35.1,-1.6530,30.2745,372.7099,3,5.8682,NaN,0.3394,0.3404
36.1,-1.6532,30.2754,372.6747,3,NaN,NaN,NaN,NaN
37.0,-1.6534,30.2766,372.6713,2,5.8682,NaN,0.3181,0.3478
37.9,-1.6534,30.2789,372.7971,3,NaN,NaN,NaN,NaN
39.0,-1.6536,30.2826,372.7361,3,5.5796,NaN,0.3181,0.3404
40.0,-1.6538,30.2856,372.8667,3,NaN,NaN,NaN,NaN
41.1,-1.6539,30.2879,372.9220,3,5.8682,NaN,0.3181,0.3404
42.1,-1.6538,30.2904,372.7703,3,NaN,NaN,NaN,NaN
43.0,-1.6540,30.2923,372.7737,2,NaN,NaN,NaN,NaN
43.9,-1.6539,30.2948,372.8823,3,5.7720,NaN,0.3606,0.3478
44.9,-1.6538,30.2985,372.7318,3,NaN,NaN,NaN,NaN
46.0,-1.6537,30.3018,372.5390,3,5.8682,NaN,0.3606,0.3478
47.0,-1.6534,30.3051,372.5222,3,NaN,NaN,NaN,NaN
48.1,-1.6529,30.3078,372.6289,3,5.9644,NaN,0.3394,0.3330
49.0,-1.6510,30.3116,372.7501,2,NaN,NaN,NaN,NaN
49.9,-1.6465,30.3207,372.5747,3,5.6758,NaN,0.3181,0.3552
