2012,264.50145,-87.3224,85.7255,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.9,-1.6346,30.0193,333.0164,8,8.5618,NaN,0.8696,0.3922
7.0,-1.6345,30.0194,334.9008,4,NaN,NaN,NaN,NaN
8.0,-1.6346,30.0195,336.6953,4,8.7542,NaN,0.9545,0.4292
9.1,-1.6346,30.0195,336.4975,4,8.7542,NaN,0.9332,0.4366
10.0,-1.6345,30.0194,333.9653,5,NaN,NaN,NaN,NaN
11.0,-1.6344,30.0193,333.5009,5,8.8504,NaN,0.9545,0.4292
12.0,-1.6343,30.0196,333.0314,5,8.7542,NaN,0.9545,0.4218
13.1,-1.6343,30.0196,332.0824,4,8.6580,NaN,0.9757,0.4144
14.0,-1.6343,30.0197,332.5519,4,NaN,NaN,NaN,NaN
15.0,-1.6344,30.0200,334.3745,4,8.5618,NaN,0.9120,0.4218
16.0,-1.6342,30.0201,333.8459,5,8.7542,NaN,0.8908,0.4292
17.0,-1.6342,30.0208,333.2298,5,8.6580,NaN,0.8908,0.4292
18.0,-1.6341,30.0226,332.3735,4,NaN,NaN,NaN,NaN
19.0,-1.6341,30.0245,333.5101,4,8.6580,NaN,0.9120,0.4144
20.0,-1.6341,30.0334,333.2568,4,8.7542,NaN,0.9332,0.4292
21.1,-1.6253,30.3639,331.5849,4,NaN,NaN,NaN,NaN
22.0,-1.6217,30.7505,329.0292,3,9.0428,NaN,0.7636,0.4218
22.9,-1.6433,30.9085,328.3614,4,8.9466,NaN,0.7424,0.3626
24.0,-1.6532,30.9776,328.4178,4,NaN,NaN,NaN,NaN
25.1,-1.6549,31.0803,326.6466,4,9.3314,NaN,0.7848,0.3700
26.0,-1.6702,31.1669,328.8360,3,NaN,NaN,NaN,NaN
27.0,-1.6760,31.2166,328.0932,4,8.9466,NaN,0.7424,0.3700
28.0,-1.6800,31.2504,327.3061,3,9.0428,NaN,0.7211,0.3774
28.9,-1.6844,31.2808,328.5846,4,NaN,NaN,NaN,NaN
30.0,-1.6873,31.3079,327.4321,4,9.1390,NaN,0.8060,0.3848
31.0,-1.6900,31.3315,326.0316,4,8.9466,NaN,0.7424,0.3626
32.0,-1.6929,31.3508,327.1052,3,NaN,NaN,NaN,NaN
33.0,-1.6938,31.3712,328.9132,4,8.8504,NaN,0.8060,0.3626
34.0,-1.6954,31.3879,331.3826,3,NaN,NaN,NaN,NaN
34.9,-1.6974,31.4025,332.1295,4,8.6580,NaN,0.6999,0.3626
35.9,-1.6994,31.4190,328.1362,4,8.5618,NaN,0.7424,0.3700
36.9,-1.7016,31.4378,327.5187,4,NaN,NaN,NaN,NaN
37.9,-1.7012,31.4522,325.7779,4,8.6580,NaN,0.7211,0.3700
39.0,-1.7022,31.4635,329.6228,4,8.4656,NaN,0.6151,0.3626
40.1,-1.7035,31.4764,327.9508,4,NaN,NaN,NaN,NaN
41.1,-1.7049,31.4893,325.4071,4,8.4656,NaN,0.5515,0.3552
42.1,-1.7067,31.5068,325.2911,4,8.5618,NaN,0.5939,0.3552
43.1,-1.7082,31.5243,325.0976,4,NaN,NaN,NaN,NaN
44.0,-1.7092,31.5387,321.2908,3,8.6580,NaN,0.5727,0.3478
45.0,-1.7100,31.5546,323.4127,4,NaN,NaN,NaN,NaN
46.0,-1.7115,31.5698,322.7651,3,8.3694,NaN,0.5515,0.3626
46.9,-1.7087,31.5860,320.9566,4,8.4656,NaN,0.5515,0.3404
48.0,-1.7086,31.6019,319.0403,4,NaN,NaN,NaN,NaN
49.0,-1.7099,31.6169,319.5740,4,8.1770,NaN,0.5090,0.3478
50.0,-1.7094,31.6355,318.2524,3,NaN,NaN,NaN,NaN
50.9,-1.7104,31.6543,317.6316,4,8.2732,NaN,0.5090,0.3478
52.1,-1.7140,31.6755,314.7767,4,8.4656,NaN,0.5515,0.3404
53.1,-1.7155,31.6893,315.2104,3,NaN,NaN,NaN,NaN
54.1,-1.7090,31.7061,316.6787,4,8.3694,NaN,0.5515,0.3256
55.0,-1.7040,31.7271,313.0782,3,NaN,NaN,NaN,NaN
56.0,-1.7130,31.7511,309.5498,4,7.8884,NaN,0.4878,0.3404
57.0,-1.7157,31.7667,306.2186,3,8.0808,NaN,0.4666,0.3478
58.0,-1.7084,31.7871,306.0666,4,NaN,NaN,NaN,NaN
59.0,-1.7171,31.8076,302.9095,3,7.6960,NaN,0.4454,0.3182
