2011,356.00153,-161.7273,84.9034,757
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.2,-1.6974,31.0021,361.2864,5,NaN,NaN,NaN,NaN
7.0,-1.6976,31.0022,361.0088,4,NaN,NaN,NaN,NaN
8.0,-1.6972,31.0012,360.8290,3,NaN,NaN,NaN,NaN
9.0,-1.6975,31.0010,360.6126,3,NaN,NaN,NaN,NaN
10.0,-1.6974,31.0010,360.5144,3,NaN,NaN,NaN,NaN
10.9,-1.6973,31.0006,360.4146,3,NaN,NaN,NaN,NaN
11.9,-1.6973,30.9999,360.2188,3,NaN,NaN,NaN,NaN
13.0,-1.6972,31.0000,359.9588,4,NaN,NaN,NaN,NaN
14.1,-1.6972,30.9997,359.6745,3,NaN,NaN,NaN,NaN
15.0,-1.6972,31.0006,359.5227,3,NaN,NaN,NaN,NaN
16.0,-1.6974,31.0019,359.3498,3,NaN,NaN,NaN,NaN
17.0,-1.6973,31.0018,359.2076,3,NaN,NaN,NaN,NaN
17.9,-1.6973,31.0017,358.9386,3,NaN,NaN,NaN,NaN
18.9,-1.6975,31.0021,358.6090,3,NaN,NaN,NaN,NaN
20.0,-1.6972,31.0022,358.2587,4,NaN,NaN,NaN,NaN
21.1,-1.6977,31.0036,357.9385,3,NaN,NaN,NaN,NaN
22.0,-1.6974,31.0032,357.6818,3,NaN,NaN,NaN,NaN
23.0,-1.6974,31.0033,357.3357,3,NaN,NaN,NaN,NaN
24.0,-1.6974,31.0035,356.9122,3,NaN,NaN,NaN,NaN
24.9,-1.6973,31.0036,356.5475,3,NaN,NaN,NaN,NaN
25.9,-1.6972,31.0037,356.0620,3,NaN,NaN,NaN,NaN
27.0,-1.6974,31.0038,355.5471,4,NaN,NaN,NaN,NaN
28.1,-1.6973,31.0040,354.9834,3,NaN,NaN,NaN,NaN
29.1,-1.6974,31.0046,354.4772,3,NaN,NaN,NaN,NaN
30.0,-1.6974,31.0057,353.7796,3,NaN,NaN,NaN,NaN
31.0,-1.6972,31.0071,352.8755,3,NaN,NaN,NaN,NaN
31.9,-1.6973,31.0147,352.0042,3,NaN,NaN,NaN,NaN
32.9,-1.6972,31.0201,350.9513,3,NaN,NaN,NaN,NaN
34.0,-1.6971,31.0276,349.3200,4,NaN,NaN,NaN,NaN
35.1,-1.6957,31.0535,347.0432,3,NaN,NaN,NaN,NaN
36.0,-1.6947,31.0828,344.8207,3,NaN,NaN,NaN,NaN
37.0,-1.6939,31.1760,342.9195,3,NaN,NaN,NaN,NaN
37.9,-1.6848,31.4917,340.9696,3,NaN,NaN,NaN,NaN
38.9,-1.6835,31.6270,339.8335,3,NaN,NaN,NaN,NaN
40.0,-1.6852,31.7285,338.9078,4,NaN,NaN,NaN,NaN
41.1,-1.6925,31.8376,338.0688,3,NaN,NaN,NaN,NaN
42.0,-1.6944,31.8863,337.4898,3,NaN,NaN,NaN,NaN
43.0,-1.6966,31.9125,336.9273,3,NaN,NaN,NaN,NaN
43.9,-1.6979,31.9263,336.2014,3,NaN,NaN,NaN,NaN
45.0,-1.7000,31.9487,335.3754,4,NaN,NaN,NaN,NaN
46.1,-1.7030,31.9742,334.6733,3,NaN,NaN,NaN,NaN
47.1,-1.7069,31.9905,334.1689,3,NaN,NaN,NaN,NaN
48.0,-1.7104,32.0167,333.6626,3,NaN,NaN,NaN,NaN
49.0,-1.7113,32.0463,333.2235,3,NaN,NaN,NaN,NaN
49.9,-1.7117,32.0710,332.5409,3,NaN,NaN,NaN,NaN
50.9,-1.7112,32.0869,331.8342,3,NaN,NaN,NaN,NaN
52.0,-1.7122,32.1138,331.2869,4,NaN,NaN,NaN,NaN
53.1,-1.7142,32.1421,330.7888,3,NaN,NaN,NaN,NaN
54.0,-1.7151,32.1656,330.1057,3,NaN,NaN,NaN,NaN
55.0,-1.7175,32.1843,329.3371,3,NaN,NaN,NaN,NaN
55.9,-1.7180,32.2031,328.0700,3,NaN,NaN,NaN,NaN
56.9,-1.7201,32.2218,326.3608,3,NaN,NaN,NaN,NaN
58.0,-1.7216,32.2395,324.1073,4,NaN,NaN,NaN,NaN
59.1,-1.7230,32.2577,321.6354,3,NaN,NaN,NaN,NaN
60.1,-1.7237,32.2774,319.6275,3,NaN,NaN,NaN,NaN
61.0,-1.7228,32.3271,317.7333,3,NaN,NaN,NaN,NaN
62.0,-1.7231,32.3839,316.0000,3,NaN,NaN,NaN,NaN
62.9,-1.7201,32.4271,314.2747,3,NaN,NaN,NaN,NaN
64.0,-1.7162,32.4805,312.2740,4,NaN,NaN,NaN,NaN
65.1,-1.7089,32.5169,310.5529,3,NaN,NaN,NaN,NaN
66.1,-1.7054,32.5656,308.6458,3,NaN,NaN,NaN,NaN
67.0,-1.7029,32.6049,306.5080,3,NaN,NaN,NaN,NaN
68.0,-1.6971,32.6378,304.4755,3,NaN,NaN,NaN,NaN
68.9,-1.6842,32.6852,303.0213,3,NaN,NaN,NaN,NaN
69.9,-1.6609,32.7272,302.5608,3,NaN,NaN,NaN,NaN
71.0,-1.6498,32.7717,302.6457,4,NaN,NaN,NaN,NaN
72.1,-1.6499,32.7903,303.1113,3,NaN,NaN,NaN,NaN
73.1,-1.6555,32.8125,303.4742,3,NaN,NaN,NaN,NaN
74.0,-1.6635,32.8332,303.1190,3,NaN,NaN,NaN,NaN
74.9,-1.6767,32.8680,301.9507,3,NaN,NaN,NaN,NaN
75.9,-1.6883,32.8927,300.3734,3,NaN,NaN,NaN,NaN
77.0,-1.6864,32.9122,298.6480,4,NaN,NaN,NaN,NaN
78.1,-1.6727,32.9357,297.2509,3,NaN,NaN,NaN,NaN
79.1,-1.6702,32.9542,296.0903,3,NaN,NaN,NaN,NaN
80.0,-1.6678,32.9755,295.0109,3,NaN,NaN,NaN,NaN
81.0,-1.6568,33.0004,293.9704,3,NaN,NaN,NaN,NaN
81.9,-1.6565,33.0189,292.2695,3,NaN,NaN,NaN,NaN
82.9,-1.6602,33.0326,289.2713,3,NaN,NaN,NaN,NaN
84.0,-1.6652,33.0587,285.6223,4,NaN,NaN,NaN,NaN
85.1,-1.6348,33.1180,283.6751,3,NaN,NaN,NaN,NaN
86.1,-1.5969,33.1487,283.6234,3,NaN,NaN,NaN,NaN
87.0,-1.5868,33.1745,283.9074,3,NaN,NaN,NaN,NaN
88.0,-1.5861,33.2035,284.1230,3,NaN,NaN,NaN,NaN
88.9,-1.5872,33.2221,284.2118,3,NaN,NaN,NaN,NaN
89.9,-1.5862,33.2464,284.4136,3,NaN,NaN,NaN,NaN
91.0,-1.5820,33.2746,285.2078,4,NaN,NaN,NaN,NaN
92.1,-1.5797,33.3009,285.9205,3,NaN,NaN,NaN,NaN
93.1,-1.5858,33.3309,286.3545,3,NaN,NaN,NaN,NaN
94.1,-1.5894,33.3539,286.9500,3,NaN,NaN,NaN,NaN
95.0,-1.5811,33.3714,287.4156,3,NaN,NaN,NaN,NaN
96.0,-1.5920,33.3870,287.7384,3,NaN,NaN,NaN,NaN
97.0,-1.5925,33.4078,288.0479,3,NaN,NaN,NaN,NaN
97.9,-1.5738,33.4341,287.9360,3,NaN,NaN,NaN,NaN
98.9,-1.5759,33.4594,287.0879,3,NaN,NaN,NaN,NaN
99.9,-1.5785,33.4791,286.1313,3,NaN,NaN,NaN,NaN
100.9,-1.5694,33.5066,284.9805,3,NaN,NaN,NaN,NaN
102.0,-1.5632,33.5366,283.7452,4,NaN,NaN,NaN,NaN
103.1,-1.5469,33.5588,282.7743,3,NaN,NaN,NaN,NaN
104.1,-1.5315,33.5804,282.0724,3,NaN,NaN,NaN,NaN
105.0,-1.5180,33.5972,281.3949,3,NaN,NaN,NaN,NaN
106.0,-1.5088,33.6156,280.7330,3,NaN,NaN,NaN,NaN
107.0,-1.4929,33.6372,280.3103,3,NaN,NaN,NaN,NaN
107.9,-1.4709,33.6591,279.9738,3,NaN,NaN,NaN,NaN
108.9,-1.4592,33.6782,279.7030,3,NaN,NaN,NaN,NaN
109.9,-1.4498,33.7015,279.4177,3,NaN,NaN,NaN,NaN
111.0,-1.4300,33.7289,279.2072,4,NaN,NaN,NaN,NaN
112.1,-1.4151,33.7530,279.5134,3,NaN,NaN,NaN,NaN
113.1,-1.3935,33.7817,280.0626,3,NaN,NaN,NaN,NaN
114.1,-1.3725,33.8068,280.8188,3,NaN,NaN,NaN,NaN
115.1,-1.3677,33.8283,281.5039,3,NaN,NaN,NaN,NaN
116.0,-1.3752,33.8502,282.1118,3,NaN,NaN,NaN,NaN
117.0,-1.3652,33.8754,283.0652,3,NaN,NaN,NaN,NaN
118.0,-1.3561,33.8878,283.7207,3,NaN,NaN,NaN,NaN
119.0,-1.3723,33.9232,284.2165,3,NaN,NaN,NaN,NaN
119.9,-1.3653,33.9409,284.7804,3,NaN,NaN,NaN,NaN
120.9,-1.3631,33.9528,285.3069,3,NaN,NaN,NaN,NaN
121.9,-1.3614,33.9668,285.5849,3,NaN,NaN,NaN,NaN
122.9,-1.3584,33.9826,285.7830,3,NaN,NaN,NaN,NaN
124.0,-1.3597,33.9921,286.1517,4,NaN,NaN,NaN,NaN
125.1,-1.3567,34.0006,286.5970,3,NaN,NaN,NaN,NaN
126.1,-1.3450,34.0119,286.9040,3,NaN,NaN,NaN,NaN
127.1,-1.3427,34.0238,287.2248,3,NaN,NaN,NaN,NaN
128.1,-1.3354,34.0466,287.4866,3,NaN,NaN,NaN,NaN
129.0,-1.3196,34.0654,287.7118,3,NaN,NaN,NaN,NaN
130.0,-1.3009,34.0818,287.9853,3,NaN,NaN,NaN,NaN
131.0,-1.2961,34.0960,288.2963,3,NaN,NaN,NaN,NaN
131.9,-1.2784,34.1090,288.5322,3,NaN,NaN,NaN,NaN
132.9,-1.2685,34.1198,288.7476,3,NaN,NaN,NaN,NaN
133.9,-1.2557,34.1324,288.9048,3,NaN,NaN,NaN,NaN
135.0,-1.2356,34.1429,289.2501,4,NaN,NaN,NaN,NaN
136.1,-1.2220,34.1534,289.6310,3,NaN,NaN,NaN,NaN
137.1,-1.2005,34.1649,289.9272,3,NaN,NaN,NaN,NaN
138.1,-1.1928,34.1722,290.1421,3,NaN,NaN,NaN,NaN
139.0,-1.1931,34.1793,290.1777,3,NaN,NaN,NaN,NaN
140.0,-1.1788,34.1869,290.3291,3,NaN,NaN,NaN,NaN
140.9,-1.1612,34.1955,290.4699,3,NaN,NaN,NaN,NaN
141.9,-1.1437,34.2036,290.4944,3,NaN,NaN,NaN,NaN
142.9,-1.1238,34.2134,290.4430,3,NaN,NaN,NaN,NaN
144.0,-1.0994,34.2246,290.5601,4,NaN,NaN,NaN,NaN
145.1,-1.0790,34.2325,290.7201,3,NaN,NaN,NaN,NaN
146.1,-1.0589,34.2401,290.7435,3,NaN,NaN,NaN,NaN
147.1,-1.0382,34.2472,290.7846,3,NaN,NaN,NaN,NaN
148.0,-1.0203,34.2548,290.7578,3,NaN,NaN,NaN,NaN
149.0,-1.0028,34.2618,290.8647,3,NaN,NaN,NaN,NaN
149.9,-0.9787,34.2662,290.8654,3,NaN,NaN,NaN,NaN
150.9,-0.9682,34.2712,290.9909,3,NaN,NaN,NaN,NaN
151.9,-0.9408,34.2808,290.9846,3,NaN,NaN,NaN,NaN
152.9,-0.9162,34.2880,291.0121,3,NaN,NaN,NaN,NaN
154.0,-0.8923,34.2946,291.0523,4,NaN,NaN,NaN,NaN
155.1,-0.8745,34.3023,291.0674,3,NaN,NaN,NaN,NaN
156.1,-0.8374,34.3151,290.9519,3,NaN,NaN,NaN,NaN
157.1,-0.8024,34.3265,290.9088,3,NaN,NaN,NaN,NaN
158.0,-0.7789,34.3345,290.9987,3,NaN,NaN,NaN,NaN
159.0,-0.7599,34.3423,290.9822,3,NaN,NaN,NaN,NaN
160.0,-0.7400,34.3491,290.9499,3,NaN,NaN,NaN,NaN
161.0,-0.7254,34.3521,290.9983,3,NaN,NaN,NaN,NaN
161.9,-0.7231,34.3565,291.0306,3,NaN,NaN,NaN,NaN
162.9,-0.7079,34.3612,290.9710,3,NaN,NaN,NaN,NaN
163.9,-0.6960,34.3646,291.0243,3,NaN,NaN,NaN,NaN
165.0,-0.6847,34.3695,290.9283,4,NaN,NaN,NaN,NaN
166.1,-0.6665,34.3742,290.9003,3,NaN,NaN,NaN,NaN
167.1,-0.6490,34.3812,291.0123,3,NaN,NaN,NaN,NaN
168.1,-0.6240,34.3866,290.8986,3,NaN,NaN,NaN,NaN
169.1,-0.6080,34.3903,290.7621,3,NaN,NaN,NaN,NaN
170.0,-0.5979,34.3945,290.7592,3,NaN,NaN,NaN,NaN
171.0,-0.5840,34.3980,290.8245,3,NaN,NaN,NaN,NaN
172.0,-0.5712,34.4021,290.7613,3,NaN,NaN,NaN,NaN
173.0,-0.5611,34.4051,290.7651,3,NaN,NaN,NaN,NaN
173.9,-0.5488,34.4080,290.7387,3,NaN,NaN,NaN,NaN
174.9,-0.5382,34.4114,290.6624,3,NaN,NaN,NaN,NaN
175.9,-0.5219,34.4154,290.5405,3,NaN,NaN,NaN,NaN
176.8,-0.5093,34.4194,290.6638,3,NaN,NaN,NaN,NaN
178.0,-0.4979,34.4225,290.5330,4,NaN,NaN,NaN,NaN
179.1,-0.4771,34.4288,290.5500,3,NaN,NaN,NaN,NaN
180.1,-0.4579,34.4364,290.4540,3,NaN,NaN,NaN,NaN
181.1,-0.4364,34.4400,290.2680,3,NaN,NaN,NaN,NaN
182.1,-0.4240,34.4457,290.1244,3,NaN,NaN,NaN,NaN
183.0,-0.4022,34.4533,290.0591,3,NaN,NaN,NaN,NaN
184.0,-0.3770,34.4601,289.9588,3,NaN,NaN,NaN,NaN
185.0,-0.3580,34.4656,289.8981,3,NaN,NaN,NaN,NaN
186.0,-0.3430,34.4694,289.9246,3,NaN,NaN,NaN,NaN
186.9,-0.3274,34.4749,289.9716,3,NaN,NaN,NaN,NaN
187.9,-0.3085,34.4797,289.9140,3,NaN,NaN,NaN,NaN
188.9,-0.2928,34.4838,289.8136,3,NaN,NaN,NaN,NaN
189.9,-0.2801,34.4899,289.7734,3,NaN,NaN,NaN,NaN
190.9,-0.2621,34.4938,289.7872,3,NaN,NaN,NaN,NaN
192.0,-0.2503,34.4961,289.8133,4,NaN,NaN,NaN,NaN
193.1,-0.2366,34.5009,289.7726,3,NaN,NaN,NaN,NaN
194.1,-0.2224,34.5050,289.5097,3,NaN,NaN,NaN,NaN
195.1,-0.2110,34.5084,289.4337,3,NaN,NaN,NaN,NaN
196.1,-0.1966,34.5120,289.4622,3,NaN,NaN,NaN,NaN
197.0,-0.1814,34.5169,289.4993,3,NaN,NaN,NaN,NaN
198.0,-0.1645,34.5211,289.3857,3,NaN,NaN,NaN,NaN
199.0,-0.1532,34.5239,289.2605,3,NaN,NaN,NaN,NaN
200.0,-0.1403,34.5266,289.2336,3,NaN,NaN,NaN,NaN
201.0,-0.1270,34.5311,289.2641,3,NaN,NaN,NaN,NaN
202.0,-0.1066,34.5349,289.1190,3,NaN,NaN,NaN,NaN
202.9,-0.0943,34.5389,289.0062,3,NaN,NaN,NaN,NaN
203.9,-0.0731,34.5433,288.9262,3,NaN,NaN,NaN,NaN
204.9,-0.0586,34.5496,288.7126,3,NaN,NaN,NaN,NaN
205.9,-0.0348,34.5537,288.7032,3,NaN,NaN,NaN,NaN
206.9,-0.0243,34.5576,288.7604,3,NaN,NaN,NaN,NaN
207.9,-0.0036,34.5628,288.5979,3,NaN,NaN,NaN,NaN
208.9,0.0095,34.5659,288.5715,3,NaN,NaN,NaN,NaN
210.0,0.0301,34.5711,288.4118,4,NaN,NaN,NaN,NaN
211.1,0.0553,34.5771,288.2602,3,NaN,NaN,NaN,NaN
212.1,0.0705,34.5834,288.1690,3,NaN,NaN,NaN,NaN
213.1,0.0983,34.5909,288.0057,3,NaN,NaN,NaN,NaN
214.1,0.1195,34.5988,287.9691,3,NaN,NaN,NaN,NaN
215.1,0.1463,34.6049,287.8381,3,NaN,NaN,NaN,NaN
216.1,0.1570,34.6071,287.8155,3,NaN,NaN,NaN,NaN
217.0,0.1637,34.6075,287.9152,3,NaN,NaN,NaN,NaN
218.0,0.1699,34.6073,287.8971,3,NaN,NaN,NaN,NaN
219.0,0.1753,34.6097,287.8242,3,NaN,NaN,NaN,NaN
220.0,0.1942,34.6134,287.8895,3,NaN,NaN,NaN,NaN
221.0,0.2042,34.6184,287.9364,3,NaN,NaN,NaN,NaN
222.0,0.2258,34.6242,287.8354,3,NaN,NaN,NaN,NaN
223.0,0.2421,34.6296,287.6959,3,NaN,NaN,NaN,NaN
223.9,0.2618,34.6363,287.5512,3,NaN,NaN,NaN,NaN
224.9,0.2752,34.6421,287.4636,3,NaN,NaN,NaN,NaN
