2012,276.50144,-84.2868,85.8939,198
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.6243,29.7415,NaN,6,8.9466,NaN,0.8060,0.4070
7.0,-1.6242,29.7416,NaN,4,NaN,NaN,NaN,NaN
8.0,-1.6243,29.7421,NaN,4,8.9466,NaN,0.9120,0.4588
9.0,-1.6244,29.7427,NaN,3,9.2352,NaN,0.8696,0.4292
10.0,-1.6241,29.7485,NaN,4,NaN,NaN,NaN,NaN
11.0,-1.6242,29.7562,NaN,3,8.9466,NaN,0.9332,0.4366
12.0,-1.6252,29.7699,NaN,4,NaN,NaN,NaN,NaN
13.0,-1.6260,29.7794,NaN,3,8.8504,NaN,0.9120,0.4440
13.9,-1.6263,29.7822,NaN,4,8.8504,NaN,0.8696,0.4514
15.1,-1.6267,29.7869,NaN,4,NaN,NaN,NaN,NaN
16.0,-1.6266,29.7911,NaN,3,8.9466,NaN,0.9332,0.4736
17.0,-1.6263,29.7996,NaN,4,NaN,NaN,NaN,NaN
18.0,-1.6265,29.8051,NaN,4,8.9466,NaN,0.8696,0.4292
19.1,-1.6268,29.8097,NaN,4,8.9466,NaN,0.8484,0.4514
20.0,-1.6272,29.8176,NaN,3,NaN,NaN,NaN,NaN
21.0,-1.6278,29.8296,NaN,4,8.9466,NaN,0.8484,0.4588
22.0,-1.6280,29.8414,NaN,4,NaN,NaN,NaN,NaN
22.9,-1.6278,29.8682,NaN,4,8.8504,NaN,0.8908,0.4440
23.9,-1.6297,30.1570,NaN,4,8.7542,NaN,0.8908,0.4366
24.9,-1.6344,30.6826,NaN,4,NaN,NaN,NaN,NaN
25.9,-1.6390,30.8270,NaN,4,9.3314,NaN,0.6999,0.4070
26.9,-1.6441,30.8831,NaN,4,8.8504,NaN,0.6999,0.3922
27.9,-1.6482,30.9260,NaN,4,NaN,NaN,NaN,NaN
29.0,-1.6546,30.9725,NaN,4,8.8504,NaN,0.6151,0.3700
30.1,-1.6549,31.0068,NaN,4,8.7542,NaN,0.6787,0.3626
31.0,-1.6619,31.0393,NaN,3,NaN,NaN,NaN,NaN
31.9,-1.6605,31.0707,NaN,4,8.7542,NaN,0.6363,0.3626
32.9,-1.6632,31.1019,NaN,4,7.9846,NaN,0.6151,0.3700
33.9,-1.6684,31.1324,NaN,4,NaN,NaN,NaN,NaN
34.9,-1.6743,31.1680,NaN,4,8.1770,NaN,0.5515,0.3848
36.0,-1.6816,31.2054,NaN,4,7.9846,NaN,0.5515,0.3478
37.0,-1.6899,31.2320,NaN,3,NaN,NaN,NaN,NaN
37.9,-1.6924,31.2559,NaN,4,8.2732,NaN,0.5939,0.3478
38.9,-1.6925,31.2823,NaN,4,NaN,NaN,NaN,NaN
40.0,-1.6928,31.3031,NaN,5,8.5618,NaN,0.5727,0.3626
41.1,-1.6928,31.3223,NaN,4,8.1770,NaN,0.5303,0.3404
42.0,-1.6944,31.3388,NaN,3,NaN,NaN,NaN,NaN
42.9,-1.6953,31.3555,NaN,4,8.3694,NaN,0.5303,0.3404
44.0,-1.6943,31.3736,NaN,5,8.4656,NaN,0.5090,0.3478
45.1,-1.6975,31.3956,NaN,4,8.3694,NaN,0.4666,0.3404
46.0,-1.6998,31.4164,NaN,4,NaN,NaN,NaN,NaN
46.9,-1.7002,31.4398,NaN,4,8.3694,NaN,0.5090,0.3256
47.9,-1.6993,31.4595,NaN,4,8.3694,NaN,0.5727,0.3552
49.0,-1.6926,31.4844,NaN,4,NaN,NaN,NaN,NaN
50.0,-1.6844,31.5109,NaN,4,8.1770,NaN,0.4878,0.3478
51.0,-1.6911,31.5350,NaN,4,8.0808,NaN,0.4454,0.3552
52.0,-1.6953,31.5630,NaN,4,NaN,NaN,NaN,NaN
53.0,-1.6931,31.6003,NaN,4,8.1770,NaN,0.4878,0.3478
54.0,-1.6900,31.6314,NaN,4,7.8884,NaN,0.4242,0.3182
55.1,-1.6901,31.6658,NaN,4,NaN,NaN,NaN,NaN
56.0,-1.6804,31.7000,NaN,3,7.8884,NaN,0.5090,0.3404
57.0,-1.6788,31.7319,NaN,4,NaN,NaN,NaN,NaN
58.0,-1.6780,31.7671,NaN,4,7.5036,NaN,0.4242,0.3404
59.0,-1.6735,31.8012,NaN,3,7.3112,NaN,0.4666,0.3256
59.9,-1.6378,31.8418,NaN,4,NaN,NaN,NaN,NaN
61.1,-1.5921,31.8946,NaN,4,7.0226,NaN,0.4030,0.3330
62.1,-1.6000,31.9336,NaN,3,NaN,NaN,NaN,NaN
63.0,-1.5734,31.9787,NaN,4,6.6378,NaN,0.4030,0.3404
64.0,-1.5746,32.0224,NaN,3,5.9644,NaN,0.3606,0.3478
65.0,-1.5885,32.0582,NaN,4,NaN,NaN,NaN,NaN
66.0,-1.6026,32.1017,NaN,3,6.1568,NaN,0.3606,0.3330
67.0,-1.6005,32.1332,NaN,4,6.2530,NaN,0.4030,0.3182
68.0,-1.6017,32.1656,NaN,3,NaN,NaN,NaN,NaN
69.0,-1.5906,32.1941,NaN,4,5.9644,NaN,0.3606,0.3256
70.0,-1.5926,32.2217,NaN,3,NaN,NaN,NaN,NaN
71.0,-1.6312,32.2509,NaN,4,5.7720,NaN,0.3606,0.3404
72.0,-1.6423,32.2849,NaN,3,NaN,NaN,NaN,NaN
73.1,-1.6448,32.3182,NaN,4,6.0606,NaN,0.4030,0.3330
74.1,-1.6399,32.3478,NaN,3,5.6758,NaN,0.3606,0.3330
75.1,-1.6374,32.3787,NaN,4,NaN,NaN,NaN,NaN
76.1,-1.7012,32.4064,NaN,3,5.5796,NaN,0.3818,0.3404
76.9,-1.7230,32.4268,NaN,3,NaN,NaN,NaN,NaN
78.0,-1.6594,32.4654,NaN,4,6.5416,NaN,0.4030,0.3330
79.0,-1.6506,32.4948,NaN,3,NaN,NaN,NaN,NaN
80.0,-1.6515,32.5298,NaN,4,5.5796,NaN,0.3394,0.3404
81.0,-1.6479,32.5696,NaN,3,5.4834,NaN,0.3818,0.3330
82.0,-1.6428,32.6033,NaN,4,NaN,NaN,NaN,NaN
83.1,-1.6259,32.6449,NaN,3,5.6758,NaN,0.3818,0.3404
84.0,-1.6335,32.6829,NaN,3,NaN,NaN,NaN,NaN
85.0,-1.6327,32.7087,NaN,4,5.2910,NaN,0.3394,0.3404
86.0,-1.6297,32.7289,NaN,3,5.5796,NaN,0.2757,0.3256
87.0,-1.6298,32.7502,NaN,4,NaN,NaN,NaN,NaN
88.1,-1.6320,32.7713,NaN,3,5.3872,NaN,0.2969,0.3552
89.0,-1.6313,32.7934,NaN,3,NaN,NaN,NaN,NaN
90.0,-1.6198,32.8242,NaN,4,5.2910,NaN,0.3394,0.3404
91.1,-1.5958,32.8513,NaN,3,NaN,NaN,NaN,NaN
92.0,-1.5813,32.8751,NaN,3,5.1948,NaN,0.3606,0.3108
93.0,-1.5667,32.9067,NaN,4,NaN,NaN,NaN,NaN
94.1,-1.5613,32.9470,NaN,3,5.0986,NaN,0.2757,0.3552
95.0,-1.5571,32.9749,NaN,3,NaN,NaN,NaN,NaN
96.0,-1.5554,32.9934,NaN,4,5.0024,NaN,0.2969,0.3774
97.1,-1.5529,33.0159,NaN,3,4.7138,NaN,0.3394,0.3404
98.0,-1.5572,33.0284,NaN,3,NaN,NaN,NaN,NaN
99.0,-1.5694,33.0472,NaN,4,5.0024,NaN,0.3181,0.3626
100.0,-1.5926,33.0798,NaN,3,NaN,NaN,NaN,NaN
101.0,-1.5912,33.1070,NaN,4,5.0986,NaN,0.3394,0.3478
102.1,-1.5861,33.1264,NaN,3,NaN,NaN,NaN,NaN
103.0,-1.5691,33.1478,NaN,3,4.9062,NaN,0.2757,0.3330
103.9,-1.5205,33.1748,NaN,3,NaN,NaN,NaN,NaN
105.0,-1.5207,33.2040,NaN,4,4.6176,NaN,0.3394,0.3330
106.0,-1.5176,33.2250,NaN,3,4.8100,NaN,0.2969,0.3478
106.9,-1.5198,33.2413,NaN,3,NaN,NaN,NaN,NaN
108.0,-1.5021,33.2685,NaN,4,4.7138,NaN,0.2333,0.3404
109.0,-1.4957,33.2982,NaN,3,NaN,NaN,NaN,NaN
109.9,-1.4739,33.3223,NaN,3,4.6176,NaN,0.2757,0.3330
111.0,-1.4637,33.3404,NaN,4,NaN,NaN,NaN,NaN
112.0,-1.4565,33.3623,NaN,3,4.6176,NaN,0.2757,0.3182
113.0,-1.4472,33.3913,NaN,4,NaN,NaN,NaN,NaN
114.1,-1.4401,33.4122,NaN,3,4.4252,NaN,0.2757,0.3330
115.0,-1.4292,33.4310,NaN,3,NaN,NaN,NaN,NaN
115.9,-1.4136,33.4543,NaN,3,4.4252,NaN,0.2969,0.3182
117.0,-1.4000,33.4827,NaN,4,4.5214,NaN,0.2545,0.3108
118.0,-1.3899,33.5077,NaN,3,NaN,NaN,NaN,NaN
119.0,-1.3792,33.5315,NaN,4,4.5214,NaN,0.3181,0.3182
120.1,-1.3636,33.5636,NaN,3,NaN,NaN,NaN,NaN
121.0,-1.3496,33.5905,NaN,3,4.6176,NaN,0.2545,0.3182
122.0,-1.3367,33.6277,NaN,4,NaN,NaN,NaN,NaN
123.1,-1.3277,33.6624,NaN,3,4.4252,NaN,0.2969,0.3108
124.0,-1.3220,33.6830,NaN,3,NaN,NaN,NaN,NaN
125.0,-1.3135,33.7064,NaN,4,4.4252,NaN,0.2969,0.3108
