2012,288.00144,-80.7044,86.1170,197
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.6244,29.7618,NaN,6,9.2352,NaN,0.7424,0.4292
7.1,-1.6243,29.7586,NaN,4,NaN,NaN,NaN,NaN
8.0,-1.6243,29.7594,NaN,3,9.2352,NaN,0.7636,0.4366
9.0,-1.6242,29.7606,NaN,5,9.0428,NaN,0.8060,0.4366
10.0,-1.6242,29.7635,NaN,4,9.1390,NaN,0.7424,0.4366
10.9,-1.6243,29.7601,NaN,4,NaN,NaN,NaN,NaN
11.9,-1.6242,29.7606,NaN,4,9.0428,NaN,0.8484,0.4366
12.9,-1.6242,29.7617,NaN,4,9.2352,NaN,0.7424,0.4144
13.9,-1.6242,29.7586,NaN,4,NaN,NaN,NaN,NaN
15.0,-1.6243,29.7570,NaN,5,9.0428,NaN,0.7848,0.4218
16.0,-1.6242,29.7577,NaN,4,9.1390,NaN,0.7636,0.4366
16.9,-1.6241,29.7545,NaN,4,9.1390,NaN,0.8060,0.4218
17.9,-1.6241,29.7540,NaN,4,NaN,NaN,NaN,NaN
18.9,-1.6239,29.7533,NaN,4,9.0428,NaN,0.7848,0.4440
20.0,-1.6240,29.7538,NaN,5,9.2352,NaN,0.7424,0.4440
21.0,-1.6241,29.7581,NaN,4,NaN,NaN,NaN,NaN
22.0,-1.6240,29.7573,NaN,5,9.3314,NaN,0.7211,0.4366
23.1,-1.6244,29.7768,NaN,5,8.9466,NaN,0.7636,0.4440
24.0,-1.6259,29.8734,NaN,4,9.1390,NaN,0.7211,0.4144
25.0,-1.6264,29.9003,NaN,4,NaN,NaN,NaN,NaN
26.0,-1.6268,29.9059,NaN,4,9.0428,NaN,0.7211,0.4218
27.0,-1.6278,29.9171,NaN,4,9.2352,NaN,0.6999,0.4144
28.0,-1.6297,29.9516,NaN,4,NaN,NaN,NaN,NaN
29.0,-1.6311,29.9885,NaN,3,9.0428,NaN,0.8484,0.4218
29.9,-1.6325,30.0364,NaN,4,NaN,NaN,NaN,NaN
31.0,-1.6329,30.0554,NaN,4,8.8504,NaN,0.7636,0.4514
32.0,-1.6338,30.1212,NaN,4,8.9466,NaN,0.6999,0.4514
33.0,-1.6333,30.2460,NaN,4,NaN,NaN,NaN,NaN
34.0,-1.6330,30.5282,NaN,4,8.7542,NaN,0.7848,0.4292
35.0,-1.6357,30.7833,NaN,3,8.8504,NaN,0.7636,0.4366
36.0,-1.6416,30.9729,NaN,4,NaN,NaN,NaN,NaN
37.1,-1.6452,31.0919,NaN,4,8.9466,NaN,0.6787,0.4218
38.1,-1.6506,31.2239,NaN,4,8.6580,NaN,0.6575,0.4144
39.0,-1.6538,31.3252,NaN,3,NaN,NaN,NaN,NaN
40.0,-1.6577,31.4079,NaN,4,8.7542,NaN,0.5939,0.4070
41.0,-1.6638,31.4945,NaN,3,NaN,NaN,NaN,NaN
41.9,-1.6644,31.5512,NaN,4,8.3694,NaN,0.5939,0.3922
43.0,-1.6702,31.5975,NaN,4,8.4656,NaN,0.6363,0.3996
44.0,-1.6764,31.6513,NaN,3,NaN,NaN,NaN,NaN
44.9,-1.6865,31.7014,NaN,4,7.8884,NaN,0.5939,0.3774
45.9,-1.6866,31.7230,NaN,3,NaN,NaN,NaN,NaN
