2011,318.25149,177.6191,85.2234,196
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.9,-1.6102,29.4398,NaN,6,10.0048,NaN,0.6257,0.3885
8.0,-1.6103,29.4402,346.5946,3,NaN,NaN,NaN,NaN
9.0,-1.6103,29.4395,346.5257,3,9.9086,NaN,0.6151,0.4144
10.0,-1.6102,29.4405,345.9304,3,NaN,NaN,NaN,NaN
10.9,-1.6104,29.4443,345.5997,3,9.9086,NaN,0.5939,0.4070
11.9,-1.6103,29.4449,345.0713,3,NaN,NaN,NaN,NaN
12.8,-1.6107,29.4518,344.8230,3,9.8124,NaN,0.6363,0.4070
13.9,-1.6108,29.4566,344.5611,3,NaN,NaN,NaN,NaN
14.9,-1.6107,29.4579,344.4664,2,9.8124,NaN,0.5939,0.3922
16.0,-1.6108,29.4603,344.3860,3,NaN,NaN,NaN,NaN
17.1,-1.6116,29.4827,343.8034,3,NaN,NaN,NaN,NaN
18.1,-1.6194,29.6304,342.5331,3,9.9086,NaN,0.6363,0.4070
19.0,-1.6247,29.7238,341.9124,4,9.6200,NaN,0.5727,0.4070
20.0,-1.6270,29.7701,341.1530,3,NaN,NaN,NaN,NaN
20.9,-1.6278,29.8040,340.7107,3,9.5238,NaN,0.5303,0.3774
22.0,-1.6292,29.8489,339.6607,4,NaN,NaN,NaN,NaN
23.1,-1.6311,29.9053,338.3300,3,9.5238,NaN,0.6363,0.3922
24.0,-1.6323,29.9610,336.4104,3,NaN,NaN,NaN,NaN
24.9,-1.6339,30.0619,334.9161,3,9.4276,NaN,0.5515,0.3700
25.9,-1.6387,30.3492,333.1589,4,9.4276,NaN,0.5515,0.3848
27.0,-1.6542,30.8654,330.9059,3,NaN,NaN,NaN,NaN
27.9,-1.6622,31.0376,329.5942,3,8.8504,NaN,0.4878,0.3626
28.9,-1.6651,31.0913,328.3627,3,NaN,NaN,NaN,NaN
29.9,-1.6668,31.1394,327.1416,3,9.1390,NaN,0.5303,0.3552
31.0,-1.6688,31.1771,325.8013,3,NaN,NaN,NaN,NaN
31.9,-1.6708,31.2159,323.7582,2,8.7542,NaN,0.4454,0.3330
32.9,-1.6774,31.3171,322.2049,3,NaN,NaN,NaN,NaN
34.0,-1.6835,31.4357,320.8402,3,NaN,NaN,NaN,NaN
35.0,-1.6865,31.5443,319.2141,3,8.0808,NaN,0.4454,0.3478
36.0,-1.6877,31.6788,318.0066,3,7.4074,NaN,0.4454,0.3552
37.0,-1.6942,31.8170,316.5315,4,NaN,NaN,NaN,NaN
38.1,-1.6965,31.9283,315.3132,3,7.0226,NaN,0.3181,0.3478
39.0,-1.7002,32.0220,314.1281,3,NaN,NaN,NaN,NaN
40.0,-1.7018,32.1030,312.8340,3,6.5416,NaN,0.3181,0.3552
41.0,-1.7031,32.1825,311.6058,3,NaN,NaN,NaN,NaN
42.0,-1.7052,32.2893,310.9994,3,6.3492,NaN,0.3394,0.3330
42.9,-1.7117,32.3993,310.3819,3,NaN,NaN,NaN,NaN
43.9,-1.7130,32.4504,308.9823,3,5.9644,NaN,0.3181,0.3330
