2012,259.00146,-86.2648,85.7851,759
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
5.9,-1.6362,30.0943,335.5960,7,8.4656,NaN,1.0393,0.4144
6.9,-1.6362,30.0964,338.3205,4,8.8504,NaN,1.1029,0.4736
8.0,-1.6362,30.0966,339.2856,4,NaN,NaN,NaN,NaN
9.0,-1.6360,30.0986,342.5476,4,8.7542,NaN,1.1029,0.4440
10.0,-1.6362,30.0995,343.0891,4,8.9466,NaN,1.0393,0.4514
11.0,-1.6361,30.1001,340.0994,4,NaN,NaN,NaN,NaN
12.1,-1.6362,30.1019,339.7979,4,8.6580,NaN,1.0605,0.4218
13.0,-1.6362,30.1046,340.0086,3,8.6580,NaN,1.0181,0.4736
13.9,-1.6366,30.1177,339.7979,4,NaN,NaN,NaN,NaN
15.0,-1.6374,30.1456,339.5745,4,8.8504,NaN,1.1453,0.4662
16.0,-1.6376,30.1618,339.6732,3,NaN,NaN,NaN,NaN
17.0,-1.6380,30.1886,339.5838,4,8.7542,NaN,1.1029,0.4440
18.1,-1.6387,30.2077,339.4480,4,8.5618,NaN,1.0605,0.4218
19.1,-1.6393,30.2154,339.4859,4,NaN,NaN,NaN,NaN
20.0,-1.6395,30.2224,339.2140,3,8.5618,NaN,1.0393,0.4292
20.9,-1.6395,30.2331,339.2379,4,8.4656,NaN,1.0817,0.4366
22.1,-1.6388,30.2764,339.0439,4,NaN,NaN,NaN,NaN
23.1,-1.6386,30.4042,338.2080,3,8.5618,NaN,0.9332,0.4218
24.1,-1.6390,30.5172,337.3111,4,NaN,NaN,NaN,NaN
25.1,-1.6382,30.6384,336.6020,3,7.8884,NaN,0.9120,0.4218
25.9,-1.6372,30.8205,335.5670,3,8.4656,NaN,0.8272,0.3700
26.9,-1.6403,31.0225,334.8713,4,NaN,NaN,NaN,NaN
28.0,-1.6542,31.1589,334.3767,3,NaN,NaN,NaN,NaN
29.0,-1.6642,31.2356,333.8453,4,8.4656,NaN,0.7211,0.3626
30.0,-1.6694,31.2857,333.5571,3,8.6580,NaN,0.7424,0.3404
30.9,-1.6748,31.3298,333.1783,4,NaN,NaN,NaN,NaN
32.0,-1.6764,31.3642,332.5211,4,8.5618,NaN,0.7424,0.3626
33.1,-1.6794,31.3944,332.2153,3,NaN,NaN,NaN,NaN
34.1,-1.6819,31.4169,331.6489,4,8.3694,NaN,0.6787,0.3552
35.1,-1.6827,31.4391,331.0915,3,7.9846,NaN,0.7424,0.3700
36.0,-1.6875,31.4708,330.8469,4,NaN,NaN,NaN,NaN
37.1,-1.6951,31.5067,330.2278,4,8.2732,NaN,0.6363,0.3626
38.0,-1.6959,31.5321,329.5125,3,NaN,NaN,NaN,NaN
39.0,-1.6977,31.5623,329.1055,4,8.1770,NaN,0.5939,0.3626
