2012,284.50145,-82.8205,85.8412,754
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs,CDOM(ppb),PAR(uE/m^2/s),turbidity(/m/sr)x10^4,chlorophyll-a(ug/l)
6.0,-1.6320,29.8728,NaN,5,8.7542,NaN,0.8060,0.4218
7.0,-1.6320,29.8725,NaN,6,9.1390,NaN,0.7424,0.4070
8.0,-1.6321,29.8763,NaN,6,9.0428,NaN,0.7848,0.4292
9.0,-1.6322,29.8773,NaN,5,NaN,NaN,NaN,NaN
10.0,-1.6320,29.8748,NaN,5,9.0428,NaN,0.7636,0.4218
11.0,-1.6325,29.8823,NaN,5,8.9466,NaN,0.7211,0.4070
12.0,-1.6326,29.8835,NaN,5,8.9466,NaN,0.7211,0.4144
13.0,-1.6325,29.8857,NaN,5,8.9466,NaN,0.7636,0.3996
13.9,-1.6324,29.8859,NaN,6,8.9466,NaN,0.7424,0.4144
14.9,-1.6326,29.8889,NaN,5,8.9466,NaN,0.7211,0.4070
15.9,-1.6331,29.9021,NaN,5,NaN,NaN,NaN,NaN
17.0,-1.6340,29.9231,NaN,6,8.9466,NaN,0.6999,0.4218
18.0,-1.6344,29.9347,NaN,5,9.0428,NaN,0.7211,0.4144
19.0,-1.6359,29.9604,NaN,6,9.1390,NaN,0.7424,0.4218
20.0,-1.6367,29.9770,NaN,7,9.1390,NaN,0.7636,0.4366
21.0,-1.6370,29.9807,NaN,5,8.9466,NaN,0.7211,0.4070
22.0,-1.6370,29.9877,NaN,4,8.9466,NaN,0.6999,0.4070
23.0,-1.6368,30.0072,NaN,5,8.9466,NaN,0.7636,0.3922
24.0,-1.6367,30.0349,NaN,4,NaN,NaN,NaN,NaN
25.0,-1.6385,30.3375,NaN,5,8.8504,NaN,0.8060,0.4144
26.1,-1.6458,30.8045,NaN,4,8.8504,NaN,0.6999,0.3700
27.1,-1.6518,30.9732,NaN,4,NaN,NaN,NaN,NaN
28.0,-1.6517,31.0314,NaN,3,9.1390,NaN,0.6787,0.3700
28.9,-1.6561,31.0890,NaN,4,8.6580,NaN,0.6575,0.3774
30.0,-1.6659,31.1344,NaN,5,NaN,NaN,NaN,NaN
31.0,-1.6762,31.1649,NaN,4,8.6580,NaN,0.6363,0.3626
31.9,-1.6798,31.1924,NaN,4,8.7542,NaN,0.6151,0.3626
32.9,-1.6841,31.2256,NaN,4,NaN,NaN,NaN,NaN
33.9,-1.6888,31.2510,NaN,4,8.7542,NaN,0.5515,0.3626
35.0,-1.6911,31.2756,NaN,5,8.3694,NaN,0.5727,0.3552
36.0,-1.6912,31.3017,NaN,5,NaN,NaN,NaN,NaN
36.9,-1.6911,31.3260,NaN,6,8.5618,NaN,0.5727,0.3552
38.0,-1.6933,31.3416,NaN,6,8.5618,NaN,0.5939,0.3404
39.0,-1.6968,31.3603,NaN,5,8.7542,NaN,0.5727,0.3552
40.1,-1.6992,31.3754,NaN,5,8.4656,NaN,0.5939,0.3552
41.0,-1.7001,31.3936,NaN,5,8.5618,NaN,0.5515,0.3626
42.0,-1.7007,31.4291,NaN,6,8.5618,NaN,0.5090,0.3404
43.0,-1.7024,31.4532,NaN,5,8.5618,NaN,0.4878,0.3478
43.9,-1.7028,31.4701,NaN,5,8.5618,NaN,0.5939,0.3478
44.9,-1.7026,31.4759,NaN,5,NaN,NaN,NaN,NaN
46.0,-1.7025,31.5145,NaN,5,8.4656,NaN,0.5090,0.3478
47.0,-1.7015,31.5487,NaN,5,8.5618,NaN,0.5515,0.3478
48.0,-1.7014,31.5677,NaN,5,8.2732,NaN,0.5090,0.3256
49.0,-1.7006,31.5925,NaN,6,8.3694,NaN,0.5303,0.3478
50.0,-1.7025,31.6202,NaN,5,8.0808,NaN,0.5727,0.3404
51.0,-1.7049,31.6533,NaN,5,8.2732,NaN,0.4878,0.3330
52.0,-1.7040,31.6834,NaN,5,NaN,NaN,NaN,NaN
53.0,-1.7024,31.7157,NaN,4,8.1770,NaN,0.5090,0.3404
54.0,-1.6985,31.7394,NaN,5,7.9846,NaN,0.4454,0.3404
55.0,-1.7022,31.7689,NaN,6,7.7922,NaN,0.4878,0.3330
56.0,-1.7095,31.7934,NaN,5,7.9846,NaN,0.4666,0.3404
57.0,-1.7033,31.8158,NaN,5,7.6960,NaN,0.4878,0.3404
58.0,-1.6916,31.8426,NaN,4,NaN,NaN,NaN,NaN
59.0,-1.6712,31.8869,NaN,5,7.4074,NaN,0.4454,0.3182
60.1,-1.6554,31.9460,NaN,4,7.0226,NaN,0.4242,0.3256
61.0,-1.6325,32.0119,NaN,5,NaN,NaN,NaN,NaN
62.1,-1.6127,32.0643,NaN,4,6.4454,NaN,0.4242,0.3256
63.0,-1.5964,32.1044,NaN,4,5.8682,NaN,0.3606,0.3256
64.0,-1.5880,32.1503,NaN,4,NaN,NaN,NaN,NaN
65.0,-1.5816,32.1779,NaN,4,5.6758,NaN,0.3606,0.3182
65.9,-1.5748,32.2173,NaN,4,5.5796,NaN,0.2969,0.3182
66.9,-1.5650,32.2487,NaN,4,NaN,NaN,NaN,NaN
67.9,-1.5611,32.2847,NaN,4,4.9062,NaN,0.3181,0.3108
68.9,-1.5618,32.3156,NaN,4,5.0024,NaN,0.2969,0.3182
70.0,-1.5575,32.3448,NaN,5,4.6176,NaN,0.2969,0.3256
71.1,-1.5579,32.3659,NaN,4,NaN,NaN,NaN,NaN
72.1,-1.5563,32.3846,NaN,4,4.5214,NaN,0.2757,0.3034
73.1,-1.5552,32.4009,NaN,4,4.4252,NaN,0.2969,0.3108
74.1,-1.5512,32.4198,NaN,4,NaN,NaN,NaN,NaN
75.0,-1.5523,32.4337,NaN,4,4.5214,NaN,0.2333,0.3108
76.0,-1.5495,32.4497,NaN,4,4.5214,NaN,0.2969,0.3256
77.0,-1.5452,32.4665,NaN,4,NaN,NaN,NaN,NaN
78.0,-1.5397,32.4830,NaN,4,4.3290,NaN,0.3181,0.3108
79.1,-1.5318,32.5004,NaN,4,NaN,NaN,NaN,NaN
80.1,-1.5253,32.5164,NaN,4,4.4252,NaN,0.2545,0.3182
81.1,-1.5194,32.5367,NaN,4,4.6176,NaN,0.2333,0.3182
82.1,-1.5055,32.5568,NaN,4,NaN,NaN,NaN,NaN
