2008,90.25002,-137.2325,79.2795,757
%pressure(dbar),temperature(C),salinity,nobs
5.1,-1.5380,28.1771,17
5.5,-1.5380,28.1766,13
6.9,-1.5381,28.1793,4
7.9,-1.5382,28.1808,4
9.0,-1.5381,28.1816,4
10.0,-1.5382,28.1831,4
11.0,-1.5388,28.1973,4
12.0,-1.5406,28.2397,4
13.1,-1.5423,28.2761,4
14.0,-1.5428,28.2914,3
14.9,-1.5429,28.2997,4
15.9,-1.5429,28.3038,4
17.0,-1.5364,28.3132,4
18.0,-1.5003,28.3894,4
19.1,-1.5392,28.4817,4
20.1,-1.5536,28.5300,4
21.0,-1.5584,28.5526,3
21.9,-1.5588,28.5706,4
22.9,-1.5606,28.5900,4
24.0,-1.5592,28.6074,4
25.0,-1.5568,28.6363,4
26.0,-1.5549,28.6726,4
27.1,-1.5599,28.7117,4
28.1,-1.5652,28.7593,4
29.0,-1.5681,28.7968,3
29.9,-1.5712,28.8213,4
31.0,-1.5734,28.8416,4
32.0,-1.5750,28.8672,4
33.0,-1.5754,28.9001,4
34.1,-1.5743,28.9239,4
35.0,-1.5730,28.9464,3
35.9,-1.5671,28.9855,4
37.0,-1.5545,29.0489,4
38.0,-1.5512,29.0941,4
39.0,-1.5532,29.1302,4
40.1,-1.5597,29.1971,4
41.0,-1.5564,29.2970,3
41.9,-1.5346,29.4117,4
42.9,-1.5143,29.4960,4
44.0,-1.4927,29.5489,4
45.0,-1.4580,29.6011,4
46.1,-1.3925,29.6804,4
47.0,-1.3562,29.7690,3
47.9,-1.3492,29.8297,4
48.9,-1.3544,29.9126,4
50.0,-1.3631,29.9813,4
51.0,-1.3730,30.0259,4
52.1,-1.3869,30.0767,4
53.1,-1.3995,30.1207,4
54.0,-1.4119,30.1556,3
54.9,-1.4247,30.1921,4
56.0,-1.4363,30.2252,4
57.0,-1.4474,30.2560,4
58.0,-1.4607,30.2937,4
59.1,-1.4677,30.3166,4
60.0,-1.4732,30.3356,3
60.9,-1.4799,30.3571,4
61.9,-1.4872,30.3903,4
63.0,-1.4912,30.4186,4
64.0,-1.4956,30.4502,4
65.0,-1.5004,30.4874,4
66.1,-1.5032,30.5205,4
67.0,-1.5061,30.5532,3
67.9,-1.5143,30.5881,4
69.0,-1.5197,30.6376,4
70.0,-1.5161,30.6805,4
71.0,-1.5180,30.7254,4
72.1,-1.5160,30.7733,4
73.1,-1.5106,30.8157,4
74.0,-1.5034,30.8586,3
74.9,-1.4861,30.9121,4
75.9,-1.4584,30.9806,4
77.0,-1.4328,31.0514,4
78.0,-1.4278,31.1068,4
79.1,-1.4238,31.1784,4
80.1,-1.4100,31.2671,4
81.0,-1.3957,31.3348,3
81.9,-1.3897,31.3974,4
82.9,-1.3705,31.4922,4
84.0,-1.3435,31.5679,4
85.0,-1.3323,31.6433,4
86.0,-1.3361,31.7104,4
87.1,-1.3476,31.7772,4
88.1,-1.3629,31.8323,4
89.0,-1.3762,31.8618,3
89.9,-1.3951,31.8944,4
90.9,-1.3746,31.9283,4
92.0,-1.3432,31.9577,4
93.0,-1.3793,31.9917,4
94.0,-1.4133,32.0191,4
95.1,-1.4385,32.0497,4
96.1,-1.4642,32.0783,4
97.0,-1.4756,32.0962,3
97.9,-1.4843,32.1157,4
98.9,-1.4919,32.1381,4
100.0,-1.4943,32.1547,4
101.0,-1.4967,32.1744,4
102.0,-1.5027,32.1928,4
103.1,-1.5040,32.2095,4
104.1,-1.5047,32.2281,4
105.0,-1.5083,32.2442,3
105.9,-1.5122,32.2584,4
106.9,-1.5164,32.2744,4
108.0,-1.5177,32.2918,4
109.0,-1.5118,32.3100,4
110.0,-1.5077,32.3222,4
111.1,-1.5065,32.3321,4
112.1,-1.5050,32.3429,4
113.1,-1.5002,32.3586,4
114.0,-1.4933,32.3754,3
114.9,-1.4890,32.3906,4
115.9,-1.4857,32.4081,4
117.0,-1.4798,32.4254,4
118.0,-1.4685,32.4454,4
119.1,-1.4507,32.4680,4
120.1,-1.4366,32.4871,4
