2008,306.00008,-132.5031,71.7903,752
%pressure(dbar),temperature(C),salinity,nobs
6.4,-1.4747,27.1464,13
6.9,-1.4749,27.1475,7
8.0,-1.4748,27.1490,4
8.9,-1.4748,27.1526,5
10.0,-1.4746,27.1571,5
11.1,-1.4744,27.1617,5
12.1,-1.4737,27.1804,4
13.0,-1.4730,27.1981,4
14.0,-1.4700,27.2405,5
15.1,-1.4680,27.3824,4
16.0,-1.5024,28.0564,4
17.0,-1.5436,28.5856,4
17.9,-1.5604,28.8306,4
19.0,-1.5670,28.9089,5
20.0,-1.5720,28.9348,4
21.0,-1.5651,28.9543,4
22.0,-1.5653,29.0152,5
23.0,-1.5788,29.0543,4
24.0,-1.5793,29.0664,4
25.0,-1.5794,29.0811,5
26.1,-1.5787,29.1016,4
27.0,-1.5762,29.1285,4
27.9,-1.5689,29.1657,4
29.0,-1.5494,29.1917,5
30.0,-1.5398,29.2225,4
30.9,-1.5451,29.2785,4
32.0,-1.5538,29.3296,5
33.0,-1.5323,29.3789,4
34.0,-1.5072,29.4084,4
35.0,-1.4884,29.4411,5
36.1,-1.5269,29.4917,4
37.0,-1.4505,29.5606,4
37.9,-1.2576,29.6069,4
39.0,-1.2498,29.6584,5
40.0,-1.2170,29.7385,4
40.9,-1.2213,29.8103,4
42.0,-1.2175,29.8953,5
43.0,-1.2438,29.9477,4
44.0,-1.2846,30.0131,4
45.0,-1.2717,30.1114,5
46.1,-1.2584,30.1824,4
47.0,-1.2386,30.3786,4
48.0,-1.1857,30.5451,5
49.1,-1.2091,30.6267,4
50.0,-1.2227,30.6700,4
50.9,-1.1861,30.7102,4
52.0,-1.1629,30.7602,5
53.1,-1.1832,30.8025,4
54.0,-1.1963,30.8634,4
55.0,-1.1669,30.8948,4
56.0,-1.1273,30.9589,5
57.1,-1.1161,31.0324,4
58.0,-1.1073,31.0851,4
59.0,-1.0784,31.1661,4
60.0,-1.0835,31.2362,5
61.1,-1.0816,31.2880,4
62.0,-1.0930,31.3631,4
62.9,-1.1210,31.3987,4
64.0,-1.1387,31.4215,5
65.0,-1.1273,31.4530,4
65.9,-1.1161,31.4736,4
67.0,-0.9406,31.5222,5
68.0,-0.9137,31.5390,4
69.1,-1.1169,31.5506,3
70.0,-1.2106,31.5890,5
71.1,-1.2307,31.6292,4
72.0,-1.2491,31.6628,4
73.0,-1.2567,31.6973,4
73.9,-1.2275,31.7503,4
75.0,-1.2072,31.7786,5
76.1,-1.2070,31.8067,4
77.0,-1.2077,31.8243,4
78.0,-1.2229,31.8441,4
78.9,-1.2660,31.8731,4
80.0,-1.2927,31.9060,5
81.1,-1.2929,31.9268,4
82.0,-1.2966,31.9445,4
83.0,-1.2983,31.9650,4
84.0,-1.3009,31.9889,5
85.1,-1.3081,32.0024,4
86.0,-1.3156,32.0208,4
87.0,-1.3101,32.0421,4
87.9,-1.3156,32.0563,4
89.0,-1.3255,32.0729,5
90.0,-1.3400,32.0904,4
90.9,-1.3488,32.1040,4
92.0,-1.3586,32.1197,5
93.0,-1.3707,32.1369,4
93.9,-1.3869,32.1523,4
95.0,-1.3935,32.1674,5
96.0,-1.4011,32.1887,4
97.0,-1.4065,32.2060,5
98.1,-1.4139,32.2252,4
99.0,-1.4166,32.2446,4
100.0,-1.4137,32.2611,4
101.0,-1.4134,32.2774,5
102.1,-1.3799,32.2979,4
103.0,-1.3519,32.2993,4
104.0,-1.3522,32.3114,5
105.0,-1.3758,32.3222,4
105.9,-1.3838,32.3263,4
106.9,-1.3934,32.3314,5
107.9,-1.4004,32.3425,4
109.0,-1.4133,32.3658,5
110.0,-1.4197,32.3844,4
110.9,-1.4176,32.4018,4
112.0,-1.4150,32.4119,5
