2008,319.00009,-139.9544,71.8065,771
%pressure(dbar),temperature(C),salinity,nobs
6.0,-1.4626,27.1310,18
7.0,-1.4625,27.1312,5
8.0,-1.4623,27.1320,4
9.0,-1.4620,27.1320,4
10.0,-1.4621,27.1322,4
11.0,-1.4624,27.1323,4
11.9,-1.4623,27.1329,4
12.9,-1.4617,27.1342,4
13.9,-1.4614,27.1354,4
15.0,-1.4611,27.1362,5
16.1,-1.4612,27.1370,4
17.1,-1.4612,27.1382,4
18.1,-1.4608,27.1422,4
19.0,-1.4600,27.1481,4
20.0,-1.4591,27.1933,4
20.9,-1.4045,27.6519,4
22.0,-1.4574,28.0982,5
23.1,-1.4303,28.2776,4
24.0,-1.3603,28.2805,4
25.0,-1.3547,28.3179,4
26.0,-1.2924,28.4071,4
27.0,-1.1648,28.5554,4
27.9,-1.0643,28.6835,4
28.9,-1.0443,28.7324,4
30.0,-1.0408,28.8146,5
31.1,-1.0341,28.8678,4
32.0,-1.0369,28.9123,4
33.0,-1.0334,28.9595,4
34.0,-1.0284,29.0127,4
35.0,-1.0265,29.0964,4
36.0,-1.0256,29.1887,4
36.9,-1.0481,29.2880,4
37.9,-1.0467,29.4183,4
38.9,-1.0321,29.4991,4
40.0,-1.0265,29.5681,5
41.1,-1.0597,29.7053,4
42.0,-1.0631,29.8347,4
43.0,-1.0012,29.9400,4
44.0,-0.9976,30.0110,4
45.0,-0.9346,30.0813,4
45.9,-0.9157,30.1337,4
46.9,-0.9026,30.1767,4
47.9,-0.8957,30.2067,4
48.9,-0.8926,30.2335,4
49.9,-0.8799,30.2943,4
50.9,-0.8727,30.3906,4
52.0,-0.8834,30.4679,5
53.1,-0.8916,30.5294,4
54.1,-0.9054,30.6485,4
55.1,-0.7917,30.7398,4
56.1,-0.7862,30.7814,4
57.1,-0.7824,30.8592,4
58.1,-0.7594,30.8966,4
59.1,-0.8241,30.9766,4
60.1,-0.8397,31.0134,4
61.1,-0.8551,31.0684,4
62.0,-0.8619,31.1227,4
63.0,-0.8835,31.1815,4
64.0,-0.9003,31.2255,4
65.0,-0.9124,31.2759,4
66.0,-0.9237,31.3226,4
67.0,-0.9289,31.3665,4
68.0,-0.9402,31.4123,4
69.0,-0.9407,31.4588,4
70.0,-0.9527,31.4949,4
71.0,-0.9603,31.5398,4
71.9,-0.9817,31.6056,4
72.9,-1.0036,31.6600,4
73.9,-1.0285,31.7169,4
74.9,-1.0396,31.7456,4
75.9,-1.0622,31.7695,4
76.9,-1.0845,31.8020,4
77.9,-1.1071,31.8364,4
78.9,-1.1412,31.8857,4
79.9,-1.1677,31.9231,4
80.9,-1.1764,31.9354,4
81.9,-1.1782,31.9419,4
82.9,-1.1813,31.9584,4
83.9,-1.2035,31.9842,4
85.0,-1.2125,31.9946,5
86.1,-1.2252,32.0100,4
87.1,-1.2382,32.0308,4
88.1,-1.2501,32.0496,4
89.1,-1.2585,32.0637,4
90.1,-1.2665,32.0798,4
91.0,-1.2747,32.0984,4
92.0,-1.2853,32.1139,4
93.0,-1.2915,32.1249,4
94.0,-1.2973,32.1376,4
95.0,-1.3102,32.1602,4
96.0,-1.3237,32.1858,4
97.0,-1.3301,32.2023,4
98.0,-1.3409,32.2293,4
98.9,-1.3444,32.2405,4
99.9,-1.3464,32.2536,4
100.9,-1.3507,32.2714,4
101.9,-1.3535,32.2840,4
102.9,-1.3555,32.2967,4
103.9,-1.3575,32.3172,4
105.0,-1.3590,32.3288,5
106.1,-1.3601,32.3372,4
107.1,-1.3606,32.3475,4
108.1,-1.3621,32.3615,4
109.1,-1.3633,32.3783,4
110.1,-1.3628,32.3929,4
111.0,-1.3649,32.4195,4
112.0,-1.3651,32.4388,4
113.0,-1.3645,32.4534,4
114.0,-1.3719,32.4725,4
115.0,-1.3770,32.4860,4
116.0,-1.3818,32.4987,4
117.0,-1.3895,32.5161,4
118.0,-1.3980,32.5315,4
118.9,-1.4033,32.5427,4
119.9,-1.4026,32.5500,4
120.9,-1.4022,32.5659,4
121.9,-1.4001,32.5829,4
122.9,-1.4010,32.5996,4
123.9,-1.3996,32.6116,4
125.0,-1.3981,32.6233,5
126.1,-1.4005,32.6399,4
127.1,-1.4048,32.6558,4
128.1,-1.4070,32.6701,4
129.1,-1.4107,32.6895,4
130.1,-1.4142,32.7085,4
131.1,-1.4194,32.7198,4
132.1,-1.4222,32.7273,4
133.0,-1.4252,32.7386,4
134.0,-1.4275,32.7507,4
135.0,-1.4286,32.7601,4
136.0,-1.4297,32.7756,4
137.0,-1.4341,32.7938,4
138.0,-1.4409,32.8191,4
139.0,-1.4444,32.8346,4
139.9,-1.4485,32.8435,4
140.9,-1.4503,32.8525,4
141.9,-1.4542,32.8649,4
143.0,-1.4555,32.8798,5
144.1,-1.4574,32.8950,4
145.1,-1.4613,32.9075,4
146.1,-1.4631,32.9173,4
147.0,-1.4631,32.9270,4
148.0,-1.4645,32.9323,4
149.0,-1.4653,32.9441,4
150.0,-1.4679,32.9624,4
151.0,-1.4691,32.9737,4
152.0,-1.4710,32.9912,4
153.0,-1.4721,33.0042,4
153.9,-1.4728,33.0196,4
154.9,-1.4723,33.0360,4
155.9,-1.4728,33.0489,4
157.0,-1.4709,33.0621,5
158.1,-1.4700,33.0718,4
159.1,-1.4673,33.0806,4
160.1,-1.4658,33.0942,4
161.0,-1.4660,33.1054,4
162.0,-1.4643,33.1150,4
163.0,-1.4662,33.1244,4
164.0,-1.4641,33.1353,4
164.9,-1.4665,33.1471,4
165.9,-1.4704,33.1538,4
167.0,-1.4696,33.1643,5
168.0,-1.4664,33.1723,4
169.0,-1.4703,33.1882,4
169.9,-1.4720,33.2006,4
171.0,-1.4725,33.2132,5
172.0,-1.4740,33.2276,4
173.0,-1.4747,33.2410,4
173.9,-1.4734,33.2549,4
175.0,-1.4722,33.2750,5
176.0,-1.4704,33.2972,4
177.0,-1.4719,33.3183,4
178.0,-1.4735,33.3363,5
179.1,-1.4752,33.3505,4
180.0,-1.4761,33.3614,4
181.0,-1.4752,33.3791,5
182.1,-1.4802,33.3935,4
183.0,-1.4825,33.3983,4
183.9,-1.4855,33.4041,5
185.0,-1.4972,33.4299,5
186.0,-1.5025,33.4449,4
187.0,-1.5057,33.4584,5
188.1,-1.5119,33.4731,5
