2008,184.00002,-131.0891,79.9580,757
%pressure(dbar),temperature(C),salinity,nobs
5.5,-1.3302,27.9860,10
5.9,-1.3305,27.9872,7
6.9,-1.3313,27.9909,4
7.9,-1.3313,27.9961,4
9.0,-1.3311,28.0164,5
10.1,-1.3282,28.0343,4
11.0,-1.3286,28.1025,4
11.9,-1.3345,28.1661,4
12.9,-1.3365,28.1928,4
13.9,-1.3381,28.2208,4
15.0,-1.3398,28.2602,5
16.1,-1.3404,28.2934,4
17.1,-1.3396,28.3482,4
18.0,-1.3390,28.4014,4
19.0,-1.3379,28.4208,4
19.9,-1.3352,28.4570,4
20.9,-1.3332,28.5177,4
21.9,-1.3403,28.5560,4
22.9,-1.3501,28.5866,4
23.9,-1.3546,28.6484,4
24.9,-1.3610,28.6883,4
25.9,-1.3644,28.7078,4
26.9,-1.3696,28.7445,4
27.9,-1.3765,28.7821,4
28.9,-1.3826,28.8213,4
29.9,-1.3931,28.8817,4
30.9,-1.4046,28.9366,4
31.9,-1.4158,28.9853,4
32.9,-1.4222,29.0162,4
33.9,-1.4283,29.0453,4
34.9,-1.4352,29.0802,4
35.9,-1.4372,29.1142,4
36.9,-1.4368,29.1517,4
37.9,-1.4368,29.2139,4
38.9,-1.4328,29.2366,4
39.9,-1.4290,29.2603,4
40.9,-1.4273,29.2813,4
41.9,-1.4216,29.3172,4
42.9,-1.4181,29.3958,4
44.0,-1.4108,29.4798,5
45.1,-1.4065,29.5589,4
46.1,-1.3870,29.6463,4
47.1,-1.3592,29.7487,4
48.1,-1.3622,29.8372,4
49.0,-1.3498,29.9077,3
50.0,-1.3467,29.9401,5
51.1,-1.3601,30.0154,4
52.0,-1.3565,30.0533,3
52.9,-1.3486,30.0767,4
53.9,-1.3507,30.1302,4
54.9,-1.3604,30.2003,4
55.9,-1.3705,30.2655,4
56.9,-1.3812,30.3054,4
57.9,-1.3870,30.3252,4
58.9,-1.3850,30.3427,4
60.0,-1.3748,30.3801,4
61.0,-1.3929,30.4100,4
62.0,-1.4024,30.4401,4
63.0,-1.3944,30.4802,4
64.0,-1.4094,30.5138,4
65.0,-1.4166,30.5539,4
66.0,-1.4126,30.5979,4
67.0,-1.3960,30.6358,4
68.1,-1.3807,30.6963,4
69.1,-1.3757,30.7714,4
70.1,-1.3786,30.8446,4
71.1,-1.3651,30.9052,4
72.1,-1.3490,30.9528,4
73.1,-1.3224,31.0182,4
74.1,-1.3013,31.0724,4
75.1,-1.2848,31.1124,4
76.0,-1.2649,31.1517,3
76.9,-1.2360,31.2158,4
77.9,-1.2071,31.3161,4
78.9,-1.1891,31.4034,4
79.9,-1.1782,31.4992,4
80.9,-1.1735,31.6003,4
81.9,-1.1737,31.6529,4
82.9,-1.1803,31.7159,4
83.9,-1.1997,31.7861,4
84.9,-1.2102,31.8352,4
85.9,-1.2118,31.8957,4
86.9,-1.2298,31.9420,4
88.0,-1.2408,31.9674,4
89.0,-1.2546,31.9939,4
90.0,-1.2647,32.0118,4
91.0,-1.2786,32.0370,4
92.0,-1.3076,32.0662,4
93.0,-1.3247,32.0867,4
94.0,-1.3400,32.1040,4
