2008,156.25002,-136.4775,79.3759,757
%pressure(dbar),temperature(C),salinity,nobs
5.3,-1.4955,28.2834,15
5.5,-1.4955,28.2834,7
6.9,-1.4949,28.2851,4
8.0,-1.4948,28.2857,5
9.1,-1.4937,28.2890,4
10.1,-1.4930,28.2900,4
11.1,-1.4906,28.2958,4
12.1,-1.4888,28.3040,4
13.0,-1.4886,28.3139,3
13.9,-1.4897,28.3276,4
14.9,-1.4896,28.3485,4
15.9,-1.4917,28.4021,4
17.0,-1.4976,28.4490,4
18.0,-1.5082,28.4998,4
19.0,-1.5190,28.5519,4
20.0,-1.5220,28.5646,4
21.0,-1.5228,28.5720,4
22.1,-1.5214,28.5807,4
23.1,-1.5186,28.5898,4
24.1,-1.5030,28.6296,4
25.0,-1.4810,28.6917,3
25.9,-1.4678,28.7339,4
26.9,-1.4595,28.7631,4
28.0,-1.4542,28.7831,4
29.0,-1.4492,28.8070,4
30.0,-1.4482,28.8843,4
31.1,-1.4580,28.9748,4
32.1,-1.4718,29.0408,4
33.1,-1.4818,29.0794,4
34.1,-1.4893,29.1344,4
35.1,-1.5010,29.2168,4
36.1,-1.4684,29.2794,4
37.1,-1.4386,29.3461,4
38.0,-1.4238,29.4352,3
38.9,-1.3918,29.5628,4
39.9,-1.4228,29.6292,4
40.9,-1.3505,29.7013,4
42.0,-1.3838,29.7543,4
43.0,-1.4156,29.8049,4
44.0,-1.4184,29.8395,4
45.0,-1.4092,29.8737,4
46.0,-1.3668,29.9426,4
47.1,-1.3785,30.0016,4
48.1,-1.4083,30.0584,4
49.1,-1.4166,30.1320,4
50.0,-1.4153,30.1717,3
50.9,-1.4260,30.1996,4
51.9,-1.4358,30.2312,4
52.9,-1.4614,30.2599,4
54.0,-1.4689,30.2745,4
55.0,-1.4684,30.2877,4
56.0,-1.4693,30.3049,4
57.1,-1.4782,30.3230,4
58.1,-1.4811,30.3554,4
59.1,-1.4793,30.3775,4
60.1,-1.4818,30.3971,4
61.0,-1.4925,30.4122,3
61.9,-1.5048,30.4333,4
62.9,-1.5096,30.4491,4
63.9,-1.5133,30.4623,4
65.0,-1.5172,30.4815,4
66.0,-1.5249,30.5131,4
67.0,-1.5266,30.5276,4
68.0,-1.5266,30.5437,4
69.0,-1.5154,30.5687,4
70.0,-1.4764,30.6221,4
71.1,-1.4833,30.6587,4
72.1,-1.4734,30.6955,4
73.1,-1.4676,30.7624,4
74.0,-1.4862,30.8080,3
74.9,-1.4936,30.8631,4
75.9,-1.4480,30.9364,4
76.9,-1.3490,31.0094,4
78.0,-1.3016,31.1192,4
79.0,-1.3331,31.1947,4
80.0,-1.3622,31.2823,4
81.0,-1.3243,31.3678,4
82.0,-1.3581,31.4210,4
83.0,-1.4559,31.4645,4
84.1,-1.4404,31.5180,4
85.1,-1.4392,31.5841,4
86.1,-1.3914,31.6672,4
87.1,-1.4217,31.7403,4
88.0,-1.4200,31.8057,3
88.9,-1.4264,31.8712,4
89.9,-1.4350,31.9211,4
90.9,-1.4427,31.9536,4
91.9,-1.4556,32.0066,4
92.9,-1.4636,32.0411,4
94.0,-1.4721,32.0668,4
95.0,-1.4748,32.0856,4
96.0,-1.4744,32.1033,4
97.0,-1.4791,32.1166,4
98.0,-1.4895,32.1389,4
99.0,-1.4960,32.1562,4
100.0,-1.5007,32.1762,4
101.1,-1.5067,32.1938,4
102.1,-1.5109,32.2118,4
103.1,-1.5052,32.2303,4
104.1,-1.5022,32.2472,4
105.1,-1.5056,32.2611,4
106.1,-1.5098,32.2788,4
107.0,-1.5092,32.2894,3
107.9,-1.5162,32.3015,4
108.9,-1.5221,32.3154,4
109.9,-1.5179,32.3290,4
110.9,-1.5162,32.3423,4
