2007,229.25001,-154.2729,78.6530,756
%pressure(dbar),temperature(C),salinity,nobs
5.9,-1.1541,26.2893,29
7.0,-1.1163,26.4181,4
8.0,-1.0789,26.5792,4
9.0,-1.0418,26.7475,4
10.0,-0.9901,27.0070,3
11.0,-0.9660,27.1484,4
12.0,-0.9318,27.3444,3
13.0,-0.9211,27.4886,4
13.9,-0.9250,27.6416,3
14.9,-0.9470,27.8220,4
15.9,-0.9447,28.0283,3
16.9,-0.9370,28.3159,4
18.1,-0.9405,28.4892,4
19.0,-0.9536,28.6485,3
20.0,-0.9889,28.7481,4
21.0,-1.0454,28.8301,3
22.0,-1.1103,28.9126,4
23.0,-1.1571,28.9829,3
24.0,-1.1857,29.0473,4
25.0,-1.2088,29.1172,3
26.0,-1.2297,29.1941,4
27.0,-1.2508,29.2769,3
27.9,-1.2684,29.3335,4
29.1,-1.2849,29.3928,4
30.0,-1.2974,29.4455,3
31.0,-1.3068,29.4967,4
32.0,-1.3169,29.5542,3
33.0,-1.3295,29.6207,4
34.0,-1.3394,29.6749,3
35.0,-1.3491,29.7198,4
36.0,-1.3674,29.7841,3
36.9,-1.3764,29.8460,4
38.0,-1.3697,29.8946,4
39.0,-1.3694,29.9434,3
40.0,-1.3785,29.9872,4
41.0,-1.3826,30.0279,3
42.0,-1.3790,30.0733,4
42.9,-1.3725,30.1103,3
43.9,-1.3548,30.1684,4
45.0,-1.3159,30.2666,4
46.0,-1.2714,30.3637,3
47.0,-1.2310,30.4443,4
48.0,-1.1853,30.5324,3
48.9,-1.1286,30.6550,4
50.1,-1.0591,30.7917,4
51.0,-0.9918,30.9202,3
52.0,-0.9544,30.9883,4
53.0,-0.9156,31.0706,3
54.0,-0.8755,31.1432,4
55.1,-0.8358,31.2642,4
56.0,-0.8267,31.3392,3
57.0,-0.8216,31.4079,4
58.0,-0.8225,31.4733,3
59.0,-0.8271,31.5316,4
60.1,-0.8308,31.5878,4
61.0,-0.8348,31.6378,3
62.0,-0.8449,31.6757,4
63.0,-0.8624,31.7134,3
64.0,-0.8811,31.7456,4
65.0,-0.8957,31.7769,3
65.9,-0.9197,31.8026,4
67.0,-1.0043,31.8368,4
68.0,-1.0971,31.8664,3
69.0,-1.1499,31.9147,4
70.0,-1.1215,31.9501,3
70.9,-1.1249,31.9718,4
