2008,128.25002,-138.8447,79.3028,754
%pressure(dbar),temperature(C),salinity,nobs
8.1,-1.5102,28.0290,4
9.0,-1.5114,28.0542,4
10.0,-1.5136,28.0814,4
11.0,-1.5169,28.1149,4
12.1,-1.5197,28.1373,4
13.1,-1.5211,28.1510,4
14.0,-1.5216,28.1565,3
14.9,-1.5226,28.1629,4
15.9,-1.5241,28.1692,4
17.0,-1.5251,28.1757,4
18.0,-1.5260,28.1820,4
19.0,-1.5269,28.1879,4
20.1,-1.5275,28.1970,4
21.0,-1.5275,28.2042,3
21.9,-1.5277,28.2095,4
22.9,-1.5272,28.2167,4
24.0,-1.5256,28.2253,4
25.0,-1.5251,28.2348,4
26.1,-1.5255,28.2408,4
27.1,-1.5260,28.2458,4
28.0,-1.5276,28.2522,3
28.9,-1.5262,28.2648,4
29.9,-1.5225,28.2751,4
31.0,-1.5210,28.2828,4
32.0,-1.5193,28.2871,4
33.0,-1.5161,28.2895,4
34.1,-1.5156,28.2938,4
35.0,-1.5203,28.3047,3
35.9,-1.5237,28.3189,4
36.9,-1.5268,28.3502,4
38.0,-1.5329,28.4066,4
39.0,-1.5362,28.4257,4
40.0,-1.5370,28.4393,4
41.1,-1.5383,28.4508,4
42.1,-1.5383,28.4630,4
43.0,-1.5366,28.4869,3
43.9,-1.5310,28.5493,4
45.0,-1.5185,28.6704,4
46.0,-1.5108,28.7931,4
47.0,-1.4192,28.9377,4
48.1,-1.3236,29.1014,4
49.1,-1.2626,29.2634,4
50.1,-1.2420,29.4046,4
51.0,-1.2433,29.4975,3
51.9,-1.2527,29.6044,4
53.0,-1.2721,29.7228,4
54.0,-1.2854,29.8009,4
55.0,-1.2999,29.8740,4
56.1,-1.3109,29.9349,4
57.1,-1.3195,29.9839,4
58.0,-1.3303,30.0388,3
58.9,-1.3403,30.0913,4
59.9,-1.3508,30.1373,4
61.0,-1.3623,30.1899,4
62.0,-1.3718,30.2394,4
63.0,-1.3819,30.2947,4
64.1,-1.3861,30.3418,4
65.1,-1.3897,30.3859,4
66.0,-1.3930,30.4348,3
66.9,-1.3948,30.4852,4
67.9,-1.4003,30.5466,4
69.0,-1.4019,30.6103,4
70.0,-1.4009,30.6692,4
71.0,-1.3851,30.7433,4
72.0,-1.3467,30.8493,4
73.1,-1.3105,30.9443,4
74.0,-1.2903,31.0238,3
74.9,-1.2935,31.0885,4
75.9,-1.3096,31.1655,4
76.9,-1.3343,31.2307,4
78.0,-1.3740,31.2984,4
79.0,-1.4018,31.3555,4
80.0,-1.4015,31.4435,4
81.1,-1.4021,31.5297,4
82.1,-1.3912,31.6108,4
83.1,-1.3651,31.6771,4
84.0,-1.3647,31.7119,3
84.9,-1.3769,31.7453,4
85.9,-1.3849,31.8066,4
87.0,-1.3839,31.8559,4
88.0,-1.3770,31.8948,4
89.0,-1.3903,31.9306,4
90.1,-1.3901,31.9544,4
91.1,-1.3991,31.9770,4
92.1,-1.4097,32.0055,4
93.0,-1.4149,32.0319,3
93.9,-1.4135,32.0553,4
94.9,-1.4117,32.0780,4
96.0,-1.4312,32.0971,4
97.0,-1.4526,32.1143,4
98.0,-1.4643,32.1327,4
99.0,-1.4726,32.1517,4
100.1,-1.4733,32.1683,4
101.1,-1.4850,32.1840,4
102.0,-1.4891,32.1954,3
102.9,-1.4886,32.2078,4
103.9,-1.4845,32.2247,4
105.0,-1.4822,32.2394,4
106.0,-1.4810,32.2555,4
107.0,-1.4807,32.2708,4
108.0,-1.4812,32.2863,4
109.1,-1.4789,32.3034,4
110.1,-1.4747,32.3201,4
111.0,-1.4731,32.3328,3
111.9,-1.4724,32.3431,4
112.9,-1.4730,32.3522,4
113.9,-1.4835,32.3609,4
115.0,-1.4830,32.3719,4
116.0,-1.4721,32.3901,4
117.0,-1.4588,32.4058,4
118.0,-1.4454,32.4190,4
119.1,-1.4453,32.4342,4
120.1,-1.4467,32.4506,4
121.0,-1.4419,32.4634,3
121.9,-1.4313,32.4776,4
122.9,-1.4198,32.4916,4
123.9,-1.4158,32.5070,4
125.0,-1.4133,32.5209,4
126.0,-1.4094,32.5415,4
127.0,-1.4103,32.5654,4
128.0,-1.4102,32.5854,4
129.1,-1.4044,32.6212,4
130.1,-1.3999,32.6421,4
131.1,-1.3977,32.6631,4
132.1,-1.3980,32.6763,4
133.0,-1.3946,32.6946,3
133.9,-1.3886,32.7197,4
134.9,-1.3841,32.7457,4
136.0,-1.3803,32.7665,4
137.0,-1.3774,32.7857,4
138.0,-1.3753,32.8057,4
139.0,-1.3736,32.8285,4
140.1,-1.3739,32.8514,4
141.1,-1.3752,32.8727,4
142.1,-1.3764,32.8960,4
143.1,-1.3761,32.9231,4
144.0,-1.3740,32.9461,3
144.9,-1.3733,32.9668,4
145.9,-1.3751,32.9979,4
147.0,-1.3769,33.0292,4
148.0,-1.3781,33.0656,4
149.0,-1.3779,33.1080,4
150.0,-1.3771,33.1401,4
151.0,-1.3754,33.1798,4
152.0,-1.3728,33.2310,4
153.1,-1.3705,33.2756,4
154.1,-1.3688,33.3064,4
155.1,-1.3675,33.3461,4
156.0,-1.3669,33.3736,3
156.9,-1.3655,33.4190,4
157.9,-1.3630,33.4628,4
158.9,-1.3622,33.5017,4
160.0,-1.3649,33.5417,4
161.0,-1.3654,33.5673,4
162.0,-1.3656,33.5930,4
163.0,-1.3657,33.6270,4
164.0,-1.3632,33.6579,4
165.1,-1.3623,33.6922,4
166.1,-1.3600,33.7206,4
167.1,-1.3589,33.7426,4
168.1,-1.3594,33.7716,4
169.0,-1.3607,33.7989,3
169.9,-1.3611,33.8229,4
170.9,-1.3621,33.8489,4
171.9,-1.3637,33.8727,4
173.0,-1.3648,33.8960,4
174.0,-1.3646,33.9167,4
175.0,-1.3625,33.9328,4
176.0,-1.3597,33.9461,4
177.0,-1.3552,33.9590,4
178.1,-1.3492,33.9737,4
179.1,-1.3368,33.9886,4
180.1,-1.3208,34.0047,4
181.1,-1.2995,34.0225,4
182.1,-1.2784,34.0356,4
183.0,-1.2549,34.0478,3
183.9,-1.2285,34.0638,4
184.9,-1.1930,34.0783,4
185.9,-1.1711,34.0903,4
187.0,-1.1459,34.1018,4
188.0,-1.1224,34.1099,4
189.0,-1.0995,34.1234,4
190.0,-1.0810,34.1357,4
191.0,-1.0629,34.1459,4
192.0,-1.0479,34.1531,4
193.0,-1.0265,34.1623,4
194.1,-0.9924,34.1726,4
195.1,-0.9670,34.1819,4
196.1,-0.9450,34.1904,4
197.0,-0.9217,34.2015,3
197.9,-0.9091,34.2083,4
198.9,-0.8928,34.2147,4
199.9,-0.8749,34.2249,4
200.9,-0.8610,34.2338,4
202.0,-0.8409,34.2418,4
203.0,-0.8156,34.2495,4
204.0,-0.7878,34.2603,4
205.0,-0.7724,34.2656,4
206.1,-0.7536,34.2734,4
207.1,-0.7390,34.2786,4
208.1,-0.7178,34.2871,4
209.1,-0.7003,34.2911,4
210.1,-0.6746,34.2987,4
211.0,-0.6611,34.3068,3
211.9,-0.6427,34.3100,4
212.9,-0.6248,34.3182,4
214.0,-0.6110,34.3239,4
215.0,-0.5950,34.3287,4
216.0,-0.5726,34.3364,4
217.0,-0.5485,34.3437,4
218.0,-0.5387,34.3477,4
219.0,-0.5159,34.3553,4
220.0,-0.4975,34.3625,4
221.1,-0.4923,34.3647,4
222.1,-0.4810,34.3693,4
223.1,-0.4589,34.3769,4
224.0,-0.4434,34.3819,3
224.9,-0.4256,34.3871,4
225.9,-0.4088,34.3925,4
226.9,-0.3922,34.3985,4
228.0,-0.3749,34.4057,4
229.0,-0.3613,34.4111,4
230.0,-0.3442,34.4155,4
231.0,-0.3252,34.4215,4
232.0,-0.3058,34.4269,4
233.0,-0.2815,34.4332,4
234.1,-0.2618,34.4412,4
235.1,-0.2524,34.4463,4
236.0,-0.2445,34.4483,3
236.9,-0.2271,34.4525,4
237.9,-0.2123,34.4606,4
238.9,-0.2076,34.4636,4
239.9,-0.2057,34.4651,4
240.9,-0.2030,34.4670,4
242.0,-0.1824,34.4750,4
243.0,-0.1533,34.4857,4
244.0,-0.1394,34.4919,4
245.0,-0.1337,34.4928,4
246.0,-0.1155,34.4982,4
247.1,-0.0875,34.5063,4
248.1,-0.0799,34.5098,4
249.1,-0.0757,34.5114,4
250.0,-0.0603,34.5176,3
250.9,-0.0258,34.5297,4
251.9,-0.0121,34.5341,4
252.9,0.0024,34.5370,4
254.0,0.0288,34.5458,4
255.0,0.0593,34.5568,4
256.0,0.0691,34.5599,4
257.0,0.0729,34.5618,4
258.0,0.0740,34.5626,4
259.0,0.0753,34.5630,4
260.1,0.0811,34.5641,4
261.1,0.1035,34.5740,4
262.1,0.1203,34.5822,4
263.0,0.1270,34.5855,3
263.9,0.1284,34.5865,4
264.9,0.1307,34.5867,4
265.9,0.1326,34.5875,4
266.9,0.1367,34.5880,4
268.0,0.1461,34.5902,4
269.0,0.1734,34.5977,4
270.0,0.1915,34.6059,4
271.0,0.2095,34.6142,4
272.1,0.2237,34.6201,4
273.1,0.2325,34.6232,4
274.1,0.2545,34.6329,4
275.0,0.2695,34.6370,3
275.9,0.2757,34.6400,4
276.9,0.2773,34.6412,4
277.9,0.2780,34.6417,4
278.9,0.2790,34.6420,4
280.0,0.2844,34.6431,4
281.0,0.2924,34.6448,4
282.0,0.2952,34.6460,4
283.0,0.2964,34.6463,4
284.0,0.2972,34.6464,4
285.1,0.3043,34.6479,4
286.1,0.3260,34.6544,4
287.1,0.3508,34.6642,4
288.1,0.3624,34.6671,4
289.0,0.3650,34.6677,3
289.9,0.3660,34.6679,4
290.9,0.3666,34.6679,4
291.9,0.3737,34.6716,4
293.0,0.3957,34.6793,4
294.0,0.4234,34.6889,4
295.0,0.4367,34.6945,4
296.0,0.4572,34.6999,4
297.0,0.4816,34.7093,4
298.1,0.4973,34.7181,4
299.1,0.5158,34.7223,4
300.1,0.5260,34.7257,4
301.1,0.5284,34.7264,4
302.0,0.5302,34.7268,3
302.9,0.5324,34.7270,4
303.9,0.5435,34.7294,4
304.9,0.5538,34.7318,4
306.0,0.5835,34.7398,4
307.0,0.6088,34.7486,4
