2008,32.00002,-137.5599,80.3322,756
%pressure(dbar),temperature(C),salinity,nobs
6.0,-1.5103,27.6673,10
7.0,-1.5104,27.6676,4
8.0,-1.5103,27.6677,4
9.1,-1.5103,27.6678,4
10.1,-1.5103,27.6672,4
11.1,-1.5103,27.6673,4
12.1,-1.5102,27.6673,4
13.1,-1.5102,27.6677,4
14.1,-1.5104,27.6681,4
15.1,-1.5102,27.6680,4
16.0,-1.5103,27.6683,4
17.0,-1.5103,27.6707,4
18.0,-1.5105,27.6747,4
19.0,-1.5106,27.6772,4
20.0,-1.5105,27.6786,4
21.0,-1.5108,27.6818,4
22.0,-1.5109,27.6882,4
23.0,-1.5111,27.6942,4
24.1,-1.5113,27.7044,4
25.1,-1.5115,27.7294,4
26.1,-1.5112,27.7540,4
27.1,-1.5114,27.9370,4
28.0,-1.5141,28.0871,3
28.9,-1.5203,28.1592,4
29.9,-1.5181,28.2153,4
30.9,-1.5211,28.2665,4
32.0,-1.5088,28.3098,4
33.0,-1.4908,28.3772,4
34.0,-1.4713,28.4813,4
35.0,-1.3480,28.6895,4
36.0,-1.2769,28.8915,4
37.1,-1.2343,29.0074,4
38.1,-1.2019,29.1260,4
39.0,-1.2166,29.2516,3
39.9,-1.2184,29.3163,4
40.9,-1.1978,29.4033,4
41.9,-1.2039,29.5181,4
43.0,-1.2171,29.6034,4
44.0,-1.2293,29.6712,4
45.0,-1.2330,29.7343,4
46.1,-1.2546,29.8010,4
47.1,-1.2345,29.8466,4
48.1,-1.2071,29.8836,4
49.0,-1.2162,29.9360,3
49.9,-1.2178,29.9734,4
50.9,-1.2106,30.0127,4
52.0,-1.2527,30.0519,4
53.0,-1.2590,30.1084,4
54.0,-1.1281,30.1970,4
55.0,-0.9559,30.3133,4
56.1,-0.9269,30.4059,4
57.1,-1.0613,30.4785,4
58.0,-1.2449,30.5091,3
58.9,-1.3027,30.5596,4
59.9,-1.3351,30.6390,4
60.9,-1.2410,30.7320,4
62.0,-1.3082,30.8222,4
63.0,-1.3192,30.9180,4
64.0,-1.2583,30.9970,4
65.1,-1.2393,31.0505,4
66.1,-1.0918,31.1343,4
67.1,-0.9910,31.2495,4
68.0,-0.9070,31.3703,3
68.9,-0.8367,31.4655,4
69.9,-0.8605,31.5438,4
71.0,-0.9795,31.5931,4
72.0,-0.9486,31.6560,4
73.0,-0.9854,31.7071,4
74.1,-1.0075,31.7525,4
75.1,-0.9577,31.8074,4
76.0,-0.9918,31.8283,3
76.9,-0.9849,31.8465,4
77.9,-0.9743,31.8756,4
78.9,-0.9680,31.9029,4
80.0,-0.9757,31.9358,4
81.0,-1.1263,31.9581,4
82.0,-1.3858,31.9789,4
83.1,-1.4545,32.0024,4
84.0,-1.4737,32.0241,3
