2007,308.25002,-142.4901,80.6798,757
%pressure(dbar),temperature(C),salinity,nobs
5.3,-1.4890,27.3277,8
6.1,-1.4890,27.3265,19
6.9,-1.4889,27.3325,4
7.9,-1.4889,27.3345,4
9.0,-1.4889,27.3355,4
10.0,-1.4886,27.3373,4
11.1,-1.4861,27.3650,4
12.0,-1.4852,27.4107,3
12.9,-1.4869,27.4317,4
14.0,-1.4866,27.4494,4
15.0,-1.4837,27.4680,4
16.1,-1.4836,27.5143,4
17.0,-1.4892,27.5848,3
17.9,-1.4968,27.6690,4
19.0,-1.4989,27.7437,4
20.0,-1.4963,27.7787,4
21.0,-1.4956,27.7995,3
21.9,-1.5010,27.8215,4
22.9,-1.5065,27.8562,4
24.0,-1.5121,27.8866,4
25.1,-1.5159,27.9126,4
26.0,-1.5010,27.9351,3
26.9,-1.4176,28.0148,4
28.0,-1.2926,28.1469,4
29.0,-1.1638,28.3549,4
30.1,-1.1134,28.5075,4
31.0,-1.1002,28.6327,3
31.9,-1.0981,28.7394,4
33.0,-1.1101,28.8142,4
34.0,-1.1202,28.9251,4
35.1,-1.1340,29.0337,4
36.0,-1.1475,29.1040,3
36.9,-1.1676,29.1809,4
38.0,-1.1852,29.2678,4
39.0,-1.1995,29.3393,4
40.1,-1.2142,29.4123,4
41.0,-1.2258,29.4702,3
41.9,-1.2409,29.5309,4
43.0,-1.2618,29.6067,4
44.0,-1.2803,29.6770,4
45.0,-1.2961,29.7525,4
46.1,-1.3056,29.8117,4
47.0,-1.3108,29.8456,3
47.9,-1.3181,29.8969,4
49.0,-1.3230,29.9621,4
50.0,-1.3384,30.0298,4
51.1,-1.3428,30.0962,4
52.0,-1.3363,30.1511,3
52.9,-1.3290,30.2040,4
54.0,-1.3290,30.2769,4
55.0,-1.3302,30.3531,4
56.1,-1.3291,30.4115,4
57.1,-1.3214,30.4756,4
58.0,-1.3089,30.5540,3
58.9,-1.2972,30.6369,4
60.0,-1.2911,30.7131,4
61.0,-1.3107,30.7834,4
62.1,-1.3500,30.8678,4
63.0,-1.3527,30.9316,3
63.9,-1.3314,31.0125,4
64.9,-1.3057,31.1026,4
66.0,-1.2973,31.1793,4
67.0,-1.2868,31.2538,4
68.1,-1.3068,31.3275,4
69.1,-1.3452,31.3871,4
70.0,-1.3699,31.4636,3
70.9,-1.3885,31.5333,4
71.9,-1.4100,31.5974,4
73.0,-1.4230,31.6473,4
74.0,-1.4259,31.6992,4
75.1,-1.4200,31.7479,4
76.1,-1.4220,31.7882,4
77.0,-1.4365,31.8260,3
77.9,-1.4498,31.8560,4
79.0,-1.4674,31.8888,4
80.0,-1.4644,31.9234,4
81.0,-1.4377,31.9596,4
82.1,-1.4355,31.9815,4
83.1,-1.4552,32.0060,4
84.0,-1.4725,32.0292,3
84.9,-1.4872,32.0439,4
