2009,143.25021,-163.9169,75.1446,736
%pressure(dbar),temperature(C),salinity,nobs
25.7,-1.5124,28.3891,31
27.0,-1.5122,28.3890,5
28.1,-1.5100,28.3920,5
29.0,-1.5022,28.4036,4
29.9,-1.3520,28.6673,4
31.0,-1.1063,29.3221,5
32.0,-1.0267,29.6352,4
33.0,-1.0134,29.7635,4
34.0,-0.9993,29.8478,5
35.1,-0.9701,29.9325,4
36.0,-0.9445,29.9959,4
37.0,-0.9407,30.0411,4
38.0,-0.9530,30.0869,5
39.1,-0.9453,30.1265,4
40.0,-0.9467,30.1846,4
40.9,-0.9343,30.2662,4
42.0,-0.9061,30.3870,5
43.0,-0.9044,30.4582,4
44.0,-0.9183,30.5378,4
45.0,-0.9200,30.5844,5
46.1,-0.9050,30.6297,4
47.0,-0.9054,30.6738,4
47.9,-0.9185,30.7146,4
49.0,-0.8470,30.7801,5
50.0,-0.8259,30.8521,4
51.0,-0.8829,30.9035,4
52.0,-0.8878,30.9461,5
53.1,-0.8276,31.0089,4
54.0,-0.7247,31.0878,4
54.9,-0.7034,31.1557,4
56.0,-0.6694,31.2003,5
57.0,-0.6412,31.2487,4
58.0,-0.6416,31.2700,4
59.0,-0.6382,31.2945,5
60.0,-0.6523,31.3391,4
61.0,-0.6898,31.3887,4
62.0,-0.7298,31.4569,5
63.0,-0.7560,31.5167,4
64.0,-0.8326,31.6016,4
65.0,-0.8480,31.6577,5
66.0,-0.8717,31.6935,4
67.0,-0.8580,31.7025,4
68.0,-0.8273,31.7240,5
69.1,-0.8192,31.7487,4
70.0,-0.8072,31.7741,4
71.0,-0.9013,31.8333,5
72.1,-1.0733,31.8425,4
73.0,-1.0203,31.8543,4
73.9,-1.1532,31.8881,4
75.0,-1.1939,31.8960,5
76.0,-1.2024,31.9130,4
77.0,-1.2020,31.9285,5
78.0,-1.1420,31.9295,4
79.0,-1.1341,31.9574,4
80.0,-1.1324,31.9664,5
81.1,-1.1129,31.9903,4
82.0,-1.1947,32.0144,4
83.0,-1.2242,32.0172,5
84.1,-1.2233,32.0212,4
85.0,-1.2168,32.0319,4
86.0,-1.1902,32.0463,5
87.0,-1.1677,32.0684,4
88.0,-1.1851,32.0805,4
89.0,-1.1549,32.0936,5
90.1,-1.1692,32.1304,4
91.0,-1.2120,32.1438,4
92.0,-1.1971,32.1643,5
93.0,-1.2002,32.1808,4
94.0,-1.2103,32.1959,4
95.0,-1.2114,32.2141,5
96.0,-1.2241,32.2295,4
96.9,-1.2431,32.2381,4
98.0,-1.2387,32.2560,5
99.0,-1.2490,32.2770,4
100.0,-1.2606,32.2880,5
101.1,-1.2646,32.2926,4
102.0,-1.2661,32.2972,4
103.0,-1.2673,32.3117,5
104.0,-1.2779,32.3267,4
105.0,-1.2808,32.3397,5
106.0,-1.2824,32.3545,4
106.9,-1.2879,32.3670,4
108.0,-1.2928,32.3793,5
109.0,-1.2963,32.3888,4
110.0,-1.2984,32.3973,5
111.1,-1.3012,32.4098,4
112.0,-1.3078,32.4222,4
113.0,-1.3177,32.4387,5
114.0,-1.3273,32.4542,4
114.9,-1.3332,32.4632,4
116.0,-1.3366,32.4723,5
117.0,-1.3404,32.4821,4
118.0,-1.3431,32.4938,5
119.0,-1.3468,32.5076,4
120.0,-1.3515,32.5188,5
121.1,-1.3539,32.5305,4
122.0,-1.3565,32.5375,4
123.0,-1.3609,32.5468,5
124.0,-1.3697,32.5641,4
125.0,-1.3779,32.5809,5
126.0,-1.3802,32.5920,4
126.9,-1.3875,32.6066,4
128.0,-1.3940,32.6190,5
129.0,-1.3989,32.6313,4
130.0,-1.4047,32.6440,5
131.0,-1.4101,32.6568,4
132.0,-1.4134,32.6640,4
133.0,-1.4169,32.6700,5
134.0,-1.4201,32.6776,4
135.0,-1.4245,32.6893,5
136.0,-1.4316,32.7029,4
137.0,-1.4380,32.7154,5
138.1,-1.4425,32.7284,4
139.0,-1.4475,32.7391,4
140.0,-1.4532,32.7553,5
141.0,-1.4533,32.7629,4
142.0,-1.4567,32.7716,5
143.0,-1.4492,32.7782,4
144.0,-1.4626,32.7924,5
145.1,-1.4831,32.8033,4
146.0,-1.4839,32.8132,4
147.0,-1.4741,32.8253,5
148.0,-1.4712,32.8371,4
149.0,-1.4736,32.8485,5
150.0,-1.4641,32.8607,4
151.0,-1.4731,32.8749,4
152.0,-1.4745,32.8896,5
