2009,78.25017,-160.6747,73.5824,754
%pressure(dbar),temperature(C),salinity,nobs
8.0,-1.5680,28.7125,4
9.0,-1.5685,28.7251,5
10.1,-1.5697,28.7524,4
11.1,-1.5793,28.8831,4
12.1,-1.5818,28.9632,4
13.1,-1.5829,28.9834,4
14.1,-1.5851,29.0182,4
15.1,-1.5859,29.0410,4
16.1,-1.5872,29.0601,4
17.1,-1.5904,29.1059,4
18.0,-1.5942,29.1788,3
18.9,-1.5943,29.1941,4
19.9,-1.5944,29.1984,4
20.9,-1.5957,29.2160,4
21.9,-1.6026,29.3092,4
22.9,-1.6115,29.4786,4
23.9,-1.6201,29.7034,4
24.9,-1.5900,29.8178,4
25.9,-1.5011,29.9572,4
26.9,-1.6406,30.4297,4
27.9,-1.6717,30.6001,4
28.9,-1.6696,30.6684,4
29.9,-1.6365,30.7121,4
30.9,-1.6320,30.8191,4
31.9,-1.5690,30.8791,4
32.9,-1.6047,30.9476,4
34.0,-1.6274,30.9829,4
35.0,-1.6334,31.0165,4
35.9,-1.6510,31.0412,4
36.9,-1.6629,31.0738,4
37.9,-1.6113,31.1089,4
38.9,-1.6056,31.1685,4
39.9,-1.6698,31.2004,4
40.9,-1.6630,31.2019,4
42.0,-1.6560,31.2313,4
43.0,-1.6714,31.2542,4
44.0,-1.6695,31.2676,4
45.0,-1.6685,31.2831,4
46.0,-1.6777,31.2903,4
47.0,-1.6848,31.3026,4
48.0,-1.6922,31.3180,4
49.0,-1.6958,31.3274,4
50.0,-1.6999,31.3367,4
51.0,-1.7007,31.3417,4
52.0,-1.7009,31.3480,4
53.0,-1.7013,31.3542,4
54.0,-1.6813,31.3593,4
55.0,-1.6168,31.3982,4
56.0,-1.6050,31.4747,4
57.0,-1.5652,31.5314,4
58.0,-1.6262,31.6133,4
59.0,-1.6388,31.6240,4
60.0,-1.6188,31.6665,4
61.0,-1.6688,31.6861,4
62.0,-1.5263,31.6956,4
63.0,-1.5149,31.7462,4
64.0,-1.6433,31.7863,4
65.0,-1.6701,31.7919,4
66.0,-1.6742,31.8055,4
67.0,-1.6635,31.8222,4
68.0,-1.6816,31.8485,4
69.0,-1.6957,31.8735,4
70.0,-1.6904,31.8938,4
71.0,-1.6548,31.9171,4
72.0,-1.6595,31.9536,4
73.0,-1.6094,31.9631,4
74.0,-1.5864,32.0161,4
75.0,-1.6236,32.0439,4
76.0,-1.6348,32.0521,4
77.0,-1.6619,32.0635,4
78.0,-1.6866,32.0707,4
79.0,-1.6898,32.0752,4
80.0,-1.6794,32.0826,4
81.0,-1.6767,32.0912,4
82.0,-1.6700,32.0981,4
82.9,-1.6638,32.1038,4
84.0,-1.6494,32.1113,4
85.0,-1.6121,32.1158,4
86.0,-1.4059,32.1122,4
86.9,-1.3663,32.1626,4
87.9,-1.3064,32.1762,4
88.9,-1.3435,32.2044,4
89.9,-1.2744,32.2125,4
91.0,-1.3217,32.2396,3
91.9,-1.2968,32.2560,4
92.9,-1.2639,32.2754,4
94.0,-1.2620,32.2984,5
95.1,-1.3773,32.3247,4
96.1,-1.3325,32.3026,4
97.1,-1.2556,32.3305,4
98.1,-1.2509,32.3476,4
99.1,-1.2978,32.3720,4
100.1,-1.3348,32.3828,4
101.1,-1.3604,32.3911,4
102.1,-1.3515,32.4031,4
103.0,-1.3521,32.4116,4
104.0,-1.3091,32.4200,4
105.0,-1.3440,32.4506,4
106.0,-1.3719,32.4532,4
107.0,-1.3630,32.4504,4
108.0,-1.3077,32.4586,4
109.0,-1.2286,32.4771,4
110.0,-1.2305,32.5032,4
111.0,-1.2454,32.5232,4
112.0,-1.3054,32.5346,4
113.0,-1.2634,32.5264,4
