2016,25.00144,138.5458,85.5764,756
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
6.2,-1.7367,31.6502,NaN,6
7.0,-1.7370,31.6577,365.4885,4
8.1,-1.7376,31.6715,365.9605,3
9.0,-1.7385,31.6864,366.2376,3
10.0,-1.7391,31.7001,365.0079,3
11.0,-1.7397,31.7095,364.6335,3
12.0,-1.7399,31.7113,365.6572,3
12.9,-1.7400,31.7142,365.8077,3
13.9,-1.7400,31.7155,366.6037,3
14.9,-1.7400,31.7178,366.3221,3
15.9,-1.7402,31.7195,367.1440,3
17.0,-1.7402,31.7209,367.9898,4
18.1,-1.7403,31.7224,366.0291,3
19.1,-1.7402,31.7238,366.2795,3
20.1,-1.7404,31.7256,367.3511,3
21.1,-1.7404,31.7263,367.0088,3
22.0,-1.7405,31.7271,366.3071,3
23.0,-1.7403,31.7275,366.8555,3
24.0,-1.7405,31.7279,369.0791,3
25.0,-1.7405,31.7280,368.4735,3
26.0,-1.7406,31.7285,365.8873,3
26.9,-1.7405,31.7290,365.2130,3
27.9,-1.7404,31.7294,367.5559,3
28.9,-1.7405,31.7297,368.5579,3
29.9,-1.7404,31.7302,367.6632,3
31.0,-1.7402,31.7328,366.1800,4
32.1,-1.7402,31.7360,365.7238,3
33.1,-1.7404,31.7379,364.9375,3
34.1,-1.7406,31.7397,364.3929,3
35.1,-1.7406,31.7402,364.6379,3
36.0,-1.7407,31.7408,364.3814,3
37.0,-1.7407,31.7424,363.8395,3
38.0,-1.7405,31.7448,364.7431,3
39.0,-1.7409,31.7459,365.3668,3
39.9,-1.7405,31.7502,365.6366,3
40.9,-1.7396,31.7603,364.5575,3
41.9,-1.7344,31.7983,361.0868,3
42.9,-1.7167,32.0306,357.1131,3
44.0,-1.6937,32.4143,355.6935,4
45.1,-1.6986,32.6335,354.3516,3
46.1,-1.6983,32.7397,352.8329,3
47.1,-1.6981,32.8091,352.7828,3
48.1,-1.6998,32.8462,351.8008,3
49.1,-1.6983,32.8831,351.0151,3
50.0,-1.6936,32.9136,350.6375,3
51.0,-1.6930,32.9463,349.7964,3
52.0,-1.6877,32.9788,348.9395,3
53.0,-1.6848,33.0123,348.0013,3
54.0,-1.6818,33.0450,346.6901,3
54.9,-1.6735,33.0713,346.6666,3
55.9,-1.6706,33.1104,345.7171,3
56.9,-1.6693,33.1555,344.2842,3
57.9,-1.6709,33.1971,343.4378,3
58.9,-1.6696,33.2403,342.7584,3
60.0,-1.6715,33.2896,341.9479,4
61.1,-1.6707,33.3246,342.0450,3
62.1,-1.6634,33.3652,339.6897,3
63.1,-1.6517,33.4074,335.9683,3
64.1,-1.6417,33.4475,334.7996,3
65.1,-1.6383,33.4764,334.9097,3
66.1,-1.6392,33.5158,334.7633,3
67.0,-1.6405,33.5497,333.5198,3
68.0,-1.6328,33.5766,332.1744,3
69.0,-1.6355,33.6030,332.7593,3
70.0,-1.6283,33.6338,333.9257,3
71.0,-1.6393,33.6622,333.4481,3
71.9,-1.6491,33.7021,332.4957,3
72.9,-1.5790,33.7374,333.3224,3
73.9,-1.6121,33.7754,332.9023,3
74.9,-1.5637,33.8135,329.5224,3
75.9,-1.5428,33.8353,328.4078,3
77.0,-1.5448,33.8587,327.0789,4
78.1,-1.5464,33.8807,326.9982,3
79.1,-1.5484,33.8997,327.0892,3
80.1,-1.5579,33.9296,327.3187,3
81.1,-1.5666,33.9623,326.9819,3
82.1,-1.5675,33.9889,326.3969,3
83.0,-1.5652,34.0050,326.0937,3
84.0,-1.5665,34.0230,326.4432,3
85.0,-1.5594,34.0416,327.1405,3
86.0,-1.5578,34.0581,328.3719,3
87.0,-1.5577,34.0667,328.6515,3
87.9,-1.5613,34.0798,327.0672,3
88.9,-1.5375,34.0976,328.2036,3
89.9,-1.5597,34.1161,329.5528,3
90.9,-1.5660,34.1341,327.8555,3
91.9,-1.5639,34.1476,326.1943,3
92.9,-1.5593,34.1623,325.4957,3
94.0,-1.5567,34.1767,326.1141,4
95.2,-1.5539,34.1975,325.8295,3
96.1,-1.5546,34.2067,325.4295,3
97.1,-1.5573,34.2140,325.5537,3
98.1,-1.5578,34.2196,325.3115,3
99.1,-1.5576,34.2257,325.1973,3
100.1,-1.5586,34.2314,324.8100,3
101.1,-1.5621,34.2373,323.1673,3
102.1,-1.5559,34.2442,322.9581,3
103.1,-1.5527,34.2526,323.8831,3
104.1,-1.5394,34.2620,322.9692,3
105.0,-1.5209,34.2712,321.4908,3
106.0,-1.5161,34.2765,320.4151,3
107.0,-1.5058,34.2829,319.2331,3
108.0,-1.4989,34.2889,319.6647,3
109.0,-1.4922,34.2949,320.7390,3
