2015,266.25141,128.2141,82.9601,756
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
5.9,-1.7763,NaN,NaN,10
7.0,-1.7766,NaN,NaN,4
7.9,-1.7771,NaN,NaN,3
9.0,-1.7780,NaN,NaN,4
10.1,-1.7790,NaN,NaN,3
11.1,-1.7803,NaN,NaN,3
12.1,-1.7817,NaN,NaN,3
13.1,-1.7828,NaN,NaN,3
14.1,-1.7831,NaN,NaN,3
15.1,-1.7832,NaN,NaN,3
16.1,-1.7831,NaN,NaN,3
17.1,-1.7825,NaN,NaN,3
18.1,-1.7818,NaN,NaN,3
19.0,-1.7825,NaN,NaN,2
19.8,-1.7830,NaN,NaN,3
20.9,-1.7837,NaN,NaN,3
21.9,-1.7843,NaN,NaN,3
22.9,-1.7856,NaN,NaN,3
23.9,-1.7863,NaN,NaN,3
24.9,-1.7868,NaN,NaN,3
25.9,-1.7869,NaN,NaN,3
26.9,-1.7868,NaN,NaN,3
27.9,-1.7862,NaN,NaN,3
28.9,-1.7846,NaN,NaN,3
29.9,-1.7825,NaN,NaN,3
30.9,-1.7802,NaN,NaN,3
31.9,-1.7703,NaN,NaN,3
32.9,-1.7488,NaN,NaN,3
33.9,-1.7381,NaN,NaN,3
35.0,-1.7383,NaN,NaN,4
36.2,-1.7502,NaN,NaN,3
37.1,-1.7567,NaN,NaN,3
38.1,-1.7602,NaN,NaN,3
39.1,-1.7613,NaN,NaN,3
40.1,-1.7607,NaN,NaN,3
41.1,-1.7607,NaN,NaN,3
42.0,-1.7619,NaN,NaN,3
43.0,-1.7679,NaN,NaN,3
44.0,-1.7694,NaN,NaN,3
44.9,-1.7742,NaN,NaN,3
45.9,-1.7786,NaN,NaN,3
46.9,-1.7854,NaN,NaN,3
47.9,-1.7887,NaN,NaN,3
48.9,-1.7926,NaN,NaN,3
50.0,-1.8029,NaN,NaN,4
51.1,-1.8089,NaN,NaN,3
52.1,-1.8112,NaN,NaN,3
53.1,-1.8118,NaN,NaN,3
54.1,-1.8138,NaN,NaN,3
55.1,-1.8156,NaN,NaN,3
56.0,-1.8102,NaN,NaN,3
57.0,-1.8024,NaN,NaN,3
58.0,-1.8030,NaN,NaN,3
59.0,-1.8055,NaN,NaN,3
60.0,-1.8087,NaN,NaN,3
60.9,-1.8125,NaN,NaN,3
61.9,-1.7969,NaN,NaN,3
62.9,-1.7884,NaN,NaN,3
64.0,-1.7876,NaN,NaN,4
65.1,-1.7937,NaN,NaN,3
66.1,-1.8022,NaN,NaN,3
67.1,-1.7752,NaN,NaN,3
68.1,-1.7365,NaN,NaN,3
69.0,-1.7288,NaN,NaN,3
70.0,-1.7210,NaN,NaN,3
71.0,-1.7137,NaN,NaN,3
72.0,-1.7067,NaN,NaN,3
72.9,-1.7001,NaN,NaN,3
73.9,-1.7001,NaN,NaN,3
74.9,-1.7190,NaN,NaN,3
75.9,-1.7381,NaN,NaN,3
77.0,-1.7344,NaN,NaN,4
78.1,-1.7640,NaN,NaN,3
79.1,-1.7715,NaN,NaN,3
80.1,-1.7691,NaN,NaN,3
81.1,-1.7713,NaN,NaN,3
82.0,-1.7800,NaN,NaN,3
83.0,-1.7833,NaN,NaN,3
84.0,-1.7856,NaN,NaN,3
85.0,-1.7829,NaN,NaN,3
85.9,-1.7782,NaN,NaN,3
86.9,-1.7659,NaN,NaN,3
87.9,-1.7466,NaN,NaN,3
