2015,266.00142,128.1218,82.9574,785
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
6.1,-1.7757,NaN,NaN,7
7.0,-1.7760,NaN,NaN,4
8.0,-1.7760,NaN,NaN,3
9.0,-1.7764,NaN,NaN,3
9.9,-1.7768,NaN,NaN,3
10.9,-1.7775,NaN,NaN,3
12.0,-1.7780,NaN,NaN,4
13.1,-1.7785,NaN,NaN,3
14.1,-1.7787,NaN,NaN,3
15.0,-1.7811,NaN,NaN,3
16.0,-1.7828,NaN,NaN,3
16.9,-1.7860,NaN,NaN,3
17.9,-1.7875,NaN,NaN,3
18.9,-1.7877,NaN,NaN,3
20.0,-1.7873,NaN,NaN,4
21.1,-1.7869,NaN,NaN,3
22.1,-1.7867,NaN,NaN,3
23.1,-1.7863,NaN,NaN,3
24.1,-1.7863,NaN,NaN,3
25.0,-1.7856,NaN,NaN,3
26.0,-1.7845,NaN,NaN,3
27.0,-1.7824,NaN,NaN,3
27.9,-1.7795,NaN,NaN,3
28.9,-1.7742,NaN,NaN,3
30.0,-1.7636,NaN,NaN,4
31.1,-1.7500,NaN,NaN,3
32.1,-1.7375,NaN,NaN,3
33.0,-1.7290,NaN,NaN,3
34.0,-1.7171,NaN,NaN,3
34.9,-1.7224,NaN,NaN,3
35.9,-1.7415,NaN,NaN,3
36.9,-1.7459,NaN,NaN,3
38.0,-1.7508,NaN,NaN,4
39.1,-1.7547,NaN,NaN,3
40.1,-1.7553,NaN,NaN,3
41.1,-1.7615,NaN,NaN,3
42.0,-1.7645,NaN,NaN,3
43.0,-1.7682,NaN,NaN,3
44.0,-1.7695,NaN,NaN,3
44.9,-1.7703,NaN,NaN,3
45.9,-1.7716,NaN,NaN,3
46.9,-1.7749,NaN,NaN,3
48.0,-1.7673,NaN,NaN,4
49.1,-1.7570,NaN,NaN,3
50.1,-1.7783,NaN,NaN,3
51.1,-1.7900,NaN,NaN,3
52.0,-1.7881,NaN,NaN,3
53.0,-1.7822,NaN,NaN,3
54.0,-1.7709,NaN,NaN,3
54.9,-1.7645,NaN,NaN,3
55.9,-1.7595,NaN,NaN,3
56.9,-1.7678,NaN,NaN,3
58.0,-1.7753,NaN,NaN,4
59.1,-1.7744,NaN,NaN,3
60.1,-1.7738,NaN,NaN,3
61.1,-1.7840,NaN,NaN,3
62.0,-1.7875,NaN,NaN,3
63.0,-1.7766,NaN,NaN,3
64.0,-1.7519,NaN,NaN,3
64.9,-1.7569,NaN,NaN,3
65.9,-1.7509,NaN,NaN,3
66.9,-1.7480,NaN,NaN,3
68.0,-1.7206,NaN,NaN,4
69.1,-1.7186,NaN,NaN,3
70.1,-1.7197,NaN,NaN,3
71.0,-1.7107,NaN,NaN,3
72.0,-1.6687,NaN,NaN,3
73.0,-1.6144,NaN,NaN,3
74.0,-1.5984,NaN,NaN,3
74.9,-1.5900,NaN,NaN,3
75.9,-1.5814,NaN,NaN,3
76.9,-1.5755,NaN,NaN,3
78.0,-1.5652,NaN,NaN,4
79.1,-1.5532,NaN,NaN,3
80.1,-1.5472,NaN,NaN,3
81.0,-1.5442,NaN,NaN,3
82.0,-1.5594,NaN,NaN,3
83.0,-1.5891,NaN,NaN,3
84.0,-1.5986,NaN,NaN,3
84.9,-1.6043,NaN,NaN,3
85.9,-1.6166,NaN,NaN,3
86.9,-1.6250,NaN,NaN,3
88.0,-1.6161,NaN,NaN,4
89.1,-1.5999,NaN,NaN,3
90.1,-1.5925,NaN,NaN,3
91.1,-1.5695,NaN,NaN,3
92.0,-1.5452,NaN,NaN,3
93.0,-1.5368,NaN,NaN,3
94.0,-1.5406,NaN,NaN,3
94.9,-1.5282,NaN,NaN,3
95.9,-1.5166,NaN,NaN,3
96.9,-1.5109,NaN,NaN,3
98.0,-1.5100,NaN,NaN,4
99.1,-1.5062,NaN,NaN,3
100.1,-1.5012,NaN,NaN,3
101.1,-1.4830,NaN,NaN,3
102.0,-1.4536,NaN,NaN,3
103.0,-1.4630,NaN,NaN,3
104.0,-1.4696,NaN,NaN,3
104.9,-1.4474,NaN,NaN,3
105.9,-1.3960,NaN,NaN,3
106.9,-1.3273,NaN,NaN,3
108.0,-1.2461,NaN,NaN,4
109.1,-1.2315,NaN,NaN,3
110.1,-1.2266,NaN,NaN,3
111.1,-1.2168,NaN,NaN,3
112.0,-1.2101,NaN,NaN,3
113.0,-1.1946,NaN,NaN,3
114.0,-1.1582,NaN,NaN,3
114.9,-1.1332,NaN,NaN,3
115.9,-1.1211,NaN,NaN,3
116.9,-1.1028,NaN,NaN,3
118.0,-1.0834,NaN,NaN,4
119.1,-1.0583,NaN,NaN,3
120.1,-1.0392,NaN,NaN,3
121.1,-1.0251,NaN,NaN,3
122.1,-1.0065,NaN,NaN,3
123.0,-1.0013,NaN,NaN,3
124.0,-0.9886,NaN,NaN,3
125.0,-0.9928,NaN,NaN,3
125.9,-0.9767,NaN,NaN,3
126.9,-0.9364,NaN,NaN,3
127.9,-0.9116,NaN,NaN,3
129.0,-0.8710,NaN,NaN,4
130.1,-0.8125,NaN,NaN,3
131.1,-0.7732,NaN,NaN,3
132.0,-0.7565,NaN,NaN,3
133.0,-0.7218,NaN,NaN,3
134.0,-0.6606,NaN,NaN,3
135.0,-0.6111,NaN,NaN,3
135.9,-0.5439,NaN,NaN,3
136.9,-0.4718,NaN,NaN,3
138.0,-0.4501,NaN,NaN,4
139.1,-0.4294,NaN,NaN,3
140.1,-0.4273,NaN,NaN,3
141.1,-0.4072,NaN,NaN,3
142.1,-0.3919,NaN,NaN,3
143.0,-0.3745,NaN,NaN,3
144.0,-0.3533,NaN,NaN,3
145.0,-0.3500,NaN,NaN,3
145.9,-0.3321,NaN,NaN,3
146.9,-0.3023,NaN,NaN,3
147.9,-0.2812,NaN,NaN,3
148.9,-0.2484,NaN,NaN,3
150.0,-0.2158,NaN,NaN,4
151.1,-0.1876,NaN,NaN,3
152.1,-0.1526,NaN,NaN,3
153.1,-0.1161,NaN,NaN,3
154.0,-0.0856,NaN,NaN,3
155.0,-0.0602,NaN,NaN,3
156.0,-0.0345,NaN,NaN,3
156.9,-0.0030,NaN,NaN,3
157.9,0.0187,NaN,NaN,3
158.9,0.0282,NaN,NaN,3
159.9,0.0407,NaN,NaN,3
161.0,0.0722,NaN,NaN,4
162.1,0.1146,NaN,NaN,3
163.1,0.1413,NaN,NaN,3
164.1,0.1671,NaN,NaN,3
165.1,0.1999,NaN,NaN,3
166.0,0.2349,NaN,NaN,3
167.0,0.2647,NaN,NaN,3
168.0,0.2892,NaN,NaN,3
169.0,0.3151,NaN,NaN,3
169.9,0.3370,NaN,NaN,3
170.9,0.3557,NaN,NaN,3
171.9,0.3849,NaN,NaN,3
172.9,0.4013,NaN,NaN,3
174.0,0.4426,NaN,NaN,4
175.1,0.4905,NaN,NaN,3
176.1,0.5224,NaN,NaN,3
177.1,0.5570,NaN,NaN,3
178.1,0.5929,NaN,NaN,3
179.0,0.6228,NaN,NaN,3
180.0,0.6689,NaN,NaN,3
181.0,0.7087,NaN,NaN,3
181.9,0.7375,NaN,NaN,3
182.9,0.7702,NaN,NaN,3
183.9,0.8046,NaN,NaN,3
184.9,0.8390,NaN,NaN,3
185.9,0.8722,NaN,NaN,3
187.0,0.9069,NaN,NaN,4
188.1,0.9431,NaN,NaN,3
189.1,0.9542,NaN,NaN,3
190.1,0.9790,NaN,NaN,3
191.0,0.9981,NaN,NaN,3
192.0,1.0131,NaN,NaN,3
193.0,1.0450,NaN,NaN,3
194.0,1.0830,NaN,NaN,3
194.9,1.1312,NaN,NaN,3
195.9,1.1868,NaN,NaN,3
196.9,1.2293,NaN,NaN,3
198.0,1.2558,NaN,NaN,4
199.1,1.2611,NaN,NaN,3
200.1,1.2701,NaN,NaN,3
201.1,1.2727,NaN,NaN,3
202.1,1.2727,NaN,NaN,3
203.0,1.2730,NaN,NaN,3
204.0,1.2726,NaN,NaN,3
205.0,1.2711,NaN,NaN,3
