2015,263.00141,128.8355,83.2115,772
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
6.4,-1.7702,NaN,NaN,4
6.9,-1.7701,NaN,NaN,5
8.0,-1.7699,NaN,NaN,4
9.1,-1.7699,NaN,NaN,3
10.0,-1.7698,NaN,NaN,3
10.9,-1.7697,NaN,NaN,3
12.0,-1.7696,NaN,NaN,4
13.1,-1.7694,NaN,NaN,3
14.0,-1.7695,NaN,NaN,3
14.9,-1.7694,NaN,NaN,3
16.0,-1.7690,NaN,NaN,4
17.1,-1.7679,NaN,NaN,3
18.0,-1.7643,NaN,NaN,3
18.9,-1.7577,NaN,NaN,3
20.0,-1.7482,NaN,NaN,4
21.1,-1.7412,NaN,NaN,3
22.0,-1.7401,NaN,NaN,3
23.0,-1.7410,NaN,NaN,3
23.9,-1.7421,NaN,NaN,3
25.0,-1.7427,NaN,NaN,4
26.1,-1.7435,NaN,NaN,3
27.0,-1.7446,NaN,NaN,3
27.9,-1.7468,NaN,NaN,3
29.0,-1.7504,NaN,NaN,4
30.1,-1.7504,NaN,NaN,3
31.0,-1.7498,NaN,NaN,3
31.9,-1.7495,NaN,NaN,3
33.0,-1.7533,NaN,NaN,4
34.1,-1.7583,NaN,NaN,3
35.0,-1.7599,NaN,NaN,3
35.9,-1.7592,NaN,NaN,3
37.0,-1.7601,NaN,NaN,4
38.0,-1.7639,NaN,NaN,3
38.9,-1.7868,NaN,NaN,3
40.0,-1.8000,NaN,NaN,4
41.1,-1.8020,NaN,NaN,3
42.0,-1.8066,NaN,NaN,3
42.9,-1.8128,NaN,NaN,3
44.0,-1.8153,NaN,NaN,4
45.1,-1.8185,NaN,NaN,3
46.0,-1.8205,NaN,NaN,3
47.0,-1.8239,NaN,NaN,3
47.9,-1.8261,NaN,NaN,3
49.0,-1.8277,NaN,NaN,4
50.1,-1.8292,NaN,NaN,3
51.0,-1.8302,NaN,NaN,3
51.9,-1.8310,NaN,NaN,3
52.9,-1.8321,NaN,NaN,3
54.0,-1.8336,NaN,NaN,4
55.1,-1.8354,NaN,NaN,3
56.0,-1.8363,NaN,NaN,3
56.9,-1.8371,NaN,NaN,3
58.0,-1.8386,NaN,NaN,4
59.1,-1.8406,NaN,NaN,3
60.1,-1.8418,NaN,NaN,3
61.0,-1.8427,NaN,NaN,3
61.9,-1.8430,NaN,NaN,3
63.0,-1.8438,NaN,NaN,4
64.1,-1.8448,NaN,NaN,3
65.0,-1.8451,NaN,NaN,3
66.0,-1.8453,NaN,NaN,3
66.9,-1.8457,NaN,NaN,3
68.0,-1.8458,NaN,NaN,4
69.1,-1.8475,NaN,NaN,3
70.0,-1.8478,NaN,NaN,3
71.0,-1.8486,NaN,NaN,3
71.9,-1.8498,NaN,NaN,3
73.0,-1.8503,NaN,NaN,4
74.1,-1.8505,NaN,NaN,3
75.0,-1.8503,NaN,NaN,3
76.0,-1.8504,NaN,NaN,3
76.9,-1.8512,NaN,NaN,3
78.0,-1.8519,NaN,NaN,4
79.1,-1.8527,NaN,NaN,3
80.0,-1.8531,NaN,NaN,3
81.0,-1.8532,NaN,NaN,3
81.9,-1.8532,NaN,NaN,3
83.0,-1.8527,NaN,NaN,4
84.1,-1.8521,NaN,NaN,3
85.0,-1.8520,NaN,NaN,3
86.0,-1.8519,NaN,NaN,3
86.9,-1.8515,NaN,NaN,3
88.0,-1.8513,NaN,NaN,4
89.1,-1.8517,NaN,NaN,3
90.0,-1.8523,NaN,NaN,3
