2015,264.00142,128.4480,83.1060,785
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
6.0,-1.7698,NaN,NaN,8
6.9,-1.7700,NaN,NaN,4
7.9,-1.7703,NaN,NaN,3
8.9,-1.7707,NaN,NaN,3
10.0,-1.7705,NaN,NaN,4
11.1,-1.7706,NaN,NaN,3
12.1,-1.7709,NaN,NaN,3
13.1,-1.7708,NaN,NaN,3
14.0,-1.7707,NaN,NaN,3
15.0,-1.7708,NaN,NaN,3
16.0,-1.7707,NaN,NaN,3
16.9,-1.7704,NaN,NaN,3
17.9,-1.7701,NaN,NaN,3
19.0,-1.7693,NaN,NaN,4
20.1,-1.7686,NaN,NaN,3
21.1,-1.7685,NaN,NaN,3
22.0,-1.7680,NaN,NaN,3
23.0,-1.7670,NaN,NaN,3
24.0,-1.7630,NaN,NaN,3
24.9,-1.7552,NaN,NaN,3
25.9,-1.7532,NaN,NaN,3
27.0,-1.7501,NaN,NaN,4
28.1,-1.7458,NaN,NaN,3
29.1,-1.7432,NaN,NaN,3
30.1,-1.7391,NaN,NaN,3
31.0,-1.7388,NaN,NaN,3
32.0,-1.7484,NaN,NaN,3
32.9,-1.7486,NaN,NaN,3
33.9,-1.7336,NaN,NaN,3
34.9,-1.7007,NaN,NaN,3
36.0,-1.7271,NaN,NaN,4
37.1,-1.7493,NaN,NaN,3
38.1,-1.7435,NaN,NaN,3
39.1,-1.7352,NaN,NaN,3
40.0,-1.7220,NaN,NaN,3
41.0,-1.7008,NaN,NaN,3
42.0,-1.6937,NaN,NaN,3
42.9,-1.7139,NaN,NaN,3
43.9,-1.7389,NaN,NaN,3
45.0,-1.7422,NaN,NaN,4
46.1,-1.7481,NaN,NaN,3
47.1,-1.7510,NaN,NaN,3
48.0,-1.7553,NaN,NaN,3
49.0,-1.7598,NaN,NaN,3
50.0,-1.7628,NaN,NaN,3
50.9,-1.7617,NaN,NaN,3
51.9,-1.7636,NaN,NaN,3
53.0,-1.7653,NaN,NaN,4
54.1,-1.7628,NaN,NaN,3
55.1,-1.7651,NaN,NaN,3
56.1,-1.7703,NaN,NaN,3
57.0,-1.7713,NaN,NaN,3
58.0,-1.7676,NaN,NaN,3
58.9,-1.7604,NaN,NaN,3
59.9,-1.7394,NaN,NaN,3
60.9,-1.7257,NaN,NaN,3
62.0,-1.7185,NaN,NaN,4
63.1,-1.6968,NaN,NaN,3
64.1,-1.6909,NaN,NaN,3
65.0,-1.6983,NaN,NaN,3
66.0,-1.7046,NaN,NaN,3
66.9,-1.7046,NaN,NaN,3
67.9,-1.6998,NaN,NaN,3
69.0,-1.6763,NaN,NaN,4
70.1,-1.6639,NaN,NaN,3
71.1,-1.6585,NaN,NaN,3
72.1,-1.6674,NaN,NaN,3
73.0,-1.6753,NaN,NaN,3
74.0,-1.6774,NaN,NaN,3
74.9,-1.6970,NaN,NaN,3
75.9,-1.6956,NaN,NaN,3
77.0,-1.6915,NaN,NaN,4
78.1,-1.6950,NaN,NaN,3
79.1,-1.6943,NaN,NaN,3
80.1,-1.6862,NaN,NaN,3
81.0,-1.6816,NaN,NaN,3
82.0,-1.6722,NaN,NaN,3
82.9,-1.6510,NaN,NaN,3
83.9,-1.6178,NaN,NaN,3
84.9,-1.5897,NaN,NaN,3
86.0,-1.5422,NaN,NaN,4
87.1,-1.5255,NaN,NaN,3
88.1,-1.5096,NaN,NaN,3
89.0,-1.5002,NaN,NaN,3
90.0,-1.4962,NaN,NaN,3
91.0,-1.4875,NaN,NaN,3
91.9,-1.4725,NaN,NaN,3
92.9,-1.4610,NaN,NaN,3
94.0,-1.4538,NaN,NaN,4
95.1,-1.4474,NaN,NaN,3
96.1,-1.4455,NaN,NaN,3
97.1,-1.4360,NaN,NaN,3
98.0,-1.4095,NaN,NaN,3
99.0,-1.3876,NaN,NaN,3
99.9,-1.3748,NaN,NaN,3
100.9,-1.3729,NaN,NaN,3
101.9,-1.3713,NaN,NaN,3
103.0,-1.3582,NaN,NaN,4
104.1,-1.3552,NaN,NaN,3
105.1,-1.3486,NaN,NaN,3
106.0,-1.3423,NaN,NaN,3
107.0,-1.3370,NaN,NaN,3
108.0,-1.3306,NaN,NaN,3
108.9,-1.3230,NaN,NaN,3
109.9,-1.3041,NaN,NaN,3
110.9,-1.2750,NaN,NaN,3
112.0,-1.2412,NaN,NaN,4
113.1,-1.2328,NaN,NaN,3
