2015,269.00141,127.6126,82.8379,785
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
5.5,-1.7664,NaN,NaN,7
5.8,-1.7665,NaN,NaN,8
7.0,-1.7664,NaN,NaN,3
8.0,-1.7663,NaN,NaN,4
9.1,-1.7664,NaN,NaN,3
10.0,-1.7663,NaN,NaN,3
10.9,-1.7664,NaN,NaN,3
12.0,-1.7663,NaN,NaN,4
13.1,-1.7663,NaN,NaN,3
14.0,-1.7662,NaN,NaN,3
14.9,-1.7662,NaN,NaN,3
16.0,-1.7657,NaN,NaN,4
17.0,-1.7651,NaN,NaN,3
18.0,-1.7631,NaN,NaN,3
19.0,-1.7549,NaN,NaN,4
20.1,-1.7420,NaN,NaN,3
21.0,-1.7342,NaN,NaN,3
21.9,-1.7341,NaN,NaN,3
23.0,-1.7347,NaN,NaN,4
24.1,-1.7369,NaN,NaN,3
25.0,-1.7404,NaN,NaN,3
26.0,-1.7434,NaN,NaN,3
26.9,-1.7423,NaN,NaN,3
28.0,-1.7366,NaN,NaN,4
29.0,-1.7324,NaN,NaN,3
30.0,-1.7366,NaN,NaN,3
31.0,-1.7419,NaN,NaN,4
32.1,-1.7490,NaN,NaN,3
33.0,-1.7547,NaN,NaN,3
34.0,-1.7602,NaN,NaN,3
35.0,-1.7653,NaN,NaN,4
36.1,-1.7664,NaN,NaN,3
37.0,-1.7677,NaN,NaN,3
37.9,-1.7681,NaN,NaN,3
39.0,-1.7728,NaN,NaN,4
40.1,-1.7741,NaN,NaN,3
41.0,-1.7753,NaN,NaN,3
41.9,-1.7763,NaN,NaN,3
43.0,-1.7791,NaN,NaN,4
44.1,-1.7825,NaN,NaN,3
45.0,-1.7868,NaN,NaN,3
46.0,-1.7955,NaN,NaN,3
46.9,-1.7937,NaN,NaN,3
48.0,-1.7926,NaN,NaN,4
49.1,-1.7947,NaN,NaN,3
50.0,-1.7984,NaN,NaN,3
50.9,-1.7997,NaN,NaN,3
52.0,-1.7991,NaN,NaN,4
53.1,-1.7970,NaN,NaN,3
54.0,-1.7981,NaN,NaN,3
54.9,-1.7964,NaN,NaN,3
55.9,-1.7938,NaN,NaN,3
57.0,-1.7917,NaN,NaN,4
58.1,-1.7875,NaN,NaN,3
59.0,-1.7876,NaN,NaN,3
60.0,-1.7861,NaN,NaN,3
60.9,-1.7843,NaN,NaN,3
62.0,-1.7848,NaN,NaN,4
63.1,-1.7838,NaN,NaN,3
64.0,-1.7824,NaN,NaN,3
65.0,-1.7815,NaN,NaN,3
65.9,-1.7790,NaN,NaN,3
67.0,-1.7689,NaN,NaN,4
68.1,-1.7647,NaN,NaN,3
69.0,-1.7643,NaN,NaN,3
70.0,-1.7590,NaN,NaN,3
70.9,-1.7599,NaN,NaN,3
72.0,-1.7579,NaN,NaN,4
73.1,-1.7577,NaN,NaN,3
74.1,-1.7499,NaN,NaN,3
75.0,-1.7273,NaN,NaN,3
75.9,-1.7141,NaN,NaN,3
76.9,-1.6993,NaN,NaN,3
78.0,-1.6806,NaN,NaN,4
79.1,-1.6703,NaN,NaN,3
80.0,-1.6660,NaN,NaN,3
81.0,-1.6597,NaN,NaN,3
81.9,-1.6416,NaN,NaN,3
83.0,-1.6163,NaN,NaN,4
84.1,-1.6007,NaN,NaN,3
85.0,-1.5906,NaN,NaN,3
86.0,-1.5825,NaN,NaN,3
86.9,-1.5744,NaN,NaN,3
88.0,-1.5823,NaN,NaN,4
89.1,-1.5883,NaN,NaN,3
90.0,-1.5909,NaN,NaN,3
91.0,-1.5935,NaN,NaN,3
91.9,-1.5993,NaN,NaN,3
93.0,-1.6054,NaN,NaN,4
94.1,-1.6092,NaN,NaN,3
95.1,-1.6116,NaN,NaN,3
96.0,-1.6134,NaN,NaN,3
96.9,-1.6154,NaN,NaN,3
97.9,-1.6164,NaN,NaN,3
99.0,-1.6194,NaN,NaN,4
100.1,-1.6218,NaN,NaN,3
101.0,-1.6243,NaN,NaN,3
102.0,-1.6286,NaN,NaN,3
102.9,-1.6323,NaN,NaN,3
104.0,-1.6351,NaN,NaN,4
105.1,-1.6382,NaN,NaN,3
106.0,-1.6409,NaN,NaN,3
107.0,-1.6419,NaN,NaN,3
107.9,-1.6376,NaN,NaN,3
109.0,-1.6294,NaN,NaN,4
110.1,-1.6194,NaN,NaN,3
111.0,-1.6133,NaN,NaN,3
112.0,-1.6061,NaN,NaN,3
112.9,-1.5954,NaN,NaN,3
114.0,-1.5821,NaN,NaN,4
115.1,-1.5648,NaN,NaN,3
116.0,-1.5439,NaN,NaN,3
117.0,-1.5212,NaN,NaN,3
117.9,-1.4906,NaN,NaN,3
119.0,-1.4603,NaN,NaN,4
120.1,-1.4275,NaN,NaN,3
121.1,-1.3915,NaN,NaN,3
122.0,-1.3527,NaN,NaN,3
123.0,-1.2854,NaN,NaN,3
123.9,-1.2429,NaN,NaN,3
125.0,-1.2122,NaN,NaN,4
126.1,-1.1774,NaN,NaN,3
127.0,-1.1592,NaN,NaN,3
128.0,-1.1166,NaN,NaN,3
128.9,-1.0477,NaN,NaN,3
130.0,-0.9863,NaN,NaN,4
131.1,-0.9642,NaN,NaN,3
132.0,-0.9587,NaN,NaN,3
132.9,-0.9493,NaN,NaN,3
134.0,-0.9124,NaN,NaN,4
135.1,-0.8665,NaN,NaN,3
136.0,-0.8235,NaN,NaN,3
137.0,-0.7913,NaN,NaN,3
137.9,-0.7863,NaN,NaN,3
139.0,-0.7919,NaN,NaN,4
140.1,-0.7680,NaN,NaN,3
141.0,-0.7468,NaN,NaN,3
141.9,-0.7270,NaN,NaN,3
143.0,-0.7134,NaN,NaN,4
144.1,-0.6962,NaN,NaN,3
145.1,-0.6934,NaN,NaN,3
146.0,-0.6802,NaN,NaN,3
146.9,-0.7055,NaN,NaN,3
148.0,-0.7368,NaN,NaN,4
149.1,-0.7148,NaN,NaN,3
150.0,-0.7367,NaN,NaN,3
