2015,362.25144,135.2185,85.3590,669
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
16.0,-1.7414,31.8581,381.6635,8
17.0,-1.7415,31.8576,381.7301,5
18.0,-1.7415,31.8585,382.3455,5
19.1,-1.7411,31.8585,381.6043,4
20.0,-1.7412,31.8583,379.6699,4
20.9,-1.7414,31.8579,377.0824,4
21.9,-1.7413,31.8580,377.6030,4
23.0,-1.7414,31.8561,379.7944,5
24.1,-1.7415,31.8563,377.7654,4
25.0,-1.7415,31.8565,378.0785,4
26.0,-1.7414,31.8564,377.2295,4
27.0,-1.7413,31.8566,377.1523,4
27.9,-1.7408,31.8603,377.8991,4
28.9,-1.7405,31.8627,377.6331,4
30.0,-1.7404,31.8639,378.8053,5
31.1,-1.7412,31.8576,377.1830,4
32.0,-1.7408,31.8605,377.6770,4
33.0,-1.7405,31.8622,378.0900,4
33.9,-1.7408,31.8598,376.4508,4
34.9,-1.7381,31.8811,374.5892,4
36.0,-1.7307,31.9491,373.5375,5
37.1,-1.7256,32.0014,372.3014,4
38.0,-1.7081,32.1621,369.0209,4
39.0,-1.6838,32.4199,363.0715,4
40.0,-1.6742,32.6298,358.8003,4
41.0,-1.6778,32.6878,357.8155,4
42.0,-1.6767,32.7112,358.2126,4
42.9,-1.6761,32.7520,357.5786,4
44.0,-1.6792,32.7884,357.7508,5
45.1,-1.6796,32.8218,357.6387,4
46.1,-1.6782,32.8606,355.5701,4
47.1,-1.6752,32.8912,353.4825,4
48.0,-1.6654,32.9448,351.5452,4
49.0,-1.6558,32.9891,348.6109,4
50.0,-1.6411,33.0340,345.5663,4
50.9,-1.6333,33.0729,343.0413,4
51.9,-1.6349,33.1142,342.9014,4
52.9,-1.6092,33.1512,340.6944,4
53.9,-1.5881,33.1924,336.2305,4
54.9,-1.5792,33.2311,335.2848,4
56.0,-1.5515,33.2803,332.4498,5
57.1,-1.5063,33.3553,328.8153,4
58.1,-1.4897,33.4053,325.5017,4
59.1,-1.4868,33.4316,324.6051,4
60.1,-1.4850,33.4674,324.1213,4
61.1,-1.4773,33.5119,322.6094,4
62.0,-1.4848,33.5252,322.0668,4
63.0,-1.5035,33.5406,323.3456,4
64.0,-1.5279,33.5670,326.4880,4
64.9,-1.5108,33.6437,326.0995,4
66.0,-1.5021,33.7241,323.7359,5
67.1,-1.4975,33.7715,322.9350,4
68.1,-1.4872,33.8137,320.7422,4
69.0,-1.4865,33.8451,319.1443,4
70.0,-1.4812,33.8694,318.6978,4
71.0,-1.4755,33.8819,317.6393,4
72.0,-1.4775,33.8993,317.6028,4
73.0,-1.4826,33.9194,318.0668,4
74.0,-1.4921,33.9371,318.1307,4
74.9,-1.5025,33.9505,319.7008,4
75.9,-1.5040,33.9620,320.5958,4
76.9,-1.4967,33.9783,319.0913,4
77.9,-1.4995,33.9952,318.0028,4
78.9,-1.4993,34.0087,318.0139,4
79.9,-1.5002,34.0175,318.8932,4
80.9,-1.5003,34.0232,319.5307,4
82.0,-1.4972,34.0371,318.8387,5
83.1,-1.4948,34.0550,317.3322,4
84.1,-1.4948,34.0602,317.2692,4
85.0,-1.4957,34.0651,317.3616,4
86.0,-1.4944,34.0788,317.5231,4
87.0,-1.4914,34.0913,317.1111,4
88.0,-1.4917,34.1015,316.8870,4
88.9,-1.4898,34.1090,316.4721,4
89.9,-1.4870,34.1151,315.8486,4
91.0,-1.4868,34.1245,315.9388,5
92.1,-1.4964,34.1391,316.5435,4
93.1,-1.5533,34.1492,320.2852,4
94.1,-1.5668,34.1570,323.9528,4
95.1,-1.6016,34.1732,326.5083,4
96.1,-1.5952,34.1873,327.0360,4
97.1,-1.5929,34.1962,326.7393,4
98.0,-1.5993,34.2019,327.1831,4
99.0,-1.6114,34.2119,328.1399,4
100.0,-1.6163,34.2173,329.6202,4
100.9,-1.6129,34.2224,330.6018,4
101.9,-1.6129,34.2270,330.4624,4
