2015,309.75148,173.2844,82.2318,247
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.5800,28.8903,5,NaN,NaN,NaN,4
8.0,-1.5802,28.8926,4,3.30,-2.00,-1.56,4
9.0,-1.5801,28.8944,4,3.15,-2.34,-0.81,4
9.9,-1.5803,28.8959,4,3.07,-1.86,-0.89,4
10.9,-1.5805,28.8985,4,2.15,-1.36,-1.04,4
11.9,-1.5805,28.9004,4,1.60,-0.37,-0.86,4
13.0,-1.5818,28.9228,5,0.96,0.81,-0.84,5
14.1,-1.5850,28.9847,4,0.45,3.09,-1.25,4
15.1,-1.5878,29.0405,4,1.21,3.80,-1.38,4
16.1,-1.5894,29.0714,4,1.73,2.79,-1.35,4
17.1,-1.5899,29.1146,4,1.75,1.81,-1.90,4
18.1,-1.5907,29.1734,4,3.36,0.32,-1.27,4
19.1,-1.5901,29.2007,4,4.10,-0.39,-1.67,4
20.1,-1.5887,29.2178,4,4.42,-0.52,-1.55,4
21.1,-1.5905,29.2441,4,4.70,-0.41,-1.45,4
22.0,-1.5983,29.2527,3,5.23,-1.23,-1.61,3
22.9,-1.5993,29.2605,4,5.40,-1.67,-1.53,4
23.9,-1.5986,29.2711,4,6.17,-1.48,-1.47,4
24.9,-1.5983,29.2756,4,6.17,-1.37,-1.48,4
25.9,-1.5975,29.2775,4,6.19,-1.00,-1.75,4
27.0,-1.5975,29.2780,4,5.46,-0.70,-1.59,4
28.0,-1.5957,29.2821,4,5.12,-0.41,-1.40,4
29.0,-1.5838,29.2904,4,4.21,-0.81,-1.17,4
30.0,-1.5473,29.3361,4,3.65,-1.21,-1.28,4
31.0,-1.4459,29.8197,4,3.16,0.73,-1.35,4
32.0,-1.2817,30.4756,4,2.28,0.29,-1.37,4
33.0,-1.1801,30.6679,4,2.55,-0.68,-1.16,4
34.1,-1.2667,30.7448,4,4.30,0.01,-1.84,4
35.1,-1.2808,30.8102,4,4.50,0.76,-1.77,4
36.0,-1.3282,30.8400,3,4.81,0.94,-1.73,3
36.9,-1.3460,30.8701,4,4.16,0.97,-1.62,4
37.9,-1.3573,30.9226,4,3.83,0.67,-1.76,4
38.9,-1.3490,30.9726,4,3.02,-0.57,-1.60,4
39.9,-1.3726,31.0392,4,1.32,0.06,-1.58,4
41.0,-1.4674,31.0856,4,0.99,0.54,-1.59,4
42.0,-1.4460,31.1196,4,1.63,1.27,-1.86,4
43.0,-1.4630,31.1532,4,1.70,2.11,-1.96,4
44.0,-1.4733,31.1931,4,1.21,2.91,-1.77,4
45.0,-1.5049,31.2270,4,0.98,2.34,-1.53,4
46.1,-1.5001,31.2650,4,1.03,1.86,-1.84,4
47.1,-1.5290,31.3060,4,1.02,1.75,-1.99,4
48.1,-1.5373,31.3397,4,-0.04,1.40,-1.80,4
49.1,-1.5507,31.3676,4,-0.07,1.64,-1.76,4
50.0,-1.5642,31.3929,3,-0.12,2.04,-1.90,3
50.9,-1.5617,31.4199,4,-0.02,2.12,-2.07,4
51.9,-1.4592,31.4541,4,0.48,1.87,-2.15,4
52.9,-1.3989,31.4973,4,0.29,1.84,-2.15,4
54.0,-1.4313,31.5354,4,0.60,1.03,-2.36,4
55.0,-1.4020,31.5800,4,1.09,0.92,-2.48,4
56.0,-1.4687,31.6047,4,1.24,0.16,-2.37,4
57.0,-1.4660,31.6340,4,0.97,0.31,-2.32,4
58.0,-1.4975,31.6735,4,0.14,0.56,-2.50,4
59.1,-1.5464,31.6971,4,0.99,0.97,-2.57,4
60.1,-1.3905,31.7240,4,1.20,2.10,-2.28,4
61.1,-1.5134,31.7416,4,1.63,2.45,-2.85,4
62.0,-1.5050,31.7680,3,1.77,2.83,-2.72,3
62.9,-1.4715,31.8033,4,1.72,2.34,-2.63,4
63.9,-1.4793,31.8431,4,0.48,1.81,-2.67,4
64.9,-1.4484,31.8725,4,0.78,1.69,-2.69,4
66.0,-1.4694,31.8949,4,0.94,2.39,-3.07,4
67.0,-1.4666,31.9186,4,1.71,1.61,-2.96,4
68.0,-1.4812,31.9408,4,1.56,1.82,-3.03,4
69.0,-1.4863,31.9668,4,1.70,1.95,-3.16,4
70.1,-1.4837,31.9947,4,0.78,1.50,-3.16,4
71.1,-1.5090,32.0158,4,1.31,0.86,-2.90,4
72.1,-1.5042,32.0340,4,1.18,0.53,-2.92,4
73.0,-1.5469,32.0504,3,1.02,0.01,-2.74,3
73.9,-1.5536,32.0688,4,0.77,0.20,-2.67,4
74.9,-1.5435,32.0891,4,0.94,0.33,-2.74,4
75.9,-1.5791,32.1037,4,1.01,0.18,-2.80,4
76.9,-1.5760,32.1139,4,1.00,0.26,-2.29,4
77.9,-1.5751,32.1303,4,0.86,-0.14,-2.70,4
79.0,-1.5383,32.1506,4,0.28,-1.20,-2.45,4
80.0,-1.5421,32.1730,4,1.27,-1.04,-2.66,4
81.0,-1.5238,32.1946,4,0.87,-0.98,-2.47,4
82.0,-1.5404,32.2130,4,0.62,-0.62,-2.57,4
83.0,-1.5375,32.2351,4,-0.51,-0.35,-2.58,4
84.1,-1.5177,32.2599,4,-0.38,-0.17,-2.42,4
85.1,-1.5094,32.2847,4,-1.45,0.57,-1.38,4
86.1,-1.5147,32.3060,4,-1.83,0.91,-2.19,4
87.1,-1.4945,32.3308,4,-2.20,0.86,-1.95,4
88.1,-1.4977,32.3524,4,-2.00,1.58,-2.05,4
89.1,-1.4760,32.3700,4,-2.01,1.01,-2.21,4
90.0,-1.4806,32.3853,3,-2.13,0.33,-2.17,3
90.9,-1.4709,32.4033,4,-1.48,0.11,-2.07,4
91.9,-1.4826,32.4234,4,-1.24,0.23,-2.03,4
92.9,-1.4929,32.4372,4,-1.08,-0.67,-2.11,4
94.0,-1.5078,32.4509,4,-1.44,-1.07,-1.62,4
95.0,-1.5179,32.4653,4,-0.55,-1.32,-2.04,4
96.0,-1.5132,32.4862,4,-0.32,-1.82,-2.00,4
97.0,-1.5177,32.5068,4,-0.10,-2.99,-2.22,4
98.0,-1.5120,32.5289,4,-0.16,-3.22,-1.66,4
99.0,-1.5169,32.5544,4,0.74,-2.52,-2.01,4
100.1,-1.5192,32.5736,4,0.28,-2.16,-1.76,4
101.1,-1.5342,32.5944,4,-0.49,-2.30,-1.61,4
102.0,-1.5411,32.6138,3,-0.31,-2.11,-1.69,3
102.9,-1.5309,32.6358,4,0.32,-2.38,-1.65,4
103.9,-1.5250,32.6619,4,-0.29,-2.95,-1.40,4
104.9,-1.5548,32.6845,4,-0.54,-3.50,-1.71,4
106.0,-1.5404,32.7104,4,-0.80,-3.89,-1.42,4
107.0,-1.5413,32.7359,4,-0.49,-4.07,-1.26,4
108.0,-1.5377,32.7615,4,-0.63,-4.13,-1.24,4
109.0,-1.5295,32.7880,4,-0.88,-3.57,-0.46,4
110.1,-1.4811,32.8248,4,-1.23,-3.23,-1.18,4
111.1,-1.4781,32.8677,4,-0.63,-2.88,-0.88,4
112.0,-1.4552,32.9079,3,-0.17,-3.04,-0.43,3
112.9,-1.4218,32.9635,4,0.37,-3.37,-0.66,4
113.9,-1.3796,33.0248,4,-0.42,-4.17,-0.60,4
115.0,-1.3355,33.0721,4,0.28,-4.52,-0.41,4
116.0,-1.3083,33.1292,4,0.98,-4.73,-0.54,4
117.0,-1.2756,33.1938,4,1.25,-4.48,-0.49,4
118.1,-1.2492,33.2675,4,1.01,-4.28,-0.18,4
119.1,-1.2291,33.3215,4,-0.25,-3.85,0.02,4
120.0,-1.2177,33.3642,3,0.06,-3.08,-0.39,3
120.9,-1.2239,33.4012,4,0.60,-2.68,-1.08,4
122.0,-1.1944,33.4598,4,1.34,-2.61,-0.82,4
123.0,-1.1461,33.5289,4,1.54,-3.28,-0.81,4
124.0,-1.1304,33.5887,4,0.30,-3.55,-0.92,4
125.1,-1.1141,33.6279,4,-0.47,-3.36,-1.21,4
126.1,-1.1032,33.6745,4,-0.89,-2.77,-0.96,4
127.0,-1.1034,33.7089,3,-0.58,-2.02,-1.24,3
127.9,-1.1076,33.7519,4,0.06,-1.58,-1.26,4
129.0,-1.1041,33.7889,4,0.02,-1.50,-1.27,4
130.0,-1.0899,33.8222,4,-0.48,-0.77,-1.24,4
131.0,-1.0779,33.8627,4,-0.50,-0.73,-1.59,4
132.1,-1.0853,33.8980,4,-1.55,-1.03,-1.32,4
133.1,-1.0971,33.9344,4,-1.58,-0.45,-1.60,4
134.0,-1.1148,33.9589,3,-2.09,-0.52,-1.07,3
134.9,-1.1323,33.9724,4,-1.77,-1.07,-1.71,4
135.9,-1.1299,33.9914,4,-0.51,-0.75,-1.81,4
137.0,-1.1176,34.0144,4,0.42,-0.79,-1.74,4
138.1,-1.1202,34.0323,4,1.50,-1.24,-1.85,4
139.0,-1.1396,34.0463,3,2.46,-1.25,-2.02,3
139.9,-1.1141,34.0690,4,2.58,-1.21,-1.93,4
140.9,-1.0612,34.0946,4,2.98,-1.12,-1.66,4
142.0,-1.0559,34.1129,4,3.03,-1.15,-1.80,4
143.1,-1.0746,34.1252,4,3.15,-0.45,-2.00,4
144.1,-1.1149,34.1349,4,2.91,-0.18,-1.93,4
145.0,-1.1466,34.1455,3,2.04,-0.17,-1.54,3
145.9,-1.1788,34.1564,4,1.40,-0.10,-1.63,4
147.0,-1.2038,34.1655,4,1.39,-0.31,-1.89,4
148.0,-1.2025,34.1734,4,1.52,-1.02,-1.63,4
149.1,-1.1758,34.1854,4,1.28,-1.26,-1.34,4
150.0,-1.1531,34.2007,3,1.96,-1.06,-1.53,3
150.9,-1.1864,34.2075,4,1.04,-1.54,-1.31,4
152.0,-1.1784,34.2155,4,1.37,-1.61,-1.50,4
153.0,-1.1474,34.2245,4,0.81,-1.47,-1.34,4
154.1,-1.1431,34.2327,4,1.10,-0.95,-1.28,4
155.0,-1.1244,34.2423,3,1.11,-0.72,-1.37,3
155.9,-1.0839,34.2537,4,0.07,-0.74,-1.12,4
157.0,-1.0317,34.2667,4,0.19,0.04,-1.06,4
158.1,-1.0303,34.2741,4,0.81,0.54,-1.09,4
159.0,-1.0221,34.2808,3,1.17,0.60,-1.25,3
159.9,-1.0062,34.2859,4,1.80,1.05,-1.46,4
161.0,-0.9895,34.2937,4,1.49,0.92,-1.52,4
162.0,-0.9587,34.3037,4,1.46,0.74,-1.36,4
163.1,-0.9458,34.3109,4,1.47,0.71,-1.27,4
164.0,-0.9356,34.3163,3,1.32,0.57,-1.39,3
164.9,-0.9258,34.3230,4,1.24,0.62,-1.39,4
166.0,-0.9222,34.3260,4,1.48,0.32,-1.28,4
167.1,-0.9095,34.3337,4,1.58,0.58,-1.50,4
168.0,-0.8985,34.3397,3,1.48,0.28,-1.46,3
168.9,-0.8985,34.3421,4,1.49,-0.08,-1.26,4
170.0,-0.8891,34.3485,4,1.36,0.10,-1.27,4
171.0,-0.8876,34.3524,4,1.88,0.04,-1.40,4
172.1,-0.8540,34.3586,4,2.22,0.19,-1.51,4
173.0,-0.8319,34.3634,3,1.78,-0.28,-1.46,3
174.0,-0.7913,34.3721,4,1.42,-0.36,-1.34,4
175.0,-0.7683,34.3785,4,1.61,-0.40,-1.31,4
176.1,-0.7521,34.3849,4,1.87,0.08,-1.42,4
177.0,-0.7329,34.3908,3,1.99,0.16,-1.18,3
177.9,-0.7167,34.3977,4,1.42,-0.06,-1.50,4
179.0,-0.7174,34.3998,4,1.36,-0.04,-1.31,4
180.1,-0.7217,34.4065,4,1.86,0.09,-1.59,4
181.0,-0.7128,34.4075,3,2.54,-0.18,-1.82,3
181.9,-0.6799,34.4155,4,2.04,-0.84,-1.34,4
183.0,-0.6384,34.4215,4,2.40,-1.15,-1.34,4
184.0,-0.6122,34.4289,4,2.48,-1.16,-1.52,4
185.0,-0.5680,34.4364,3,2.25,-1.08,-1.51,3
185.9,-0.5516,34.4399,4,2.63,-0.67,-1.54,4
187.0,-0.5191,34.4480,4,2.73,-0.31,-1.56,4
188.0,-0.4827,34.4568,4,3.07,-0.93,-1.50,4
189.0,-0.4875,34.4565,3,3.14,-1.27,-1.99,3
189.9,-0.4414,34.4651,4,2.80,-2.06,-1.54,4
191.0,-0.4257,34.4690,4,3.03,-2.51,-1.80,4
192.0,-0.4082,34.4700,4,3.09,-2.49,-1.90,4
193.1,-0.3701,34.4811,4,3.08,-2.13,-1.46,4
194.0,-0.3304,34.4867,3,2.81,-1.68,-1.87,3
195.0,-0.3195,34.4911,4,1.78,-1.33,-1.67,4
196.0,-0.3097,34.4932,4,1.58,-0.87,-1.66,4
197.1,-0.2786,34.5022,4,2.07,-0.52,-1.74,4
198.0,-0.2778,34.5013,3,1.92,-0.89,-1.64,3
199.0,-0.2519,34.5059,4,1.75,-1.36,-1.36,4
200.0,-0.2243,34.5121,4,2.00,-1.55,-1.54,4
201.0,-0.2010,34.5160,3,2.28,-1.90,-1.61,3
201.9,-0.1633,34.5250,4,1.81,-2.14,-1.60,4
203.0,-0.1610,34.5260,4,2.01,-1.80,-1.79,4
204.0,-0.1536,34.5281,4,1.81,-1.43,-1.61,4
205.0,-0.1249,34.5401,3,0.93,-0.95,-1.59,3
205.9,-0.1244,34.5408,4,0.81,-0.53,-1.40,4
207.0,-0.1237,34.5404,4,0.18,-0.16,-1.36,4
208.1,-0.1040,34.5462,4,0.89,-0.19,-1.60,4
209.0,-0.0845,34.5531,3,0.43,-0.30,-1.47,3
209.9,-0.0839,34.5530,4,1.38,-0.58,-1.81,4
211.0,-0.0852,34.5528,4,1.73,-1.14,-1.70,4
212.1,-0.0836,34.5523,4,1.22,-1.34,-1.74,4
213.0,-0.0823,34.5513,3,1.05,-1.28,-1.49,3
214.0,-0.0455,34.5581,4,1.16,-0.45,-1.81,4
215.0,-0.0016,34.5712,4,1.20,-0.19,-1.53,4
216.0,-0.0017,34.5700,3,1.04,0.14,-1.66,3
216.9,0.0014,34.5695,4,0.84,0.35,-1.64,4
218.0,0.0725,34.5877,4,0.44,0.16,-1.59,4
219.1,0.0901,34.5910,4,1.40,-0.18,-1.84,4
220.0,0.1147,34.5962,3,1.18,-0.54,-1.65,3
220.9,0.1657,34.6125,4,1.70,-0.84,-1.66,4
222.0,0.1859,34.6178,4,1.21,-1.32,-1.42,4
223.0,0.1857,34.6180,3,1.35,-1.51,-1.29,3
223.9,0.1850,34.6184,4,1.28,-1.16,-1.72,4
225.0,0.1854,34.6185,4,1.66,-0.71,-1.96,4
226.1,0.1857,34.6188,4,1.26,-0.51,-1.81,4
227.0,0.1856,34.6188,3,1.46,-0.03,-1.65,3
228.0,0.1858,34.6183,4,1.48,0.06,-1.78,4
229.0,0.1861,34.6169,4,1.54,-0.11,-1.71,4
230.0,0.1967,34.6173,3,1.31,-0.55,-1.81,3
230.9,0.2548,34.6310,4,1.58,-0.73,-1.77,4
232.0,0.2819,34.6377,4,2.26,-0.69,-1.97,4
233.1,0.3068,34.6447,4,1.48,-0.63,-1.82,4
234.0,0.3212,34.6458,3,0.89,-0.80,-2.01,3
235.0,0.3603,34.6534,4,1.30,-0.34,-1.27,4
236.0,0.4106,34.6660,4,0.83,-0.59,-1.47,4
237.0,0.4355,34.6749,3,1.39,-0.70,-1.63,3
237.9,0.4353,34.6741,4,2.35,-0.64,-2.12,4
239.0,0.4363,34.6744,4,1.73,-1.10,-1.78,4
240.0,0.4971,34.6931,3,1.32,-1.34,-1.56,3
240.9,0.4997,34.6962,4,1.66,-1.24,-1.63,4
242.0,0.4994,34.6962,4,1.72,-1.16,-1.93,4
243.0,0.4997,34.6964,3,1.04,-1.28,-1.42,3
243.9,0.4992,34.6965,4,1.40,-0.97,-1.95,4
245.0,0.4975,34.6963,4,1.74,-0.52,-1.85,4
246.0,0.4975,34.6960,3,1.56,-0.16,-1.68,3
246.9,0.4987,34.6955,4,1.88,0.03,-2.08,4
248.0,0.4980,34.6945,4,2.09,0.17,-2.07,4
249.0,0.5327,34.7050,4,1.30,0.13,-1.43,4
250.1,0.5669,34.7174,4,1.76,-0.60,-1.72,4
251.0,0.5673,34.7172,4,1.93,-1.11,-1.68,4
252.0,0.5668,34.7173,6,1.77,-1.96,-1.79,6
253.0,0.5665,34.7173,23,1.17,-3.44,-1.68,27
