2016,20.00159,-178.6874,82.6773,754
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.6385,29.9744,4,NaN,NaN,NaN,3
8.0,-1.6384,29.9742,5,-2.41,-4.72,1.25,5
9.0,-1.6382,29.9741,5,-2.59,-3.42,1.53,5
10.1,-1.6382,29.9741,5,-1.14,-3.94,1.76,5
11.0,-1.6383,29.9743,4,-0.29,-4.24,1.82,4
11.9,-1.6383,29.9743,5,0.55,-2.65,1.28,5
13.0,-1.6382,29.9743,5,1.23,-1.20,1.00,5
14.0,-1.6380,29.9749,5,2.54,-1.96,0.26,5
15.1,-1.6382,29.9750,5,2.76,-2.90,-0.32,5
16.1,-1.6383,29.9748,5,1.46,-5.15,-1.66,5
17.0,-1.6383,29.9750,4,2.62,-7.01,-3.01,4
17.9,-1.6384,29.9750,5,1.78,-8.04,-2.33,5
19.0,-1.6383,29.9750,5,1.80,-7.57,-3.62,5
20.0,-1.6382,29.9750,5,1.57,-5.68,-2.63,5
21.0,-1.6379,29.9757,4,2.72,-4.87,-3.63,4
21.9,-1.6381,29.9757,5,2.50,-5.14,-1.63,5
23.0,-1.6382,29.9762,5,-1.56,-5.79,-1.05,5
24.0,-1.6380,29.9762,5,-2.08,-6.33,-1.30,5
25.0,-1.6381,29.9763,5,-1.54,-6.41,-2.01,5
26.0,-1.6382,29.9765,6,-0.76,-5.84,-3.29,6
27.0,-1.6381,29.9771,6,-2.43,-4.68,-2.04,6
28.1,-1.6377,29.9785,5,-1.13,-4.35,-1.65,5
29.1,-1.6373,29.9803,5,-1.32,-4.13,-0.50,5
30.1,-1.6375,29.9811,5,-1.63,-4.22,-1.07,5
31.1,-1.6372,29.9832,5,-1.26,-4.45,-0.89,5
32.0,-1.6368,29.9848,5,-2.90,-4.82,0.39,5
32.9,-1.6365,29.9852,5,-2.94,-5.10,-0.89,5
33.9,-1.6323,30.0069,5,-2.36,-4.68,0.07,5
35.0,-1.4421,30.7188,5,-0.02,-1.91,-0.31,5
36.1,-1.2920,31.1190,5,2.12,1.89,-0.37,5
37.0,-1.2830,31.2610,4,1.18,1.75,-0.70,4
38.0,-1.2819,31.3518,5,1.26,0.84,0.30,5
39.0,-1.2816,31.4167,5,0.58,-0.38,-0.44,5
40.0,-1.3201,31.4540,5,-0.12,-0.96,0.12,5
41.0,-1.3238,31.4879,5,-0.22,-0.85,-0.01,5
42.0,-1.3112,31.5204,4,0.95,0.33,-0.16,4
43.0,-1.3215,31.5557,5,2.35,1.55,-0.26,5
44.0,-1.3421,31.5947,4,3.20,2.75,-0.72,4
45.0,-1.3414,31.6300,5,3.07,3.01,-0.41,5
46.0,-1.3386,31.6602,4,2.78,2.02,-0.74,4
46.9,-1.3353,31.6851,5,2.51,0.78,0.42,5
48.0,-1.3377,31.7073,5,2.52,-0.92,-0.81,5
49.1,-1.3406,31.7251,4,2.68,-1.96,-1.44,4
50.0,-1.3385,31.7491,4,3.28,-2.67,-1.07,4
51.0,-1.3442,31.7745,4,3.72,-2.52,-1.92,4
51.9,-1.3521,31.7984,4,3.49,-2.53,-1.99,4
52.9,-1.3502,31.8218,5,3.72,-3.06,-1.25,5
54.0,-1.3575,31.8469,5,3.48,-2.68,-1.22,5
55.1,-1.3651,31.8677,4,3.63,-2.81,-2.41,4
56.0,-1.3588,31.8921,4,3.20,-2.97,-2.41,4
