2015,362.25156,176.7293,83.2119,240
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
14.5,-1.6016,29.2877,1,NaN,NaN,NaN,0
14.9,-1.6017,29.2879,14,0.64,-7.31,0.13,14
16.0,-1.6017,29.2870,12,2.20,-10.78,-0.88,12
17.0,-1.6015,29.2838,10,4.80,-15.09,-1.97,10
18.0,-1.6017,29.2887,10,1.69,-14.01,1.30,10
19.0,-1.6018,29.2928,11,-0.16,-9.51,0.32,11
20.0,-1.6020,29.2968,14,-1.45,-8.66,-0.31,14
21.0,-1.6020,29.2957,14,-2.05,-10.84,0.17,14
22.0,-1.6020,29.2962,12,-3.16,-9.57,0.64,12
23.0,-1.6020,29.2960,15,-3.23,-7.22,0.44,15
24.0,-1.6021,29.3002,15,-3.67,-7.55,0.48,15
25.0,-1.6022,29.3019,15,-3.12,-6.27,0.94,15
26.0,-1.6022,29.3017,14,-2.60,-2.16,0.57,14
27.0,-1.6022,29.3044,16,-2.62,-2.56,0.03,16
28.0,-1.6022,29.3098,13,-3.19,-0.29,-0.45,13
29.0,-1.6024,29.3155,13,-3.27,-2.67,-0.76,13
30.0,-1.6022,29.3101,16,-3.08,-1.59,-0.99,16
31.0,-1.6023,29.3151,18,-2.96,-2.53,-1.13,18
32.0,-1.6022,29.3197,18,-3.00,-2.03,-1.35,18
33.0,-1.6020,29.3226,17,-2.38,-2.95,-1.85,17
34.0,-1.6018,29.3246,14,-2.33,0.05,-1.44,14
35.0,-1.6014,29.3292,12,-1.23,-0.52,-1.27,12
36.0,-1.5956,29.3597,9,2.04,1.54,-1.41,9
37.0,-1.5829,29.4174,9,3.76,2.59,-0.77,9
38.0,-1.5533,29.5417,9,4.34,1.50,-0.70,9
39.0,-1.4798,29.8434,10,6.17,0.35,0.00,10
40.0,-1.4108,30.1126,7,4.62,0.17,0.45,7
41.0,-1.3286,30.4461,7,4.65,2.05,0.23,7
42.0,-1.3013,30.5769,7,7.54,2.05,0.35,7
43.0,-1.2893,30.6451,8,8.88,1.95,0.06,8
44.0,-1.2864,30.7034,8,7.76,0.87,0.02,8
45.0,-1.3105,30.7784,10,5.59,0.67,0.48,10
46.0,-1.3308,30.8762,10,4.48,2.23,0.26,10
47.0,-1.3568,30.9280,8,3.19,2.46,0.12,8
48.0,-1.3778,30.9516,9,2.66,1.75,-0.34,9
49.0,-1.3876,30.9717,8,2.54,3.10,0.27,8
50.0,-1.3875,31.0032,7,3.76,3.19,-0.31,7
51.0,-1.3861,31.0283,8,4.60,3.17,-0.60,8
52.0,-1.3907,31.0810,9,4.99,3.46,-0.14,9
53.0,-1.3857,31.1465,7,5.40,2.99,-0.68,7
54.0,-1.3789,31.2530,7,6.03,1.86,-0.94,7
55.0,-1.3583,31.3415,7,5.96,1.91,-0.77,7
56.0,-1.3559,31.4245,6,6.18,2.05,-0.24,6
57.0,-1.3751,31.4900,7,7.45,1.60,-0.38,7
58.0,-1.3784,31.5512,7,7.76,2.10,0.65,7
59.0,-1.3914,31.5995,7,6.29,2.59,0.97,7
60.0,-1.3904,31.6599,6,6.91,1.00,-0.12,6
61.0,-1.3900,31.7323,7,9.14,-0.61,-0.70,7
62.0,-1.4006,31.7831,7,6.74,0.30,0.41,7
62.9,-1.3850,31.8260,8,5.96,0.97,0.52,8
63.9,-1.3888,31.8728,7,5.95,2.97,0.66,7
65.0,-1.4017,31.9083,7,8.28,2.77,0.74,7
66.0,-1.3894,31.9574,6,8.80,3.04,0.57,6
67.0,-1.3745,32.0078,6,9.88,2.98,-0.28,6
68.0,-1.3882,32.0563,6,10.82,2.30,0.22,6
69.0,-1.3919,32.0685,6,10.10,0.62,-0.83,6
70.0,-1.3889,32.0939,7,9.96,-0.13,-0.10,7
71.1,-1.3797,32.1368,6,10.57,0.39,-1.02,6
72.0,-1.3944,32.1899,6,10.56,0.23,-1.01,6
73.0,-1.3863,32.2299,6,9.17,0.45,-1.21,6
74.0,-1.3878,32.2741,6,9.23,0.74,-1.07,6
75.0,-1.3963,32.3084,7,7.50,-0.15,-0.74,7
76.0,-1.3970,32.3387,7,7.03,-0.14,0.05,7
77.0,-1.3894,32.3754,6,7.09,1.06,-0.04,6
78.0,-1.4044,32.4067,6,8.17,0.95,-1.14,6
79.0,-1.4147,32.4533,6,9.35,1.20,-0.67,6
79.9,-1.4100,32.4809,6,8.78,1.08,-1.68,6
81.0,-1.4109,32.5190,7,8.07,2.38,-0.96,7
82.0,-1.4229,32.5432,6,7.73,3.80,-0.94,6
83.0,-1.4221,32.5820,7,8.15,2.90,-1.91,7
84.0,-1.4192,32.6220,7,7.22,3.09,-0.87,7
85.0,-1.4116,32.6638,7,7.42,2.24,-1.96,7
86.0,-1.4055,32.7027,8,7.17,1.59,-2.61,8
87.0,-1.3917,32.7829,9,5.39,2.28,-2.78,9
88.0,-1.3818,32.8168,9,4.11,2.47,-2.27,9
89.0,-1.3731,32.8585,10,4.01,2.58,-3.22,10
90.0,-1.3721,32.8950,10,2.41,2.71,-2.72,10
91.0,-1.3675,32.9321,10,1.61,1.38,-2.52,10
92.0,-1.3600,32.9691,9,3.31,0.65,-2.49,9
93.0,-1.3581,32.9878,8,4.77,0.38,-3.49,8
94.0,-1.3476,33.0266,9,5.45,-0.03,-3.42,9
95.0,-1.3334,33.1323,8,4.83,0.85,-3.55,8
96.0,-1.3336,33.1989,8,5.84,1.87,-3.55,8
97.0,-1.3222,33.2349,10,5.19,1.08,-3.40,10
98.0,-1.3011,33.2825,8,4.03,-0.04,-4.02,8
99.0,-1.2758,33.3533,9,4.24,-2.18,-3.69,9
100.0,-1.2544,33.4251,9,4.30,-5.02,-3.57,9
101.0,-1.2639,33.4731,8,4.22,-5.73,-3.51,8
102.0,-1.2607,33.5163,9,4.75,-3.25,-3.48,9
103.0,-1.2682,33.5675,8,4.10,-0.75,-3.38,8
104.0,-1.2760,33.6000,9,2.91,-0.68,-3.11,9
105.0,-1.2209,33.6334,10,2.95,-1.66,-2.89,10
106.0,-1.2308,33.6703,9,0.85,-2.59,-2.40,9
107.0,-1.1621,33.7241,9,2.64,-3.54,-3.12,9
108.0,-1.1878,33.7486,9,2.43,-2.68,-2.49,9
109.0,-1.1592,33.7760,9,2.60,-1.13,-2.40,9
109.9,-1.1300,33.8128,9,3.39,-0.42,-2.02,9
111.0,-1.1470,33.8499,8,3.69,-1.31,-1.85,8
112.0,-1.1591,33.8766,7,3.79,-1.42,-2.41,7
113.0,-1.1891,33.8936,7,1.98,-0.37,-1.87,7
114.0,-1.1867,33.9147,8,1.79,0.15,-1.70,8
115.0,-1.2290,33.9403,7,2.79,-1.89,-1.56,7
116.0,-1.2359,33.9607,8,3.79,-3.95,-1.45,8
117.0,-1.1816,33.9899,6,4.87,-5.18,-1.60,6
118.0,-1.1446,34.0070,7,5.19,-5.83,-2.52,7
119.0,-1.1401,34.0173,7,3.57,-6.23,-1.68,7
120.0,-1.1639,34.0258,8,2.41,-5.31,-1.56,8
121.0,-1.2102,34.0367,8,1.72,-4.30,-1.27,8
122.0,-1.3263,34.0476,8,2.07,-3.17,-0.95,8
123.0,-1.3285,34.0601,8,2.14,-1.91,-1.47,8
