2016,9.62657,177.9488,83.0699,244
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.8,-1.6184,29.7352,17,2.99,0.28,0.65,16
9.1,-1.6184,29.7357,4,2.04,-0.87,2.68,5
10.0,-1.6183,29.7358,3,2.43,-0.75,1.52,4
10.9,-1.6183,29.7356,4,1.96,-0.12,0.91,3
12.0,-1.6184,29.7360,4,1.80,0.05,2.23,4
13.0,-1.6182,29.7364,3,0.49,1.11,3.18,4
13.9,-1.6181,29.7367,4,0.19,1.47,3.10,3
15.0,-1.6179,29.7375,4,-0.19,1.66,3.10,4
16.0,-1.6179,29.7378,3,-0.20,1.88,3.43,3
17.0,-1.6180,29.7385,4,-0.66,0.79,3.38,4
18.0,-1.6179,29.7388,3,-0.83,0.03,3.29,4
18.9,-1.6179,29.7390,4,-0.77,0.44,2.96,3
20.0,-1.6177,29.7401,4,-0.83,1.35,3.01,4
21.0,-1.6176,29.7408,3,-1.05,1.86,3.62,3
22.0,-1.6176,29.7407,4,-1.31,2.65,3.44,4
23.0,-1.6175,29.7412,3,-0.61,2.17,3.42,4
23.9,-1.6176,29.7417,4,-0.59,2.25,3.24,3
25.0,-1.6175,29.7417,4,-0.26,2.53,3.25,4
26.0,-1.6171,29.7424,3,0.14,3.16,3.80,3
27.0,-1.6107,29.7560,4,-0.10,4.63,3.85,4
28.0,-1.5706,29.8624,3,3.18,2.65,3.15,4
28.9,-1.5296,30.0146,4,9.66,2.18,3.14,3
30.1,-1.4445,30.3816,4,11.46,4.88,3.64,4
31.0,-1.3897,30.6600,3,10.78,5.79,3.61,3
32.0,-1.3305,30.9949,4,9.97,5.79,3.08,4
33.0,-1.3282,31.1319,3,8.19,4.19,3.47,4
34.0,-1.3658,31.1937,4,7.13,2.55,3.30,3
35.0,-1.3766,31.2433,3,6.57,1.30,3.43,4
35.9,-1.3671,31.2948,4,6.68,0.61,3.69,3
37.0,-1.3185,31.3518,4,6.39,0.52,3.39,4
38.0,-1.2779,31.4210,3,5.56,0.60,3.37,3
39.0,-1.2753,31.4981,4,4.43,1.33,3.25,4
40.1,-1.2863,31.5578,4,5.20,3.37,3.14,4
41.1,-1.3011,31.6092,3,5.05,4.44,3.22,3
42.0,-1.3062,31.6465,4,5.98,4.67,3.07,4
43.0,-1.3152,31.6815,3,6.64,5.62,2.94,3
44.0,-1.3233,31.7176,4,6.05,5.65,3.16,4
45.1,-1.3246,31.7542,4,5.39,5.43,3.03,4
46.0,-1.3476,31.7838,3,5.11,5.66,2.93,3
47.0,-1.3571,31.8088,4,4.11,5.11,2.98,4
48.0,-1.3483,31.8317,3,3.86,5.02,2.97,4
48.9,-1.3557,31.8567,4,3.32,4.69,2.85,3
50.0,-1.3791,31.8838,4,2.81,3.16,2.74,4
51.0,-1.4093,31.9107,3,2.47,3.08,2.42,3
52.0,-1.4148,31.9322,4,1.93,3.72,2.62,4
53.1,-1.3931,31.9632,4,1.20,4.38,2.52,4
54.0,-1.3839,31.9845,3,0.98,5.16,2.68,3
55.0,-1.4004,32.0125,4,2.29,6.35,2.38,4
56.0,-1.4218,32.0366,3,3.08,6.52,2.59,4
56.9,-1.4283,32.0551,4,3.52,7.03,2.47,3
58.0,-1.4566,32.0820,4,2.03,6.32,2.61,4
59.0,-1.4829,32.1093,3,0.81,5.73,2.54,3
60.0,-1.4522,32.1268,4,0.57,5.23,2.44,4
61.1,-1.4383,32.1524,4,0.25,4.43,2.38,4
62.0,-1.4657,32.1699,3,-0.18,4.03,2.43,3
63.0,-1.4614,32.1811,4,-0.57,3.39,2.40,4
64.1,-1.4614,32.1933,4,-0.98,2.75,2.33,4
65.0,-1.4764,32.2004,3,-1.12,2.25,2.49,3
66.0,-1.4807,32.2126,4,-1.22,1.78,2.54,4
67.0,-1.4902,32.2311,3,-0.77,2.75,2.13,4
67.9,-1.5089,32.2430,4,-0.92,2.90,2.32,3
69.0,-1.5281,32.2573,4,-0.48,3.18,2.28,4
70.0,-1.5344,32.2720,3,0.55,3.05,2.33,3
71.0,-1.5026,32.2854,4,0.77,3.09,2.32,4
72.1,-1.5049,32.3006,4,1.57,4.19,2.35,4
73.0,-1.5141,32.3161,3,1.44,4.33,2.55,3
74.0,-1.5178,32.3311,4,2.15,3.92,2.22,4
75.1,-1.5077,32.3459,4,2.58,4.23,2.70,4
76.0,-1.5193,32.3617,3,2.71,3.53,2.96,3
77.0,-1.5103,32.3782,4,1.89,3.41,2.92,4
