2015,313.25149,174.8153,82.2567,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.5973,29.2018,5,NaN,NaN,NaN,5
7.9,-1.5974,29.2070,4,-1.21,2.82,-6.98,4
8.9,-1.5972,29.2123,4,-1.31,3.07,-3.60,4
9.9,-1.5972,29.2182,4,-1.76,3.39,-3.75,4
11.0,-1.5969,29.2242,4,-2.63,3.32,-3.26,4
12.0,-1.5969,29.2278,4,-2.90,3.71,-3.09,4
13.0,-1.5967,29.2361,4,-2.95,3.83,-3.35,4
14.1,-1.5973,29.2455,4,-2.27,3.73,-3.38,4
15.1,-1.5973,29.2503,4,-1.96,3.59,-3.38,4
16.1,-1.5975,29.2585,4,-2.20,3.50,-3.26,4
17.0,-1.5969,29.2700,3,-1.79,3.44,-3.38,3
17.9,-1.5962,29.2760,4,-1.55,3.35,-3.18,4
18.9,-1.5948,29.2837,4,-1.91,3.53,-3.39,4
20.0,-1.5873,29.3174,4,-1.21,3.60,-3.51,4
21.0,-1.5796,29.3763,4,-0.83,2.92,-3.70,4
22.0,-1.5246,29.7439,4,-1.20,3.06,-3.63,4
23.1,-1.4552,30.2247,4,0.24,4.92,-3.00,4
24.1,-1.4219,30.6233,4,0.57,8.01,-2.37,4
25.0,-1.4265,30.7416,3,0.64,11.38,-2.00,3
25.9,-1.4318,30.7540,4,0.55,12.33,-1.83,4
26.9,-1.4374,30.7651,4,0.46,12.26,-1.69,4
28.0,-1.4469,30.7856,4,0.67,12.03,-1.87,4
29.0,-1.4606,30.8153,4,0.75,12.00,-1.74,4
30.0,-1.4713,30.8389,4,1.11,12.66,-1.43,4
31.0,-1.4853,30.8632,4,1.07,13.27,-1.74,4
32.1,-1.5009,30.8885,4,0.91,13.28,-1.43,4
33.1,-1.5140,30.9076,4,1.06,13.06,-1.59,4
34.1,-1.5270,30.9234,4,0.86,12.85,-1.70,4
35.0,-1.5364,30.9360,3,0.48,12.86,-1.75,3
35.9,-1.5452,30.9472,4,0.57,13.02,-1.53,4
36.9,-1.5546,30.9593,4,0.63,13.18,-1.54,4
38.0,-1.5657,30.9692,4,0.65,13.14,-1.45,4
39.0,-1.5769,30.9808,4,1.06,13.23,-1.45,4
40.0,-1.5904,30.9982,4,1.33,13.33,-1.56,4
41.0,-1.6055,31.0165,4,1.49,13.57,-1.53,4
42.1,-1.6143,31.0294,4,1.11,13.90,-1.47,4
43.1,-1.6208,31.0412,4,0.71,13.93,-1.47,4
44.0,-1.6244,31.0470,3,0.76,13.82,-1.47,3
44.9,-1.6299,31.0549,4,1.15,13.54,-1.57,4
45.9,-1.6341,31.0620,4,1.59,13.02,-1.48,4
47.0,-1.6365,31.0675,4,1.61,12.48,-1.72,4
48.0,-1.6370,31.0713,4,1.44,12.48,-1.75,4
49.0,-1.6375,31.0773,4,1.10,12.28,-1.68,4
50.1,-1.6370,31.0857,4,1.01,11.98,-1.99,4
51.0,-1.6367,31.0940,3,0.64,11.62,-1.83,3
51.9,-1.6359,31.1024,4,0.74,11.53,-1.93,4
52.9,-1.6334,31.1237,4,1.09,10.93,-2.06,4
54.0,-1.6261,31.1418,4,1.27,10.14,-2.36,4
55.0,-1.6190,31.1568,4,1.22,9.73,-2.25,4
56.0,-1.6130,31.1809,4,1.07,9.87,-2.40,4
57.1,-1.5993,31.2155,4,1.15,9.53,-2.28,4
58.0,-1.5905,31.2390,3,0.97,9.00,-2.46,3
58.9,-1.5850,31.2657,4,0.90,8.66,-2.40,4
60.0,-1.5786,31.2935,4,1.15,8.29,-2.40,4
61.0,-1.5694,31.3368,4,1.35,7.88,-2.53,4
62.0,-1.5621,31.3834,4,2.25,7.71,-2.38,4
63.1,-1.5591,31.4261,4,2.89,7.92,-2.38,4
64.0,-1.5519,31.4590,3,3.24,8.09,-2.42,3
64.9,-1.5543,31.4872,4,3.10,7.73,-2.43,4
66.0,-1.5446,31.5297,4,2.01,7.93,-2.68,4
67.0,-1.5360,31.5782,4,1.33,7.73,-2.94,4
68.1,-1.5326,31.6201,4,1.52,7.13,-3.10,4
69.0,-1.5241,31.6549,3,1.63,6.27,-3.13,3
69.9,-1.4759,31.6914,4,0.75,5.98,-3.34,4
70.9,-1.3895,31.7353,4,0.37,6.01,-3.28,4
72.0,-1.3627,31.7735,4,0.32,5.78,-3.19,4
73.0,-1.3618,31.8102,4,-0.07,6.61,-3.17,4
74.1,-1.4227,31.8368,4,-0.16,6.66,-3.23,4
75.0,-1.4081,31.8657,3,-0.57,5.80,-3.34,3
75.9,-1.4890,31.8914,4,-1.25,5.86,-3.52,4
77.0,-1.5441,31.9202,4,-0.88,5.95,-3.23,4
78.0,-1.4699,31.9567,4,-1.43,6.05,-3.18,4
79.1,-1.4262,31.9864,4,-1.84,5.69,-3.30,4
80.0,-1.4797,32.0021,3,-1.41,5.94,-3.25,3
80.9,-1.5349,32.0124,4,-1.19,5.54,-3.23,4
82.0,-1.5308,32.0272,4,-1.19,5.33,-3.23,4
83.0,-1.5041,32.0439,4,-0.95,4.92,-3.33,4
84.1,-1.4955,32.0609,4,-1.03,5.40,-3.18,4
85.0,-1.4923,32.0772,3,-1.01,5.24,-3.26,3
85.9,-1.4993,32.0905,4,-1.74,5.32,-3.41,4
87.0,-1.5066,32.1034,4,-1.91,6.03,-3.28,4
88.0,-1.5130,32.1167,4,-1.92,6.39,-3.22,4
89.1,-1.5117,32.1308,4,-2.49,7.13,-3.08,4
90.0,-1.5091,32.1464,3,-2.50,7.83,-3.18,3
90.9,-1.5213,32.1641,4,-2.42,8.08,-3.13,4
92.0,-1.5333,32.1833,4,-2.39,8.21,-3.01,4
93.0,-1.5335,32.2007,4,-2.37,8.00,-2.89,4
94.1,-1.5279,32.2190,4,-2.30,7.84,-3.02,4
95.0,-1.4934,32.2384,3,-2.35,7.66,-3.03,3
95.9,-1.4757,32.2550,4,-2.48,7.84,-2.73,4
97.0,-1.4928,32.2752,4,-2.31,7.74,-2.91,4
98.0,-1.5036,32.2973,4,-1.65,7.81,-2.93,4
99.1,-1.5006,32.3178,4,-1.47,7.69,-2.63,4
100.0,-1.4875,32.3363,3,-0.61,7.46,-2.79,3
