2015,321.12652,172.8118,82.0929,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6026,29.4417,20,0.06,6.62,2.12,20
8.0,-1.6025,29.4423,5,0.37,7.26,4.98,5
9.0,-1.6026,29.4425,3,0.79,7.55,4.16,4
10.0,-1.6023,29.4426,4,1.07,7.45,4.03,4
11.1,-1.6026,29.4429,4,0.95,7.61,3.88,3
12.0,-1.6024,29.4426,3,1.26,7.34,3.80,4
13.0,-1.6027,29.4429,4,1.08,7.31,3.85,4
14.0,-1.6027,29.4430,3,1.59,7.20,4.29,3
15.0,-1.6025,29.4430,4,1.14,7.32,3.85,4
16.0,-1.6025,29.4430,3,1.35,6.77,3.84,3
17.0,-1.6027,29.4432,4,1.97,7.27,4.00,4
18.0,-1.6026,29.4433,3,2.02,6.95,3.81,3
19.0,-1.6026,29.4433,4,2.30,7.42,3.75,4
20.0,-1.6028,29.4434,3,2.60,7.35,3.93,3
21.0,-1.6026,29.4436,4,2.73,7.24,4.11,4
21.9,-1.6022,29.4440,3,2.82,6.85,3.98,3
22.9,-1.6019,29.4449,4,3.06,7.41,3.92,4
24.1,-1.6005,29.4460,4,2.82,6.81,4.21,3
25.0,-1.5881,29.4694,3,1.84,6.74,4.11,4
26.0,-1.4894,29.7626,4,2.78,9.16,4.11,4
27.0,-1.3218,30.2825,3,3.31,10.63,3.37,3
28.0,-1.2390,30.5993,4,4.76,10.24,3.93,4
29.1,-1.2084,30.7661,4,5.18,9.75,3.88,3
30.1,-1.2077,30.8423,3,5.14,10.56,4.10,4
31.0,-1.2264,30.9114,4,4.81,11.38,3.97,4
32.0,-1.2537,30.9734,3,4.16,11.31,3.61,3
33.0,-1.2820,31.0207,4,3.97,11.74,3.64,4
33.9,-1.3031,31.0586,3,3.81,10.98,3.86,3
34.9,-1.3139,31.1004,4,4.05,10.81,4.07,4
36.0,-1.3276,31.1596,4,3.00,11.64,3.78,4
37.0,-1.3534,31.2386,3,5.51,12.79,3.89,3
38.0,-1.3264,31.2840,4,5.62,12.29,3.37,4
39.0,-1.3170,31.3127,3,3.04,11.21,3.76,3
39.9,-1.2890,31.3564,4,3.03,10.84,3.81,4
41.0,-1.2781,31.3877,4,2.24,11.20,3.72,3
42.0,-1.2822,31.4181,3,2.21,10.83,3.68,4
43.0,-1.3021,31.4480,4,3.70,11.58,3.65,4
44.0,-1.3335,31.4830,3,4.11,11.62,3.50,3
44.9,-1.3112,31.5316,4,5.39,10.94,3.55,4
46.1,-1.2976,31.5751,4,4.82,10.92,3.72,3
47.0,-1.3009,31.6125,3,5.59,10.48,3.69,4
48.0,-1.3146,31.6439,4,4.96,10.36,3.61,4
49.0,-1.3119,31.6762,3,3.89,11.05,3.72,3
50.0,-1.3262,31.6928,4,3.56,10.98,4.10,4
51.1,-1.3650,31.7118,4,3.78,10.32,3.87,3
52.0,-1.3089,31.7380,3,5.20,10.69,3.80,4
53.0,-1.3283,31.7701,4,5.99,10.64,3.93,4
54.0,-1.3387,31.7890,3,4.25,11.38,3.83,3
54.9,-1.3245,31.8088,4,3.18,11.49,3.84,4
56.1,-1.3223,31.8332,4,3.22,11.69,3.78,3
57.0,-1.3325,31.8553,3,2.93,11.68,3.91,4
58.0,-1.3504,31.8805,4,2.91,11.99,3.77,4
59.0,-1.3638,31.8995,3,3.12,11.79,3.57,3
59.9,-1.4414,31.9192,4,3.13,11.15,3.55,4
61.0,-1.4542,31.9398,4,3.26,10.99,3.90,3
62.0,-1.4232,31.9596,3,2.40,10.17,3.71,4
63.0,-1.4184,31.9682,4,2.23,9.87,3.37,4
64.0,-1.4050,31.9796,3,2.13,9.40,3.64,3
64.9,-1.3754,31.9963,4,2.42,9.29,3.62,4
66.0,-1.4083,32.0073,4,2.98,8.55,3.85,3
67.0,-1.4072,32.0199,3,3.28,8.25,3.47,4
68.0,-1.4005,32.0355,4,3.81,7.87,3.61,4
69.0,-1.4103,32.0498,3,4.56,7.38,3.78,3
69.9,-1.4166,32.0685,4,4.44,7.95,3.68,4
71.0,-1.4277,32.0872,4,4.40,8.41,3.79,3
72.0,-1.4307,32.1011,3,5.02,7.91,3.66,4
73.0,-1.4390,32.1171,4,6.51,7.62,3.90,4
74.0,-1.4407,32.1331,3,6.01,8.51,3.71,3
74.9,-1.4423,32.1516,4,5.76,7.97,3.42,4
76.0,-1.4370,32.1690,4,6.63,7.46,3.65,4
77.0,-1.4359,32.1820,3,7.31,7.31,3.85,3
78.0,-1.4388,32.1973,4,7.72,7.57,3.59,4
79.1,-1.4507,32.2142,4,7.60,8.04,3.43,3
80.0,-1.4584,32.2216,3,6.83,9.04,3.73,4
81.0,-1.4493,32.2345,4,6.55,9.61,3.58,4
82.0,-1.4546,32.2467,3,5.70,9.88,3.43,3
82.9,-1.4665,32.2610,4,5.66,9.47,3.51,4
84.1,-1.4721,32.2762,4,5.35,9.10,3.54,3
85.0,-1.4773,32.2914,3,6.17,8.86,3.41,4
86.0,-1.4865,32.2987,4,6.14,8.89,3.58,4
86.9,-1.5026,32.3219,3,6.61,8.41,3.43,3
87.9,-1.5035,32.3367,4,6.47,8.16,3.49,4
89.0,-1.4996,32.3503,4,5.86,8.45,3.70,4
90.0,-1.5022,32.3708,3,5.50,8.92,3.45,3
91.0,-1.5052,32.3880,4,5.75,8.57,3.45,4
92.1,-1.5076,32.4034,4,5.20,8.49,3.42,3
93.0,-1.5082,32.4155,3,4.79,8.52,3.49,4
94.0,-1.5085,32.4278,4,5.00,8.37,3.42,4
95.0,-1.5120,32.4372,3,5.79,7.48,3.68,3
95.9,-1.5137,32.4529,4,6.60,6.76,3.67,4
97.0,-1.5141,32.4676,4,6.23,6.75,3.58,4
98.0,-1.5193,32.4874,3,6.12,7.44,3.48,3
99.0,-1.5238,32.5045,4,5.62,7.56,3.35,4
100.1,-1.5276,32.5197,4,5.45,7.90,3.42,3
101.0,-1.5307,32.5323,3,5.96,7.48,3.59,4
102.0,-1.5348,32.5458,4,6.05,7.50,3.12,4
103.0,-1.5377,32.5570,3,6.71,7.76,3.25,3
103.9,-1.5410,32.5678,4,6.72,7.65,3.31,4
105.0,-1.5435,32.5791,4,7.12,7.45,2.95,4
106.0,-1.5458,32.5882,3,6.98,7.80,2.98,3
107.0,-1.5477,32.5984,4,6.07,8.25,3.25,4
108.1,-1.5503,32.6130,4,5.39,8.71,2.89,3
109.0,-1.5535,32.6301,3,5.10,9.58,3.17,4
110.0,-1.5516,32.6463,4,5.16,9.65,2.97,4
111.1,-1.5513,32.6615,4,4.81,9.49,3.02,3
112.0,-1.5530,32.6715,3,3.65,9.40,3.09,4
113.0,-1.5553,32.6865,4,2.99,9.29,3.18,4
114.0,-1.5558,32.6957,3,2.70,8.56,3.19,3
114.9,-1.5521,32.7124,4,3.14,8.22,3.03,4
116.0,-1.5446,32.7341,4,3.13,8.12,3.34,3
117.0,-1.5366,32.7579,3,2.03,9.26,3.31,4
118.0,-1.5327,32.7807,4,1.27,8.72,3.25,4
119.1,-1.5201,32.7966,4,0.89,7.77,3.26,3
120.0,-1.5076,32.8245,3,1.30,7.35,3.36,4
121.0,-1.4965,32.8454,4,2.38,7.19,3.26,4
122.0,-1.4700,32.8785,3,2.05,7.20,3.05,3
122.9,-1.4395,32.9287,4,2.03,7.85,2.93,4
124.0,-1.4096,32.9757,4,1.12,8.18,3.25,4
125.0,-1.3885,33.0271,3,-0.10,8.19,3.20,3
126.0,-1.3739,33.0782,4,-0.96,7.70,2.98,4
127.1,-1.3586,33.1265,4,-1.76,7.23,2.94,3
128.0,-1.3439,33.1649,3,-3.59,6.58,2.80,4
