2016,49.25163,-174.7932,83.2548,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.6400,29.9474,2,NaN,NaN,NaN,2
8.0,-1.6402,29.9476,6,NaN,NaN,-5.64,6
9.1,-1.6403,29.9480,4,-1.31,-6.07,-2.95,4
10.0,-1.6401,29.9481,4,-1.25,-4.81,-1.85,4
11.0,-1.6400,29.9481,4,-2.19,-4.97,-1.43,4
12.0,-1.6399,29.9481,4,-1.93,-5.30,-2.50,4
13.0,-1.6401,29.9480,4,-0.05,-4.27,-1.20,4
13.9,-1.6400,29.9481,4,-0.61,-3.92,-0.95,4
14.9,-1.6400,29.9490,4,-1.08,-5.29,-0.72,4
16.0,-1.6400,29.9492,5,-1.21,-2.69,1.06,5
17.0,-1.6399,29.9485,4,-2.29,-3.15,-0.31,4
18.0,-1.6398,29.9501,5,-3.05,-2.43,-2.56,5
19.0,-1.6398,29.9508,4,-3.31,-2.09,-1.09,4
20.0,-1.6399,29.9515,4,-2.82,-0.66,-0.81,4
21.0,-1.6399,29.9524,5,-2.23,-1.12,-0.59,5
22.1,-1.6400,29.9528,4,-1.41,-0.73,-0.94,4
23.0,-1.6401,29.9537,4,-0.67,0.57,-0.67,4
24.0,-1.6401,29.9544,4,-0.01,1.15,-1.05,4
25.0,-1.6403,29.9583,5,0.29,1.49,-0.50,5
26.0,-1.6405,29.9670,4,1.34,0.63,-1.28,4
26.9,-1.6407,29.9713,4,1.23,0.43,-0.60,4
28.0,-1.6409,29.9778,5,0.51,0.01,-1.26,5
29.0,-1.6415,29.9871,4,0.46,0.07,-0.98,4
30.0,-1.6414,29.9901,4,0.09,0.31,-0.77,4
31.0,-1.6416,29.9939,4,-0.14,0.73,-1.71,4
32.0,-1.6421,30.0011,5,-0.58,1.09,-0.07,5
33.0,-1.6421,30.0046,4,-1.44,1.35,-0.27,4
33.9,-1.6420,30.0072,4,-1.41,1.71,-0.67,4
35.0,-1.6408,30.0106,5,-1.13,2.03,-0.53,5
36.1,-1.6314,30.0372,4,-0.14,1.87,-0.80,4
37.1,-1.6126,30.0878,4,2.54,-0.73,-1.48,4
38.1,-1.5859,30.1675,4,3.38,-2.18,-1.18,4
39.0,-1.5497,30.2708,4,3.15,-0.57,-1.04,4
39.9,-1.4807,30.4557,4,2.74,1.50,-0.48,4
41.0,-1.4613,30.5845,5,3.70,4.47,-0.17,5
42.1,-1.4207,30.7402,4,3.83,3.01,-0.03,4
43.1,-1.3862,30.9202,4,5.05,1.94,-0.57,4
44.1,-1.3652,31.0263,4,6.44,-0.29,-0.95,4
