2015,331.12652,174.2212,82.5578,244
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
8.1,-1.5953,29.1910,11,-0.57,-0.66,0.95,9
9.0,-1.5953,29.1919,4,-0.32,-2.73,3.89,5
10.0,-1.5952,29.1938,4,0.26,-1.11,3.18,4
11.0,-1.5954,29.1960,3,0.21,-0.39,3.15,4
11.9,-1.5955,29.1971,4,-0.67,0.34,3.44,3
13.0,-1.5956,29.2033,4,0.80,2.06,3.34,4
14.0,-1.5958,29.2172,3,0.53,3.72,3.60,4
15.0,-1.5970,29.2467,4,2.78,4.94,3.20,3
16.0,-1.5973,29.2608,3,3.44,4.74,2.81,4
17.0,-1.5975,29.2672,4,2.61,3.90,3.14,3
18.0,-1.5974,29.2698,3,2.26,3.18,3.24,4
18.9,-1.5973,29.2738,4,2.05,2.58,3.16,3
19.9,-1.5972,29.2763,3,1.83,2.38,3.34,4
20.9,-1.5964,29.2822,4,1.09,2.01,3.43,3
22.1,-1.5957,29.2888,4,0.88,0.23,3.80,4
23.0,-1.5950,29.2917,3,0.59,-0.07,3.53,4
24.0,-1.5940,29.2934,4,0.53,-0.37,3.63,3
25.0,-1.5929,29.2966,3,0.59,-0.14,3.64,4
26.0,-1.5921,29.2987,4,0.95,-0.06,3.69,3
27.0,-1.5904,29.3028,3,0.98,-0.04,3.67,4
28.0,-1.5886,29.3083,4,1.14,-0.17,3.78,3
29.0,-1.5871,29.3157,3,0.56,-0.43,4.08,4
29.9,-1.5859,29.3220,4,0.81,-1.06,4.36,3
31.1,-1.5198,29.5411,4,1.61,-1.39,4.83,4
32.0,-1.3199,30.2912,3,-0.13,-3.04,4.63,4
33.0,-1.2741,30.5257,4,2.96,-2.73,4.32,3
34.0,-1.2280,30.6404,3,3.49,-1.87,4.28,4
35.0,-1.2012,30.7524,4,2.86,-1.37,3.63,3
36.0,-1.2075,30.8168,3,2.36,-3.58,3.63,4
37.0,-1.2055,30.9302,4,2.38,-2.91,3.19,3
38.1,-1.2207,31.0559,4,2.23,-0.56,2.90,4
39.1,-1.2645,31.1142,3,3.09,0.62,2.88,4
40.0,-1.3310,31.1958,4,3.48,1.65,2.59,3
41.0,-1.3302,31.2426,3,3.56,1.76,2.39,4
42.0,-1.3275,31.2632,4,2.63,0.44,2.23,3
43.0,-1.3223,31.3046,3,3.46,0.92,2.10,4
44.0,-1.3393,31.3390,4,4.93,0.94,2.29,3
45.1,-1.4215,31.3661,4,5.00,1.60,2.15,4
46.1,-1.4528,31.3867,3,4.69,2.27,2.20,4
47.0,-1.4582,31.4082,4,4.30,2.06,2.14,3
48.0,-1.4397,31.4450,3,3.28,2.04,2.21,4
49.0,-1.4447,31.4858,4,2.78,1.84,2.16,3
50.0,-1.4361,31.5252,3,1.80,1.59,2.23,4
50.9,-1.3993,31.5694,4,1.47,1.15,2.17,3
52.1,-1.4063,31.6082,4,1.16,0.87,2.23,4
53.0,-1.4596,31.6359,3,1.55,1.13,2.16,4
54.0,-1.4542,31.6641,4,1.93,1.91,2.31,3
55.0,-1.4437,31.6913,3,2.03,0.73,2.40,4
56.0,-1.4402,31.7275,4,2.18,1.69,2.62,3
57.1,-1.4370,31.7548,4,1.73,3.78,2.89,4
58.0,-1.4496,31.7795,3,1.03,4.88,2.75,4
59.0,-1.4578,31.8122,4,-0.07,5.34,2.85,3
60.0,-1.4402,31.8389,3,-0.25,5.14,2.87,4
60.9,-1.4481,31.8698,4,-0.38,3.96,2.94,3
62.0,-1.4392,31.8927,4,-1.05,3.32,3.00,4
63.0,-1.4251,31.9116,3,-1.58,2.73,3.18,4
64.0,-1.4142,31.9324,4,-1.52,2.81,3.10,3
65.1,-1.4118,31.9540,4,-1.39,3.19,3.25,4
66.0,-1.4203,31.9720,3,-1.75,5.03,3.22,4
67.0,-1.4358,31.9868,4,-1.93,5.25,3.32,3
68.0,-1.4396,31.9963,3,-1.84,5.27,3.41,4
68.9,-1.4521,32.0080,4,-1.99,4.71,3.59,3
70.1,-1.4662,32.0227,4,-2.14,3.00,3.42,4
71.0,-1.4980,32.0408,3,-1.92,1.27,3.63,4
72.0,-1.5214,32.0545,4,-2.00,0.04,3.72,3
73.1,-1.5304,32.0707,4,-1.58,-0.03,4.00,4
74.1,-1.5329,32.0815,3,-2.07,0.64,3.82,4
75.0,-1.5210,32.0932,4,-2.57,1.00,3.77,3
76.0,-1.5452,32.1086,3,-2.58,1.63,3.69,4
76.9,-1.5507,32.1216,4,-2.81,1.23,4.02,3
78.0,-1.5400,32.1442,4,-3.12,1.01,4.11,4
79.0,-1.5654,32.1627,3,-3.08,1.12,4.03,4
80.0,-1.5630,32.1741,4,-2.93,1.16,3.93,3
81.1,-1.5480,32.1879,4,-2.54,0.94,3.94,4
82.0,-1.5410,32.2015,3,-2.31,0.84,3.96,4
83.0,-1.5315,32.2195,4,-2.03,0.49,3.95,3
84.0,-1.5138,32.2361,3,-1.10,0.97,4.14,4
84.9,-1.5086,32.2545,4,-1.38,0.43,4.16,3
86.0,-1.4717,32.2762,4,-1.75,0.61,3.90,4
87.0,-1.4620,32.2954,3,-2.11,0.35,4.13,4
88.0,-1.4682,32.3072,4,-2.44,-0.15,4.07,3
89.1,-1.5115,32.3261,4,-2.01,0.11,4.04,4
90.0,-1.5138,32.3450,3,-1.72,0.34,4.24,4
91.0,-1.5076,32.3671,4,-1.06,0.47,4.31,3
92.1,-1.4977,32.3876,4,-0.98,1.31,4.67,4
93.0,-1.4989,32.4095,3,-1.00,2.17,4.10,4
94.0,-1.5034,32.4305,4,-0.88,2.20,4.38,3
95.0,-1.4950,32.4501,3,-0.78,1.95,4.37,4
95.9,-1.4849,32.4755,4,-1.42,1.42,4.41,4
97.0,-1.4898,32.5068,4,-2.04,1.46,4.44,3
98.0,-1.4944,32.5285,3,-2.17,0.95,4.38,4
98.9,-1.5087,32.5482,4,-2.14,1.21,4.54,3
100.0,-1.5140,32.5656,4,-1.68,1.56,4.32,4
101.0,-1.4842,32.5879,3,-2.18,2.31,4.50,4
101.9,-1.4808,32.6177,4,-2.31,2.11,4.50,3
103.0,-1.4919,32.6511,4,-2.99,2.23,4.53,4
104.0,-1.4688,32.6816,3,-3.77,1.59,4.40,4
104.9,-1.4721,32.7109,4,-4.30,0.25,4.17,3
106.0,-1.4655,32.7470,4,-3.55,-1.41,3.94,4
107.0,-1.4442,32.7778,3,-3.11,-2.12,4.04,4
108.0,-1.4222,32.8106,4,-2.10,-2.48,4.02,3
109.1,-1.4213,32.8511,4,-1.91,-1.65,3.89,4
110.0,-1.4447,32.8812,3,-1.71,-1.44,3.96,4
111.0,-1.4190,32.9230,4,-2.16,-1.68,3.89,3
112.1,-1.3645,32.9945,4,-2.55,-1.75,3.95,4
113.0,-1.3378,33.0603,3,-2.08,-0.94,3.97,4
114.0,-1.3068,33.1200,4,-1.80,-1.47,3.87,3
115.1,-1.2881,33.1819,4,-1.80,-2.01,3.73,4
116.0,-1.2674,33.2415,3,-1.74,-0.98,3.95,4
117.0,-1.2357,33.3174,4,-0.94,-1.22,4.11,3
118.0,-1.2218,33.3792,3,-0.39,-1.25,3.89,4
118.9,-1.2106,33.4410,4,-0.31,-0.90,4.08,3
120.0,-1.2195,33.5070,4,-0.30,-1.63,4.13,4
121.0,-1.2269,33.5562,3,-0.62,-0.24,4.04,4
121.9,-1.2345,33.6045,4,-0.59,0.32,4.05,3
123.0,-1.2568,33.6455,4,-1.21,0.83,4.36,4
124.0,-1.2353,33.6832,3,-2.00,0.63,4.30,4
124.9,-1.2142,33.7246,4,-3.15,0.20,4.12,3
126.0,-1.2089,33.7686,4,-2.55,-1.00,4.02,4
127.0,-1.2154,33.8040,3,-3.78,-2.24,4.08,4
127.9,-1.2059,33.8492,4,-4.59,-3.06,4.16,3
129.0,-1.2355,33.8869,4,-4.78,-3.66,4.21,4
130.1,-1.2545,33.9092,4,-4.66,-3.70,3.91,4
131.0,-1.2514,33.9330,3,-4.08,-2.73,3.51,4
132.0,-1.2714,33.9542,4,-3.78,-2.13,3.53,3
133.1,-1.3033,33.9683,4,-3.89,-1.61,3.74,4
134.0,-1.2710,33.9838,3,-3.62,-0.92,3.64,4
135.0,-1.2745,34.0050,4,-3.85,-0.50,3.71,3
136.1,-1.3005,34.0184,4,-3.15,-0.16,3.40,4
137.0,-1.2983,34.0346,3,-3.39,0.18,3.49,4
138.0,-1.2958,34.0504,4,-3.34,-0.33,3.26,3
139.1,-1.2980,34.0670,4,-3.46,-0.35,3.21,4
140.0,-1.3018,34.0826,3,-3.02,-0.77,3.29,4
141.0,-1.3025,34.0939,4,-2.99,-0.97,3.48,3
142.0,-1.2937,34.1050,4,-3.21,-0.98,3.26,4
143.0,-1.2861,34.1136,3,-3.42,-1.38,3.17,4
143.9,-1.2796,34.1220,4,-2.86,-1.77,2.99,3
145.0,-1.2627,34.1324,4,-2.59,-1.52,3.27,4
146.0,-1.2501,34.1418,3,-2.42,-1.26,3.23,4
146.9,-1.2356,34.1542,4,-1.91,-1.61,3.36,3
148.0,-1.2128,34.1691,4,-1.83,-1.34,3.21,4
149.0,-1.1928,34.1799,3,-1.39,-1.11,3.01,4
149.9,-1.1775,34.1909,4,-1.26,-0.92,3.43,3
151.0,-1.1700,34.2010,4,-1.18,-0.78,2.94,4
152.0,-1.1626,34.2076,3,-1.18,-0.86,3.04,4
152.9,-1.1525,34.2149,4,-1.48,-0.71,2.93,3
154.0,-1.1423,34.2229,4,-1.32,-1.00,2.98,4
155.1,-1.1330,34.2296,4,-1.14,-0.91,2.91,4
156.0,-1.1194,34.2370,3,-0.73,-1.06,2.97,4
157.0,-1.1060,34.2440,4,-0.57,-1.34,3.22,3
158.1,-1.0815,34.2530,4,-0.54,-1.95,3.04,4
159.0,-1.0617,34.2614,3,-0.52,-2.24,2.92,4
160.0,-1.0465,34.2679,4,-0.27,-2.35,2.84,3
161.0,-1.0340,34.2758,4,-0.77,-2.45,2.91,4
162.0,-1.0213,34.2833,3,-0.88,-1.86,2.78,4
163.0,-1.0084,34.2892,4,-0.56,-1.31,2.89,3
164.0,-0.9920,34.3000,4,-0.42,-0.91,2.91,4
165.0,-0.9747,34.3065,3,-0.36,-0.34,3.06,4
165.9,-0.9604,34.3132,4,-0.55,-0.02,3.03,3
167.0,-0.9439,34.3208,4,0.25,-0.25,2.93,4
168.0,-0.9330,34.3272,3,-0.10,-0.69,2.83,4
168.9,-0.9183,34.3325,4,-0.37,-1.24,2.78,3
170.0,-0.8999,34.3393,4,-0.67,-1.77,3.01,4
171.0,-0.8867,34.3457,3,-0.80,-2.14,2.95,4
171.9,-0.8793,34.3497,4,-0.95,-2.23,2.96,3
173.0,-0.8667,34.3568,4,-0.77,-1.96,3.00,4
174.1,-0.8478,34.3611,4,-0.50,-1.26,3.01,4
175.0,-0.8309,34.3672,3,-0.79,-1.14,3.03,4
176.0,-0.8136,34.3741,4,-0.64,-0.73,3.05,3
177.1,-0.7993,34.3788,4,-0.61,-0.79,3.01,4
178.0,-0.7778,34.3856,3,-0.42,-1.06,2.79,4
179.0,-0.7700,34.3887,4,-0.44,-1.04,2.86,3
180.1,-0.7421,34.3971,4,-0.75,-1.31,3.18,4
181.0,-0.7352,34.4011,3,-0.69,-1.69,3.08,4
182.0,-0.7120,34.4077,4,-0.82,-1.51,2.79,3
183.0,-0.6798,34.4162,4,-1.01,-1.39,2.97,4
184.0,-0.6600,34.4214,3,-0.54,-1.24,3.07,4
184.9,-0.6280,34.4276,4,-0.17,-1.00,2.96,3
186.0,-0.5971,34.4332,4,0.11,-0.23,2.94,4
187.1,-0.5584,34.4409,4,-0.17,-0.28,3.17,4
188.0,-0.5375,34.4439,3,-0.66,-0.74,3.06,4
189.0,-0.5126,34.4509,4,-0.96,-1.03,2.72,3
190.1,-0.4852,34.4580,4,-0.78,-1.64,2.94,4
191.0,-0.4771,34.4615,3,-0.80,-1.88,2.69,4
192.0,-0.4338,34.4688,4,-1.42,-1.67,2.78,3
193.1,-0.4227,34.4735,4,-0.99,-1.84,3.06,4
194.0,-0.4002,34.4773,3,-0.76,-1.36,2.99,4
194.9,-0.3831,34.4841,4,-0.63,-1.17,2.63,3
196.0,-0.3557,34.4899,4,-0.69,-1.36,2.59,4
197.0,-0.3380,34.4949,3,-0.73,-1.31,2.85,4
197.9,-0.3096,34.5005,4,-1.03,-0.79,2.92,3
199.0,-0.2629,34.5082,4,-1.19,-0.63,2.95,4
200.1,-0.2385,34.5159,4,-1.17,-0.68,2.73,4
201.0,-0.2354,34.5164,3,-1.55,-0.61,2.83,4
202.0,-0.2080,34.5202,4,-1.00,-0.66,2.63,3
203.0,-0.1829,34.5291,4,-0.98,-0.74,2.79,4
204.0,-0.1722,34.5322,3,-1.17,0.17,2.69,4
204.9,-0.1334,34.5406,4,-1.54,0.29,3.00,3
206.0,-0.1269,34.5438,4,-1.46,0.51,2.80,4
207.1,-0.1248,34.5442,4,-1.23,0.32,2.90,4
208.0,-0.0929,34.5509,3,-0.96,-0.57,2.78,4
209.0,-0.0818,34.5573,4,-1.10,-0.95,2.80,3
210.1,-0.0812,34.5568,4,-1.17,-1.31,2.75,4
211.0,-0.0780,34.5579,3,-1.30,-1.26,2.69,4
211.9,-0.0777,34.5582,4,-2.68,-1.22,3.02,3
213.0,-0.0742,34.5588,4,-1.98,-1.41,2.70,4
214.0,-0.0501,34.5621,3,-1.40,-1.71,2.60,4
214.9,-0.0154,34.5734,4,-1.54,-1.70,2.65,3
216.0,-0.0097,34.5766,4,-1.41,-1.88,2.66,4
217.1,-0.0079,34.5768,4,-1.24,-1.81,2.73,4
218.0,0.0050,34.5799,3,-1.24,-1.73,2.76,4
219.0,0.0344,34.5878,4,-1.69,-2.02,3.03,3
220.1,0.0535,34.5916,4,-1.49,-1.46,2.94,4
221.0,0.0891,34.5981,3,-0.97,-1.71,2.92,4
221.9,0.1241,34.6072,4,-0.50,-1.78,2.62,3
223.0,0.1497,34.6170,4,-0.77,-2.46,2.88,4
224.0,0.1665,34.6187,3,-0.76,-2.04,2.83,4
224.9,0.1765,34.6218,4,-0.96,-1.95,2.84,3
226.0,0.1808,34.6225,4,-0.71,-1.72,2.70,4
227.1,0.1824,34.6226,4,-0.58,-1.70,3.02,4
228.0,0.1829,34.6233,3,-0.61,-1.82,3.04,4
229.0,0.1831,34.6236,4,-0.86,-1.81,2.95,3
230.0,0.1829,34.6241,4,-0.03,-2.41,2.67,4
231.0,0.1925,34.6244,3,-0.63,-2.58,2.99,4
231.9,0.2382,34.6361,4,-1.27,-2.23,2.83,3
233.0,0.2753,34.6472,4,-1.43,-2.37,2.82,4
234.1,0.2819,34.6500,4,-1.61,-2.48,2.78,4
235.0,0.2831,34.6497,3,-1.56,-2.63,2.73,4
