2016,15.62660,179.0424,82.8112,247
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.5,-1.6403,30.0077,2,NaN,NaN,NaN,0
6.8,-1.6402,30.0071,6,4.52,0.19,-1.06,11
8.1,-1.6402,30.0085,4,4.15,1.57,4.31,4
9.0,-1.6400,30.0095,3,4.43,2.04,3.74,4
9.9,-1.6399,30.0110,4,4.47,2.91,3.85,4
11.0,-1.6396,30.0148,4,5.03,2.48,3.40,4
12.0,-1.6393,30.0198,3,6.12,3.32,3.67,4
13.0,-1.6388,30.0236,4,6.46,3.47,3.37,3
14.1,-1.6387,30.0260,4,6.60,3.89,3.60,4
15.0,-1.6386,30.0284,3,6.64,3.73,3.67,3
16.0,-1.6381,30.0313,4,6.20,3.83,3.32,4
17.0,-1.6381,30.0367,3,5.38,3.78,3.24,4
18.0,-1.6377,30.0408,4,5.14,3.65,3.35,3
19.1,-1.6378,30.0446,4,4.94,3.82,3.35,4
20.0,-1.6376,30.0469,3,4.50,3.94,3.23,3
21.0,-1.6377,30.0495,4,4.54,3.87,2.91,4
22.0,-1.6374,30.0513,3,5.05,3.95,3.18,4
23.0,-1.6370,30.0531,4,5.68,4.24,3.19,3
24.1,-1.6361,30.0553,4,5.82,4.23,3.33,4
25.1,-1.6356,30.0572,3,6.82,4.29,3.63,3
26.0,-1.6329,30.0610,4,6.66,3.93,3.80,4
27.0,-1.6167,30.0829,3,8.28,4.57,3.82,4
28.0,-1.5347,30.2479,4,7.99,3.63,3.96,3
29.1,-1.4195,30.5504,4,6.62,3.82,3.76,4
30.0,-1.3447,30.7851,3,5.69,4.36,3.36,3
31.0,-1.2942,30.9307,4,4.26,2.02,3.37,4
32.0,-1.2501,31.0834,3,4.95,1.62,3.48,4
32.9,-1.2385,31.2340,4,4.26,1.76,3.95,3
34.1,-1.2358,31.3543,4,1.90,1.85,3.55,4
35.0,-1.2334,31.4316,3,2.09,1.80,3.38,3
36.0,-1.2571,31.4685,4,2.78,1.74,3.42,4
37.1,-1.2816,31.4855,4,3.26,1.83,3.60,4
38.0,-1.2757,31.5013,3,3.88,1.62,3.21,3
39.0,-1.2693,31.5417,4,3.46,0.28,3.30,4
40.0,-1.2840,31.5676,3,4.35,-0.81,3.59,4
40.9,-1.3150,31.6043,4,4.41,0.17,3.48,3
42.0,-1.3332,31.6436,4,3.96,1.11,3.53,4
43.0,-1.3404,31.6696,3,3.97,1.72,3.64,3
44.0,-1.3506,31.7048,4,3.53,1.11,3.69,4
45.1,-1.3671,31.7506,4,3.16,0.30,3.77,4
46.0,-1.3694,31.7696,3,3.51,-0.18,3.63,3
47.0,-1.3691,31.7932,4,3.34,-0.77,3.76,4
48.0,-1.3712,31.8150,3,3.86,-0.21,3.84,4
48.9,-1.3923,31.8365,4,3.80,0.91,3.90,3
50.0,-1.4112,31.8653,4,3.66,0.87,3.87,4
51.0,-1.4146,31.8855,3,3.64,0.25,4.13,4
51.9,-1.4011,31.9036,4,3.27,-1.48,4.06,3
53.0,-1.4075,31.9247,4,3.57,-2.35,3.93,4
54.0,-1.4298,31.9395,3,4.52,-2.75,4.01,4
55.0,-1.4189,31.9547,4,4.81,-2.15,4.43,3
56.1,-1.4007,31.9792,4,4.98,-1.15,4.19,4
57.0,-1.3960,32.0062,3,4.40,-0.85,4.04,3
58.0,-1.3978,32.0191,4,4.21,-0.56,4.07,4
59.1,-1.4014,32.0335,4,3.96,-0.14,4.16,4
60.0,-1.4073,32.0450,3,4.10,0.13,4.04,3
61.0,-1.4153,32.0654,4,4.24,-0.38,4.20,4
62.0,-1.4181,32.0838,3,3.79,0.19,4.11,4
62.9,-1.4202,32.0962,4,3.65,0.96,3.88,3
64.0,-1.4174,32.1076,4,3.06,1.30,4.05,4
65.0,-1.4158,32.1152,3,3.20,1.94,3.89,4
65.9,-1.4212,32.1270,4,3.00,2.94,3.75,3
67.0,-1.4337,32.1416,4,3.30,2.92,3.69,4
68.0,-1.4373,32.1534,3,3.87,2.30,3.67,4
68.9,-1.4400,32.1632,4,3.71,1.59,3.73,3
70.0,-1.4430,32.1801,4,4.02,-0.18,3.56,4
71.0,-1.4443,32.1915,3,3.70,0.41,3.67,4
72.0,-1.4476,32.2043,4,3.02,1.03,3.73,3
73.0,-1.4537,32.2223,4,3.32,1.00,3.48,4
74.0,-1.4572,32.2339,3,3.02,0.91,3.66,3
75.0,-1.4581,32.2448,4,3.01,0.72,3.73,4
76.1,-1.4557,32.2618,4,3.03,1.22,3.60,4
77.0,-1.4574,32.2807,3,2.55,1.32,3.90,3
78.0,-1.4588,32.2938,4,1.81,1.65,3.43,4
79.1,-1.4526,32.3056,4,1.84,0.94,3.53,4
80.0,-1.4507,32.3225,3,1.13,0.31,3.68,3
81.0,-1.4578,32.3382,4,0.72,0.20,3.39,4
82.1,-1.4612,32.3529,4,0.87,-0.03,3.37,4
83.0,-1.4639,32.3645,3,0.78,-0.51,3.60,3
84.0,-1.4681,32.3742,4,1.40,-0.37,3.47,4
85.1,-1.4725,32.3874,4,1.42,0.07,3.53,4
86.0,-1.4748,32.3975,3,1.04,0.70,3.68,3
87.0,-1.4764,32.4042,4,0.77,1.26,3.37,4
88.1,-1.4776,32.4123,4,1.32,1.35,3.36,4
89.0,-1.4783,32.4183,3,1.63,1.83,3.27,3
90.0,-1.4799,32.4239,4,1.46,2.68,3.49,4
91.0,-1.4824,32.4326,4,1.54,2.66,3.53,4
92.0,-1.4880,32.4480,3,1.56,3.61,3.50,3
93.0,-1.4922,32.4604,4,1.57,4.04,3.39,4
94.0,-1.4937,32.4709,4,1.66,3.93,3.37,4
95.0,-1.4976,32.4846,3,1.84,3.64,3.42,3
95.9,-1.4991,32.4942,4,1.59,3.10,3.50,4
97.0,-1.4949,32.5044,4,0.98,3.18,3.64,4
98.0,-1.4942,32.5226,3,1.10,3.72,3.26,4
98.9,-1.4946,32.5343,4,1.65,3.90,3.24,3
100.0,-1.4919,32.5419,4,2.07,3.13,3.54,4
101.0,-1.4943,32.5505,3,2.69,3.01,3.64,4
101.9,-1.4959,32.5595,4,2.60,3.32,3.69,3
103.0,-1.5004,32.5682,4,2.14,3.21,3.67,4
104.0,-1.5137,32.5834,3,1.85,2.32,3.41,4
104.9,-1.5244,32.5963,4,1.25,1.85,3.40,3
106.0,-1.5330,32.6127,4,1.11,1.41,3.26,4
107.0,-1.5387,32.6271,3,1.16,0.61,3.42,4
107.9,-1.5419,32.6381,4,1.17,0.92,3.30,3
109.0,-1.5447,32.6478,4,1.56,1.29,3.12,4
110.0,-1.5443,32.6552,3,1.81,1.99,3.35,4
110.9,-1.5442,32.6628,4,2.23,1.69,3.52,3
112.0,-1.5446,32.6779,4,3.11,0.63,3.53,4
113.1,-1.5424,32.6907,4,3.21,0.24,3.71,4
114.0,-1.5409,32.7075,3,2.93,1.28,3.85,3
115.0,-1.5418,32.7233,4,2.64,2.60,3.65,4
116.1,-1.5394,32.7367,4,1.98,3.35,3.56,4
117.0,-1.5357,32.7534,3,2.02,2.90,3.46,3
118.0,-1.5340,32.7647,4,2.49,2.13,3.56,4
119.1,-1.5305,32.7793,4,2.60,2.16,3.72,4
120.0,-1.5258,32.7944,3,2.72,2.39,3.42,3
121.0,-1.5193,32.8173,4,2.50,2.26,3.89,4
122.1,-1.5099,32.8425,4,1.87,1.83,3.62,4
123.0,-1.4985,32.8673,3,1.31,1.59,3.34,3
124.0,-1.4878,32.8908,4,1.38,1.10,3.25,4
125.0,-1.4754,32.9273,4,1.36,0.68,3.32,4
126.0,-1.4624,32.9664,3,2.35,0.99,3.23,4
126.9,-1.4489,32.9992,4,2.32,0.22,3.33,3
128.0,-1.4417,33.0289,4,2.94,-0.03,3.18,4
129.0,-1.4261,33.0643,3,2.95,0.80,3.52,4
129.9,-1.4102,33.0932,4,3.43,2.22,3.36,3
131.0,-1.3954,33.1309,4,2.45,2.56,3.30,4
132.1,-1.3850,33.1642,4,1.71,1.57,3.35,4
133.0,-1.3580,33.2046,3,0.66,1.50,3.53,3
134.0,-1.3358,33.2394,4,0.73,2.45,3.36,4
135.1,-1.3142,33.2724,4,0.10,2.55,3.31,4
136.0,-1.2940,33.3031,3,0.47,2.21,3.07,3
136.9,-1.2722,33.3403,4,0.77,2.12,3.42,4
138.0,-1.2579,33.3706,4,0.28,2.50,3.39,4
139.0,-1.2438,33.3980,3,0.21,2.66,3.24,4
139.9,-1.2316,33.4303,4,-0.00,2.52,3.28,3
141.0,-1.2165,33.4684,4,-0.34,2.38,3.29,4
142.1,-1.2026,33.5071,4,-0.94,2.22,3.33,4
143.0,-1.1903,33.5369,3,0.36,1.54,3.20,3
144.0,-1.1732,33.5766,4,1.49,-0.59,3.22,4
145.1,-1.1659,33.6197,4,3.46,-1.06,3.31,4
146.0,-1.1684,33.6629,3,3.61,-1.56,3.31,3
146.9,-1.1805,33.6973,4,3.96,-0.77,3.28,4
148.0,-1.1976,33.7234,4,4.58,-0.57,3.69,4
149.0,-1.2083,33.7736,3,4.81,-1.16,3.42,4
149.9,-1.2135,33.8280,4,2.84,-0.88,3.39,3
151.0,-1.2075,33.8754,4,2.73,-0.13,3.24,4
152.1,-1.1955,33.9007,4,2.76,1.24,3.37,4
153.0,-1.1918,33.9228,3,2.61,1.84,3.61,3
154.0,-1.1912,33.9518,4,1.90,1.87,3.35,4
155.0,-1.2031,33.9789,4,1.63,2.21,3.48,4
156.0,-1.2022,33.9949,3,1.64,2.69,3.46,3
156.9,-1.1733,34.0107,4,1.79,2.76,3.19,4
158.0,-1.1607,34.0274,4,3.02,2.12,3.21,4
159.0,-1.1576,34.0409,3,3.09,1.90,3.12,4
159.9,-1.1635,34.0558,4,3.51,1.72,3.43,3
161.0,-1.1849,34.0728,4,3.73,1.76,3.57,4
162.1,-1.2220,34.0893,4,3.47,1.42,3.62,4
163.0,-1.2382,34.1017,3,2.90,1.71,3.49,3
163.9,-1.2499,34.1151,4,2.29,1.62,3.60,4
165.0,-1.2560,34.1249,4,1.94,2.42,3.70,4
166.0,-1.2602,34.1351,3,0.91,2.16,3.49,4
166.9,-1.2494,34.1475,4,1.17,1.82,3.22,3
168.0,-1.2401,34.1588,4,1.53,2.69,3.35,4
169.1,-1.2293,34.1667,4,2.28,3.18,3.64,4
170.0,-1.1757,34.1745,3,2.79,3.17,3.77,3
170.9,-1.1154,34.1903,4,2.17,3.36,3.82,4
172.0,-1.0836,34.2053,4,2.74,3.60,3.69,4
173.1,-1.0843,34.2138,4,2.20,3.82,3.64,4
174.0,-1.0848,34.2221,3,2.33,3.76,3.44,3
175.0,-1.0774,34.2276,4,2.10,3.50,3.68,4
176.0,-1.0569,34.2375,4,2.16,3.36,3.74,4
177.0,-1.0466,34.2450,3,2.23,3.01,3.45,4
177.9,-1.0435,34.2525,4,2.59,3.00,3.30,3
179.0,-1.0382,34.2627,4,3.29,2.71,3.59,4
180.1,-1.0298,34.2692,4,3.20,2.63,3.90,4
181.0,-1.0083,34.2782,3,3.35,2.77,3.67,3
182.0,-0.9795,34.2861,4,4.03,2.94,3.24,4
183.0,-0.9589,34.2970,4,3.65,3.19,3.39,4
184.0,-0.9407,34.3029,3,3.63,3.45,3.57,4
184.9,-0.9320,34.3080,4,3.47,3.57,3.56,3
186.0,-0.9089,34.3138,4,3.22,3.56,3.40,4
187.1,-0.8819,34.3233,4,3.19,3.06,3.23,4
188.0,-0.8518,34.3328,3,2.69,2.60,3.34,3
188.9,-0.8274,34.3417,4,2.43,2.59,3.35,4
190.0,-0.8069,34.3481,4,2.10,2.54,3.28,4
191.1,-0.7739,34.3568,4,2.25,2.36,3.33,4
192.0,-0.7635,34.3608,3,2.84,2.24,3.43,3
193.0,-0.7471,34.3648,4,2.74,2.49,3.19,4
194.0,-0.7228,34.3733,4,2.90,2.57,3.22,4
195.0,-0.7121,34.3778,3,2.68,2.62,3.35,3
195.9,-0.6937,34.3855,4,2.23,2.75,3.14,4
197.0,-0.6852,34.3882,4,2.42,2.74,3.31,4
198.1,-0.6714,34.3937,4,2.24,2.93,3.12,4
199.0,-0.6599,34.4001,3,2.27,3.04,3.08,3
200.0,-0.6537,34.4012,4,2.54,2.68,2.89,4
201.0,-0.6331,34.4092,4,2.43,2.81,3.05,4
202.0,-0.6192,34.4132,3,2.64,2.61,3.17,4
202.9,-0.6022,34.4192,4,2.79,2.72,2.84,3
204.0,-0.5882,34.4229,4,2.99,2.95,2.81,4
205.1,-0.5572,34.4268,4,3.19,3.06,2.87,4
206.0,-0.5306,34.4330,3,3.20,3.05,2.92,3
206.9,-0.5091,34.4408,4,3.19,3.13,2.72,4
208.0,-0.4778,34.4440,4,2.79,2.76,2.92,4
209.1,-0.4385,34.4561,4,2.82,2.74,2.82,4
210.0,-0.4267,34.4606,3,2.89,2.29,2.63,3
210.9,-0.4071,34.4635,4,2.55,2.15,2.98,4
212.0,-0.3889,34.4709,4,2.68,1.63,2.86,4
213.1,-0.3786,34.4736,4,2.53,1.50,2.67,4
214.0,-0.3574,34.4787,3,2.36,1.49,2.91,3
215.0,-0.3425,34.4839,4,2.24,1.86,2.82,4
216.0,-0.3124,34.4906,4,2.24,1.91,2.83,4
217.0,-0.3020,34.4932,3,1.69,2.42,2.71,3
217.9,-0.2963,34.4960,4,2.06,2.41,2.69,4
219.0,-0.2683,34.4997,4,2.42,2.22,2.53,4
220.1,-0.2525,34.5063,4,2.85,1.64,2.70,4
221.0,-0.2252,34.5089,3,2.67,1.48,2.84,3
221.9,-0.2133,34.5148,4,2.89,1.17,2.72,4
223.0,-0.2031,34.5180,4,2.87,0.68,2.53,4
224.1,-0.1714,34.5241,4,2.84,0.52,2.67,4
225.0,-0.1581,34.5288,3,2.65,0.92,2.70,3
226.0,-0.1498,34.5307,4,2.79,1.07,2.55,4
227.0,-0.1190,34.5368,4,2.94,1.60,2.31,4
228.0,-0.1011,34.5444,3,3.30,1.78,2.47,4
228.9,-0.0952,34.5464,4,3.40,2.08,2.42,3
230.0,-0.0716,34.5521,4,3.39,1.86,2.56,4
231.1,-0.0512,34.5576,4,3.41,1.38,2.54,4
232.0,-0.0479,34.5598,3,3.40,1.18,2.58,3
232.9,-0.0461,34.5600,4,3.11,1.05,2.54,4
234.0,-0.0453,34.5607,4,3.04,1.14,2.62,4
235.1,-0.0354,34.5618,4,2.97,1.42,2.62,4
236.0,0.0044,34.5687,3,3.08,1.01,2.88,3
236.9,0.0180,34.5759,4,3.24,0.97,2.66,4
238.0,0.0220,34.5765,4,2.85,1.13,2.60,4
239.1,0.0260,34.5774,4,3.04,1.08,2.54,4
240.0,0.0744,34.5821,3,3.29,0.82,2.64,3
