2016,19.75159,-178.9046,82.7006,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.6384,29.9796,4,NaN,NaN,NaN,3
8.0,-1.6385,29.9797,5,2.37,-8.83,-3.52,5
9.0,-1.6382,29.9794,4,3.57,-7.32,-2.47,4
10.0,-1.6383,29.9795,4,3.45,-6.68,-1.29,4
11.0,-1.6383,29.9796,5,2.47,-7.88,-1.83,5
12.1,-1.6383,29.9797,4,2.97,-7.98,-1.65,4
13.0,-1.6383,29.9796,4,3.05,-8.22,-1.75,4
13.9,-1.6382,29.9797,4,2.71,-6.92,-1.94,4
15.0,-1.6381,29.9795,5,3.55,-5.25,-1.23,5
16.1,-1.6380,29.9796,5,1.43,-4.98,-1.51,5
17.0,-1.6379,29.9796,4,1.58,-6.73,-1.18,4
18.0,-1.6380,29.9797,5,0.63,-6.58,-0.33,5
19.0,-1.6379,29.9798,4,-0.64,-6.97,-1.69,4
20.0,-1.6380,29.9801,5,-0.48,-6.22,-1.37,5
21.0,-1.6378,29.9802,4,0.70,-5.79,-2.89,4
22.0,-1.6378,29.9804,5,0.25,-5.64,-1.98,5
23.0,-1.6377,29.9808,4,0.39,-5.65,-3.22,4
24.0,-1.6378,29.9811,5,-0.48,-5.72,-2.68,5
25.0,-1.6377,29.9814,4,-1.09,-5.29,-0.32,4
25.9,-1.6375,29.9818,5,-1.10,-5.20,-0.79,5
27.0,-1.6377,29.9825,5,-0.36,-4.78,-0.17,5
28.0,-1.6377,29.9834,5,-0.29,-3.03,-0.90,5
29.1,-1.6377,29.9849,5,0.18,-3.31,-0.31,5
30.0,-1.6375,29.9860,4,-1.34,-3.36,-0.75,4
30.9,-1.6374,29.9876,5,-2.00,-3.82,-1.06,5
32.0,-1.6369,29.9915,5,-2.19,-4.29,-0.37,5
33.0,-1.6365,29.9921,5,-2.44,-3.91,-0.61,5
34.0,-1.6368,29.9948,4,-1.14,-3.22,-0.30,4
34.9,-1.4918,30.5444,4,-0.01,-3.35,-1.61,4
35.9,-1.2406,31.1078,4,4.93,-5.14,-2.81,4
36.9,-1.2497,31.2848,4,5.64,-6.39,-2.82,4
38.0,-1.2396,31.3833,5,6.31,-6.82,-2.44,5
39.1,-1.2755,31.4267,4,6.10,-7.59,-2.92,4
40.1,-1.3135,31.4585,4,6.35,-7.29,-1.98,4
41.0,-1.2975,31.4948,4,6.09,-6.68,-2.02,4
42.0,-1.3328,31.5384,4,6.92,-6.89,-2.71,4
43.0,-1.3326,31.5786,4,7.20,-6.57,-2.29,4
44.0,-1.3401,31.6201,4,6.77,-6.38,-2.45,4
45.0,-1.3304,31.6519,4,6.38,-5.83,-2.45,4
46.0,-1.3344,31.6853,4,5.61,-5.38,-1.86,4
46.9,-1.3376,31.7117,4,4.83,-5.64,-1.57,4
47.9,-1.3375,31.7367,4,4.00,-6.08,-1.88,4
48.9,-1.3392,31.7538,4,3.82,-6.06,-2.31,4
49.9,-1.3443,31.7730,4,3.68,-6.36,-2.62,4
51.0,-1.3455,31.8154,5,4.43,-5.44,-2.06,5
52.1,-1.3473,31.8552,4,5.27,-5.36,-2.06,4
53.1,-1.3620,31.8798,4,5.12,-5.40,-2.80,4
54.0,-1.3653,31.8943,4,5.05,-5.00,-0.10,4
54.9,-1.3681,31.9093,4,4.02,-4.68,-2.18,4
55.9,-1.3658,31.9315,4,4.05,-5.08,-2.11,4
56.9,-1.3704,31.9487,4,4.44,-5.45,-1.85,4
57.9,-1.3759,31.9676,4,4.40,-5.01,-1.88,4
58.9,-1.3807,31.9897,4,4.85,-5.29,-2.05,4
59.9,-1.3745,32.0029,4,4.74,-3.86,-1.97,4
61.0,-1.3721,32.0226,5,4.43,-2.98,-0.42,5
62.1,-1.3719,32.0399,4,4.96,-2.12,-2.02,4
63.1,-1.3992,32.0537,4,4.93,-1.56,-1.55,4
64.1,-1.3990,32.0706,4,4.55,-1.83,-1.15,4
65.1,-1.4087,32.0908,4,4.37,-2.54,-1.71,4
66.0,-1.4203,32.1070,4,4.53,-3.21,-1.37,4
67.0,-1.4294,32.1224,4,4.93,-3.62,-1.56,4
68.0,-1.4292,32.1349,4,5.08,-3.74,-1.11,4
69.0,-1.4233,32.1469,4,4.89,-3.55,-1.58,4
70.0,-1.4266,32.1600,4,5.63,-4.13,-2.00,4
71.0,-1.4344,32.1705,4,5.32,-4.38,-0.64,4
72.0,-1.4373,32.1836,5,4.19,-4.16,-1.10,5
73.1,-1.4584,32.1998,4,3.53,-4.07,-0.98,4
74.1,-1.4727,32.2105,4,3.23,-4.93,-1.16,4
75.0,-1.4629,32.2245,4,3.61,-4.93,-1.02,4
76.0,-1.4788,32.2377,4,3.13,-4.86,-0.68,4
77.0,-1.5109,32.2510,4,3.52,-4.74,-1.67,4
78.0,-1.5168,32.2618,4,3.33,-5.00,-1.38,4
79.0,-1.5112,32.2711,4,3.46,-4.89,-0.85,4
80.0,-1.5002,32.2788,4,3.45,-4.47,-1.39,4
81.0,-1.4909,32.2854,4,3.44,-4.52,-1.57,4
82.0,-1.4908,32.2997,4,3.24,-4.83,-0.99,4
83.0,-1.4849,32.3102,4,3.24,-5.17,-1.51,4
84.0,-1.4965,32.3203,4,3.84,-4.62,-1.61,4
85.0,-1.4967,32.3350,4,3.87,-4.12,-1.11,4
86.0,-1.5128,32.3479,4,4.37,-3.81,-1.79,4
87.0,-1.5235,32.3588,4,4.65,-4.01,-1.69,4
88.0,-1.5244,32.3665,4,4.62,-4.10,-1.81,4
89.0,-1.5219,32.3779,4,3.64,-3.97,-2.08,4
90.0,-1.5185,32.3893,4,3.40,-4.33,-0.35,4
91.0,-1.5155,32.3984,4,3.30,-4.46,-2.16,4
92.0,-1.5203,32.4055,4,3.41,-4.83,-1.74,4
93.0,-1.5194,32.4111,4,3.50,-4.31,-0.98,4
94.0,-1.5108,32.4189,4,3.79,-4.54,-2.07,4
95.0,-1.5102,32.4310,4,3.67,-4.53,-1.79,4
