2016,34.25161,-176.8647,83.0240,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6484,30.1321,6,NaN,NaN,-8.47,6
8.0,-1.6484,30.1322,4,2.15,3.45,-3.58,4
8.9,-1.6484,30.1322,4,1.73,3.53,-1.55,4
10.0,-1.6483,30.1321,4,1.41,2.82,-2.37,4
11.0,-1.6484,30.1324,4,1.66,3.07,-2.73,4
11.9,-1.6484,30.1324,4,1.72,2.39,-2.06,4
12.9,-1.6482,30.1323,4,2.27,2.53,-2.05,4
13.9,-1.6484,30.1325,4,2.56,3.81,-3.13,4
14.9,-1.6483,30.1324,4,2.87,3.35,-3.10,4
15.9,-1.6483,30.1323,4,3.92,2.10,-2.02,4
16.9,-1.6481,30.1322,4,3.82,1.67,-1.62,4
17.9,-1.6482,30.1325,4,2.34,1.11,-1.84,4
18.9,-1.6480,30.1327,4,1.11,0.84,-2.03,4
19.9,-1.6481,30.1331,4,0.16,0.91,-1.86,4
21.0,-1.6481,30.1334,4,0.51,1.44,-1.64,4
22.0,-1.6480,30.1337,4,1.07,1.51,-2.13,4
23.0,-1.6480,30.1341,4,1.30,1.93,-2.02,4
24.0,-1.6482,30.1347,4,1.49,1.95,-2.37,4
25.0,-1.6482,30.1353,4,1.92,1.60,-2.57,4
26.0,-1.6481,30.1360,4,1.48,0.96,-3.19,4
27.0,-1.6479,30.1369,4,2.19,0.92,-1.94,4
28.0,-1.6480,30.1382,4,2.58,0.83,-1.10,4
29.0,-1.6479,30.1396,4,2.19,0.71,-1.68,4
30.0,-1.6479,30.1411,4,1.96,0.64,-1.18,4
31.0,-1.6479,30.1422,4,1.87,0.28,-1.08,4
32.0,-1.6478,30.1429,4,1.66,0.64,-1.37,4
33.0,-1.6461,30.1699,4,1.85,0.22,-1.65,4
34.0,-1.4291,30.8061,4,1.22,-0.87,-1.64,4
35.0,-1.2882,31.0103,4,1.74,-1.86,-0.95,4
36.0,-1.2388,31.1477,4,1.43,-3.33,-1.16,4
37.0,-1.2336,31.2224,4,1.72,-3.52,-1.16,4
38.0,-1.2737,31.2821,4,0.63,-3.99,-1.12,4
39.0,-1.2810,31.3299,4,0.94,-4.08,-1.42,4
40.0,-1.2930,31.3831,4,2.08,-3.07,-1.29,4
41.0,-1.2821,31.4459,4,2.63,-2.11,-1.75,4
42.1,-1.2734,31.4896,4,3.30,-0.80,-1.62,4
43.1,-1.3271,31.5225,4,3.72,0.35,-1.99,4
44.1,-1.3869,31.5578,4,3.67,1.46,-2.25,4
45.0,-1.3947,31.5801,3,3.28,2.57,-2.29,3
45.9,-1.3976,31.6083,4,2.75,1.82,-2.46,4
46.9,-1.3914,31.6445,4,1.82,2.20,-2.49,4
48.0,-1.3774,31.6979,4,1.50,2.18,-2.55,4
49.0,-1.3870,31.7353,4,1.59,1.86,-2.27,4
50.0,-1.3729,31.7706,4,2.86,1.62,-1.98,4
51.0,-1.3691,31.8088,4,3.59,2.23,-2.25,4
52.1,-1.3822,31.8306,4,3.03,2.66,-2.33,4
53.1,-1.3798,31.8436,4,3.00,2.75,-1.96,4
54.1,-1.3661,31.8665,4,2.75,2.63,-2.33,4
55.0,-1.3806,31.8928,3,2.71,2.42,-2.43,3
55.9,-1.3794,31.9169,4,2.17,1.39,-2.03,4
56.9,-1.3816,31.9442,4,1.58,1.20,-2.13,4
58.0,-1.3878,31.9681,4,1.50,0.90,-2.19,4
59.0,-1.4190,31.9862,4,2.06,1.70,-2.16,4
60.0,-1.4017,32.0038,4,2.27,1.50,-1.89,4
61.0,-1.4255,32.0170,4,2.14,1.21,-1.91,4
62.1,-1.4659,32.0273,4,1.77,1.07,-2.09,4
63.1,-1.4686,32.0409,4,1.67,0.57,-2.10,4
64.0,-1.4331,32.0596,3,1.24,0.63,-1.91,3
64.9,-1.4257,32.0792,4,1.04,0.75,-2.01,4
65.9,-1.4603,32.0968,4,0.73,0.36,-1.89,4
67.0,-1.4721,32.1144,4,0.21,0.50,-1.94,4
68.0,-1.4536,32.1268,4,0.10,0.79,-2.01,4
69.0,-1.4720,32.1407,4,-0.10,1.27,-2.09,4
70.1,-1.4921,32.1584,4,-0.40,1.52,-1.98,4
71.0,-1.5001,32.1750,3,-0.55,1.62,-2.00,3
71.9,-1.5122,32.1866,4,-0.64,1.22,-2.39,4
72.9,-1.5063,32.2004,4,-0.97,1.29,-2.14,4
74.0,-1.5087,32.2144,4,-1.18,0.98,-2.02,4
75.0,-1.5071,32.2275,4,-1.39,1.05,-2.10,4
76.0,-1.5091,32.2401,4,-1.55,1.37,-2.16,4
77.1,-1.5150,32.2517,4,-1.38,1.78,-2.34,4
78.0,-1.5211,32.2638,3,-1.30,1.64,-2.13,3
78.9,-1.5163,32.2759,4,-2.04,1.77,-2.12,4
79.9,-1.5154,32.2880,4,-2.25,1.83,-2.06,4
