2016,29.75160,-175.8228,82.8344,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.6500,30.1459,4,NaN,NaN,NaN,4
8.0,-1.6500,30.1460,6,1.27,1.48,-5.23,5
9.1,-1.6501,30.1463,4,0.49,1.36,-3.08,4
10.1,-1.6501,30.1462,4,0.55,1.01,-1.63,4
11.0,-1.6500,30.1464,4,0.69,0.67,-2.34,4
11.9,-1.6500,30.1465,4,1.06,1.71,-1.05,4
12.9,-1.6502,30.1467,4,1.35,1.38,-1.27,4
13.9,-1.6502,30.1468,4,0.60,1.15,-1.89,4
14.9,-1.6502,30.1470,4,0.32,1.14,-1.93,4
16.0,-1.6502,30.1472,4,0.32,1.03,-2.55,4
17.0,-1.6502,30.1474,4,-0.71,0.41,-2.83,4
18.0,-1.6501,30.1477,4,-0.97,-0.75,-1.83,4
19.0,-1.6500,30.1478,4,-1.43,-1.35,-1.66,4
20.1,-1.6504,30.1484,4,-1.36,-1.38,-2.35,4
21.1,-1.6502,30.1485,4,-1.67,-1.20,-2.27,4
22.1,-1.6503,30.1490,4,-1.63,-1.37,-3.14,4
23.0,-1.6502,30.1493,3,-1.51,-0.95,-2.91,3
23.9,-1.6502,30.1498,4,-1.41,-1.25,-2.94,4
24.9,-1.6501,30.1505,4,-1.20,-1.09,-2.78,4
25.9,-1.6498,30.1515,4,-0.87,-1.39,-2.95,4
26.9,-1.6496,30.1527,4,-0.99,-2.04,-3.38,4
28.0,-1.6494,30.1540,4,-1.10,-1.79,-2.87,4
29.0,-1.6491,30.1555,4,-0.82,-1.68,-1.53,4
30.0,-1.6493,30.1572,4,-0.58,-1.48,-1.33,4
31.0,-1.6488,30.1598,4,-0.36,-1.29,-1.61,4
32.0,-1.6207,30.2684,4,0.49,-0.35,-1.82,4
33.0,-1.4478,30.8984,4,5.39,-1.95,-1.21,4
33.9,-1.3695,31.1709,4,9.06,-0.91,-1.52,4
34.9,-1.3451,31.2228,4,8.75,-1.34,-0.78,4
36.0,-1.3354,31.2944,5,8.29,-1.66,-1.10,5
37.1,-1.3458,31.3505,4,8.83,-0.39,-0.50,4
38.0,-1.3750,31.3776,4,7.75,-0.42,-1.50,4
39.1,-1.3716,31.4046,4,6.40,-1.18,-1.78,4
40.1,-1.3743,31.4475,4,5.38,-2.01,-1.88,4
41.1,-1.3662,31.4877,4,4.94,-3.13,-1.62,4
42.1,-1.3531,31.5343,4,4.26,-3.04,-1.64,4
43.1,-1.3435,31.5808,4,4.21,-2.95,-1.97,4
44.1,-1.3592,31.6238,4,3.33,-2.76,-1.99,4
45.0,-1.3742,31.6520,3,2.58,-2.99,-1.89,3
45.9,-1.3896,31.6820,4,1.79,-3.87,-1.84,4
46.9,-1.3990,31.7001,4,1.63,-5.22,-1.85,4
47.9,-1.4099,31.7260,4,1.78,-5.64,-1.75,4
48.9,-1.4113,31.7499,4,1.07,-5.86,-1.98,4
50.0,-1.4092,31.7618,4,0.76,-5.09,-2.45,4
50.9,-1.4084,31.7824,4,1.18,-4.79,-1.06,4
51.9,-1.4065,31.8067,4,1.90,-5.73,-1.16,5
52.9,-1.3931,31.8325,4,2.21,-5.72,-1.10,3
53.9,-1.4002,31.8538,4,2.20,-5.60,-1.68,4
54.9,-1.4136,31.8787,4,1.59,-5.69,-1.29,4
55.9,-1.4222,31.9003,4,1.11,-4.90,-1.66,4
56.9,-1.4274,31.9187,4,0.75,-4.09,-2.16,4
58.0,-1.4253,31.9416,4,1.32,-3.77,-1.65,4
59.0,-1.4479,31.9607,4,1.50,-3.38,-1.37,4
60.0,-1.4652,31.9821,4,1.33,-2.68,-1.73,4
61.0,-1.4596,32.0045,4,1.60,-2.67,-1.85,4
62.0,-1.4703,32.0225,4,2.29,-1.76,-1.78,4
63.1,-1.4827,32.0408,4,2.40,-1.68,-1.47,4
64.1,-1.5012,32.0627,4,2.31,-0.95,-1.99,4
65.1,-1.4885,32.0820,4,2.30,-1.43,-1.26,4
66.1,-1.4798,32.1022,4,2.89,-1.87,-1.58,4
67.0,-1.4856,32.1243,3,3.35,-1.98,-1.76,3
67.9,-1.4894,32.1445,4,3.42,-2.00,-1.59,4
68.9,-1.5026,32.1595,4,3.52,-2.31,-1.39,4
69.9,-1.4997,32.1742,4,2.76,-3.32,-1.62,4
70.9,-1.4485,32.1895,4,2.63,-4.07,-0.70,4
71.9,-1.4440,32.1998,4,2.41,-4.54,-1.18,4
72.9,-1.4492,32.2123,4,1.34,-4.32,-1.87,4
73.9,-1.4588,32.2273,4,0.61,-4.60,-1.12,4
74.9,-1.4721,32.2427,4,1.13,-4.92,-1.57,4
75.9,-1.4820,32.2549,4,1.37,-5.06,-1.73,4
76.9,-1.4868,32.2695,4,2.02,-5.23,-0.75,4
77.9,-1.4946,32.2843,4,2.16,-5.03,-1.54,4
78.9,-1.4873,32.2968,4,2.25,-4.72,-1.20,4
