2016,44.75163,-175.1600,83.4439,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.6300,29.7611,3,NaN,NaN,NaN,3
8.0,-1.6299,29.7611,6,-1.35,1.03,-5.97,5
9.1,-1.6299,29.7611,5,-1.86,0.73,-4.01,5
10.1,-1.6297,29.7611,4,-1.47,0.30,-5.12,4
11.0,-1.6299,29.7613,4,-1.40,0.71,-4.88,4
12.0,-1.6300,29.7613,5,-1.38,0.66,-4.74,5
13.0,-1.6299,29.7615,5,-1.64,0.43,-3.73,5
14.1,-1.6298,29.7615,5,-1.30,0.24,-3.46,5
15.0,-1.6298,29.7615,4,-0.97,-0.35,-4.22,4
16.0,-1.6299,29.7618,5,-1.05,-0.16,-4.39,5
17.1,-1.6298,29.7621,4,-0.72,0.48,-5.50,4
18.1,-1.6298,29.7620,4,-1.23,0.25,-4.56,4
19.0,-1.6298,29.7623,4,-1.15,-0.21,-4.36,4
20.0,-1.6299,29.7625,4,-1.10,0.07,-3.96,4
21.0,-1.6297,29.7625,4,-0.68,-0.25,-3.82,4
22.0,-1.6298,29.7629,4,-1.12,0.18,-3.97,4
23.0,-1.6296,29.7631,5,-0.83,0.37,-1.93,5
24.0,-1.6297,29.7637,4,-0.81,0.26,-2.14,4
24.9,-1.6297,29.7645,4,-0.69,0.30,-3.03,4
25.9,-1.6296,29.7655,4,-0.54,0.24,-3.35,4
27.0,-1.6297,29.7668,5,0.07,0.10,-3.01,5
28.1,-1.6297,29.7682,4,0.25,-0.18,-3.60,4
29.0,-1.6296,29.7702,4,0.44,0.11,-3.15,4
30.0,-1.6296,29.7740,5,0.43,0.27,-1.37,5
31.0,-1.6058,29.9887,4,0.92,-0.12,-2.70,4
32.0,-1.4718,30.5898,4,2.89,-0.88,-2.81,4
33.0,-1.3969,30.8336,4,1.84,0.59,-2.49,4
34.0,-1.3689,30.9874,4,1.60,-0.08,-2.98,4
35.0,-1.3643,31.0894,4,1.68,-0.98,-3.18,4
36.0,-1.3776,31.1652,4,1.36,-0.30,-2.75,4
