2015,333.50152,174.7737,82.5388,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6101,29.4322,5,NaN,NaN,NaN,4
7.9,-1.6100,29.4322,4,-0.54,4.83,-3.49,4
9.0,-1.6101,29.4325,4,-0.55,5.11,-3.05,4
10.0,-1.6100,29.4324,4,-0.52,5.26,-2.87,4
11.0,-1.6100,29.4323,4,-0.50,4.67,-3.01,4
12.0,-1.6099,29.4323,4,-0.55,4.84,-2.78,4
13.1,-1.6101,29.4325,4,-0.42,4.74,-2.65,4
14.1,-1.6100,29.4325,4,-0.88,4.48,-3.00,4
15.0,-1.6101,29.4326,3,-0.72,4.68,-3.03,3
15.9,-1.6098,29.4326,4,-0.68,4.75,-3.00,4
17.0,-1.6101,29.4330,4,-0.81,4.80,-3.11,4
18.0,-1.6101,29.4332,4,-0.74,4.85,-3.31,4
19.0,-1.6099,29.4333,4,-0.87,5.06,-3.32,4
20.0,-1.6099,29.4336,4,-0.74,5.39,-3.21,4
21.1,-1.6098,29.4338,4,-1.10,5.42,-3.04,4
22.0,-1.6097,29.4348,3,-1.05,5.55,-3.13,3
22.9,-1.6095,29.4377,4,-0.88,5.78,-3.09,4
23.9,-1.6081,29.4462,4,-0.89,5.34,-3.28,4
25.0,-1.6071,29.4544,4,-1.50,5.46,-3.17,4
26.0,-1.6071,29.4562,4,-1.65,5.69,-2.96,4
27.0,-1.6073,29.4602,4,-1.70,5.66,-2.99,4
28.1,-1.6071,29.4649,4,-1.78,6.27,-2.65,4
29.0,-1.6071,29.4670,3,-1.93,6.72,-2.76,3
29.9,-1.6066,29.4700,4,-2.51,7.06,-2.94,4
30.9,-1.6045,29.4774,4,-1.35,7.52,-3.23,4
32.0,-1.6014,29.4849,4,-0.07,7.18,-3.14,4
33.0,-1.5880,29.5105,4,0.31,6.42,-3.27,4
34.0,-1.5524,29.6213,4,-1.26,6.51,-3.33,4
35.1,-1.4525,30.0928,4,-0.52,8.07,-3.41,4
36.1,-1.3021,30.6417,4,0.13,9.68,-3.17,4
37.0,-1.2385,30.7638,3,-1.89,11.49,-2.70,3
37.9,-1.2420,30.8511,4,-2.36,10.48,-2.76,4
38.9,-1.3654,30.9286,4,-1.00,7.74,-2.69,4
40.0,-1.4013,30.9908,4,1.09,7.22,-3.21,4
41.0,-1.4010,31.0405,4,1.20,8.18,-2.86,4
42.1,-1.4206,31.0777,4,0.68,9.37,-2.65,4
43.0,-1.4641,31.0999,3,0.07,9.56,-2.72,3
43.9,-1.4781,31.1232,4,-0.08,9.82,-2.80,4
45.0,-1.4913,31.1538,4,-0.46,9.76,-2.78,4
46.0,-1.4416,31.1967,4,-0.24,9.67,-2.53,4
47.0,-1.4152,31.2371,4,-0.73,8.87,-2.54,4
48.1,-1.3490,31.2778,4,0.36,8.61,-2.82,4
49.0,-1.2854,31.3306,3,1.92,9.10,-3.19,3
49.9,-1.2782,31.3709,4,2.89,7.67,-3.22,4
51.0,-1.2796,31.4033,4,1.97,6.93,-2.81,4
52.0,-1.3294,31.4361,4,0.69,7.90,-2.76,4
53.1,-1.3296,31.4888,4,0.28,9.31,-2.41,4
54.1,-1.3520,31.5391,4,-0.12,9.69,-2.41,4
55.0,-1.3755,31.5788,3,0.26,10.11,-2.56,3
55.9,-1.4195,31.6140,4,1.13,10.50,-2.51,4
57.0,-1.4209,31.6452,4,1.59,11.03,-2.73,4
58.0,-1.4137,31.6825,4,1.44,10.48,-2.73,4
59.1,-1.4166,31.7176,4,1.53,10.47,-2.60,4
60.0,-1.4301,31.7419,3,1.97,10.76,-2.77,3
60.9,-1.4123,31.7677,4,2.47,9.91,-2.58,4
62.0,-1.4580,31.7906,4,2.96,8.68,-2.84,4
63.0,-1.4779,31.8097,4,2.74,7.25,-3.11,4
64.1,-1.4594,31.8294,4,2.25,7.15,-2.68,4
65.0,-1.4304,31.8561,3,2.50,7.60,-3.01,3
65.9,-1.4129,31.8836,4,3.07,7.43,-2.89,4
67.0,-1.4168,31.9068,4,3.97,7.84,-3.05,4
68.0,-1.4354,31.9328,4,4.01,7.27,-2.92,4
69.1,-1.4564,31.9561,4,4.85,7.80,-2.82,4
70.0,-1.4801,31.9802,3,4.50,7.68,-2.64,3
70.9,-1.4719,32.0003,4,4.16,7.08,-2.67,4
72.0,-1.5057,32.0203,4,3.88,5.84,-2.94,4
73.0,-1.5294,32.0425,4,3.09,6.39,-2.79,4
74.1,-1.5315,32.0598,4,3.14,6.30,-3.01,4
75.0,-1.5438,32.0700,3,2.33,5.83,-3.29,3
75.9,-1.5392,32.0827,4,1.92,5.76,-3.39,4
77.0,-1.5206,32.1011,4,1.58,6.49,-3.62,4
78.0,-1.5316,32.1236,4,1.53,7.26,-3.64,4
79.1,-1.5448,32.1399,4,1.84,6.80,-3.65,4
80.0,-1.5497,32.1550,3,1.95,6.62,-3.72,3
80.9,-1.5391,32.1695,4,1.62,6.72,-3.62,4
82.0,-1.5380,32.1871,4,1.40,6.66,-3.59,4
83.0,-1.5271,32.2046,4,1.56,6.35,-3.74,4
84.1,-1.5291,32.2242,4,1.70,6.72,-3.46,4
85.0,-1.5246,32.2369,3,1.52,6.74,-3.35,3
86.0,-1.5222,32.2516,4,1.03,6.67,-3.37,4
87.0,-1.5185,32.2745,4,0.70,7.02,-3.47,4
88.1,-1.5172,32.3020,4,1.02,6.80,-3.51,4
89.0,-1.5133,32.3211,3,1.36,6.52,-3.48,3
89.9,-1.5072,32.3391,4,0.63,6.35,-3.34,4
91.0,-1.5022,32.3587,4,0.38,6.15,-3.41,4
92.0,-1.4990,32.3769,4,0.07,6.24,-3.42,4
93.1,-1.4946,32.4038,4,0.18,6.42,-3.63,4
94.0,-1.4890,32.4293,3,-0.44,6.45,-3.29,3
94.9,-1.4943,32.4562,4,-0.77,6.11,-3.11,4
96.0,-1.4880,32.4828,4,-0.79,5.17,-3.12,4
97.1,-1.4755,32.5110,4,-1.31,5.81,-3.14,4
98.0,-1.4733,32.5391,3,-0.85,5.19,-3.67,3
98.9,-1.4671,32.5602,4,-0.19,4.92,-3.54,4
100.0,-1.4678,32.5823,4,0.33,4.97,-3.43,4
101.0,-1.4722,32.6070,4,0.07,5.02,-3.90,4
102.1,-1.4697,32.6208,4,-0.55,5.32,-3.63,4
103.0,-1.4636,32.6394,3,-0.85,6.03,-3.86,3
104.0,-1.4653,32.6741,4,-1.09,6.29,-3.94,4
105.0,-1.4830,32.7121,4,-0.72,5.14,-3.95,4
106.1,-1.4627,32.7459,4,-0.90,4.06,-3.66,4
107.0,-1.4706,32.7744,3,-1.88,4.04,-3.77,3
107.9,-1.4902,32.8214,4,-2.33,4.08,-3.85,4
109.0,-1.4804,32.8647,4,-1.68,4.62,-3.70,4
110.1,-1.4613,32.8955,4,-0.84,4.19,-3.92,4
111.0,-1.4423,32.9190,3,-0.64,4.12,-3.94,3
111.9,-1.4281,32.9434,4,-1.17,4.60,-3.93,4
113.0,-1.4122,32.9753,4,-2.28,3.57,-3.93,4
114.0,-1.3709,33.0232,4,-3.17,4.77,-3.70,4
115.1,-1.3686,33.0668,4,-3.38,3.97,-3.87,4
116.0,-1.3641,33.1105,3,-3.81,2.50,-3.44,3
116.9,-1.3385,33.1471,4,-4.46,2.37,-3.35,4
118.0,-1.3191,33.1849,4,-4.75,0.90,-3.13,4
119.0,-1.3000,33.2290,4,-4.51,0.64,-3.15,4
120.1,-1.3106,33.2831,4,-3.61,0.27,-3.22,4
121.0,-1.2908,33.3354,3,-2.63,0.62,-3.09,3
121.9,-1.2581,33.3908,4,-0.88,1.15,-3.26,4
123.0,-1.2448,33.4351,4,-0.08,2.42,-3.36,4
124.1,-1.2078,33.4858,4,-0.50,2.90,-3.59,4
125.0,-1.1612,33.5335,3,0.16,2.80,-3.49,3
125.9,-1.1567,33.5659,4,1.18,2.03,-3.30,4
127.0,-1.1543,33.5984,4,1.55,1.46,-3.10,4
128.1,-1.1395,33.6243,4,1.70,0.38,-3.06,4
129.0,-1.1239,33.6523,3,0.96,-0.13,-2.88,3
129.9,-1.1270,33.6872,4,0.22,0.11,-2.80,4
131.0,-1.1030,33.7309,4,0.74,0.47,-2.70,4
132.1,-1.0771,33.7655,4,0.87,1.03,-3.22,4
133.0,-1.0543,33.7983,3,-0.09,1.98,-3.26,3
133.9,-1.0430,33.8276,4,-0.76,2.56,-3.11,4
