2016,36.50161,-176.9435,83.1358,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.6482,30.1394,5,NaN,NaN,NaN,4
7.9,-1.6480,30.1392,4,1.95,0.47,-6.92,4
8.9,-1.6480,30.1395,4,1.68,0.52,-2.91,4
9.9,-1.6481,30.1397,4,1.34,0.26,-2.76,4
11.0,-1.6481,30.1395,4,1.21,-0.09,-3.06,4
12.0,-1.6481,30.1395,4,1.25,-0.22,-3.23,4
13.0,-1.6480,30.1395,4,0.92,0.27,-2.64,4
14.0,-1.6478,30.1396,4,1.00,0.62,-2.78,4
15.0,-1.6477,30.1398,4,0.33,0.50,-2.27,4
16.1,-1.6479,30.1402,4,0.51,0.80,-2.32,4
17.1,-1.6479,30.1404,4,0.37,0.76,-2.34,4
18.0,-1.6479,30.1406,3,0.27,0.77,-2.35,3
18.9,-1.6478,30.1407,4,0.32,0.74,-2.24,4
19.9,-1.6480,30.1410,4,0.40,0.67,-2.45,4
21.0,-1.6479,30.1413,4,0.36,0.87,-2.49,4
22.0,-1.6479,30.1417,4,0.41,0.58,-2.55,4
23.0,-1.6478,30.1421,4,0.27,0.16,-2.50,4
24.1,-1.6478,30.1427,4,0.26,0.23,-2.43,4
25.1,-1.6478,30.1433,4,0.66,0.37,-2.64,4
26.1,-1.6478,30.1441,4,0.67,0.76,-3.02,4
27.0,-1.6476,30.1448,3,0.30,0.76,-2.93,3
27.9,-1.6478,30.1458,4,0.47,1.26,-2.69,4
28.9,-1.6476,30.1464,4,0.46,1.50,-3.02,4
30.0,-1.6478,30.1469,4,0.32,0.93,-3.31,4
31.0,-1.6477,30.1463,4,-0.05,1.32,-3.30,4
32.0,-1.6282,30.1940,4,-0.33,1.18,-2.99,4
33.0,-1.5002,30.5612,4,1.62,-0.44,-2.76,4
34.0,-1.4143,30.7970,4,0.07,-5.03,-1.26,4
35.0,-1.3689,30.9687,4,-1.14,-8.74,-1.30,4
36.0,-1.3515,31.0764,4,-0.30,-9.48,-1.83,4
37.0,-1.3559,31.1504,4,0.73,-8.23,-1.84,4
38.0,-1.3562,31.2138,4,1.58,-7.40,-1.61,4
39.0,-1.3060,31.2741,4,1.04,-8.02,-1.58,4
40.0,-1.2346,31.3566,4,1.12,-8.53,-1.63,4
41.0,-1.2480,31.4189,4,0.42,-7.08,-1.70,4
42.1,-1.2299,31.4633,4,0.17,-6.12,-2.28,4
43.1,-1.2475,31.5082,4,-0.21,-6.37,-1.90,4
44.1,-1.2845,31.5435,4,0.88,-7.13,-1.63,4
45.0,-1.2807,31.5670,3,1.49,-7.39,-1.93,3
46.0,-1.3011,31.5945,5,1.79,-7.56,-1.72,5
47.1,-1.3131,31.6307,4,1.77,-7.22,-1.51,4
48.1,-1.3011,31.6642,4,1.48,-7.08,-1.61,4
49.1,-1.3076,31.7000,4,1.44,-7.50,-2.26,4
50.0,-1.3118,31.7288,3,1.04,-7.35,-1.42,3
50.9,-1.3237,31.7498,4,0.99,-6.71,-1.88,4
51.9,-1.3344,31.7674,4,1.23,-6.43,-2.51,4
52.9,-1.3347,31.7876,4,1.86,-6.09,-1.85,4
53.9,-1.3363,31.8065,4,2.32,-6.22,-1.70,4
54.9,-1.3373,31.8259,4,2.54,-6.37,-2.25,4
55.9,-1.3495,31.8453,4,2.01,-6.62,-2.17,4
56.9,-1.3530,31.8679,4,1.72,-6.47,-2.10,4
58.0,-1.3696,31.8899,4,1.93,-6.28,-2.44,4
59.0,-1.4064,31.9095,4,2.48,-5.95,-2.49,4
60.0,-1.4171,31.9303,4,3.21,-5.58,-2.30,4
61.0,-1.4282,31.9498,4,3.60,-5.54,-2.32,4
62.1,-1.4180,31.9696,4,3.58,-5.45,-2.60,4
63.1,-1.4222,31.9892,4,2.68,-5.93,-2.52,4
64.1,-1.4426,32.0094,4,2.27,-6.56,-2.04,4
65.0,-1.4579,32.0276,3,2.28,-6.58,-2.53,3
65.9,-1.4989,32.0463,4,2.80,-6.50,-2.42,4
66.9,-1.5185,32.0695,4,2.92,-6.70,-2.24,4
67.9,-1.5162,32.0914,4,3.74,-7.14,-2.36,4
69.0,-1.5086,32.1080,4,4.52,-6.85,-2.50,4
70.0,-1.5086,32.1227,4,4.77,-6.52,-2.31,4
71.0,-1.5250,32.1393,4,4.78,-6.58,-2.43,4
72.0,-1.5214,32.1579,4,4.36,-6.35,-2.45,4
73.0,-1.5243,32.1751,4,3.83,-6.59,-2.39,4
74.1,-1.5284,32.1907,4,3.54,-6.90,-2.63,4
75.1,-1.5486,32.2044,4,3.21,-7.33,-2.67,4
76.1,-1.5607,32.2188,4,3.31,-7.43,-2.43,4
77.0,-1.5639,32.2312,3,3.41,-7.43,-2.56,3
78.0,-1.5326,32.2475,5,3.29,-7.51,-2.44,5
79.1,-1.5129,32.2647,4,3.10,-7.84,-1.97,4
80.1,-1.5398,32.2778,4,3.24,-7.91,-2.45,4
81.0,-1.5378,32.2901,3,3.03,-8.20,-2.53,3
81.9,-1.5202,32.3027,4,3.05,-8.05,-2.35,4
82.9,-1.5351,32.3142,4,3.27,-8.43,-2.08,4
83.9,-1.5486,32.3262,4,3.57,-8.57,-2.55,4
84.9,-1.5548,32.3387,4,3.66,-8.15,-1.71,4
85.9,-1.5550,32.3512,4,3.38,-7.87,-2.03,4
86.9,-1.5568,32.3640,4,3.30,-7.64,-2.40,4
87.9,-1.5443,32.3765,4,3.12,-7.71,-2.35,4
89.0,-1.5381,32.3893,4,2.93,-7.83,-2.45,4
90.0,-1.5489,32.4006,4,2.81,-7.84,-2.31,4
91.0,-1.5421,32.4137,4,2.32,-7.98,-1.95,4
92.0,-1.5279,32.4297,4,2.08,-8.05,-2.22,4
93.0,-1.5173,32.4455,4,1.48,-8.37,-2.26,4
94.0,-1.5155,32.4607,4,1.07,-8.59,-2.38,4
95.0,-1.5158,32.4778,4,1.16,-7.95,-2.14,4
96.0,-1.5222,32.4930,4,1.22,-8.02,-2.13,4
97.0,-1.5265,32.5065,4,1.27,-7.97,-1.32,4
98.0,-1.5257,32.5235,4,1.22,-7.56,-2.33,4
99.0,-1.5168,32.5406,4,1.04,-7.44,-2.25,4
100.1,-1.5147,32.5597,4,1.54,-7.35,-2.19,4
101.1,-1.5325,32.5760,4,2.09,-6.91,-2.22,4
102.1,-1.5358,32.5904,4,1.98,-7.11,-1.56,4
103.0,-1.5342,32.6031,3,1.56,-6.97,-2.16,3
103.9,-1.5387,32.6193,4,1.28,-6.66,-1.75,4
104.9,-1.5389,32.6404,4,1.39,-6.81,-1.91,4
106.0,-1.5343,32.6608,4,1.27,-6.61,-1.75,4
107.0,-1.5169,32.6825,4,1.35,-6.80,-1.74,4
108.0,-1.5249,32.7043,4,1.80,-7.17,-1.68,4
109.1,-1.5317,32.7248,4,1.99,-7.24,-1.62,4
110.1,-1.5152,32.7465,4,1.76,-7.15,-1.94,4
111.1,-1.4847,32.7707,4,1.57,-7.79,-1.12,4
112.1,-1.4775,32.7996,4,1.48,-7.45,-1.42,4
113.0,-1.4718,32.8325,4,1.27,-7.79,-1.52,4
114.0,-1.4545,32.8670,4,1.17,-7.41,-0.68,4
115.0,-1.4384,32.9035,5,1.32,-7.34,-0.64,5
116.0,-1.4298,32.9402,4,1.97,-7.51,-0.28,4
117.0,-1.4175,32.9759,5,1.97,-7.75,-0.56,5
118.1,-1.4004,33.0178,4,2.13,-7.61,0.26,4
119.0,-1.3776,33.0680,4,1.55,-6.60,-1.30,4
120.1,-1.3600,33.1114,4,0.46,-6.97,-1.17,4
121.1,-1.3452,33.1525,4,0.66,-6.95,-1.38,4
122.0,-1.3301,33.1975,4,0.37,-6.62,-0.36,4
123.0,-1.3216,33.2380,4,0.26,-6.59,-0.98,4
124.0,-1.3051,33.2805,4,0.85,-5.77,-0.31,4
124.9,-1.2901,33.3297,4,0.48,-5.21,-1.01,4
