2015,351.37655,176.1163,82.6440,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.3,-1.6110,29.4588,8,NaN,NaN,NaN,0
6.8,-1.6111,29.4583,5,1.37,3.13,0.49,12
8.1,-1.6109,29.4590,4,1.78,5.11,3.48,5
9.0,-1.6109,29.4591,3,1.88,5.78,3.57,4
10.0,-1.6110,29.4592,4,1.64,5.99,3.76,4
10.9,-1.6111,29.4594,3,1.59,5.89,3.51,3
11.9,-1.6110,29.4594,4,1.74,5.21,3.29,4
13.0,-1.6113,29.4597,4,1.37,4.98,3.80,4
14.0,-1.6111,29.4597,3,1.64,4.82,3.84,3
15.0,-1.6111,29.4595,4,1.80,4.31,3.79,4
16.0,-1.6110,29.4595,3,1.48,3.82,3.94,3
17.0,-1.6110,29.4595,4,1.68,3.41,4.12,4
18.0,-1.6109,29.4595,3,1.48,3.10,3.98,4
18.9,-1.6112,29.4599,4,1.48,3.18,4.03,3
20.1,-1.6111,29.4601,4,1.45,3.08,3.84,4
21.0,-1.6113,29.4603,3,1.87,3.31,3.69,3
22.0,-1.6110,29.4602,4,1.61,2.93,3.75,4
23.0,-1.6112,29.4607,3,1.56,2.52,3.75,3
24.0,-1.6052,29.4747,4,1.64,2.47,3.84,4
25.0,-1.5379,29.6551,3,1.47,2.17,3.76,3
25.9,-1.3785,30.1491,4,2.92,3.10,3.92,4
27.1,-1.2653,30.4989,4,3.42,3.88,3.47,4
28.0,-1.2185,30.6741,3,2.88,3.86,3.39,3
29.0,-1.2170,30.7800,4,3.82,2.16,3.70,4
30.0,-1.2341,30.8334,3,4.78,2.09,3.51,3
31.0,-1.2450,30.8988,4,3.34,3.09,3.64,4
31.9,-1.2518,30.9588,3,3.01,2.32,3.54,4
32.9,-1.2604,31.0065,4,2.36,1.17,3.52,3
34.0,-1.2868,31.0583,4,1.27,-0.25,3.66,4
35.0,-1.3039,31.1049,3,0.96,-1.26,3.66,3
36.0,-1.3043,31.1454,4,1.31,-1.42,3.44,4
37.0,-1.2162,31.1910,3,1.41,-1.50,3.55,3
37.9,-1.1387,31.2473,4,1.20,-1.66,3.47,4
39.1,-1.1295,31.3036,4,0.20,-2.13,3.54,4
