2016,22.50160,-176.8963,82.5911,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.6428,30.0522,3,NaN,NaN,NaN,2
7.9,-1.6431,30.0526,4,5.05,1.04,-3.55,4
8.9,-1.6431,30.0526,4,2.81,1.03,-1.94,4
9.9,-1.6429,30.0525,4,3.51,1.31,-1.65,4
10.9,-1.6430,30.0527,4,2.98,1.68,-1.86,4
11.9,-1.6427,30.0528,4,2.67,1.38,-1.75,4
13.0,-1.6428,30.0529,4,2.54,1.51,-1.75,4
14.0,-1.6428,30.0530,4,2.01,2.02,-1.87,4
15.0,-1.6428,30.0534,4,1.82,1.62,-1.87,4
15.9,-1.6429,30.0531,4,2.08,1.68,-2.00,4
16.9,-1.6427,30.0532,4,2.25,2.05,-2.14,4
17.9,-1.6429,30.0534,4,1.96,1.84,-2.25,4
18.9,-1.6427,30.0535,4,1.38,2.22,-1.94,4
19.9,-1.6427,30.0538,4,1.23,2.26,-1.74,4
21.0,-1.6427,30.0540,4,1.64,2.97,-1.70,4
22.0,-1.6428,30.0542,4,1.76,2.69,-1.75,4
23.0,-1.6428,30.0545,4,2.19,2.71,-2.26,4
24.0,-1.6428,30.0548,4,2.02,2.29,-2.59,4
25.0,-1.6427,30.0551,4,1.89,1.85,-2.48,4
26.0,-1.6427,30.0567,4,2.13,2.26,-2.54,4
27.1,-1.6428,30.0577,4,1.56,3.09,-2.35,4
28.1,-1.6427,30.0578,4,0.36,3.35,-2.38,4
29.1,-1.6424,30.0592,4,0.41,4.32,-2.31,4
30.1,-1.6422,30.0616,4,0.10,4.83,-2.09,4
31.0,-1.6411,30.0639,3,-0.15,4.98,-2.18,3
31.9,-1.6410,30.0655,4,-0.19,5.08,-1.84,4
32.9,-1.6408,30.0660,4,0.06,4.84,-2.23,4
33.9,-1.6408,30.0665,4,-0.34,4.40,-2.10,4
35.0,-1.6406,30.0672,4,-0.27,4.27,-1.94,4
36.0,-1.6262,30.0985,4,-0.48,3.98,-2.04,4
37.0,-1.4437,30.6252,4,0.64,5.89,-1.87,4
38.0,-1.3219,31.0142,4,-1.88,4.45,-1.73,4
39.0,-1.3648,31.1168,4,-3.26,2.71,-1.95,4
40.0,-1.4064,31.2041,4,-3.03,2.96,-1.98,4
41.0,-1.4390,31.2536,4,-1.34,3.04,-1.74,4
42.1,-1.4479,31.2968,4,-1.77,2.77,-2.00,4
43.1,-1.4041,31.3325,4,-2.79,2.81,-1.62,4
44.1,-1.3701,31.3672,4,-3.87,1.77,-1.53,4
45.0,-1.4128,31.3916,3,-3.90,1.94,-1.50,3
46.0,-1.3349,31.4372,5,-3.75,2.04,-1.41,5
47.1,-1.3265,31.5143,4,-3.50,0.27,-1.08,4
48.0,-1.3361,31.5532,3,-2.25,0.14,-1.54,3
48.9,-1.3392,31.5838,4,-2.60,1.26,-1.54,4
49.9,-1.3367,31.6076,4,-1.69,1.53,-1.73,4
51.0,-1.3362,31.6277,4,-1.10,1.83,-1.81,4
52.0,-1.3373,31.6577,4,0.19,1.74,-2.09,4
53.0,-1.3480,31.6892,4,0.27,1.08,-2.01,4
54.0,-1.3464,31.7192,4,0.53,0.59,-0.95,4
55.0,-1.3514,31.7351,4,-0.39,0.99,-1.69,4
56.0,-1.3608,31.7611,4,-1.24,2.08,-1.74,4
57.1,-1.3712,31.7838,4,-1.21,3.25,-1.85,4
58.1,-1.3702,31.7958,4,-0.95,4.38,-1.67,4
59.0,-1.3697,31.8098,3,-1.15,4.93,-1.77,3
59.9,-1.3688,31.8311,4,-0.31,5.32,-1.99,4
60.9,-1.3666,31.8544,4,0.24,5.45,-1.82,4
62.0,-1.3655,31.8798,4,0.59,4.17,-1.97,4
63.0,-1.3628,31.8987,4,0.90,2.73,-2.06,4
64.0,-1.3670,31.9177,4,1.79,1.56,-1.89,4
65.1,-1.3762,31.9329,4,2.23,0.70,-1.73,4
66.1,-1.3866,31.9447,4,2.30,0.38,-1.43,4
67.0,-1.3871,31.9588,3,1.91,0.18,-1.32,3
67.9,-1.3891,31.9713,4,1.26,0.04,-1.58,4
68.9,-1.3926,31.9855,4,1.12,-0.47,-1.26,4
70.0,-1.3932,32.0018,4,0.94,-0.71,-1.10,4
71.0,-1.3995,32.0249,4,0.75,-1.03,-1.27,4
72.0,-1.4199,32.0415,4,1.12,-0.62,-1.15,4
73.1,-1.4697,32.0552,4,1.00,-0.30,-1.22,4
74.1,-1.4820,32.0673,4,0.85,-0.23,-1.01,4
75.0,-1.4874,32.0781,3,0.08,-0.19,-1.12,3
75.9,-1.4923,32.0883,4,0.11,0.02,-1.29,4
76.9,-1.4894,32.1032,4,0.09,-0.16,-1.15,4
78.0,-1.4706,32.1186,4,0.73,-0.29,-1.17,4
79.0,-1.4769,32.1308,4,0.68,-0.81,-0.80,4
80.0,-1.4781,32.1456,4,0.14,-0.78,-1.04,4
81.1,-1.4716,32.1681,4,0.29,-0.81,-1.06,4
82.1,-1.4786,32.1943,4,0.31,-1.49,-0.85,4
83.0,-1.5054,32.2023,3,0.25,-1.22,-0.53,3
83.9,-1.5082,32.2124,4,0.12,-1.18,-1.19,4
84.9,-1.5060,32.2283,4,0.04,-0.80,-1.15,4
85.9,-1.5003,32.2447,4,-0.06,-0.42,-0.50,4
87.0,-1.4945,32.2600,4,0.35,-0.25,-0.81,4
88.0,-1.4982,32.2670,4,1.35,0.31,-1.27,4
89.0,-1.4944,32.2729,4,1.80,0.60,-1.47,4
90.1,-1.4915,32.2868,4,2.15,0.99,-1.51,4
91.1,-1.4954,32.3024,4,1.85,0.83,-1.01,4
92.0,-1.4990,32.3137,3,1.37,0.33,-1.70,3
92.9,-1.4983,32.3260,4,0.98,0.29,-1.42,4
93.9,-1.4961,32.3445,4,0.38,0.54,-1.56,4
95.0,-1.5003,32.3609,4,-0.05,0.84,-1.10,4
96.0,-1.4984,32.3719,4,-0.25,1.61,-1.51,4
97.0,-1.4986,32.3828,4,-0.13,1.52,-1.66,4
98.1,-1.4986,32.3961,4,-0.01,1.70,-1.42,4
99.1,-1.4984,32.4109,4,-0.09,1.48,-1.51,4
100.0,-1.4989,32.4271,3,-0.23,1.79,-1.56,3
100.9,-1.4997,32.4474,4,-0.31,1.51,-1.45,4
102.0,-1.4998,32.4658,4,-1.11,1.21,-1.63,4
103.0,-1.5010,32.4825,4,-1.35,0.55,-1.23,4
104.0,-1.5033,32.5139,4,-1.87,-0.76,-1.27,4
105.0,-1.5074,32.5390,4,-1.49,-2.12,-0.76,4
106.0,-1.5081,32.5579,4,-0.98,-2.50,-1.07,4
107.1,-1.5118,32.5730,4,-0.45,-1.52,-1.52,4
108.1,-1.5200,32.5859,4,-0.48,-0.76,-1.99,4
109.1,-1.5198,32.6035,4,-0.77,0.29,-1.30,4
110.0,-1.5152,32.6192,3,-0.78,0.59,-1.53,3
110.9,-1.5143,32.6382,4,-0.80,0.90,-2.28,4
111.9,-1.5188,32.6618,4,-0.57,0.49,-2.00,4
112.9,-1.5191,32.6813,4,-0.20,-0.28,-1.88,4
114.0,-1.5139,32.7010,4,-0.52,-1.06,-2.64,4
115.0,-1.5168,32.7191,4,-0.17,-0.79,-2.39,4
116.0,-1.5107,32.7434,4,-0.34,-1.44,-1.75,4
117.0,-1.5007,32.7717,4,-0.35,-1.86,-2.32,4
118.0,-1.4884,32.8095,4,0.09,-1.85,-2.40,4
119.1,-1.4658,32.8560,4,0.43,-1.83,-1.70,4
120.1,-1.4428,32.9090,4,0.63,-1.79,-2.04,4
121.1,-1.4160,32.9591,4,0.10,-2.03,-2.20,4
122.0,-1.3925,33.0017,3,1.05,-1.77,-2.28,3
122.9,-1.3757,33.0474,4,1.38,-1.34,-2.43,4
124.0,-1.3502,33.1044,4,0.88,-1.57,-2.55,4
125.0,-1.3254,33.1586,4,0.54,-2.70,-1.49,4
126.0,-1.3129,33.1928,4,0.13,-2.54,-2.47,4
127.1,-1.2999,33.2270,4,-0.11,-1.04,-2.51,4
128.1,-1.2745,33.2990,4,0.52,-0.94,-2.66,4
129.0,-1.2551,33.3539,3,0.08,-0.27,-2.60,3
129.9,-1.2488,33.3797,4,0.90,-0.05,-2.41,4
131.0,-1.2370,33.4194,4,1.05,0.12,-2.28,4
132.0,-1.2193,33.4612,4,1.08,0.33,-2.53,4
133.1,-1.2045,33.4907,4,1.21,0.37,-2.47,4
134.0,-1.1958,33.5185,3,0.80,0.01,-2.36,3
134.9,-1.1916,33.5659,4,-0.81,-0.61,-2.19,4
136.0,-1.1806,33.6102,4,-0.97,-1.68,-2.05,4
137.0,-1.1696,33.6577,4,-0.53,-1.44,-1.98,4
138.1,-1.1698,33.6973,4,-0.82,0.03,-2.15,4
139.0,-1.1688,33.7145,3,-1.23,0.31,-2.14,3
139.9,-1.1759,33.7323,4,-1.84,0.15,-2.23,4
141.0,-1.1762,33.7466,4,-1.77,0.60,-2.01,4
142.0,-1.1538,33.7652,4,-1.93,0.67,-1.95,4
143.1,-1.0970,33.8172,4,-2.42,0.69,-2.08,4
144.1,-1.0711,33.8496,4,-2.62,-0.52,-1.72,4
145.0,-1.0589,33.8762,3,-2.44,-1.18,-1.89,3
145.9,-1.0558,33.9066,4,-1.83,-1.41,-1.72,4
146.9,-1.0515,33.9335,4,-1.15,-1.53,-1.74,4
148.0,-1.0467,33.9585,4,-0.68,-0.75,-1.73,4
149.1,-1.0492,33.9750,4,-0.62,-0.32,-1.86,4
150.1,-1.0678,33.9865,4,-2.15,-0.50,-1.49,4
151.0,-1.0837,34.0053,3,-3.20,-1.24,-1.14,3
151.9,-1.0732,34.0292,4,-3.25,-1.45,-1.19,4
153.0,-1.0652,34.0561,4,-2.05,-0.68,-1.50,4
154.1,-1.0439,34.0734,4,-1.44,-0.03,-1.64,4
155.0,-1.0396,34.0877,3,-1.30,0.05,-1.73,3
155.9,-1.0535,34.1008,4,-1.08,0.22,-1.75,4
157.0,-1.0832,34.1124,4,-1.02,0.30,-1.75,4
158.0,-1.1178,34.1245,4,-0.52,0.72,-1.97,4
159.1,-1.1058,34.1409,4,0.03,0.83,-1.89,4
160.0,-1.0650,34.1590,3,-0.06,0.82,-2.01,3
160.9,-1.0387,34.1743,4,-0.32,0.77,-1.97,4
162.0,-1.0515,34.1866,4,-0.12,0.60,-1.92,4
163.1,-1.0699,34.1975,4,-0.18,0.78,-2.18,4
164.0,-1.1026,34.2020,3,-0.02,1.12,-2.16,3
164.9,-1.0932,34.2092,4,0.01,0.94,-1.96,4
166.0,-1.0478,34.2225,4,0.07,0.44,-1.89,4
167.0,-1.0332,34.2311,4,0.06,-0.03,-1.93,4
168.1,-1.0332,34.2386,4,-0.05,0.02,-2.07,4
169.0,-1.0392,34.2479,3,0.02,-0.02,-1.87,3
169.9,-1.0336,34.2531,4,-0.42,0.12,-1.92,4
171.0,-1.0352,34.2622,4,-0.35,-0.12,-1.85,4
172.1,-1.0187,34.2719,4,-0.35,-0.49,-1.81,4
173.0,-0.9964,34.2811,3,-0.23,-0.38,-1.88,3
173.9,-0.9806,34.2869,4,-0.07,-0.35,-1.81,4
175.0,-0.9598,34.2952,4,-0.17,-0.21,-2.07,4
176.1,-0.9461,34.3003,4,-0.19,-0.36,-1.91,4
177.0,-0.9178,34.3089,3,-0.73,-0.27,-2.29,3
177.9,-0.8871,34.3162,4,-0.78,0.55,-2.02,4
179.0,-0.8628,34.3269,4,-0.78,0.96,-2.16,4
180.0,-0.8471,34.3343,4,-0.58,1.04,-2.02,4
181.1,-0.8356,34.3379,4,-0.27,1.07,-2.17,4
182.0,-0.8111,34.3466,3,-0.48,1.39,-2.11,3
182.9,-0.7951,34.3513,4,-0.46,1.43,-1.97,4
184.0,-0.7803,34.3558,4,-0.52,0.88,-2.20,4
185.1,-0.7570,34.3622,4,-0.41,1.08,-2.59,4
186.0,-0.7436,34.3675,3,0.21,1.18,-2.37,3
186.9,-0.7310,34.3702,4,-0.10,0.73,-2.35,4
188.0,-0.7136,34.3760,4,0.14,0.29,-2.25,4
189.1,-0.6768,34.3846,4,0.68,0.25,-2.43,4
190.0,-0.6644,34.3877,3,0.56,0.19,-2.27,3
190.9,-0.6338,34.3980,4,0.82,0.31,-2.30,4
192.0,-0.6227,34.4007,4,0.42,0.36,-2.08,4
193.1,-0.6015,34.4092,4,-0.21,0.64,-2.35,4
194.0,-0.6014,34.4091,3,-0.08,0.72,-2.32,3
194.9,-0.5771,34.4177,4,-0.29,1.30,-2.30,4
196.0,-0.5716,34.4215,4,-0.08,1.43,-2.48,4
197.1,-0.5506,34.4323,4,-0.52,1.55,-2.41,4
198.0,-0.5615,34.4327,3,-0.36,1.26,-1.86,3
198.9,-0.5450,34.4385,4,-0.37,1.06,-1.97,4
200.0,-0.5330,34.4438,4,-0.26,1.04,-2.25,4
201.0,-0.5166,34.4488,4,0.20,1.00,-2.08,4
202.0,-0.5017,34.4541,3,0.06,0.15,-2.13,3
202.9,-0.4931,34.4543,4,0.73,0.56,-2.14,4
204.0,-0.4526,34.4632,4,-0.02,0.69,-2.28,4
205.1,-0.4165,34.4731,4,0.13,1.54,-2.04,4
206.0,-0.4162,34.4731,3,-0.46,1.72,-1.77,3
206.9,-0.4121,34.4746,4,-0.96,2.01,-2.05,4
208.0,-0.3794,34.4846,4,-1.05,2.41,-2.01,4
209.1,-0.3789,34.4849,4,-0.86,2.29,-1.87,4
210.0,-0.3422,34.4937,3,-1.50,1.37,-1.78,3
211.0,-0.3367,34.4967,4,-0.76,1.07,-1.96,4
212.0,-0.3012,34.5057,4,-0.74,0.74,-1.39,4
213.1,-0.3016,34.5051,4,0.09,0.41,-2.03,4
214.0,-0.2647,34.5130,3,0.08,-0.15,-1.81,3
215.0,-0.2322,34.5204,4,-0.14,-0.14,-1.78,4
216.0,-0.1968,34.5266,4,-0.44,-0.37,-1.51,4
217.0,-0.1932,34.5271,3,-0.16,-0.21,-1.76,3
217.9,-0.1464,34.5387,4,-0.36,-0.18,-1.69,4
219.0,-0.1423,34.5395,4,-0.65,0.09,-1.81,4
220.1,-0.1019,34.5495,4,-0.86,-0.06,-1.50,4
221.0,-0.0941,34.5526,3,-1.25,-0.11,-1.49,3
221.9,-0.0754,34.5557,4,-0.67,-0.45,-1.96,4
223.0,-0.0343,34.5686,4,-0.74,-0.99,-0.35,4
224.0,-0.0344,34.5688,4,-0.69,-0.96,-1.78,4
225.0,-0.0336,34.5691,3,-0.90,-0.85,-1.46,3
225.9,-0.0347,34.5683,4,-1.12,-0.54,-1.17,4
227.0,-0.0231,34.5700,4,-1.59,-0.03,-1.27,4
228.1,0.0239,34.5849,4,-2.22,0.56,-1.47,4
229.0,0.0238,34.5857,3,-2.39,0.44,-1.37,3
229.9,0.0235,34.5850,4,-2.31,0.32,-1.13,4
231.0,0.0286,34.5850,4,-1.95,0.22,-1.45,4
232.1,0.0751,34.5970,4,-1.86,0.03,-1.26,4
233.0,0.0856,34.5992,3,-1.44,-0.13,-1.32,3
234.0,0.1200,34.6070,4,-1.08,-0.14,-1.47,4
235.0,0.1471,34.6151,4,-1.48,-0.05,-1.60,4
236.1,0.1718,34.6241,4,-1.58,0.18,-0.82,4
237.0,0.1713,34.6239,3,-1.84,0.13,-1.34,3
238.0,0.1714,34.6233,4,-2.01,0.15,-1.38,4
239.0,0.1933,34.6271,4,-1.93,0.39,-0.92,4
240.1,0.2063,34.6308,4,-1.93,0.66,-1.51,4
241.0,0.2071,34.6312,3,-2.65,1.30,-1.06,3
242.0,0.2067,34.6316,4,-3.18,1.57,-1.36,4
243.0,0.2066,34.6317,4,-3.01,2.12,-1.14,4
244.0,0.2067,34.6315,3,-2.91,2.45,-1.42,3
244.9,0.2072,34.6312,4,-2.42,2.06,-1.16,4
246.0,0.2244,34.6328,4,-2.96,1.69,-1.48,4
247.0,0.2333,34.6338,4,-2.92,1.11,-1.10,4
248.0,0.2772,34.6454,4,-2.15,0.65,-1.10,4
