2016,31.12662,-176.5536,82.9148,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.8,-1.6486,30.1567,13,2.90,1.51,6.94,7
8.0,-1.6486,30.1571,4,2.67,1.39,5.42,5
9.0,-1.6485,30.1571,4,2.75,0.86,4.79,4
10.1,-1.6484,30.1571,4,2.93,0.89,4.66,4
11.0,-1.6485,30.1571,3,2.89,0.92,4.53,4
12.0,-1.6485,30.1572,4,2.06,1.20,4.39,4
13.1,-1.6485,30.1573,4,2.83,1.09,4.09,3
14.0,-1.6484,30.1574,3,2.57,1.09,3.97,4
15.0,-1.6485,30.1581,4,2.08,1.64,4.28,4
16.0,-1.6484,30.1583,3,1.44,1.08,4.44,3
16.9,-1.6484,30.1583,4,1.39,1.41,4.00,4
18.1,-1.6485,30.1584,4,0.78,1.51,3.56,3
19.0,-1.6484,30.1584,3,1.02,0.83,3.79,4
20.0,-1.6485,30.1587,4,1.12,0.34,4.04,4
21.0,-1.6484,30.1587,3,1.26,0.38,4.09,3
21.9,-1.6484,30.1589,4,0.35,0.56,4.64,4
23.0,-1.6484,30.1590,4,-0.39,0.78,3.91,3
24.0,-1.6484,30.1591,3,-0.51,1.40,3.63,4
25.0,-1.6485,30.1592,4,-0.72,1.28,3.54,4
26.0,-1.6483,30.1591,3,-0.47,0.77,3.72,3
26.9,-1.6484,30.1590,4,-0.42,1.52,3.27,4
28.0,-1.6483,30.1590,4,-0.13,1.12,3.17,3
29.0,-1.6483,30.1590,3,0.10,1.46,3.51,4
30.0,-1.6483,30.1591,4,-0.40,1.52,3.63,4
31.0,-1.6482,30.1658,3,0.15,1.14,3.35,3
31.9,-1.4811,30.6223,4,0.20,1.37,3.41,4
33.1,-1.3808,30.8650,3,-1.61,0.33,2.94,3
34.0,-1.2814,31.0234,3,0.37,2.30,3.25,4
35.0,-1.2445,31.1294,4,-0.22,3.09,3.08,4
36.1,-1.2409,31.2281,4,-1.09,2.57,3.21,3
37.0,-1.2540,31.3049,3,-1.53,2.78,3.72,4
38.0,-1.2570,31.3452,4,-0.26,2.45,3.70,4
39.0,-1.2528,31.3972,3,0.96,2.72,3.91,3
39.9,-1.2665,31.4427,4,1.88,3.02,3.87,4
41.0,-1.2888,31.4785,4,0.54,4.52,4.04,3
42.0,-1.3020,31.5096,3,0.69,4.28,4.09,4
43.0,-1.3148,31.5367,4,-0.63,4.75,4.38,4
44.1,-1.3406,31.5719,4,-1.69,4.17,4.53,3
45.0,-1.3633,31.6143,3,-1.94,3.45,4.51,4
46.0,-1.3673,31.6425,4,-1.92,2.52,4.61,4
47.0,-1.3741,31.6710,3,-3.43,1.54,4.77,3
47.9,-1.3715,31.6942,4,-3.22,1.47,4.73,4
49.0,-1.3956,31.7289,4,-2.13,1.34,4.55,3
50.0,-1.3924,31.7504,3,-1.68,1.93,4.89,4
50.9,-1.4051,31.7750,4,-1.12,1.39,5.03,4
52.0,-1.4089,31.8011,4,-0.18,0.88,5.33,3
53.0,-1.4006,31.8164,3,0.33,0.47,4.95,4
53.9,-1.3828,31.8376,4,0.83,0.79,4.92,4
55.0,-1.3734,31.8618,4,1.47,0.74,5.03,3
56.0,-1.3750,31.8835,3,1.35,-0.12,5.03,4
56.9,-1.3818,31.9066,4,0.81,-1.13,5.31,4
58.0,-1.3806,31.9321,4,0.31,-1.82,5.11,3
59.0,-1.3845,31.9520,3,-0.11,-1.81,4.97,4
