2016,32.00161,-176.7621,82.9588,755
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6485,30.1162,7,2.25,2.67,-5.40,7
8.0,-1.6485,30.1162,5,1.91,2.12,-3.55,4
9.1,-1.6485,30.1162,4,1.70,2.35,-2.26,4
10.0,-1.6484,30.1162,3,1.70,2.41,-2.43,3
10.9,-1.6485,30.1162,4,1.72,2.05,-2.76,4
11.9,-1.6485,30.1164,4,1.76,2.00,-2.70,4
12.9,-1.6485,30.1165,4,1.57,2.16,-2.23,4
14.0,-1.6485,30.1166,4,1.77,2.61,-2.55,4
15.0,-1.6485,30.1167,4,1.33,2.69,-2.59,4
16.0,-1.6484,30.1169,4,0.92,2.66,-2.90,4
17.0,-1.6484,30.1170,4,1.03,2.48,-2.74,4
18.0,-1.6483,30.1171,4,1.32,2.63,-2.83,4
19.1,-1.6484,30.1174,4,1.44,2.45,-2.93,4
20.1,-1.6484,30.1177,4,1.17,2.83,-3.00,4
21.0,-1.6484,30.1179,3,1.15,2.55,-3.24,3
21.9,-1.6482,30.1180,4,1.46,2.49,-3.35,4
22.9,-1.6483,30.1185,4,1.07,2.52,-2.91,4
23.9,-1.6483,30.1190,4,1.01,2.54,-3.14,4
25.0,-1.6484,30.1196,4,1.00,2.61,-3.27,4
26.0,-1.6483,30.1203,4,1.30,2.88,-3.45,4
27.0,-1.6482,30.1211,4,1.52,2.50,-3.23,4
28.0,-1.6483,30.1222,4,1.45,2.36,-3.06,4
29.1,-1.6484,30.1233,4,1.59,2.11,-2.89,4
30.1,-1.6483,30.1243,4,1.05,2.51,-2.50,4
31.1,-1.6484,30.1255,4,1.13,2.47,-2.48,4
32.1,-1.6483,30.1262,4,1.13,2.16,-2.99,4
33.1,-1.6479,30.1435,4,0.82,2.06,-2.70,4
34.0,-1.5567,30.6874,3,1.77,1.60,-3.01,3
34.9,-1.3431,31.1565,4,0.94,-0.60,-2.18,4
35.9,-1.3325,31.2500,4,0.64,-0.63,-2.67,4
36.9,-1.3345,31.2992,4,0.37,-1.39,-2.20,4
37.9,-1.3227,31.3509,4,0.66,-2.04,-2.13,4
39.0,-1.3062,31.4075,4,1.48,-1.11,-2.53,4
40.0,-1.3094,31.4679,4,0.52,-0.79,-2.37,4
41.0,-1.3304,31.5036,4,0.34,-0.99,-2.58,4
42.1,-1.3239,31.5336,4,0.18,-1.61,-2.41,4
43.1,-1.3129,31.5618,4,-0.12,-1.87,-2.43,4
44.0,-1.3091,31.5828,3,-0.04,-1.15,-2.33,3
44.9,-1.3072,31.6058,4,-0.14,-0.26,-2.93,4
45.9,-1.3050,31.6346,4,-0.13,0.53,-2.68,4
46.9,-1.3104,31.6647,4,-0.18,1.26,-2.88,4
48.0,-1.3211,31.6979,4,-0.08,1.57,-3.16,4
49.0,-1.3293,31.7253,4,0.49,1.42,-2.90,4
50.0,-1.3433,31.7489,4,0.70,1.75,-3.10,4
51.1,-1.3494,31.7716,4,0.69,1.66,-3.23,4
52.1,-1.3511,31.7930,4,1.15,2.29,-2.93,4
53.1,-1.3537,31.8129,4,1.44,2.69,-3.12,4
54.0,-1.3566,31.8338,3,1.25,2.88,-3.32,3
54.9,-1.3623,31.8539,4,1.30,2.92,-3.35,4
55.9,-1.3597,31.8776,4,1.82,2.18,-3.37,4
57.0,-1.3650,31.8998,4,2.35,2.40,-3.05,4
58.0,-1.3758,31.9229,4,2.33,2.06,-3.19,4
59.0,-1.3808,31.9382,4,2.54,1.49,-3.27,4
60.1,-1.3846,31.9530,4,2.38,1.36,-3.08,4
61.1,-1.3887,31.9697,4,1.96,1.36,-2.84,4
62.1,-1.3926,31.9835,4,1.69,0.93,-3.20,4
63.0,-1.3950,31.9964,3,1.19,1.02,-2.98,3
63.9,-1.4018,32.0135,4,1.09,0.67,-2.65,4
64.9,-1.4178,32.0306,4,0.87,0.26,-2.77,4
66.0,-1.4376,32.0488,4,0.39,0.24,-2.94,4
67.0,-1.4477,32.0653,4,0.72,-0.16,-2.53,4
68.0,-1.4441,32.0823,4,0.54,-0.10,-3.00,4
69.0,-1.4514,32.0997,4,0.58,-0.64,-2.52,4
70.1,-1.4557,32.1206,4,0.46,-0.26,-2.61,4
71.1,-1.4772,32.1469,4,-0.03,-0.98,-2.48,4
72.1,-1.4742,32.1716,4,-0.78,-1.16,-2.53,4
73.0,-1.4810,32.1903,3,-0.58,-1.49,-2.56,3
73.9,-1.4743,32.2091,4,-0.52,-1.69,-2.40,4
74.9,-1.4757,32.2254,4,-0.89,-1.43,-2.54,4
76.0,-1.4890,32.2415,4,-1.00,-1.77,-2.16,4
77.0,-1.4916,32.2554,4,-1.01,-0.83,-2.46,4
78.0,-1.4909,32.2689,4,-0.86,-0.73,-2.36,4
79.1,-1.4945,32.2846,4,-0.85,0.15,-2.46,4
80.1,-1.4949,32.2981,4,-0.31,-0.09,-2.38,4
81.0,-1.4967,32.3066,3,-0.02,0.43,-2.59,3
81.9,-1.4982,32.3144,4,0.16,0.46,-2.69,4
83.0,-1.4993,32.3243,4,-0.22,0.86,-2.46,4
84.0,-1.4982,32.3396,4,0.52,0.92,-2.75,4
85.0,-1.4938,32.3549,4,0.80,1.34,-2.51,4
86.1,-1.5017,32.3669,4,0.95,1.57,-2.56,4
87.1,-1.5029,32.3769,4,1.18,1.42,-2.64,4
88.0,-1.5016,32.3853,3,1.38,0.89,-2.38,3
88.9,-1.4978,32.3964,4,1.19,1.31,-2.81,4
89.9,-1.5003,32.4108,4,1.51,1.10,-2.53,4
91.0,-1.5061,32.4257,4,1.62,0.78,-2.67,4
92.0,-1.4891,32.4446,4,1.47,0.93,-2.70,4
93.1,-1.4911,32.4606,4,2.02,0.01,-2.67,4
94.1,-1.4966,32.4717,4,2.48,-0.13,-2.44,4
95.0,-1.5095,32.4857,3,2.94,-0.24,-2.59,3
95.9,-1.5055,32.4981,4,3.28,-0.37,-2.23,4
96.9,-1.5055,32.5114,4,3.18,-0.10,-2.34,4
98.0,-1.5102,32.5239,4,3.05,-0.46,-2.26,4
99.0,-1.5122,32.5362,4,2.94,-0.85,-2.16,4
100.0,-1.5169,32.5513,4,2.49,-0.94,-2.26,4
101.1,-1.5250,32.5674,4,2.68,-1.21,-2.28,4
102.1,-1.5253,32.5855,4,2.97,-1.36,-2.00,4
103.0,-1.5343,32.5960,3,2.56,-1.03,-2.27,3
103.9,-1.5312,32.6066,4,2.17,-1.49,-2.13,4
105.0,-1.5347,32.6220,4,2.12,-0.36,-2.50,4
106.0,-1.5327,32.6363,4,2.11,0.25,-2.53,4
107.0,-1.5399,32.6513,4,2.44,0.53,-2.29,4
108.1,-1.5285,32.6663,4,2.45,0.60,-2.47,4
109.1,-1.5189,32.6821,4,2.48,0.82,-2.08,4
110.0,-1.5335,32.6955,3,2.84,0.96,-2.24,3
110.9,-1.5343,32.7095,4,3.08,0.65,-2.54,4
111.9,-1.5287,32.7279,4,3.48,1.01,-2.40,4
113.0,-1.5299,32.7502,4,3.47,1.32,-2.02,4
114.0,-1.5270,32.7753,4,3.93,0.63,-2.44,4
115.0,-1.4914,32.8066,4,3.70,0.82,-2.37,4
116.1,-1.4871,32.8381,4,3.57,1.19,-2.02,4
117.0,-1.4766,32.8647,3,2.98,0.96,-2.28,3
117.9,-1.4618,32.8920,4,2.82,0.12,-2.22,4
118.9,-1.4376,32.9327,4,3.01,-0.12,-2.47,4
120.0,-1.4100,32.9803,4,2.65,-0.13,-2.36,4
121.0,-1.3859,33.0358,4,2.73,0.46,-2.47,4
122.1,-1.3707,33.0872,4,1.96,1.23,-2.58,4
123.1,-1.3586,33.1421,4,1.79,0.82,-2.39,4
124.0,-1.3459,33.1849,3,1.65,0.25,-2.45,3
124.9,-1.3270,33.2317,4,1.45,0.48,-2.57,4
126.0,-1.2971,33.2838,4,0.27,0.22,-2.32,4
127.0,-1.2768,33.3190,4,0.25,-0.19,-2.51,4
128.1,-1.2612,33.3532,4,0.62,-0.70,-2.37,4
129.1,-1.2437,33.3959,4,0.79,-1.01,-2.24,4
130.0,-1.2341,33.4336,3,1.27,-0.98,-2.37,3
130.9,-1.2250,33.4649,4,1.86,-0.99,-2.23,4
132.0,-1.2102,33.5030,4,1.67,-0.57,-2.40,4
133.0,-1.1974,33.5455,4,1.22,-1.42,-2.44,4
134.1,-1.1919,33.5932,4,0.40,-1.67,-2.54,4
135.1,-1.1752,33.6287,4,0.68,-1.58,-2.67,4
136.0,-1.1826,33.6707,3,1.25,-1.37,-2.51,3
136.9,-1.1807,33.7163,4,1.41,-0.90,-2.64,4
138.0,-1.1762,33.7480,4,0.27,-1.01,-2.74,4
139.0,-1.1656,33.7797,4,-0.07,-0.77,-2.62,4
140.1,-1.1730,33.8116,4,0.39,0.30,-2.86,4
141.1,-1.1866,33.8364,4,0.68,0.26,-3.02,4
142.0,-1.1975,33.8598,3,0.94,0.40,-2.80,3
142.9,-1.1688,33.8813,4,0.90,1.16,-2.83,4
144.0,-1.1434,33.9065,4,0.71,1.18,-2.86,4
145.0,-1.1314,33.9359,4,0.50,1.03,-2.85,4
146.1,-1.1329,33.9563,4,0.83,0.24,-2.85,4
147.0,-1.1434,33.9710,3,1.31,0.33,-2.89,3
147.9,-1.1445,33.9879,4,1.39,1.18,-2.84,4
149.0,-1.1393,34.0049,4,1.18,1.72,-2.90,4
150.0,-1.1094,34.0257,4,1.36,2.21,-2.77,4
151.1,-1.0846,34.0454,4,1.48,2.59,-2.92,4
152.1,-1.1045,34.0625,4,1.30,2.43,-3.20,4
153.0,-1.1101,34.0760,3,1.06,1.89,-2.99,3
153.9,-1.1110,34.0906,4,1.28,1.81,-2.93,4
155.0,-1.1249,34.1026,4,1.45,2.24,-3.01,4
156.0,-1.0685,34.1267,4,1.77,2.03,-2.98,4
157.1,-1.0559,34.1436,4,1.77,1.67,-3.14,4
158.0,-1.0618,34.1526,3,1.44,1.52,-3.05,3
158.9,-1.0616,34.1630,4,0.92,1.41,-3.18,4
160.0,-1.0510,34.1780,4,1.09,1.18,-3.15,4
161.0,-1.0478,34.1887,4,0.81,1.50,-3.10,4
162.1,-1.0468,34.1992,4,0.94,0.99,-3.29,4
163.0,-1.0396,34.2085,3,1.23,1.27,-3.33,3
163.9,-1.0241,34.2201,4,1.02,1.26,-3.18,4
165.0,-1.0186,34.2333,4,1.44,1.11,-3.28,4
166.0,-1.0227,34.2435,4,1.38,1.04,-3.38,4
167.1,-1.0360,34.2506,4,1.42,0.85,-3.12,4
168.1,-1.0265,34.2616,4,1.32,0.85,-3.15,4
169.0,-1.0129,34.2689,3,1.38,0.74,-3.13,3
169.9,-0.9996,34.2752,4,1.20,0.92,-3.20,4
171.0,-0.9834,34.2824,4,1.33,0.82,-3.17,4
172.0,-0.9511,34.2933,4,1.16,0.69,-3.05,4
173.1,-0.9430,34.2975,4,1.03,0.46,-2.99,4
174.0,-0.9348,34.3077,3,0.72,0.44,-2.99,3
174.9,-0.9438,34.3085,4,0.41,0.46,-3.08,4
176.0,-0.9327,34.3171,4,0.23,0.23,-3.09,4
177.0,-0.9279,34.3188,4,0.16,0.34,-2.96,4
178.1,-0.9110,34.3264,4,0.25,0.31,-2.93,4
179.0,-0.9025,34.3295,3,0.12,0.48,-2.78,3
179.9,-0.8891,34.3356,4,-0.03,0.64,-2.75,4
180.9,-0.8498,34.3428,4,0.28,0.14,-2.97,4
182.0,-0.8203,34.3525,4,0.16,0.09,-3.07,4
183.0,-0.8145,34.3551,4,-0.11,0.34,-2.91,4
184.1,-0.7857,34.3661,4,-0.64,0.19,-2.78,4
185.0,-0.7784,34.3676,3,-0.61,0.28,-2.85,3
185.9,-0.7534,34.3745,4,-0.43,0.25,-2.96,4
187.0,-0.7392,34.3811,4,-0.41,-0.05,-2.78,4
188.0,-0.7259,34.3870,4,-0.44,-0.14,-2.90,4
189.1,-0.7049,34.3930,4,-0.45,-0.34,-2.85,4
190.0,-0.6909,34.3986,3,-0.53,-0.53,-3.04,3
190.9,-0.6754,34.4060,4,-0.75,-0.49,-2.75,4
191.9,-0.6702,34.4088,4,-0.63,-0.53,-2.77,4
193.0,-0.6444,34.4163,4,-0.55,-0.62,-2.85,4
194.0,-0.6331,34.4196,4,-0.47,-0.58,-2.69,4
195.1,-0.6049,34.4246,4,-0.02,-0.43,-2.76,4
196.0,-0.5816,34.4305,3,0.07,-0.74,-3.09,3
196.9,-0.5519,34.4360,4,0.04,-0.67,-2.70,4
198.0,-0.5331,34.4422,4,0.34,-0.78,-2.84,4
199.0,-0.4915,34.4513,4,0.49,-0.76,-2.80,4
200.1,-0.4853,34.4513,4,0.80,-0.99,-2.68,4
201.0,-0.4423,34.4601,3,0.83,-0.88,-2.69,3
201.9,-0.4136,34.4685,4,1.03,-1.23,-2.72,4
203.0,-0.4110,34.4703,4,0.77,-1.18,-2.82,4
204.0,-0.3876,34.4758,4,0.72,-0.77,-3.05,4
205.0,-0.3659,34.4829,4,1.04,-0.59,-2.92,4
206.1,-0.3557,34.4852,4,1.40,-0.23,-2.77,4
207.0,-0.3338,34.4945,3,1.48,-0.39,-2.66,3
207.9,-0.3143,34.4987,4,1.20,-0.28,-2.80,4
209.0,-0.2966,34.5045,4,1.13,-0.20,-2.91,4
210.0,-0.2964,34.5039,4,1.08,-0.24,-2.77,4
