2015,364.75156,178.9724,82.7478,262
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
50.2,-1.3455,31.7584,6,7.95,-8.23,-0.50,6
51.0,-1.3518,31.7889,7,9.39,-8.65,-1.88,7
52.0,-1.3557,31.8071,6,10.77,-8.25,-2.70,6
53.0,-1.3637,31.8434,8,12.02,-7.18,-2.38,8
54.0,-1.3762,31.8776,8,13.24,-5.08,-1.95,8
55.0,-1.3830,31.9117,9,11.60,-4.23,-1.60,9
56.0,-1.3845,31.9355,7,7.74,-4.54,-1.79,7
57.0,-1.3845,31.9497,7,5.19,-6.51,-2.18,7
58.0,-1.3958,31.9778,7,3.83,-7.43,-1.35,7
59.0,-1.4015,32.0045,7,5.57,-7.93,-1.57,7
60.0,-1.4050,32.0387,6,7.44,-8.28,-1.89,6
61.0,-1.4202,32.0618,7,8.18,-8.02,-1.42,7
62.0,-1.4284,32.0777,8,11.32,-6.39,-0.36,8
63.0,-1.4349,32.0870,7,13.87,-5.31,-0.48,7
64.0,-1.4406,32.0957,6,14.47,-5.53,-0.56,6
65.0,-1.4442,32.1029,6,14.97,-5.51,-0.21,6
66.0,-1.4425,32.1236,7,14.57,-4.67,0.14,7
67.0,-1.4356,32.1432,6,13.54,-5.01,0.89,6
68.0,-1.4595,32.1529,6,11.62,-5.15,0.62,6
69.0,-1.4609,32.1622,6,8.81,-5.65,0.72,6
70.0,-1.4598,32.1740,6,7.46,-7.04,0.78,6
71.0,-1.4682,32.1876,6,6.60,-7.14,0.85,6
72.0,-1.5035,32.1994,7,6.39,-5.92,1.83,7
72.9,-1.5396,32.2095,7,7.21,-4.93,1.69,7
74.0,-1.5459,32.2224,6,7.44,-5.12,0.93,6
75.0,-1.5443,32.2345,7,5.74,-6.25,1.90,7
76.0,-1.5393,32.2480,6,5.09,-7.83,1.31,6
77.0,-1.5390,32.2531,6,5.76,-8.15,0.95,6
78.0,-1.5413,32.2692,7,6.83,-8.10,1.68,7
79.0,-1.5329,32.2784,6,7.14,-8.49,1.24,6
80.0,-1.5005,32.2939,7,7.04,-8.21,0.37,7
81.0,-1.4908,32.3070,7,7.93,-7.50,1.78,7
82.0,-1.4876,32.3153,7,9.35,-7.74,0.49,7
83.1,-1.4794,32.3278,7,9.25,-6.16,0.88,7
84.0,-1.4643,32.3445,7,11.31,-6.27,0.98,7
85.0,-1.4593,32.3735,7,11.66,-4.63,0.78,7
86.0,-1.4938,32.3951,7,9.35,-4.87,0.64,7
87.0,-1.5035,32.4087,9,6.26,-5.47,0.69,9
88.0,-1.5068,32.4215,9,5.42,-6.12,0.55,9
