2016,36.37661,-176.9582,83.1330,244
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.9,-1.6479,30.1425,4,0.52,-2.90,4.05,5
9.0,-1.6479,30.1425,4,0.55,-2.94,3.47,3
10.1,-1.6477,30.1425,4,0.27,-3.04,3.86,4
11.0,-1.6478,30.1425,3,0.50,-3.36,3.95,4
12.0,-1.6477,30.1424,4,0.41,-2.64,4.16,4
13.0,-1.6476,30.1423,3,0.23,-3.47,4.21,3
14.0,-1.6476,30.1423,4,0.29,-3.33,3.75,4
14.9,-1.6475,30.1422,3,-0.42,-3.16,3.81,3
15.9,-1.6475,30.1423,4,-0.42,-2.82,4.09,4
17.0,-1.6476,30.1423,4,-1.08,-2.64,3.87,3
18.0,-1.6476,30.1424,3,-1.43,-2.56,4.18,4
19.0,-1.6476,30.1425,4,-1.66,-2.24,3.77,4
20.0,-1.6476,30.1425,3,-1.75,-2.30,3.72,3
21.0,-1.6476,30.1426,4,-2.14,-2.26,3.64,4
22.1,-1.6476,30.1426,4,-1.44,-1.76,3.01,3
23.1,-1.6476,30.1426,3,-0.99,-2.09,3.86,4
24.0,-1.6477,30.1427,4,-0.94,-2.61,3.47,4
25.0,-1.6475,30.1426,3,-0.15,-2.36,3.69,3
26.0,-1.6474,30.1427,4,-0.74,-2.86,3.24,4
27.0,-1.6474,30.1428,3,-0.86,-2.64,3.00,3
27.9,-1.6474,30.1430,4,-1.00,-2.46,3.52,4
29.1,-1.6473,30.1431,4,-0.87,-1.65,3.44,3
30.0,-1.6469,30.1436,3,-1.40,-2.16,3.14,4
31.0,-1.6307,30.1726,4,-2.17,-1.68,3.40,4
32.0,-1.5359,30.3860,3,-3.20,-1.04,3.23,3
33.0,-1.4208,30.7331,4,-1.75,-4.15,3.20,4
34.1,-1.3741,30.9435,4,3.41,-6.23,3.07,3
35.0,-1.3584,31.1053,3,5.55,-6.51,2.92,4
36.0,-1.3702,31.1708,4,6.14,-6.31,3.02,4
