2016,8.00159,176.9977,83.0691,755
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.6130,29.5884,7,2.99,8.69,5.77,6
8.0,-1.6133,29.5913,5,2.62,7.61,-5.60,5
9.0,-1.6132,29.5908,4,2.22,7.47,-3.12,4
10.0,-1.6131,29.5909,4,2.66,6.83,-2.79,4
11.0,-1.6131,29.5913,5,1.86,7.03,-2.32,5
12.0,-1.6131,29.5912,4,1.79,7.32,-1.87,4
13.0,-1.6129,29.5912,4,1.95,7.74,-2.55,4
14.0,-1.6129,29.5913,4,1.93,7.70,-3.09,4
15.0,-1.6130,29.5914,4,2.01,7.87,-3.10,4
16.0,-1.6128,29.5913,4,1.71,7.64,-2.61,4
17.0,-1.6129,29.5913,4,1.88,8.14,-2.44,4
18.0,-1.6129,29.5913,4,2.28,8.16,-2.62,4
19.0,-1.6127,29.5917,4,1.73,8.07,-3.09,4
20.0,-1.6125,29.5917,4,1.85,8.17,-3.20,4
21.0,-1.6126,29.5919,4,1.60,8.11,-2.84,4
22.0,-1.6125,29.5920,4,1.30,7.63,-2.61,4
23.0,-1.6123,29.5922,4,1.64,8.05,-2.17,4
24.0,-1.6122,29.5926,4,1.64,8.45,-2.44,4
25.0,-1.6120,29.5929,4,1.95,8.01,-2.86,4
26.0,-1.6120,29.5934,4,1.74,8.11,-3.19,4
27.0,-1.6120,29.5939,4,1.79,8.19,-3.12,4
28.0,-1.6118,29.5945,4,1.50,8.04,-3.02,4
29.0,-1.6115,29.5951,4,1.61,7.84,-2.99,4
30.0,-1.6116,29.5960,4,1.70,7.71,-2.56,4
30.9,-1.6115,29.5969,4,1.82,7.49,-2.96,4
31.9,-1.6114,29.5985,4,1.72,7.42,-3.16,4
32.9,-1.6104,29.6016,4,1.62,7.16,-2.78,4
33.9,-1.6098,29.6060,4,1.93,7.34,-3.43,4
34.9,-1.6086,29.6133,4,1.39,6.86,-3.00,4
35.9,-1.5794,29.7429,4,1.18,6.95,-2.45,4
