2016,21.12659,-177.7826,82.5678,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6351,29.9889,12,7.33,-4.98,3.46,10
8.0,-1.6352,29.9893,4,6.26,-4.00,5.21,5
9.0,-1.6351,29.9893,4,5.08,-4.16,3.06,4
10.0,-1.6351,29.9893,3,5.24,-4.10,1.71,3
10.9,-1.6350,29.9893,4,5.94,-3.09,2.24,4
12.0,-1.6351,29.9894,4,5.96,-1.87,2.42,4
13.0,-1.6348,29.9892,3,5.89,-1.76,3.42,3
14.0,-1.6348,29.9892,4,5.81,-1.55,3.48,4
15.1,-1.6347,29.9891,4,6.14,-2.24,3.83,4
16.0,-1.6349,29.9892,3,5.45,-2.96,2.89,3
17.0,-1.6347,29.9891,4,6.14,-3.52,2.05,4
18.0,-1.6347,29.9892,3,5.12,-4.19,2.43,3
19.0,-1.6349,29.9894,4,5.07,-3.91,2.33,4
20.1,-1.6346,29.9892,4,4.86,-2.71,2.52,4
21.0,-1.6348,29.9894,3,4.14,-3.06,2.62,3
22.0,-1.6347,29.9893,4,5.03,-3.35,1.97,4
23.0,-1.6346,29.9892,3,4.79,-3.26,1.92,3
24.0,-1.6347,29.9893,4,5.87,-2.80,1.96,4
25.1,-1.6347,29.9893,4,5.48,-2.27,2.57,4
26.0,-1.6345,29.9894,3,6.23,-2.48,2.74,3
27.0,-1.6343,29.9894,4,6.05,-2.32,3.07,4
28.0,-1.6343,29.9894,3,6.58,-2.07,3.14,3
29.0,-1.6343,29.9894,4,6.02,-1.80,3.25,4
30.1,-1.6342,29.9894,4,6.04,-1.19,3.32,4
31.0,-1.6343,29.9894,3,6.12,-1.32,3.98,3
32.0,-1.6344,29.9926,4,6.94,-0.39,3.33,4
33.0,-1.5096,30.2221,3,6.14,-0.45,3.43,4
33.9,-1.2527,30.6687,4,3.59,-6.25,3.39,3
35.0,-1.1719,30.9101,4,5.52,-5.54,3.58,4
36.0,-1.2112,31.0616,3,5.76,-4.10,3.73,3
37.0,-1.2302,31.1332,4,5.86,-3.35,3.31,4
38.1,-1.2449,31.2482,4,6.59,-2.56,2.97,4
39.0,-1.2409,31.3140,3,6.39,-2.24,3.22,3
40.0,-1.2749,31.3802,4,6.49,-1.23,2.97,4
41.0,-1.3377,31.4297,3,6.03,-0.41,2.98,4
41.9,-1.2861,31.4604,4,4.53,-1.13,2.77,3
43.0,-1.2791,31.5210,4,4.09,-0.75,2.71,4
44.0,-1.2803,31.5561,3,4.23,-0.99,3.20,3
44.9,-1.3080,31.6015,4,4.69,-0.82,2.98,4
46.0,-1.3196,31.6420,4,3.69,-2.52,3.34,4
47.0,-1.3226,31.6796,3,3.10,-3.12,3.40,3
48.0,-1.3321,31.7254,4,2.71,-1.55,3.22,4
49.1,-1.3319,31.7617,4,2.45,0.45,3.31,4
50.0,-1.3474,31.7887,3,2.46,1.51,3.35,3
51.0,-1.3554,31.8127,4,1.66,0.71,3.56,4
52.1,-1.3638,31.8361,4,1.88,-0.94,3.29,4
53.0,-1.3730,31.8616,3,1.59,-1.33,3.46,3
54.0,-1.3694,31.8860,4,1.83,-2.79,3.25,4
55.1,-1.3746,31.9149,4,2.01,-3.23,3.39,4
56.0,-1.3789,31.9389,3,2.17,-3.26,3.76,3
57.0,-1.3837,31.9614,4,2.44,-2.85,3.43,4
58.1,-1.3865,31.9847,4,3.02,-1.45,3.48,4
59.0,-1.3934,32.0047,3,3.78,-1.73,3.71,3
