2016,46.12662,-175.2681,83.4719,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.9,-1.6304,29.7888,15,1.41,-0.84,-2.74,8
8.0,-1.6303,29.7894,4,1.99,-1.92,4.43,5
9.1,-1.6302,29.7893,4,2.34,-2.64,4.27,4
10.0,-1.6302,29.7891,3,2.52,-2.62,4.26,4
11.0,-1.6301,29.7889,4,2.65,-2.64,4.25,4
12.0,-1.6302,29.7889,3,2.74,-3.12,4.31,3
12.9,-1.6301,29.7888,4,2.79,-2.76,4.17,4
14.1,-1.6301,29.7889,4,3.14,-2.92,4.46,4
15.0,-1.6301,29.7888,3,2.95,-2.79,4.51,3
16.0,-1.6302,29.7890,4,2.70,-3.21,4.25,4
17.0,-1.6303,29.7890,3,2.65,-3.45,4.22,3
18.0,-1.6301,29.7889,4,1.89,-3.51,4.41,4
19.0,-1.6301,29.7889,3,1.35,-3.14,4.30,4
19.9,-1.6300,29.7888,4,1.24,-4.11,4.76,3
21.1,-1.6301,29.7889,4,1.34,-3.97,4.20,4
22.0,-1.6301,29.7890,3,1.27,-3.88,4.21,3
23.0,-1.6302,29.7891,4,1.91,-3.85,4.11,4
24.0,-1.6302,29.7891,3,1.67,-3.38,4.10,3
25.0,-1.6300,29.7890,4,1.96,-3.71,4.02,4
26.0,-1.6299,29.7889,3,2.65,-3.67,4.30,4
26.9,-1.6299,29.7891,4,2.86,-3.03,4.40,3
28.0,-1.6300,29.7894,4,2.65,-2.58,3.75,4
29.0,-1.6299,29.7898,3,2.95,-3.16,3.42,3
30.0,-1.6297,29.7900,4,3.09,-3.10,3.73,4
31.0,-1.6293,29.7938,3,2.78,-3.40,3.82,3
32.0,-1.5843,30.0183,4,2.12,-3.73,3.88,4
33.1,-1.4691,30.5377,4,3.21,-4.01,3.76,4
34.0,-1.4097,30.7731,3,3.89,-3.31,3.48,3
35.0,-1.3610,30.9440,4,2.47,-3.93,3.44,4
36.0,-1.3379,31.0946,3,2.01,-3.58,3.56,3
37.0,-1.3379,31.1745,4,1.04,-3.52,3.38,4
38.1,-1.3356,31.2503,4,0.24,-3.65,3.36,4
39.0,-1.3314,31.2973,3,-0.16,-3.92,3.24,3
40.0,-1.3286,31.3586,4,-0.03,-3.91,3.21,4
41.0,-1.3440,31.4046,3,0.29,-3.27,3.09,3
42.0,-1.3554,31.4595,4,0.03,-4.21,3.78,4
43.1,-1.3641,31.5105,4,0.43,-4.51,3.64,4
44.0,-1.3562,31.5495,3,0.13,-4.45,3.72,3
45.0,-1.3484,31.5979,4,-0.04,-4.60,3.68,4
46.0,-1.3497,31.6413,3,0.18,-5.00,3.45,3
46.9,-1.3408,31.6793,4,0.48,-5.63,3.42,4
48.1,-1.3484,31.7187,4,1.29,-5.09,3.45,4
49.0,-1.3718,31.7447,3,1.48,-4.66,3.52,3
50.0,-1.3878,31.7769,4,1.20,-4.69,3.48,4
51.0,-1.3988,31.8085,3,1.17,-4.84,3.45,3
51.9,-1.4068,31.8396,4,1.97,-4.45,3.24,4
53.0,-1.4102,31.8584,4,2.69,-4.09,3.36,4
54.0,-1.4156,31.8802,3,2.85,-3.44,3.49,3
55.0,-1.4197,31.9004,4,3.17,-3.00,3.49,4
56.1,-1.4222,31.9251,4,3.55,-2.67,3.37,4
57.0,-1.4247,31.9415,3,3.87,-2.39,3.38,3
58.0,-1.4320,31.9564,4,4.13,-2.27,3.34,4
59.0,-1.4466,31.9821,3,4.06,-2.46,3.43,3
59.9,-1.4556,31.9987,4,3.87,-3.14,3.28,4
61.1,-1.4676,32.0192,4,3.16,-3.18,3.30,4
62.0,-1.4747,32.0379,3,2.67,-3.63,3.02,3
63.0,-1.4890,32.0647,4,2.27,-3.62,3.18,4
64.0,-1.5012,32.0814,3,2.39,-3.56,3.09,3
64.9,-1.5051,32.0958,4,2.80,-3.92,3.32,4
66.0,-1.5143,32.1107,4,3.16,-3.19,3.18,4
67.0,-1.5205,32.1295,3,3.59,-2.97,3.53,3
68.0,-1.5199,32.1425,4,3.91,-2.82,3.32,4
69.1,-1.5211,32.1603,4,4.01,-2.55,3.61,4
70.0,-1.5193,32.1800,3,4.24,-2.84,3.40,3
71.0,-1.5137,32.1959,4,4.11,-3.21,3.49,4
72.0,-1.5073,32.2106,3,4.19,-3.40,3.46,3
72.9,-1.5074,32.2234,4,3.76,-3.47,3.58,4
74.0,-1.5114,32.2369,4,3.25,-4.09,3.65,4
75.0,-1.5156,32.2512,3,3.11,-4.10,3.57,3
76.0,-1.5162,32.2664,4,3.61,-4.21,3.67,4
77.1,-1.5171,32.2838,4,4.08,-4.01,3.66,4
