2015,287.00147,169.4823,81.1704,747
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.5,-1.5445,28.4001,1,NaN,NaN,NaN,0
8.0,-1.5442,28.4013,8,-8.85,14.93,0.22,8
9.0,-1.5438,28.4025,6,-7.52,14.96,0.90,6
10.0,-1.5440,28.4020,6,-8.80,16.04,1.09,6
11.0,-1.5440,28.4018,6,-8.73,16.12,-1.01,6
12.0,-1.5439,28.4029,6,-8.70,17.21,-0.83,6
13.0,-1.5439,28.4024,6,-10.20,16.95,-1.43,6
14.0,-1.5440,28.4025,6,-9.10,16.00,-1.72,6
15.0,-1.5437,28.4029,6,-8.86,15.07,-1.82,6
16.0,-1.5438,28.4034,6,-8.44,15.01,-0.99,6
17.0,-1.5438,28.4035,7,-7.74,13.75,-1.89,7
18.0,-1.5434,28.4061,7,-5.40,12.79,-0.66,7
19.0,-1.5426,28.4097,8,-4.66,12.60,0.02,8
20.0,-1.5429,28.4094,8,-6.56,12.82,0.39,8
21.0,-1.5396,28.4238,8,-5.42,11.15,-1.01,8
22.0,-1.5365,28.4363,8,-4.93,10.06,0.25,8
23.0,-1.5336,28.4438,8,-3.54,8.99,1.21,8
24.0,-1.4323,28.9222,7,-3.76,6.95,0.21,7
25.0,-0.9875,30.3809,7,-8.88,-1.03,0.19,7
26.1,-0.9676,30.4965,6,-11.48,-2.62,-0.04,6
27.0,-1.0140,30.5375,5,-12.89,-2.94,-0.53,5
28.0,-1.0403,30.5815,6,-13.14,-3.40,0.11,6
29.0,-1.0667,30.6356,5,-13.80,-3.67,0.03,5
30.0,-1.0762,30.6883,6,-13.32,-3.94,-0.07,6
31.0,-1.0997,30.7482,6,-13.02,-4.63,0.84,6
32.0,-1.1242,30.8144,6,-12.08,-5.83,1.19,6
33.0,-1.1454,30.8691,6,-11.56,-6.52,-0.10,6
34.0,-1.1513,30.9149,7,-10.86,-5.61,0.68,7
35.0,-1.1601,30.9740,7,-9.80,-4.41,1.10,7
36.0,-1.1589,31.0521,6,-8.72,-4.17,1.33,6
37.0,-1.1743,31.1384,6,-8.44,-4.78,1.77,6
38.0,-1.2291,31.1947,6,-8.10,-5.44,0.65,6
39.0,-1.2509,31.2595,7,-8.33,-4.82,0.90,7
40.0,-1.2624,31.3060,7,-7.76,-3.20,1.98,7
41.0,-1.2780,31.3378,6,-7.67,-2.52,1.33,6
42.0,-1.3085,31.3896,6,-7.22,-3.38,1.67,6
43.0,-1.2967,31.4526,6,-7.87,-4.91,1.40,6
44.0,-1.3406,31.5203,5,-7.61,-5.70,1.52,5
44.9,-1.2970,31.5894,5,-9.01,-5.01,0.91,5
46.0,-1.2872,31.6715,6,-8.53,-4.88,0.09,5
47.1,-1.2792,31.7277,5,-7.05,-3.51,0.06,6
48.0,-1.2881,31.7697,5,-5.82,-2.76,1.00,5
48.9,-1.3345,31.7992,5,-5.58,-1.50,0.19,5
49.9,-1.3356,31.8308,5,-5.60,-1.61,0.09,5
51.0,-1.3065,31.8646,6,-5.22,-1.98,0.88,6
52.0,-1.3361,31.8916,4,-4.87,-3.46,0.20,4
52.9,-1.3496,31.9142,5,-4.69,-2.64,-0.41,5
54.0,-1.3597,31.9378,6,-4.49,-0.90,0.57,6
55.1,-1.3936,31.9576,5,-4.11,1.32,0.39,5
56.0,-1.3708,31.9828,4,-3.77,2.25,0.57,4
56.9,-1.3819,32.0086,5,-4.40,2.42,0.36,5
58.0,-1.3912,32.0369,5,-4.50,1.75,-0.11,5
59.1,-1.3979,32.0516,5,-4.83,0.73,-0.07,5
60.0,-1.4047,32.0692,4,-5.65,0.40,-0.31,4
61.0,-1.4154,32.0830,5,-5.46,1.30,-0.13,5
62.0,-1.4290,32.1043,5,-5.49,1.69,-0.39,5
