2015,279.12646,170.9451,80.8431,247
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.5,-1.5366,28.2103,5,NaN,NaN,NaN,0
6.6,-1.5371,28.2106,2,-4.87,9.10,0.07,11
8.1,-1.5365,28.2107,4,-5.36,9.53,4.93,4
9.0,-1.5364,28.2107,3,-5.17,9.79,4.41,4
10.0,-1.5364,28.2107,4,-5.04,10.40,4.01,4
11.0,-1.5366,28.2108,3,-4.62,10.39,3.73,3
12.0,-1.5364,28.2108,4,-4.95,10.70,3.84,4
13.0,-1.5363,28.2109,3,-5.25,10.60,4.28,3
14.0,-1.5363,28.2109,4,-5.11,10.19,4.03,4
15.0,-1.5363,28.2110,3,-5.57,10.06,4.19,3
16.0,-1.5361,28.2108,4,-5.22,9.68,3.93,4
17.0,-1.5363,28.2111,3,-4.99,9.45,3.73,3
18.0,-1.5360,28.2110,4,-5.53,9.64,4.14,4
19.0,-1.5358,28.2111,3,-6.21,10.13,4.42,3
20.0,-1.5355,28.2115,4,-6.11,10.03,4.24,4
21.0,-1.5346,28.2122,3,-6.23,10.54,4.89,3
22.0,-1.5339,28.2146,4,-6.95,11.04,4.51,4
23.0,-1.5070,28.2912,3,-6.50,11.15,4.50,3
24.0,-1.3271,28.9646,4,-5.86,8.92,4.78,4
25.0,-1.1180,29.6890,3,-4.47,8.65,4.79,3
26.0,-1.0345,30.1246,4,-4.16,8.74,4.89,4
27.1,-1.0331,30.3117,3,-4.40,7.72,4.40,3
28.1,-1.0522,30.4161,4,-3.81,6.99,4.32,4
29.1,-1.0805,30.6081,3,-3.96,7.92,4.31,3
30.1,-1.1043,30.6955,4,-3.85,7.35,3.93,4
31.1,-1.1298,30.7755,3,-3.59,7.67,3.47,3
31.9,-1.1484,30.8284,3,-3.87,6.99,3.55,4
32.9,-1.1790,30.9214,4,-3.59,7.55,3.42,3
33.9,-1.2079,30.9877,3,-4.20,6.35,3.78,4
34.9,-1.2440,31.0676,4,-4.31,5.23,3.66,3
35.9,-1.2715,31.1428,3,-5.46,3.87,3.50,4
36.9,-1.2711,31.2088,4,-5.31,3.37,3.59,3
37.9,-1.2762,31.2489,3,-5.01,3.43,3.38,4
38.9,-1.3204,31.3039,4,-5.51,3.17,3.61,3
39.9,-1.3711,31.3652,3,-5.99,3.54,3.61,4
40.9,-1.3895,31.3973,4,-5.81,4.40,3.37,3
42.1,-1.4068,31.4332,4,-5.93,5.13,3.76,4
43.1,-1.4208,31.4644,3,-6.54,5.14,4.15,3
44.1,-1.4269,31.4897,4,-6.14,5.36,3.74,4
45.1,-1.4309,31.5088,3,-5.96,5.57,4.01,3
46.0,-1.4148,31.5345,4,-5.87,5.46,4.11,4
47.0,-1.3830,31.5703,3,-4.90,6.43,4.13,3
48.0,-1.3654,31.6149,4,-4.65,7.38,4.11,4
49.0,-1.3669,31.6537,3,-5.44,7.55,4.66,3
50.0,-1.3736,31.6870,4,-5.93,6.56,4.61,4
51.0,-1.3685,31.7146,3,-6.70,5.76,4.81,3
52.0,-1.3961,31.7554,4,-7.64,5.99,4.96,4
53.0,-1.4316,31.7895,3,-7.97,5.88,4.66,3
54.0,-1.4543,31.8120,4,-8.08,5.99,4.82,4
55.0,-1.4760,31.8272,3,-7.77,5.57,4.93,4
55.9,-1.4660,31.8479,4,-7.91,5.44,5.01,3
57.1,-1.4604,31.8778,4,-8.25,5.72,5.07,4
58.1,-1.4565,31.8975,3,-7.77,6.44,5.02,3
59.0,-1.4573,31.9099,4,-6.67,6.90,4.97,4
60.0,-1.4815,31.9187,3,-6.56,7.29,5.08,3
61.0,-1.4972,31.9386,4,-5.81,7.93,5.10,4
62.0,-1.5221,31.9619,3,-5.52,7.55,5.24,3
63.0,-1.5319,31.9853,4,-5.57,8.13,4.96,4
64.0,-1.5465,32.0068,3,-5.68,7.79,5.15,3
65.0,-1.5573,32.0179,4,-5.50,7.46,4.97,4
66.0,-1.5654,32.0300,3,-4.94,7.78,4.67,4
66.9,-1.5410,32.0460,4,-4.22,8.52,4.75,3
68.1,-1.5483,32.0621,4,-3.95,8.26,4.98,4
69.1,-1.5529,32.0750,3,-3.75,8.14,4.67,3
70.1,-1.5438,32.0956,4,-3.90,7.92,4.69,4
71.0,-1.5474,32.1083,3,-3.94,6.87,4.57,3
72.0,-1.5588,32.1224,4,-4.41,7.42,4.65,4
73.0,-1.5568,32.1340,3,-4.43,7.00,4.86,3
74.0,-1.5565,32.1488,4,-4.53,7.12,4.22,4
75.0,-1.5620,32.1620,3,-3.94,7.13,4.14,3
76.0,-1.5759,32.1721,4,-4.01,7.24,4.60,4
77.0,-1.5677,32.1799,3,-3.75,6.78,4.48,4
78.0,-1.5663,32.1942,4,-4.21,6.68,4.16,3
78.9,-1.5738,32.2077,3,-3.69,7.12,4.33,4
79.9,-1.5509,32.2197,4,-4.21,7.11,4.25,3
81.1,-1.5586,32.2318,4,-4.23,6.86,3.92,4
82.0,-1.5656,32.2440,3,-3.93,6.44,4.22,3
83.0,-1.5597,32.2531,4,-3.36,7.13,3.31,4
84.0,-1.5555,32.2626,3,-3.37,6.89,3.69,3
85.0,-1.5650,32.2730,4,-2.68,7.27,2.65,4
86.0,-1.5720,32.2828,3,-3.02,7.64,2.60,3
87.0,-1.5680,32.2931,4,-2.15,8.50,3.83,4
88.0,-1.5644,32.3038,3,-2.65,8.63,4.00,3
