2016,45.62663,-175.2432,83.4636,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6305,29.7746,13,1.04,-1.08,0.20,4
7.9,-1.6305,29.7751,4,1.32,-1.63,9.11,9
9.0,-1.6304,29.7750,4,2.18,-2.61,4.34,4
10.0,-1.6304,29.7751,4,1.59,-2.65,3.54,4
11.0,-1.6305,29.7751,3,1.33,-3.10,3.17,3
12.0,-1.6305,29.7751,4,1.41,-3.37,3.77,4
13.1,-1.6304,29.7750,4,1.16,-2.78,3.62,4
14.0,-1.6304,29.7751,3,1.70,-2.92,3.70,3
15.0,-1.6303,29.7751,4,1.38,-3.06,3.58,4
16.0,-1.6303,29.7752,3,1.50,-3.02,3.25,4
17.0,-1.6303,29.7752,4,1.81,-2.67,3.06,3
17.9,-1.6303,29.7752,3,1.48,-3.02,3.00,4
18.9,-1.6303,29.7752,4,1.81,-2.81,3.17,3
20.0,-1.6302,29.7751,4,1.53,-3.29,3.32,4
21.0,-1.6303,29.7753,3,1.61,-2.68,3.72,3
22.0,-1.6301,29.7751,4,1.49,-3.51,3.82,4
23.0,-1.6304,29.7754,3,2.08,-3.18,3.52,4
23.9,-1.6302,29.7753,4,2.06,-3.26,3.71,3
25.1,-1.6302,29.7754,4,2.00,-3.05,3.76,4
26.0,-1.6302,29.7756,3,2.14,-2.87,3.57,3
27.0,-1.6302,29.7757,4,2.74,-2.42,3.45,4
28.0,-1.6302,29.7758,3,3.20,-2.58,3.01,4
29.0,-1.6300,29.7759,4,2.43,-2.48,3.23,3
30.1,-1.6294,29.7774,4,2.81,-2.23,3.63,4
31.0,-1.6151,29.8599,3,3.29,-2.25,3.33,3
32.0,-1.5115,30.4023,4,4.26,-2.80,3.77,4
33.0,-1.4309,30.6927,3,4.58,-4.00,3.20,4
33.9,-1.3725,30.8880,4,4.26,-2.39,3.33,3
35.0,-1.3532,31.0275,4,3.40,-2.42,3.46,4
36.0,-1.3477,31.1448,3,4.12,-2.50,3.61,3
37.0,-1.3460,31.2282,4,4.73,-2.48,3.44,4
37.9,-1.3488,31.2912,3,4.83,-2.21,3.48,4
38.9,-1.3549,31.3375,4,4.45,-2.00,3.53,3
40.0,-1.3567,31.3901,4,4.05,-2.22,3.63,4
41.0,-1.3685,31.4303,3,3.54,-2.87,3.99,4
42.0,-1.3811,31.4709,4,3.08,-3.78,3.59,3
43.1,-1.3795,31.5032,4,2.60,-4.43,3.40,4
44.0,-1.3833,31.5351,3,2.35,-4.34,3.58,3
45.0,-1.3866,31.5782,4,2.54,-3.44,3.73,4
46.0,-1.3871,31.6104,3,2.39,-3.34,3.61,4
46.9,-1.3873,31.6352,4,1.95,-3.28,3.77,3
48.0,-1.3801,31.6703,4,1.39,-3.76,3.42,4
49.0,-1.3723,31.7135,3,0.44,-3.90,3.70,4
49.9,-1.3748,31.7589,4,0.08,-4.54,3.71,3
51.0,-1.3853,31.7873,4,0.87,-4.98,3.66,4
52.0,-1.3918,31.8085,3,1.84,-5.02,3.91,3
53.0,-1.3979,31.8248,4,3.07,-4.68,3.41,4
54.1,-1.4089,31.8503,4,3.48,-4.63,3.48,4
55.0,-1.4149,31.8672,3,3.84,-3.84,3.66,3
56.0,-1.4222,31.8949,4,3.90,-3.34,3.70,4
57.0,-1.4330,31.9247,3,4.23,-3.27,3.57,4
57.9,-1.4389,31.9445,4,4.34,-3.42,3.44,3
59.0,-1.4478,31.9712,4,4.26,-3.62,3.54,4
60.0,-1.4518,31.9855,3,3.48,-3.79,3.54,4
60.9,-1.4589,32.0001,4,2.57,-3.78,3.63,3
62.0,-1.4816,32.0258,4,1.88,-3.64,3.35,4
63.0,-1.4937,32.0396,3,1.74,-4.00,3.39,3
64.0,-1.4942,32.0568,4,1.76,-3.88,3.68,4
65.1,-1.4925,32.0782,4,2.61,-3.72,3.54,4
66.0,-1.4942,32.0881,3,2.98,-3.59,3.49,3
67.0,-1.5102,32.1088,4,3.07,-3.21,3.37,4
68.1,-1.5271,32.1320,4,3.01,-3.85,3.26,4
69.0,-1.5340,32.1481,3,2.79,-4.12,3.20,3
70.0,-1.5342,32.1636,4,2.92,-4.30,3.17,4
71.1,-1.5284,32.1779,4,1.99,-4.39,3.19,4
72.0,-1.5208,32.1924,3,1.92,-4.37,3.16,3
73.0,-1.5193,32.2062,4,1.81,-4.33,3.17,4
74.0,-1.5212,32.2184,3,1.60,-4.45,3.27,4
74.9,-1.5229,32.2301,4,1.46,-4.28,3.46,3
76.0,-1.5237,32.2467,4,1.51,-4.43,3.37,4
77.0,-1.5260,32.2615,3,1.39,-4.67,3.23,3
77.9,-1.5280,32.2742,4,1.42,-5.10,3.53,4
79.0,-1.5200,32.2880,4,1.60,-5.12,3.30,4
80.0,-1.5159,32.2977,3,1.54,-4.91,3.17,3
80.9,-1.5176,32.3118,4,1.68,-5.18,3.31,4
82.0,-1.5191,32.3312,4,2.04,-4.88,3.38,4
83.0,-1.5221,32.3470,3,2.38,-4.66,3.32,3
84.0,-1.5208,32.3560,4,2.42,-4.61,3.26,4
85.1,-1.5212,32.3761,4,2.91,-4.28,3.24,4
86.0,-1.5206,32.3888,3,3.08,-3.94,3.21,3
87.0,-1.5219,32.4072,4,3.55,-3.77,3.51,4
88.1,-1.5250,32.4238,4,3.57,-3.07,3.41,4
89.0,-1.5258,32.4386,3,3.78,-3.08,3.34,3
90.0,-1.5245,32.4519,4,3.80,-3.46,3.61,4
91.1,-1.5232,32.4671,4,3.48,-3.36,3.56,4
92.0,-1.5216,32.4831,3,3.27,-3.45,3.55,3
93.0,-1.5184,32.4959,4,3.28,-3.56,3.36,4
94.1,-1.5124,32.5115,4,3.06,-3.80,3.46,4
95.0,-1.5151,32.5312,3,3.20,-3.81,3.42,3
96.0,-1.5259,32.5461,4,3.49,-3.49,3.18,4
97.1,-1.5303,32.5570,4,3.93,-3.17,3.27,4
98.0,-1.5245,32.5746,3,4.38,-2.55,3.03,3
99.0,-1.5318,32.5945,4,4.51,-2.31,3.02,4
100.1,-1.5372,32.6112,4,4.10,-1.89,3.39,4
101.0,-1.5390,32.6228,3,4.04,-1.84,3.36,3
102.0,-1.5392,32.6382,4,3.76,-1.59,3.16,4
103.1,-1.5372,32.6576,4,3.66,-2.28,3.31,4
104.0,-1.5304,32.6745,3,2.98,-3.08,3.30,3
105.0,-1.5140,32.6983,4,2.04,-3.24,3.41,4
106.0,-1.5053,32.7182,3,1.46,-3.87,3.62,4
106.9,-1.4945,32.7510,4,1.46,-4.12,3.72,3
108.0,-1.4751,32.7867,4,1.53,-4.09,3.64,4
109.0,-1.4599,32.8296,3,1.55,-3.92,3.60,4
109.9,-1.4497,32.8597,4,1.43,-4.74,3.56,3
111.0,-1.4286,32.9015,4,2.11,-5.35,3.67,4
112.1,-1.4087,32.9497,4,1.59,-4.64,3.80,4
113.0,-1.3931,32.9877,3,0.85,-4.42,3.81,3
114.0,-1.3800,33.0309,4,0.29,-4.94,3.39,4
115.1,-1.3729,33.0842,4,0.52,-4.97,3.77,4
116.0,-1.3644,33.1097,3,1.27,-4.67,3.83,3
117.0,-1.3386,33.1563,4,2.09,-3.94,4.02,4
118.0,-1.3168,33.2062,4,3.26,-3.17,3.87,4
119.0,-1.3031,33.2451,3,3.35,-3.04,3.77,3
119.9,-1.2896,33.2820,4,3.30,-2.70,3.71,4
121.0,-1.2711,33.3472,4,2.80,-2.21,3.87,4
122.0,-1.2639,33.3852,3,2.20,-2.05,3.74,3
122.9,-1.2552,33.4286,4,1.17,-2.68,3.76,4
124.0,-1.2509,33.4884,4,0.20,-3.45,3.84,4
125.0,-1.2510,33.5314,3,-0.62,-3.36,3.61,3
125.9,-1.2492,33.5828,4,-1.12,-3.72,3.67,4
127.0,-1.2496,33.6184,4,-0.67,-3.53,3.57,4
128.0,-1.2519,33.6612,3,-0.87,-3.46,3.70,3
128.9,-1.2557,33.7011,4,-1.46,-2.35,3.64,4
130.0,-1.2592,33.7374,4,-1.87,-2.85,3.39,4
131.0,-1.2616,33.7591,3,-1.74,-2.70,3.20,4
131.9,-1.2651,33.7917,4,-1.58,-2.63,3.37,3
133.0,-1.2674,33.8172,4,-1.76,-2.66,3.44,4
134.1,-1.2700,33.8399,4,-1.76,-2.59,3.61,4
135.0,-1.2759,33.8667,3,-2.24,-3.19,3.26,3
136.0,-1.2780,33.8943,4,-2.38,-3.40,3.20,4
137.1,-1.2719,33.9192,4,-1.81,-3.74,3.68,4
138.0,-1.2680,33.9372,3,-1.22,-4.07,3.43,3
139.0,-1.2633,33.9575,4,-0.90,-4.32,3.45,4
140.1,-1.2681,33.9737,4,-0.83,-3.84,3.25,4
141.0,-1.2784,33.9896,3,-1.03,-3.30,3.05,3
142.0,-1.2978,34.0170,4,-0.76,-3.40,3.30,4
143.0,-1.2962,34.0379,4,-0.60,-3.98,2.96,4
144.0,-1.2667,34.0501,3,-0.66,-4.31,3.44,3
144.9,-1.2444,34.0638,4,-0.48,-4.35,3.40,4
146.0,-1.2417,34.0800,4,-0.37,-4.68,3.21,4
147.1,-1.2450,34.0965,4,0.04,-4.76,3.37,4
148.0,-1.2430,34.1063,3,0.50,-4.90,3.51,3
149.0,-1.2418,34.1205,4,1.19,-4.85,3.31,4
150.1,-1.2419,34.1347,4,1.67,-4.58,3.14,4
151.0,-1.2336,34.1465,3,1.90,-4.56,3.25,3
151.9,-1.2067,34.1642,4,1.44,-4.37,3.32,4
153.0,-1.1784,34.1800,4,0.71,-4.58,3.28,4
154.0,-1.1546,34.1864,3,0.09,-4.64,3.17,3
154.9,-1.1065,34.2070,4,-0.41,-4.56,3.10,4
156.0,-1.0780,34.2213,4,-0.50,-5.00,3.45,4
157.1,-1.0529,34.2263,4,-0.56,-5.19,3.33,4
158.0,-1.0264,34.2353,3,-0.48,-4.78,2.95,3
159.0,-1.0124,34.2411,4,-0.74,-4.90,3.12,4
160.0,-0.9943,34.2494,4,-0.56,-4.52,3.23,4
161.0,-0.9776,34.2565,3,-0.65,-4.54,3.15,3
161.9,-0.9552,34.2610,4,-0.31,-4.45,3.35,4
163.0,-0.9374,34.2703,4,-0.39,-4.36,3.14,4
164.1,-0.9191,34.2758,4,-0.38,-4.55,3.07,4
165.0,-0.9062,34.2822,3,-0.33,-4.15,3.17,3
166.0,-0.8952,34.2876,4,-0.45,-4.25,3.24,4
167.0,-0.8788,34.2938,4,-0.78,-4.38,3.16,4
168.0,-0.8716,34.2980,3,-1.04,-4.61,3.37,3
168.9,-0.8570,34.3048,4,-1.40,-4.00,3.35,4
170.0,-0.8458,34.3104,4,-1.73,-4.15,3.45,4
171.1,-0.8264,34.3146,4,-1.75,-3.87,3.16,4
172.0,-0.8063,34.3236,3,-1.26,-3.56,3.14,3
173.0,-0.7882,34.3310,4,-1.33,-3.63,3.27,4
174.0,-0.7595,34.3395,4,-1.10,-3.36,3.59,4
175.0,-0.7420,34.3439,3,-1.46,-3.14,3.03,3
175.9,-0.7219,34.3521,4,-1.56,-3.13,3.40,4
177.0,-0.7055,34.3581,4,-2.07,-2.46,3.22,4
178.0,-0.6898,34.3634,3,-1.66,-2.39,3.18,3
178.9,-0.6708,34.3697,4,-2.34,-2.40,3.32,4
180.0,-0.6490,34.3772,4,-2.78,-2.37,3.17,4
181.1,-0.6128,34.3852,4,-3.18,-2.33,3.25,4
182.0,-0.5806,34.3920,3,-3.24,-2.35,3.43,3
182.9,-0.5627,34.3987,4,-3.00,-2.22,3.58,4
184.0,-0.5330,34.4037,4,-3.04,-2.55,3.22,4
185.0,-0.5211,34.4088,3,-3.37,-2.73,3.39,3
185.9,-0.4960,34.4132,4,-3.53,-2.63,3.25,4
187.0,-0.4787,34.4213,4,-3.28,-2.39,3.31,4
188.1,-0.4723,34.4250,4,-3.50,-2.15,3.29,4
189.0,-0.4530,34.4311,3,-3.29,-2.36,3.35,3
190.0,-0.4434,34.4345,4,-3.34,-2.32,3.29,4
191.0,-0.4246,34.4391,4,-3.30,-2.20,3.39,4
192.0,-0.4043,34.4459,3,-3.23,-2.53,3.64,3
192.9,-0.3851,34.4524,4,-3.59,-2.94,3.27,4
194.0,-0.3556,34.4582,4,-3.42,-2.90,3.41,4
195.1,-0.3423,34.4607,4,-3.35,-2.92,3.41,4
196.0,-0.3102,34.4647,3,-3.15,-2.82,3.62,3
196.9,-0.2929,34.4719,4,-3.67,-2.64,3.55,4
198.0,-0.2908,34.4753,4,-3.63,-2.47,3.40,4
199.1,-0.2833,34.4810,4,-3.33,-2.36,3.24,3
200.0,-0.2805,34.4866,3,-3.60,-2.08,3.55,4
201.0,-0.2614,34.4882,4,-3.22,-2.38,3.50,4
202.1,-0.2348,34.4972,4,-3.34,-2.44,3.50,4
203.0,-0.2331,34.4994,3,-3.36,-2.82,3.25,3
203.9,-0.2460,34.5004,4,-3.00,-2.87,3.33,4
205.0,-0.2473,34.5025,4,-2.51,-2.52,3.64,4
206.1,-0.2387,34.5079,4,-2.77,-2.72,3.59,4
207.0,-0.2265,34.5119,3,-2.94,-2.88,3.43,3
208.0,-0.2031,34.5161,4,-2.81,-2.99,3.43,4
209.0,-0.1896,34.5198,4,-2.77,-3.11,3.33,4
210.0,-0.1571,34.5251,3,-2.45,-2.55,3.54,3
210.9,-0.1280,34.5306,4,-2.75,-3.07,3.53,4
212.0,-0.1253,34.5328,4,-2.56,-2.72,3.83,4
213.1,-0.1230,34.5341,4,-2.05,-3.07,3.73,4
214.0,-0.1043,34.5401,3,-2.73,-3.18,3.55,3
214.9,-0.0884,34.5461,4,-2.87,-2.74,3.63,4
216.0,-0.0352,34.5523,4,-2.63,-2.38,3.46,4
217.0,-0.0172,34.5591,3,-3.12,-2.25,3.53,3
217.9,-0.0007,34.5609,4,-2.98,-2.56,3.43,4
219.0,0.0067,34.5629,4,-2.85,-2.20,3.53,4
220.0,0.0175,34.5664,4,-2.97,-2.30,3.84,4
221.0,0.0338,34.5704,3,-2.93,-2.62,3.09,3
221.9,0.0587,34.5761,4,-2.75,-1.97,3.47,4
223.0,0.0934,34.5844,4,-2.93,-2.16,3.48,4
224.1,0.1199,34.5887,4,-2.89,-1.72,3.24,4
225.0,0.1454,34.5907,3,-3.08,-1.99,3.67,3
226.0,0.1726,34.6003,4,-3.07,-2.09,3.74,4
227.0,0.1983,34.6080,4,-2.58,-2.04,3.41,4
228.0,0.2181,34.6110,3,-2.57,-2.01,3.67,3
228.9,0.2266,34.6181,4,-2.46,-2.21,3.53,4
230.0,0.2327,34.6195,4,-2.20,-2.10,3.56,4
231.1,0.2345,34.6208,4,-1.94,-2.46,3.50,4
232.0,0.2364,34.6219,3,-2.00,-2.32,3.40,3
232.9,0.2433,34.6220,4,-1.74,-2.19,3.27,4
234.0,0.2663,34.6281,4,-1.72,-2.23,3.60,4
235.1,0.2781,34.6312,4,-1.60,-2.38,3.82,3
236.0,0.2894,34.6347,3,-1.76,-2.47,3.41,4
237.0,0.3126,34.6410,4,-1.45,-2.48,3.82,4
238.1,0.3391,34.6507,4,-1.17,-2.49,3.82,4
239.0,0.3782,34.6615,3,-0.69,-2.43,3.70,3
239.9,0.3930,34.6697,4,-0.35,-2.59,3.47,4
241.0,0.4041,34.6755,4,0.25,-2.66,3.75,4
242.0,0.4063,34.6773,4,0.50,-2.41,3.50,4
243.0,0.4185,34.6816,3,0.38,-2.43,3.46,3
243.9,0.4424,34.6908,4,0.79,-2.61,3.69,4
245.0,0.4512,34.6963,4,0.78,-2.89,3.54,4
246.0,0.4570,34.6999,4,1.00,-2.73,3.91,4
247.0,0.4612,34.7008,3,0.87,-2.38,3.77,3
247.9,0.4648,34.7022,4,1.10,-2.97,3.44,4
249.1,0.4654,34.7029,3,1.39,-2.32,3.77,4
250.0,0.4676,34.7035,2,1.60,-2.32,4.27,4
250.7,0.4690,34.7040,2,1.36,-1.79,-0.32,5
251.6,0.4727,34.7053,1,1.43,-0.21,0.15,91
