2016,19.50159,-179.1442,82.7213,244
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
8.0,-1.6382,29.9542,6,NaN,NaN,NaN,6
9.0,-1.6381,29.9543,4,3.55,-4.26,-1.49,4
10.0,-1.6381,29.9544,4,3.05,-4.52,-0.62,4
10.9,-1.6382,29.9546,4,3.72,-3.77,-0.48,4
12.0,-1.6382,29.9547,5,3.80,-3.99,-0.55,5
13.1,-1.6381,29.9547,4,4.05,-3.25,-0.64,4
14.0,-1.6380,29.9547,4,4.41,-2.61,-1.29,4
15.0,-1.6381,29.9547,4,4.54,-2.06,-1.59,4
15.9,-1.6380,29.9547,4,3.54,-2.86,-0.96,4
17.0,-1.6380,29.9549,5,2.75,-3.88,-0.87,5
18.0,-1.6381,29.9552,4,2.47,-3.91,-0.53,4
19.0,-1.6378,29.9551,4,2.19,-4.04,-1.57,4
19.9,-1.6379,29.9554,4,1.65,-3.53,-1.48,4
21.0,-1.6379,29.9559,5,2.15,-3.35,-1.88,5
22.1,-1.6379,29.9563,4,2.62,-3.88,-1.71,4
23.1,-1.6379,29.9568,4,3.85,-4.38,-1.22,4
24.0,-1.6379,29.9573,4,2.83,-4.49,-0.63,4
25.0,-1.6377,29.9578,4,2.27,-3.72,0.09,4
26.0,-1.6379,29.9586,5,2.80,-3.30,-0.78,5
27.0,-1.6377,29.9596,4,3.12,-2.84,-1.16,4
27.9,-1.6378,29.9605,4,2.87,-3.27,-1.98,4
29.0,-1.6376,29.9618,5,3.42,-2.84,-1.27,5
30.1,-1.6377,29.9634,4,3.02,-2.07,-1.93,4
31.0,-1.6377,29.9647,4,3.12,-1.30,-1.96,4
32.0,-1.6373,29.9662,4,2.04,-1.58,-0.01,4
33.0,-1.6342,29.9878,5,2.07,-1.92,-0.66,5
34.1,-1.4680,30.5543,4,2.97,-1.68,-1.51,4
35.0,-1.3095,30.9967,4,3.78,1.03,-1.48,4
36.0,-1.2783,31.1499,4,3.38,-0.32,-0.87,4
37.0,-1.2590,31.2681,4,2.43,0.36,-1.66,4
38.0,-1.2100,31.3474,5,2.07,0.10,-0.24,5
39.1,-1.2221,31.4163,4,1.59,-0.38,-1.18,4
40.0,-1.2159,31.4707,4,2.39,-0.65,-1.02,4
41.0,-1.2411,31.5158,4,2.11,-0.42,-1.10,4
42.0,-1.2646,31.5632,4,3.20,-0.25,-1.89,4
43.0,-1.3060,31.5972,4,2.46,-0.39,-1.62,4
44.0,-1.3380,31.6280,4,2.67,-0.19,-1.46,4
45.0,-1.3143,31.6558,4,3.53,0.49,-1.80,4
45.9,-1.3344,31.6913,4,3.68,0.17,-1.95,4
47.0,-1.3471,31.7232,5,3.02,-0.23,-0.79,5
48.1,-1.3475,31.7473,4,2.97,-1.37,-1.78,4
49.1,-1.3489,31.7679,4,3.30,-1.94,-2.22,4
50.1,-1.3564,31.7845,4,4.27,-2.26,-2.19,4
51.1,-1.3528,31.8046,4,5.07,-2.19,-2.11,4
52.1,-1.3524,31.8281,4,5.14,-2.03,-2.42,4
53.1,-1.3483,31.8506,4,4.43,-1.79,-2.15,4
54.0,-1.3490,31.8701,4,4.50,-2.24,-0.83,4
55.0,-1.3498,31.9024,4,4.64,-1.70,-2.05,4
56.0,-1.3511,31.9235,4,4.47,-2.68,-2.24,4
57.0,-1.3606,31.9393,4,4.77,-3.36,-2.12,4
58.0,-1.3605,31.9536,4,4.04,-3.38,-1.28,4
59.0,-1.3667,31.9634,4,3.92,-2.93,-2.17,4
60.0,-1.3799,31.9734,4,3.29,-2.61,-1.96,4
61.0,-1.3866,31.9861,4,3.03,-2.14,-0.67,4
62.0,-1.3979,32.0047,4,2.33,-2.39,-1.57,4
63.0,-1.4042,32.0235,4,2.34,-3.18,-1.72,4
64.0,-1.4138,32.0480,4,1.99,-2.96,-1.09,4
65.0,-1.4129,32.0709,4,2.13,-3.09,-1.33,4
66.0,-1.4322,32.0848,4,1.78,-2.77,-1.18,4
66.9,-1.4339,32.1002,4,2.07,-2.27,-1.13,4
67.9,-1.4212,32.1159,4,2.60,-1.78,-1.29,4
69.0,-1.4275,32.1314,5,2.79,-1.18,-0.74,5
70.0,-1.4310,32.1454,3,3.21,-1.35,-1.31,3
70.9,-1.4369,32.1575,4,3.05,-1.05,-1.17,4
71.9,-1.4421,32.1727,4,3.56,-1.71,-1.20,4
72.9,-1.4497,32.1900,4,3.17,-1.66,-0.77,4
73.9,-1.4528,32.2077,4,3.82,-1.74,-1.30,4
74.9,-1.4734,32.2194,4,3.35,-1.12,-0.86,4
75.9,-1.4575,32.2341,4,2.58,-1.42,-1.06,4
76.9,-1.4612,32.2498,4,2.47,-2.49,-1.01,4
78.0,-1.4773,32.2649,4,2.58,-3.19,-0.89,4
79.0,-1.4896,32.2820,4,1.87,-4.93,-0.71,4
80.0,-1.4754,32.2985,4,2.09,-5.46,-1.08,4
81.0,-1.4907,32.3128,4,1.93,-4.44,-1.06,4
82.0,-1.5004,32.3220,4,1.66,-3.75,-0.64,4
83.0,-1.5026,32.3329,4,2.30,-3.14,-1.12,4
84.0,-1.5146,32.3447,4,2.30,-2.75,-1.19,4
85.0,-1.5193,32.3559,4,2.54,-2.80,0.20,4
86.0,-1.5175,32.3681,4,2.98,-2.57,-1.28,4
87.0,-1.5073,32.3823,4,3.48,-2.53,-1.03,4
88.1,-1.5112,32.3929,4,3.78,-1.88,-0.91,4
89.1,-1.5108,32.3986,4,3.42,-1.25,-1.12,4
90.1,-1.5126,32.4113,4,2.60,-1.11,-0.23,4
91.1,-1.5091,32.4267,4,2.01,-1.73,-0.83,4
92.0,-1.5107,32.4383,3,1.96,-0.97,-0.51,3
92.9,-1.5234,32.4464,4,2.53,-0.65,-0.74,4
93.9,-1.5292,32.4531,4,2.42,-0.67,-0.47,4
94.9,-1.5325,32.4613,4,1.93,-0.55,-0.33,4
96.0,-1.5359,32.4710,4,1.87,-0.61,-0.27,4
97.0,-1.5357,32.4806,4,0.96,-1.48,-0.26,4
98.0,-1.5347,32.4900,4,1.16,-2.05,-0.54,4
99.0,-1.5311,32.5029,4,1.50,-1.68,-0.60,4
100.1,-1.5367,32.5149,4,1.78,-0.38,-0.42,4
101.1,-1.5345,32.5256,4,1.79,0.79,0.00,4
102.0,-1.5354,32.5362,4,2.02,0.99,0.34,4
103.0,-1.5363,32.5502,4,1.93,0.40,-0.25,4
104.0,-1.5401,32.5623,4,1.00,-1.07,0.04,4
105.0,-1.5407,32.5716,4,-0.11,-1.85,-0.08,4
106.1,-1.5456,32.5828,4,0.07,-2.15,-0.40,4
107.1,-1.5461,32.5952,4,0.64,-2.04,0.20,4
108.1,-1.5465,32.6040,4,0.83,-1.38,-0.34,4
109.1,-1.5489,32.6144,4,1.26,-1.06,-0.01,4
110.0,-1.5518,32.6261,3,2.00,-0.96,-0.49,3
110.9,-1.5509,32.6386,4,1.97,-1.26,-0.34,4
111.9,-1.5456,32.6515,4,2.27,-1.74,-0.66,4
113.0,-1.5452,32.6641,4,2.19,-1.61,-0.55,4
114.0,-1.5424,32.6753,4,2.34,-1.70,-0.56,4
115.0,-1.5396,32.6866,4,2.43,-1.07,-0.75,4
116.0,-1.5392,32.6993,4,2.41,-0.95,-0.62,4
117.0,-1.5400,32.7125,4,2.74,-0.34,-0.67,4
118.0,-1.5270,32.7280,4,2.63,-0.63,0.00,4
119.0,-1.5018,32.7512,4,2.77,-0.41,-1.01,4
120.1,-1.4857,32.7881,4,2.45,0.10,-0.68,4
121.1,-1.4822,32.8200,4,2.60,-0.80,-0.54,4
122.1,-1.4737,32.8408,4,2.02,-2.21,-0.81,4
123.1,-1.4616,32.8629,4,1.10,-3.24,-0.29,4
124.1,-1.4479,32.8908,4,0.55,-4.87,-0.39,4
125.1,-1.4537,32.9176,4,0.65,-5.40,0.10,4
126.1,-1.4571,32.9400,4,0.73,-4.62,-0.69,4
127.1,-1.4174,32.9679,4,1.29,-3.22,-0.52,4
128.1,-1.3679,33.0223,4,1.94,-1.19,-0.69,4
129.0,-1.3577,33.0645,3,1.57,0.54,-0.19,3
129.9,-1.3505,33.1014,4,1.86,0.63,-0.60,4
130.9,-1.3455,33.1359,4,3.00,-0.41,-1.24,4
131.9,-1.3359,33.1620,4,2.78,-0.49,-0.97,4
133.0,-1.3240,33.1933,4,2.46,-0.41,-0.71,4
134.0,-1.3056,33.2393,4,1.75,-0.30,0.01,4
134.9,-1.2811,33.2982,4,0.85,-0.98,-1.02,4
135.9,-1.2605,33.3412,4,0.66,-1.59,-0.27,4
136.9,-1.2391,33.3889,4,1.27,-1.45,-1.24,4
138.0,-1.2164,33.4433,4,0.32,-1.56,-0.59,4
139.0,-1.1992,33.4966,4,1.06,-2.19,-1.36,4
140.0,-1.1949,33.5474,4,1.92,-1.54,-1.37,4
141.1,-1.1914,33.6019,4,2.10,-0.82,-1.55,4
142.1,-1.1981,33.6320,4,2.46,-1.35,-1.21,4
143.1,-1.2195,33.6680,4,3.52,-2.47,-2.00,4
144.0,-1.2247,33.6988,3,3.25,-2.68,-1.81,3
144.9,-1.2229,33.7243,4,2.54,-2.05,-1.60,4
145.9,-1.1694,33.7615,4,2.08,-1.29,-1.54,4
147.0,-1.1050,33.8085,4,2.63,0.14,-1.26,4
148.0,-1.1322,33.8487,4,2.27,1.37,-1.38,4
149.0,-1.1658,33.8732,4,3.36,0.95,-1.39,4
150.1,-1.1765,33.8952,4,2.61,1.18,-1.69,4
151.1,-1.1159,33.9222,4,1.83,0.74,-1.43,4
152.0,-1.1016,33.9514,3,1.61,-0.35,-1.77,3
152.9,-1.1672,33.9715,4,2.22,-1.25,-1.32,4
153.9,-1.1062,34.0007,4,1.90,-1.08,-1.60,4
154.9,-1.0644,34.0235,4,1.89,-0.80,-1.77,4
156.0,-1.1992,34.0351,4,2.56,-0.41,-1.85,4
