2015,293.25146,168.8653,81.2689,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.2,-1.5503,28.3864,5,2.34,-3.91,-4.02,4
8.0,-1.5502,28.3864,4,2.73,-4.47,-0.99,4
9.0,-1.5502,28.3867,5,2.93,-3.60,-1.60,5
10.0,-1.5501,28.3866,5,2.41,-3.03,-0.93,5
11.0,-1.5501,28.3866,5,1.22,-2.46,-0.46,5
12.0,-1.5501,28.3871,5,1.30,-2.35,-1.59,5
13.0,-1.5502,28.3873,4,1.16,-1.29,-1.94,4
13.9,-1.5502,28.3882,5,0.89,-2.24,-1.62,5
15.0,-1.5503,28.3885,5,2.20,-2.22,-1.90,5
15.9,-1.5503,28.3887,5,1.38,-2.90,-1.67,5
17.0,-1.5503,28.3913,6,0.75,-2.82,-0.87,6
18.1,-1.5505,28.3945,5,-1.62,-2.74,0.78,5
19.0,-1.5507,28.3994,5,-2.73,-1.22,-0.67,5
20.0,-1.5507,28.3999,5,-2.69,0.78,0.31,5
21.0,-1.5507,28.4029,6,-2.90,2.15,-0.39,6
22.0,-1.5510,28.4076,5,-3.18,3.57,0.38,5
23.0,-1.5507,28.4094,6,-3.38,4.63,-0.43,6
24.0,-1.5503,28.4142,6,-3.00,5.40,0.37,6
25.1,-1.5489,28.4223,6,-2.96,6.04,0.58,6
26.0,-1.5440,28.4431,5,-0.74,5.83,-0.31,5
27.0,-1.5264,28.5168,6,0.20,5.60,-0.42,6
28.0,-1.3249,29.5738,5,2.45,3.71,0.36,5
29.0,-1.0534,30.4131,5,0.63,1.88,-0.54,5
30.0,-1.0284,30.5824,5,-0.27,0.82,0.14,5
31.0,-1.0766,30.7126,5,-3.91,1.25,0.52,5
32.0,-1.1264,30.8339,5,-3.21,1.79,0.21,5
33.0,-1.1816,30.9275,4,-0.79,1.42,-0.36,4
33.9,-1.1960,30.9851,5,-1.10,0.79,-0.50,5
35.0,-1.2080,31.0425,5,-1.12,0.39,0.33,5
36.0,-1.2288,31.1076,5,-1.66,1.21,-0.27,5
37.0,-1.2851,31.1699,5,-2.94,0.21,-0.24,5
38.1,-1.2834,31.2166,5,-4.09,0.05,-0.06,5
39.0,-1.2855,31.2484,4,-3.98,-0.21,0.16,4
39.9,-1.2885,31.2854,5,-4.01,0.24,-0.38,5
41.0,-1.3002,31.3271,5,-3.59,1.52,-0.04,5
42.0,-1.3061,31.3646,4,-4.17,1.95,-0.40,4
43.0,-1.3513,31.4005,5,-4.61,1.95,-0.46,5
44.0,-1.4207,31.4362,4,-5.36,1.28,0.34,4
45.0,-1.4171,31.4743,5,-5.54,0.03,0.14,5
46.0,-1.4289,31.5145,4,-3.83,-0.67,-0.24,4
47.0,-1.4486,31.5551,5,-4.64,-0.85,-0.25,5
48.1,-1.4656,31.5966,4,-4.15,-0.32,-0.43,4
49.0,-1.5160,31.6296,4,-2.99,-0.07,0.19,4
49.9,-1.5251,31.6623,4,-2.82,1.45,-0.02,4
51.0,-1.4682,31.7020,5,-3.70,1.70,0.27,5
52.1,-1.5042,31.7337,4,-2.53,2.85,0.39,4
53.0,-1.5417,31.7600,4,-1.71,3.04,0.14,4
54.0,-1.4368,31.7966,4,-3.33,3.23,0.34,4
55.0,-1.4307,31.8440,5,-3.60,3.30,0.89,5
56.1,-1.4178,31.8769,4,-2.89,3.00,0.45,4
57.0,-1.4135,31.8991,4,-3.56,3.36,0.68,4
58.0,-1.4089,31.9192,4,-3.35,3.35,0.34,4
59.0,-1.4099,31.9406,4,-4.79,2.58,0.74,4
59.9,-1.4172,31.9711,4,-5.05,2.42,0.94,4
61.0,-1.4258,31.9981,5,-4.43,2.06,0.68,5
62.1,-1.4549,32.0157,4,-3.68,1.56,0.36,4
63.0,-1.4933,32.0321,4,-3.95,1.99,0.96,4
64.0,-1.4539,32.0562,4,-3.31,1.77,0.96,4
64.9,-1.4317,32.0791,4,-3.45,1.93,0.57,4
66.0,-1.4824,32.0983,5,-3.11,2.01,0.48,5
67.1,-1.5362,32.1177,4,-3.08,2.06,0.86,4
68.1,-1.5626,32.1325,4,-2.51,2.45,0.33,4
69.0,-1.5484,32.1460,4,-2.62,2.22,0.65,4
70.0,-1.5710,32.1590,4,-2.05,2.29,0.33,4
71.0,-1.5902,32.1744,4,-2.30,1.71,0.43,4
71.9,-1.6083,32.1883,4,-2.47,1.01,0.16,4
72.9,-1.5965,32.2035,4,-2.44,0.13,0.34,4
74.0,-1.5765,32.2216,5,-1.36,1.09,0.05,5
75.1,-1.5626,32.2398,4,-0.65,0.84,-0.37,4
76.1,-1.5859,32.2534,4,-1.68,1.92,-0.16,4
77.0,-1.5539,32.2684,4,-0.75,1.05,-0.46,4
