2016,7.75159,177.0184,83.0552,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.4,-1.6131,NaN,1,NaN,NaN,NaN,1
8.0,-1.6129,29.5821,6,2.57,1.61,-4.24,5
9.0,-1.6128,29.5823,4,1.95,2.01,-2.57,4
10.0,-1.6128,29.5832,4,1.98,1.98,-2.91,4
11.0,-1.6128,29.5831,4,1.05,1.72,-2.49,4
11.9,-1.6128,29.5835,4,1.05,1.44,-2.67,4
13.0,-1.6128,29.5835,5,0.93,1.34,-1.93,5
14.1,-1.6127,29.5836,4,1.55,1.41,-2.46,4
15.0,-1.6120,29.5847,4,0.92,1.63,-2.02,4
16.0,-1.6121,29.5848,4,0.22,1.02,-1.74,4
17.0,-1.6121,29.5850,4,0.01,0.58,-2.05,4
18.1,-1.6120,29.5848,4,-0.18,0.86,-2.04,4
19.1,-1.6120,29.5851,4,-0.59,0.78,-2.22,4
20.1,-1.6121,29.5852,4,-0.37,0.78,-2.29,4
21.1,-1.6121,29.5853,4,-0.61,0.62,-2.63,4
22.1,-1.6119,29.5856,4,-0.61,0.42,-2.02,4
23.1,-1.6116,29.5857,4,-0.08,1.09,-1.51,4
24.1,-1.6117,29.5859,4,0.49,0.76,-1.85,4
25.1,-1.6114,29.5860,4,0.25,1.05,-2.79,4
26.1,-1.6114,29.5863,4,-0.03,1.52,-3.03,4
27.1,-1.6116,29.5866,4,-0.45,1.48,-2.74,4
28.1,-1.6115,29.5869,4,-0.57,0.98,-3.03,4
29.1,-1.6115,29.5872,4,-1.19,1.89,-3.57,4
30.1,-1.6115,29.5877,4,-0.89,1.92,-2.77,4
31.1,-1.6115,29.5883,4,-1.12,0.75,-2.67,4
32.1,-1.6114,29.5888,4,-1.09,0.58,-2.81,4
33.1,-1.6114,29.5895,4,-0.95,0.69,-2.27,4
34.1,-1.6116,29.5903,4,-0.82,1.70,-2.97,4
35.1,-1.6118,29.5910,4,-1.74,2.47,-3.21,4
36.0,-1.6103,29.6004,4,-1.48,2.90,-2.60,4
36.9,-1.5657,29.7893,4,-1.53,4.28,-2.72,4
38.0,-1.4145,30.7239,5,3.52,6.53,-2.47,5
39.1,-1.4052,31.1109,4,4.65,10.93,-1.35,4
40.1,-1.4411,31.1815,4,3.75,11.12,-2.26,4
41.0,-1.4633,31.2446,4,2.78,10.99,-1.74,4
42.0,-1.4790,31.3140,4,2.28,11.07,-1.90,4
43.0,-1.4897,31.3750,4,2.73,12.00,-1.57,4
44.0,-1.4867,31.4019,4,3.35,11.97,-1.64,4
44.9,-1.4804,31.4368,4,4.01,11.98,-1.28,4
46.0,-1.4867,31.4811,5,5.38,11.08,-0.85,5
