2015,311.50149,174.4787,82.2458,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.8,-1.5879,29.0268,10,-0.23,1.35,-2.21,10
7.9,-1.5892,29.0493,4,1.63,2.79,-2.53,4
8.9,-1.5900,29.0637,4,2.98,4.01,-1.99,4
9.9,-1.5905,29.0737,4,3.60,3.76,-1.95,4
11.0,-1.5918,29.1012,4,2.78,3.61,-1.73,4
12.0,-1.5938,29.1324,4,2.24,2.11,-1.52,4
13.0,-1.5945,29.1422,4,2.49,2.69,-1.69,4
14.1,-1.5956,29.1594,4,3.16,3.31,-1.82,4
15.1,-1.5968,29.1768,4,3.36,3.88,-1.89,4
16.0,-1.5973,29.1847,3,3.33,3.21,-1.79,3
16.9,-1.5976,29.1860,4,2.86,2.86,-1.48,4
17.9,-1.5979,29.1939,4,2.98,2.44,-1.51,4
19.0,-1.5987,29.2173,4,2.64,3.70,-1.51,4
20.0,-1.5990,29.2390,4,2.51,5.95,-1.33,4
21.0,-1.5982,29.2488,4,3.02,6.45,-1.57,4
22.1,-1.5974,29.2541,4,3.57,6.06,-1.79,4
23.1,-1.5967,29.2564,4,3.80,6.37,-1.95,4
24.0,-1.5967,29.2580,3,3.88,6.75,-2.12,3
24.9,-1.5967,29.2594,4,4.36,6.91,-2.33,4
25.9,-1.5962,29.2611,4,4.61,7.15,-2.35,4
27.0,-1.5954,29.2636,4,4.72,7.65,-2.46,4
28.0,-1.5927,29.2689,4,4.97,7.61,-2.32,4
29.0,-1.5741,29.3432,4,5.95,7.65,-2.74,4
30.0,-1.3195,30.2922,4,7.18,8.35,-2.69,4
31.1,-1.1455,30.5176,4,5.85,10.69,-2.16,4
32.1,-1.1323,30.5747,4,5.69,10.59,-1.99,4
33.0,-1.1490,30.6262,3,5.27,10.04,-1.76,3
33.9,-1.1646,30.6723,4,5.26,10.21,-1.69,4
35.0,-1.1775,30.7298,4,5.28,10.36,-1.62,4
36.0,-1.1919,30.7871,4,4.92,10.94,-1.40,4
37.0,-1.1988,30.8427,4,5.72,11.36,-1.42,4
38.1,-1.1933,30.8942,4,5.89,11.23,-1.15,4
39.1,-1.2004,30.9616,4,6.32,11.51,-0.90,4
40.0,-1.1822,31.0124,3,5.66,11.97,-0.88,3
40.9,-1.1805,31.0505,4,5.04,11.47,-0.80,4
41.9,-1.2191,31.0930,4,4.92,11.82,-0.84,4
43.0,-1.2487,31.1302,4,5.60,12.58,-0.65,4
44.0,-1.2470,31.1574,4,5.88,12.29,-0.93,4
45.1,-1.2369,31.1989,4,5.91,11.64,-0.90,4
46.1,-1.2298,31.2503,4,6.34,11.64,-0.93,4
47.0,-1.2384,31.2836,3,5.89,12.01,-0.80,3
47.9,-1.3174,31.3147,4,4.27,12.02,-1.01,4
49.0,-1.2793,31.3552,4,3.80,11.39,-1.24,4
50.0,-1.2607,31.3873,4,2.56,10.42,-1.32,4
51.0,-1.4312,31.4092,4,2.57,9.43,-1.41,4
52.1,-1.5587,31.4290,4,2.97,9.85,-1.38,4
53.0,-1.5590,31.4473,3,3.14,10.42,-1.51,3
53.9,-1.4416,31.4804,4,2.93,10.31,-1.25,4
54.9,-1.3003,31.5267,4,3.18,10.83,-1.17,4
56.0,-1.3813,31.5580,4,3.78,10.55,-1.54,4
57.0,-1.4429,31.5911,4,3.57,10.66,-1.56,4
58.1,-1.5209,31.6166,4,3.29,9.72,-1.90,4
59.1,-1.5243,31.6471,4,3.41,9.32,-1.95,4
60.0,-1.5360,31.6741,3,3.37,8.53,-2.08,3
60.9,-1.5145,31.7049,4,3.28,8.02,-2.04,4
62.0,-1.4709,31.7393,4,3.98,7.90,-2.12,4
63.0,-1.4432,31.7654,4,4.37,7.52,-2.31,4
64.1,-1.3531,31.8026,4,3.84,7.88,-2.12,4
65.1,-1.3020,31.8294,4,4.29,8.38,-2.08,4
66.0,-1.3753,31.8522,3,4.45,8.31,-2.29,3
66.9,-1.4251,31.8781,4,4.11,8.06,-2.10,4
68.0,-1.4924,31.9037,4,3.72,8.16,-2.15,4
69.0,-1.5510,31.9286,4,3.39,8.61,-2.32,4
70.1,-1.5722,31.9510,4,3.40,8.65,-2.20,4
71.0,-1.5267,31.9700,3,3.72,8.49,-2.08,3
71.9,-1.5787,31.9843,4,4.05,8.80,-2.21,4
72.9,-1.5096,32.0045,4,3.99,8.31,-2.09,4
74.0,-1.5008,32.0249,4,3.66,8.64,-2.18,4
75.0,-1.5369,32.0412,4,4.09,8.63,-2.13,4
76.1,-1.5195,32.0574,4,4.12,8.46,-1.91,4
77.0,-1.5014,32.0724,3,4.00,8.30,-2.05,3
77.9,-1.5317,32.0860,4,3.83,8.54,-2.23,4
79.0,-1.5816,32.0980,4,3.94,8.31,-1.97,4
80.0,-1.6015,32.1133,4,3.45,8.46,-1.90,4
81.1,-1.6052,32.1279,4,3.04,7.96,-1.89,4
82.1,-1.5949,32.1394,4,3.27,7.62,-1.93,4
83.0,-1.5518,32.1527,3,3.04,7.44,-1.98,3
83.9,-1.5462,32.1659,4,3.56,7.21,-2.04,4
85.0,-1.5401,32.1797,4,3.99,7.07,-2.00,4
86.0,-1.5291,32.1950,4,4.08,7.65,-1.83,4
87.1,-1.5166,32.2112,4,3.87,7.80,-2.01,4
88.0,-1.5133,32.2249,3,3.58,8.40,-1.81,3
88.9,-1.5213,32.2405,4,3.87,8.44,-1.82,4
90.0,-1.5100,32.2623,4,3.43,8.57,-1.84,4
91.0,-1.5059,32.2807,4,3.54,8.73,-1.75,4
92.1,-1.5071,32.2937,4,3.61,8.54,-1.86,4
93.0,-1.5060,32.3086,3,3.62,8.37,-1.67,3
93.9,-1.5083,32.3291,4,4.17,8.23,-1.70,4
95.0,-1.5084,32.3499,4,4.22,8.53,-1.56,4
96.0,-1.5119,32.3663,4,4.03,8.97,-1.83,4
97.1,-1.5183,32.3795,4,3.81,9.45,-1.58,4
98.1,-1.5239,32.4002,4,3.68,9.45,-1.57,4
99.0,-1.5212,32.4111,3,4.86,9.50,-1.61,3
99.9,-1.5193,32.4222,4,5.11,9.50,-1.37,4
101.0,-1.5204,32.4404,4,5.06,9.80,-1.40,4
102.0,-1.5215,32.4601,4,4.68,9.54,-1.67,4
103.1,-1.5187,32.4790,4,4.64,9.89,-1.46,4
104.0,-1.5323,32.4895,3,4.34,9.38,-1.43,3
104.9,-1.5371,32.5019,4,4.11,9.39,-1.28,4
106.0,-1.5271,32.5166,4,4.07,9.35,-1.32,4
107.0,-1.5446,32.5301,4,3.88,9.70,-1.29,4
108.1,-1.5394,32.5461,4,4.08,9.86,-1.09,4
109.0,-1.5232,32.5620,3,4.38,9.61,-1.24,3
109.9,-1.5235,32.5792,4,4.56,9.71,-1.21,4
111.0,-1.5048,32.6064,4,4.44,10.01,-1.27,4
112.0,-1.4817,32.6397,4,3.98,10.16,-1.33,4
113.1,-1.5354,32.6648,4,3.56,10.59,-1.22,4
114.0,-1.5606,32.6798,3,4.05,10.27,-0.98,3
114.9,-1.5449,32.6950,4,4.19,10.62,-1.00,4
116.0,-1.4729,32.7333,4,4.43,10.67,-1.11,4
117.1,-1.5159,32.7751,4,4.50,10.22,-1.33,4
118.0,-1.5317,32.8007,3,4.74,10.17,-1.42,3
118.9,-1.5127,32.8317,4,4.62,10.42,-1.31,4
120.0,-1.4308,32.8764,4,5.37,9.55,-1.27,4
121.0,-1.4202,32.9321,4,4.78,9.09,-1.42,4
122.1,-1.3809,32.9970,4,4.43,8.52,-1.60,4
123.0,-1.3412,33.0682,3,4.60,7.54,-1.68,3
123.9,-1.3180,33.1175,4,4.99,6.19,-2.11,4
125.0,-1.3045,33.1712,4,4.91,5.38,-2.25,4
126.1,-1.2731,33.2345,4,4.16,4.03,-2.13,4
127.0,-1.2765,33.2886,3,3.49,3.53,-2.03,3
127.9,-1.3205,33.3320,4,2.94,4.02,-1.80,4
129.0,-1.3258,33.3892,4,2.41,4.36,-1.66,4
130.1,-1.1686,33.4670,4,2.33,4.20,-1.92,4
131.0,-1.1513,33.5156,3,3.08,3.91,-2.00,3
131.9,-1.1379,33.5644,4,3.00,4.34,-1.96,4
133.0,-1.1184,33.6266,4,3.48,3.95,-2.11,4
134.1,-1.1123,33.6623,4,3.61,2.28,-1.99,4
135.0,-1.1113,33.6935,3,2.54,2.01,-1.85,3
135.9,-1.1055,33.7194,4,2.34,1.46,-1.97,4
137.0,-1.1043,33.7549,4,1.37,0.35,-1.85,4
138.1,-1.1285,33.7804,4,-0.05,0.09,-1.58,4
139.0,-1.1402,33.8118,3,-0.59,-0.36,-1.67,3
