2016,43.50163,-175.1299,83.3870,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6297,29.7727,5,1.16,2.62,0.22,7
7.9,-1.6298,29.7730,4,1.01,3.35,-4.46,4
8.9,-1.6296,29.7729,4,0.66,2.84,-1.97,4
9.9,-1.6297,29.7730,4,1.01,3.03,-1.77,4
10.9,-1.6298,29.7731,4,0.51,3.38,-2.71,4
11.9,-1.6296,29.7731,4,0.41,3.43,-2.93,4
13.0,-1.6297,29.7733,5,-0.03,3.58,-1.90,5
14.1,-1.6296,29.7734,4,0.19,3.63,-1.50,4
15.0,-1.6296,29.7734,4,0.25,3.37,-1.54,4
15.9,-1.6298,29.7737,4,0.27,3.79,-2.14,4
16.9,-1.6296,29.7737,4,-0.01,3.48,-2.37,4
17.9,-1.6298,29.7741,4,-0.19,2.95,-2.51,4
19.0,-1.6295,29.7741,4,-0.57,2.68,-2.53,4
20.0,-1.6297,29.7747,4,-0.38,2.90,-2.35,4
21.0,-1.6296,29.7750,4,-0.53,3.12,-2.15,4
22.0,-1.6295,29.7754,4,-0.33,3.64,-2.55,4
23.0,-1.6296,29.7761,4,-0.08,3.32,-2.17,4
24.0,-1.6296,29.7769,4,0.36,3.78,-2.34,4
25.0,-1.6296,29.7780,4,0.31,3.56,-2.30,4
26.0,-1.6295,29.7797,4,0.59,3.42,-2.44,4
27.1,-1.6295,29.7841,4,0.12,3.36,-2.73,4
28.1,-1.6294,29.7889,4,-0.07,2.99,-2.35,4
29.1,-1.6290,29.8017,4,-0.37,3.56,-2.55,4
30.1,-1.6284,29.8072,4,-0.39,4.04,-2.82,4
31.1,-1.6251,29.8183,4,-0.51,4.19,-1.85,4
32.0,-1.5619,30.2099,4,-0.97,2.21,-2.06,4
33.0,-1.4242,30.8823,4,-2.77,-0.88,-1.88,4
34.0,-1.3684,31.0284,4,-3.04,-2.48,-1.89,4
35.0,-1.3447,31.1475,4,-2.29,-1.41,-1.58,4
36.0,-1.3722,31.2128,4,-3.18,-1.27,-1.62,4
37.1,-1.4030,31.2535,4,-3.74,-1.34,-1.71,4
38.1,-1.3952,31.2967,4,-4.17,-0.63,-1.38,4
39.1,-1.3741,31.3410,4,-3.71,0.00,-1.94,4
40.1,-1.3621,31.3954,4,-3.08,0.16,-1.87,4
41.1,-1.3680,31.4452,4,-2.40,0.03,-1.98,4
42.0,-1.3677,31.4858,3,-2.37,0.04,-1.93,3
42.9,-1.3735,31.5122,4,-2.02,-0.06,-1.77,4
43.9,-1.3563,31.5437,4,-1.59,-0.09,-2.06,4
45.0,-1.3532,31.5851,4,-1.45,0.79,-2.29,4
46.0,-1.3791,31.6381,4,-1.26,1.24,-2.27,4
47.0,-1.4192,31.6762,4,-1.97,1.64,-2.11,4
48.0,-1.4208,31.7209,4,-2.45,1.22,-2.37,4
49.1,-1.4127,31.7559,4,-2.74,1.74,-2.54,4
50.1,-1.4253,31.7809,4,-2.30,1.78,-2.38,4
51.1,-1.4383,31.8159,4,-2.49,0.82,-2.35,4
52.1,-1.4393,31.8464,4,-2.39,0.45,-2.69,4
53.1,-1.4461,31.8683,4,-2.62,0.31,-1.40,4
54.1,-1.4303,31.8905,4,-2.14,-0.17,-2.01,4
55.1,-1.4209,31.9100,4,-1.84,-0.57,-2.35,4
56.0,-1.3955,31.9326,3,-2.01,0.13,-2.31,3
56.9,-1.3983,31.9593,4,-2.84,0.27,-2.11,4
57.9,-1.4128,31.9809,4,-2.99,-0.14,-2.15,4
58.9,-1.4358,32.0026,4,-2.69,-0.38,-2.48,4
59.9,-1.4382,32.0220,4,-2.39,-0.27,-2.06,4
60.9,-1.4490,32.0396,4,-2.31,0.17,-1.32,4
61.9,-1.4639,32.0552,4,-2.72,0.39,-2.14,4
62.9,-1.4536,32.0753,4,-3.50,0.87,-2.30,4
64.0,-1.4785,32.0921,4,-3.52,1.15,-2.09,4
65.0,-1.4892,32.1135,4,-3.79,1.41,-2.23,4
66.0,-1.4939,32.1321,4,-4.61,1.16,-2.00,4
67.0,-1.4957,32.1444,4,-4.01,0.93,-1.80,4
68.1,-1.5089,32.1580,4,-3.69,0.50,-2.19,4
69.1,-1.4892,32.1758,4,-3.22,0.66,-1.93,4
70.1,-1.4992,32.1889,4,-3.66,0.33,-2.12,4
71.0,-1.4975,32.1988,3,-3.17,0.47,-2.20,3
71.9,-1.5066,32.2134,4,-3.20,0.54,-1.87,4
72.9,-1.5115,32.2328,4,-2.98,0.55,-1.82,4
73.9,-1.5075,32.2529,4,-3.36,1.08,-1.88,4
75.0,-1.4964,32.2711,4,-4.01,1.89,-2.19,4
76.0,-1.4959,32.2851,4,-3.97,2.29,-2.05,4
77.0,-1.5043,32.2990,4,-4.75,2.04,-2.09,4
78.0,-1.4984,32.3130,4,-5.24,2.23,-2.02,4
79.1,-1.5011,32.3243,4,-5.29,2.11,-1.52,4
80.1,-1.5050,32.3374,4,-4.96,1.95,-1.92,4
81.1,-1.5032,32.3531,4,-5.00,1.69,-1.92,4
82.0,-1.5017,32.3637,3,-4.69,1.53,-2.06,3
82.9,-1.4959,32.3735,4,-4.47,2.02,-1.92,4
83.9,-1.5002,32.3872,4,-4.37,1.79,-2.26,4
84.9,-1.5075,32.3968,4,-5.01,1.81,-2.01,4
85.9,-1.5043,32.4068,4,-5.74,1.87,-1.38,4
87.0,-1.5006,32.4185,4,-6.29,1.68,-1.91,4
88.0,-1.5010,32.4331,4,-6.89,1.58,-1.71,4
89.0,-1.4978,32.4478,4,-7.49,1.76,-1.67,4
90.1,-1.4965,32.4599,4,-6.91,1.94,-2.11,4
91.1,-1.5022,32.4725,4,-6.47,2.69,-1.86,4
92.0,-1.5034,32.4871,3,-6.42,2.23,-2.16,3
92.9,-1.5032,32.5002,4,-6.20,2.35,-2.12,4
93.9,-1.5066,32.5140,4,-5.82,1.92,-1.77,4
94.9,-1.5116,32.5308,4,-5.90,1.88,-2.31,4
95.9,-1.5153,32.5461,4,-5.71,1.86,-1.89,4
97.0,-1.5155,32.5587,4,-6.01,1.94,-2.25,4
98.0,-1.5138,32.5714,4,-5.97,2.03,-2.00,4
99.0,-1.5194,32.5866,4,-5.80,1.77,-2.30,4
100.1,-1.5258,32.6035,4,-5.49,1.81,-2.17,4
101.0,-1.5234,32.6194,3,-5.33,1.97,-2.25,3
101.9,-1.5358,32.6311,4,-5.41,1.93,-2.23,4
102.9,-1.5466,32.6470,4,-5.20,1.80,-2.07,4
104.0,-1.5515,32.6623,4,-4.74,2.00,-2.26,4
105.0,-1.5530,32.6781,4,-4.99,1.73,-2.28,4
106.0,-1.5519,32.6946,4,-4.99,1.72,-2.32,4
107.1,-1.5498,32.7117,4,-4.95,1.52,-2.03,4
108.1,-1.5455,32.7369,4,-4.97,1.30,-2.01,4
109.0,-1.5410,32.7580,3,-4.50,1.57,-2.41,3
109.9,-1.5340,32.7753,4,-4.29,1.20,-2.31,4
110.9,-1.5268,32.7969,4,-4.06,1.41,-2.18,4
111.9,-1.5107,32.8292,4,-4.50,1.46,-2.08,4
113.0,-1.4907,32.8656,4,-4.96,1.74,-2.28,4
114.0,-1.4766,32.9041,4,-5.49,1.97,-2.20,4
114.9,-1.4651,32.9339,4,-5.36,1.77,-1.36,4
116.0,-1.4333,32.9816,5,-5.06,-0.11,-1.27,5
117.0,-1.3986,33.0421,4,-4.09,-0.96,-0.72,4
117.9,-1.3740,33.0996,4,-3.41,-0.26,-1.50,4
119.0,-1.3651,33.1631,5,-2.74,0.58,-1.63,5
120.0,-1.3250,33.2160,3,-2.76,0.79,-1.98,3
120.9,-1.3067,33.2563,4,-2.64,0.55,-1.92,4
121.9,-1.2900,33.3013,4,-2.40,0.46,-1.60,4
123.0,-1.2776,33.3416,5,-2.64,0.76,-1.56,5
124.1,-1.2698,33.3763,4,-3.09,0.89,-1.12,4
125.1,-1.2576,33.4276,4,-3.53,0.68,-1.37,4
126.1,-1.2398,33.4846,4,-3.95,1.20,-1.74,4
127.0,-1.2315,33.5286,3,-4.10,1.87,-1.38,3
127.9,-1.2342,33.5599,4,-3.76,2.45,-1.85,4
128.9,-1.2511,33.5868,4,-3.99,2.86,-1.05,4
129.9,-1.2374,33.6325,4,-4.00,2.52,-1.89,4
130.9,-1.1970,33.6893,4,-4.13,3.64,-1.12,4
131.9,-1.1734,33.7490,4,-3.44,4.08,-2.12,4
132.9,-1.1737,33.7876,4,-3.15,3.66,-1.91,4
134.0,-1.1880,33.8185,4,-3.57,4.02,-2.00,4
135.0,-1.2203,33.8521,4,-2.54,4.60,-2.26,4
136.0,-1.2201,33.8786,4,-2.94,3.11,-1.30,4
137.0,-1.2166,33.9054,4,-2.63,2.82,-2.37,4
138.0,-1.2128,33.9343,4,-2.62,2.34,-1.84,4
139.0,-1.2086,33.9559,4,-2.41,1.50,-1.22,4
140.0,-1.2053,33.9743,4,-2.17,1.47,-1.64,4
141.0,-1.1992,33.9958,4,-2.02,1.43,-2.11,4
142.0,-1.1974,34.0172,4,-1.96,1.66,-2.27,4
143.0,-1.1904,34.0388,4,-1.97,1.73,-2.22,4
144.1,-1.1893,34.0556,4,-1.90,1.91,-2.25,4
145.1,-1.1639,34.0753,4,-1.89,1.50,-1.21,4
146.1,-1.1391,34.0918,4,-2.00,0.73,-2.16,4
147.1,-1.1210,34.1075,4,-2.05,0.65,-1.83,4
148.1,-1.1046,34.1251,4,-2.53,0.26,-1.94,4
149.0,-1.0864,34.1411,3,-2.83,0.24,-1.71,3
149.9,-1.0684,34.1554,4,-2.94,0.26,-1.57,4
150.9,-1.0529,34.1665,4,-2.93,0.18,-1.82,4
152.0,-1.0392,34.1786,4,-3.10,0.12,-1.79,4
