2015,354.62655,174.5581,82.8078,247
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
6.4,-1.5976,29.2368,6,NaN,NaN,NaN,0
6.8,-1.5976,29.2363,6,-0.06,3.84,2.64,15
7.9,-1.5976,29.2372,4,-0.39,5.31,5.03,5
8.9,-1.5976,29.2373,4,-0.37,6.39,5.09,4
10.0,-1.5975,29.2373,4,0.89,6.47,4.50,3
11.0,-1.5976,29.2375,3,0.08,7.35,4.98,4
12.0,-1.5976,29.2375,4,0.86,8.13,4.83,4
13.1,-1.5975,29.2375,4,0.36,8.91,4.96,3
14.1,-1.5975,29.2376,3,0.05,9.29,4.47,4
15.0,-1.5975,29.2378,4,0.10,9.35,3.98,3
16.0,-1.5975,29.2378,3,0.51,8.77,3.83,4
17.0,-1.5976,29.2381,4,0.84,7.93,4.03,4
18.0,-1.5976,29.2380,3,1.30,7.42,3.90,3
19.0,-1.5976,29.2380,4,0.36,7.21,3.82,4
20.1,-1.5974,29.2389,4,0.77,7.18,4.06,3
21.0,-1.5974,29.2392,3,1.38,7.35,4.27,4
22.0,-1.5973,29.2400,4,1.38,7.96,4.44,3
23.0,-1.5974,29.2405,3,1.48,8.24,4.09,4
24.0,-1.5973,29.2406,4,1.10,8.68,4.11,4
25.0,-1.5972,29.2408,3,1.48,8.92,3.98,3
25.9,-1.5970,29.2415,4,1.50,8.64,4.23,4
27.0,-1.5969,29.2419,4,1.79,8.37,4.14,3
28.0,-1.5968,29.2428,3,2.79,8.65,3.88,4
29.0,-1.5919,29.2492,4,2.53,7.92,3.87,4
30.0,-1.5504,29.3764,3,3.38,6.92,3.82,3
30.9,-1.4010,29.8338,4,3.06,3.71,3.74,4
32.1,-1.3340,30.0488,4,2.08,0.53,2.97,3
33.0,-1.3153,30.1577,3,1.51,1.67,3.25,4
34.0,-1.3077,30.2635,4,1.36,0.80,3.68,3
35.0,-1.3080,30.3693,3,1.54,1.46,3.22,4
35.9,-1.3217,30.4489,4,1.62,0.21,2.99,4
37.1,-1.3408,30.5444,4,1.05,-0.03,2.80,3
38.0,-1.3495,30.6155,3,1.43,0.98,2.85,4
39.0,-1.3595,30.6820,4,1.08,2.36,2.95,3
40.0,-1.3694,30.7320,3,0.62,2.96,2.77,4
41.0,-1.3800,30.7911,4,0.59,3.15,3.04,4
42.1,-1.3902,30.8455,4,0.65,3.71,3.17,3
43.0,-1.3947,30.8932,3,1.21,3.95,2.80,4
44.0,-1.3885,30.9359,4,1.65,3.93,2.79,3
45.0,-1.3746,30.9733,3,1.48,3.44,2.71,4
46.0,-1.3763,31.0068,4,1.55,1.85,2.56,4
47.1,-1.3979,31.0459,4,1.58,1.21,2.71,3
48.0,-1.4169,31.0785,3,1.41,1.71,2.87,4
49.0,-1.4186,31.1049,4,1.35,1.64,2.82,3
50.0,-1.4363,31.1366,3,1.70,1.97,2.91,4
50.9,-1.4385,31.1805,4,3.12,2.54,3.08,4
52.1,-1.4320,31.2391,4,3.34,3.92,3.01,3
53.0,-1.4522,31.2790,3,3.89,4.50,3.10,4
54.0,-1.4996,31.3140,4,3.72,4.99,3.22,4
55.1,-1.5166,31.3486,4,3.02,5.20,3.30,3
56.1,-1.4942,31.3839,3,2.88,4.93,3.27,4
57.0,-1.4811,31.4231,4,2.93,5.37,3.22,3
58.0,-1.4808,31.4594,3,3.63,4.71,3.26,4
59.0,-1.4773,31.4990,4,3.01,4.12,3.23,4
