2015,321.37650,172.8300,82.0885,246
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.3,-1.6027,29.4335,7,0.13,2.18,0.27,5
8.0,-1.6027,29.4339,5,0.25,3.23,0.49,7
9.1,-1.6025,29.4342,4,-0.08,4.42,4.59,4
10.0,-1.6022,29.4342,3,-0.06,4.63,4.00,4
11.0,-1.6021,29.4343,4,0.19,4.50,4.19,4
12.0,-1.6022,29.4344,3,0.46,3.93,4.05,4
12.9,-1.6024,29.4346,4,0.34,3.68,3.93,3
14.1,-1.6024,29.4348,4,0.83,3.92,3.87,4
15.0,-1.6025,29.4351,3,1.04,3.71,3.99,3
16.0,-1.6025,29.4352,4,0.46,3.85,3.76,4
17.0,-1.6026,29.4356,3,0.53,3.60,3.67,3
18.0,-1.6024,29.4358,4,0.46,3.47,3.40,4
19.0,-1.6025,29.4358,3,0.84,2.88,3.75,3
20.0,-1.6028,29.4358,4,1.61,3.67,3.32,4
21.0,-1.6031,29.4360,3,1.70,2.91,3.33,3
22.0,-1.6036,29.4363,4,1.93,3.01,3.28,4
23.0,-1.6036,29.4363,3,1.92,3.01,3.08,4
24.0,-1.6037,29.4365,4,2.30,2.63,3.68,3
24.9,-1.6037,29.4367,3,2.06,2.58,3.32,4
25.9,-1.5998,29.4424,4,2.90,1.87,2.68,3
27.0,-1.4683,29.7914,4,3.50,4.49,3.57,4
28.0,-1.2334,30.4898,3,0.82,10.03,3.06,3
29.0,-1.2107,30.6942,4,-0.26,9.80,3.23,4
30.0,-1.2112,30.8091,3,0.47,9.04,3.34,3
30.9,-1.2123,30.8728,4,0.66,8.75,3.15,4
32.1,-1.2682,30.9535,4,1.00,8.64,3.30,4
33.0,-1.3067,31.0151,3,1.51,8.59,3.23,3
34.0,-1.3553,31.0654,4,2.13,8.51,3.10,4
35.0,-1.3138,31.1213,3,3.42,8.96,3.13,3
35.9,-1.3092,31.1744,4,3.34,9.21,3.37,4
37.1,-1.3260,31.2214,4,2.39,9.36,3.47,4
38.0,-1.3679,31.2683,3,3.67,9.95,3.03,3
39.0,-1.3703,31.3065,4,5.00,9.32,3.04,4
40.0,-1.3815,31.3373,3,5.73,8.59,2.92,3
40.9,-1.3952,31.3602,4,6.49,8.85,3.18,4
42.1,-1.3972,31.3917,4,7.39,8.61,3.03,4
43.0,-1.3975,31.4207,3,7.20,8.45,3.13,3
44.0,-1.3705,31.4480,4,6.29,8.32,2.94,4
45.0,-1.3903,31.4750,3,6.42,8.62,2.99,3
45.9,-1.3865,31.5080,4,5.49,9.53,3.06,4
47.0,-1.3561,31.5352,4,4.62,10.19,2.87,4
48.0,-1.3404,31.5708,3,5.03,10.26,2.61,3
49.0,-1.3431,31.6004,4,5.23,9.69,2.89,4
49.9,-1.3529,31.6281,3,6.02,9.17,2.83,4
50.9,-1.3916,31.6599,4,5.79,9.45,2.70,3
52.0,-1.3962,31.7058,4,5.51,9.37,2.74,4
53.0,-1.4339,31.7425,3,5.27,9.44,2.77,3
54.0,-1.4187,31.7699,4,3.91,10.30,2.67,4
55.1,-1.4460,31.7941,4,3.46,9.31,2.59,4
56.0,-1.4363,31.8188,3,3.81,9.36,2.75,3
57.0,-1.4130,31.8435,4,3.75,8.14,2.65,4
58.0,-1.4462,31.8705,3,4.04,7.56,2.90,3
