2016,52.87663,-173.3479,82.9957,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.1,-1.6447,30.0375,8,2.52,-1.57,6.45,6
7.9,-1.6446,30.0377,4,2.33,-0.88,4.21,5
8.9,-1.6446,30.0377,4,1.63,-0.58,4.23,4
9.9,-1.6446,30.0377,4,1.59,-1.37,4.86,4
11.0,-1.6446,30.0379,4,1.64,-1.09,4.77,4
12.1,-1.6446,30.0381,4,1.06,-1.04,4.13,4
13.0,-1.6447,30.0380,3,1.70,-1.73,4.56,3
14.0,-1.6445,30.0378,4,1.27,-2.16,4.10,4
15.0,-1.6445,30.0378,3,1.66,-1.78,3.48,4
15.9,-1.6445,30.0379,4,1.30,-2.35,3.47,3
17.0,-1.6445,30.0381,4,1.07,-2.00,3.53,4
18.0,-1.6445,30.0382,3,-0.13,-1.96,3.52,3
19.0,-1.6444,30.0380,4,-0.14,-2.32,3.80,4
20.1,-1.6445,30.0380,4,-0.04,-1.77,3.71,4
21.0,-1.6445,30.0382,3,0.25,-1.31,3.22,3
22.0,-1.6446,30.0409,4,0.65,1.11,3.58,4
23.1,-1.6449,30.0472,4,0.32,0.39,3.99,4
24.0,-1.6454,30.0587,3,0.23,-0.22,4.19,3
25.0,-1.6466,30.0839,4,-1.22,0.57,4.19,4
26.0,-1.6474,30.1054,3,-0.13,-0.94,4.11,4
26.9,-1.6477,30.1205,4,1.68,-0.52,3.87,3
28.0,-1.6473,30.1340,4,1.92,0.52,3.75,4
29.0,-1.6471,30.1413,3,1.64,0.01,3.55,3
30.0,-1.6458,30.1519,4,1.35,0.10,3.60,4
31.1,-1.6431,30.1633,4,2.42,-0.01,3.53,4
32.0,-1.6417,30.1696,3,2.30,-0.61,3.64,3
33.0,-1.6404,30.1752,4,2.23,-1.30,3.41,4
34.0,-1.6391,30.1798,3,1.37,-1.62,3.18,4
34.9,-1.6366,30.1874,4,0.83,-2.35,3.03,3
36.0,-1.6316,30.2021,4,-0.04,-4.44,3.26,4
37.0,-1.6188,30.2354,3,-1.81,-5.15,3.07,4
37.9,-1.5450,30.5372,4,-0.53,-5.35,2.77,3
39.0,-1.4554,30.8619,4,2.56,-1.78,3.16,4
40.0,-1.3927,31.0129,3,3.38,-2.00,3.73,3
41.0,-1.3603,31.1304,4,3.67,-1.30,3.52,4
42.1,-1.3581,31.1921,4,4.31,-0.59,3.67,4
43.0,-1.3652,31.2601,3,4.45,-0.41,3.47,3
44.0,-1.3713,31.3333,4,3.60,-1.09,3.99,4
45.0,-1.3657,31.3977,3,3.05,-2.18,3.66,4
45.9,-1.3756,31.4296,4,2.52,-3.04,3.92,3
47.0,-1.3719,31.4697,4,2.74,-2.94,4.04,4
48.0,-1.3441,31.5132,3,2.95,-1.29,3.87,4
48.9,-1.3321,31.5650,4,2.32,0.68,4.11,3
50.0,-1.3360,31.6117,4,2.61,2.24,4.21,4
51.0,-1.3406,31.6424,3,3.05,1.63,3.87,3
52.0,-1.3469,31.6686,4,2.21,0.67,4.36,4
53.0,-1.3459,31.7054,4,1.75,-0.82,4.36,4
54.0,-1.3461,31.7338,3,0.97,-0.76,4.29,3
55.0,-1.3704,31.7735,4,0.82,-0.98,4.16,4
56.0,-1.3859,31.8087,4,0.14,-1.91,4.13,4
57.0,-1.3930,31.8368,3,0.69,-1.68,4.12,3
58.0,-1.3856,31.8573,4,1.58,-2.12,3.98,4
59.1,-1.3842,31.8896,4,1.92,-2.59,3.71,4
60.0,-1.3827,31.9019,3,1.97,-2.12,3.88,3
61.0,-1.3860,31.9242,4,2.09,-1.90,3.63,4
